32367,9.003,742.57300,PC O-34:3,[M+H]+,null,0.03,True,9.610,742.57452,C42H80NO7P,EtherPC,MIKWCKCBCDZUNB-UHFFFAOYSA-N,O=C(OC(COCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCC=CCC=CCC=CCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32367,0,0.00,1.00,0.64,0.60,0.72,4.00,1.00,1.72,5.08,20240423_Mcap_pos_40,742.57300:1086210 743.57767:480597 744.58233:1619638,70.76569:22310 86.09674:11816 90.40799:3282 101.77618:3751 104.10683:3460 116.00500:3568 130.15767:3795 146.98233:7065 153.62192:3231 184.07294:239060 386.49405:3790 527.30322:3910 537.52289:16557 548.23053:3870 572.44171:3468 683.49664:52322 742.57123:248325,699777,5930567,1136530,8149654,2939837,3828280,107954,37682,9599535,1034147,69138,0,38557,1133530,2156886,711159,6603221,60196,3061112,2650788,1771821,164703,2381354,1608959,3857251,1485783,7052786,2315363,8160836,628425,9274215,1914477,6872678,2066629,9180372,3969714,6521904,238391,6084805,11650349,6786176,4519981,10403079,12116842,1661107,8871828,9199974,1241863,3403517,5627508,4987009,3527363,6346662,1206683,9793075,3503032,3965802,4590708,11111396,2133324,1974431,5897775,3568315,6008309,1537162,9243319,4980590,4485022,14351014,6437672,2698484.25168967,4799185.98557274,5455126.40503224,3379425.61219453,149449.389024032,5789781.87952978,5737032.50802651,5017994.39058636,3699744.59379182,7130185.04675819,6720441.18245999,2225052.55656876,1530194.65510631,1989952.90237116,4354797.70660685,193914.511949007,4031366.24340997,3672430.14525189,4229279.09626834,2371646.82027084,3025273.08604241,4083874.90832072
32369,7.793,742.57397,PC O-34:3|PC O-16:0_18:3,[M+H]+,null,0.86,True,9.480,742.57452,C42H80NO7P,EtherPC,AZHDIOOLUSYGPE-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32369,0,0.00,1.00,0.94,0.86,0.83,4.00,2.00,2.53,628.85,20240423_Mcap_pos_62,742.57379:27449158 743.57846:12413276 744.58313:3135027,58.06579:37602 60.08154:16699 69.01276:14644 86.09665:107274 104.10719:61360 124.99965:29882 138.41855:17535 184.07298:11612570 202.47310:17634 208.18396:16209 228.07718:16313 311.26440:16914 364.16739:20437 453.59671:18144 482.35837:35566 559.50513:19270 683.44226:20922 742.57269:4557641,155803400,469469295,90954796,405038306,211798516,448172189,327535,22141,601833730,187949657,270874,2313,10132,97686963,235154660,54601477,179337604,413940,147957787,136186337,389250343,334627,46923210,179738475,263226793,86225915,635532737,122314337,158846447,12026172,232164720,384388691,710629667,138613932,452076199,211574425,577583032,640025,637973693,238949504,334607585,133344479,298146657,457206520,181127030,218497579,589751465,130428707,303601919,681177176,620750644,162546334,740930280,31936788,628534234,130385184,104816634,114885095,720538521,262547757,194771827,143740457,399507970,176855942,181472208,205084438,358614239,242838158,392398081,388864039,179549645.753049,313327990.550937,346716613.090627,202378323.101575,1560862.1056399,334066837.797273,378897897.948783,220888711.389352,315805455.184721,453658137.744062,278018158.073806,83249572.2531698,207850847.938259,243082176.906199,146028445.88443,3930273.5937874,203569636.989002,149590349.412726,122415176.276823,320785474.146459,263066042.621963,98299863.358377
32375,4.508,742.63556,DG O-45:6|DG O-19:0_26:6,[M+NH4]+,null,0.89,True,13.280,742.67078,C48H84O4,EtherDG,DZHXHROUABSEEL-UHFFFAOYSA-N,O=C(OC(CO)COCCCCCCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32375,0,0.00,0.89,0.89,0.74,0.69,2.00,2.00,2.38,318.35,20240423_Mcap_pos_23,742.63556:537304 743.64023:226788 744.64489:72648,109.00460:3792 441.33722:51530,2774624,2703708,4739666,3717360,6675372,4691372,41331,118915,4755030,3178054,14372,141982,43871,1975774,5777685,3911542,4533470,73358,3840023,4011314,3243849,0,2381686,5309945,2162499,3498681,5198534,2893483,4710051,81178,2945708,3259869,4335642,3686508,3714773,3921676,3742328,58438,3777746,3990801,3049838,7234150,3355379,4151050,3268139,4832885,4637624,3732905,3310790,3681411,3567024,3263685,3490119,1913777,5308417,4880750,1905030,2246154,4689268,4280864,6043173,3925016,4466709,5010725,5364049,5997607,5884592,5537357,8091373,5602315,3926248.95746484,3496461.45698675,3455873.01069204,4121251.19335167,63716.2100324247,3784371.85849565,3908786.42748219,3524690.8383016,3982803.92409038,5015001.13859917,5926859.88469991,1243689.36201289,1009763.12477957,790601.039009962,1506503.40070901,46081.1297747735,778015.708113116,1341028.80700221,973549.437022456,1070775.09667729,1207385.26212711,1008712.84796302
32422,12.221,743.59418,DG 44:8,[M+Na]+,null,0.87,True,12.310,743.55847,C47H76O5,DG,URXGFOOVUWVAQZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32422,0,0.00,0.90,0.19,0.20,0.75,1.00,1.00,1.50,45.64,20240423_Mcap_pos_18,743.59302:1497284 744.59769:751211 745.60235:243321,90.19232:3434 97.99902:3271 107.00696:3265 107.89836:3766 109.23577:3514 184.07385:3922 214.36464:3673 267.13461:27311 315.60660:3983 349.70865:3728 447.47058:4144 499.44736:812178 527.47699:4277 665.69678:4483 699.60217:36849 743.59473:220093,12649801,12039171,9413014,13530021,6882949,16731469,0,0,11188984,11506080,0,0,0,10000298,13792207,5937271,12438271,0,9997931,9985099,15639269,0,7093589,12422007,11233146,6382330,12859818,9876230,7542802,0,13596005,19306464,6068582,11816615,9777266,11247970,14341563,0,16109584,13511542,16926797,11540466,4858726,6441209,12191511,14626406,17109402,9452896,7972724,9682713,11176145,14753132,13783911,2068011,29080811,13743165,8131092,10726976,21475860,9898379,22767718,9489366,9925661,10361051,11323564,11065300,11451581,13215393,12259944,13091101,14721179.5025412,11786293.4499661,12309537.9751262,8102166.76738984,0,12806658.7939407,11360071.949815,11247179.5624747,9915597.25654033,14874718.5844235,11823990.574949,4701409.75407591,3253576.17864826,2265240.36503148,1875409.15606033,0,2291417.04442746,3775312.87356153,5967216.86556792,3772093.56264937,8505438.97373894,1067438.15328107
32475,8.454,744.58850,PC O-34:2|PC O-16:0_18:2,[M+H]+,null,0.49,True,9.890,744.59021,C42H82NO7P,EtherPC,IQACMFWAGALEAQ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32475,0,0.00,1.00,0.93,0.85,0.81,4.00,2.00,2.52,411.94,20240423_Mcap_pos_52,744.58936:5118521 745.59402:2145098 746.59869:588293,55.09460:3686 58.06567:5678 60.08117:4492 61.39388:3745 86.09669:12030 98.96328:3403 104.10700:12515 144.29378:3619 184.07301:2268045 185.07538:7847 186.07771:4982 271.03470:3858 399.68918:4091 482.35538:5790 603.53497:8777 667.55481:4433 744.58795:934454,101440565,252733339,176805705,242082345,108951014,248474598,97607,0,299187791,85520335,122926,62713,0,102370489,215410522,53970211,242400822,56244,158475416,210201527,203317624,171619,204592429,165388016,175530851,82676058,309659920,103479437,239194771,21233920,192560634,203852025,281183930,133552769,200082942,198104383,86788191,214604,277019956,216234405,82054306,116503702,188946018,236271444,251669936,147979323,80683779,122338514,221856519,84914841,270976753,188293868,84683464,28738627,88933981,145064531,140780192,154938968,91671475,206017134,212805299,86197924,220165173,76356371,72252448,39141978,37759280,39883686,39238205,39774556,149158751.993684,170862628.462922,215149713.698582,138319800.99954,2439959.23152313,184621143.085393,215491312.930904,162856052.53237,160598071.292798,140230657.089564,49200931.9475274,51711455.2553773,76701442.2220363,70011655.2691665,68851415.099149,7048102.36817937,87738060.8225417,48072530.5063614,72441651.4969324,75598353.1297402,70420982.1022665,17203719.3714926
32477,8.283,744.58960,PC O-34:2|PC O-16:0_18:2,[M+H]+,null,0.49,True,9.890,744.59021,C42H82NO7P,EtherPC,IQACMFWAGALEAQ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32477,0,0.00,1.00,0.94,0.85,0.83,4.00,2.00,2.52,656.19,20240423_Mcap_pos_56,744.58942:6768745 745.59408:2972518 746.59875:809559,58.06571:7981 60.08115:5426 77.32209:5088 79.93889:4749 86.09653:18991 104.10712:18234 110.52480:5448 124.99977:10236 168.97905:4732 184.07307:3292694 185.07591:16586 186.07812:7267 227.51944:5400 455.66147:6531 472.31985:5052 482.36014:7129 561.51477:7254 603.53290:7165 717.39032:6073 744.58832:1329152,7614079,160130702,21037062,128528006,18882105,163241859,646,0,283341433,13524666,3717,0,0,20347286,178862246,8807416,88259791,8829,76759337,29297922,93482515,185619,26304080,80205476,22718058,18413273,314956209,23984459,34293873,2702372,141439193,98020416,287959126,26621535,128797660,117015195,581100341,144156,249684569,168362092,78191495,27796129,161513370,188279128,127174129,139822362,522609960,22835684,191992290,511590644,218074177,74249760,568029655,4966836,628670278,32728431,16692207,20347670,582727469,164705958,52060471,64750388,54103433,71993460,88486194,170274125,179686162,184329097,202590802,267632299,43295733.5303654,169202236.441453,121479778.650416,70642929.3946501,338370.967490162,200850762.714103,150055009.571786,113320555.51984,168940006.949844,306530304.384333,166427448.480865,29323520.947361,211433480.149546,96595271.0916926,82467116.583238,889359.758533078,179672558.456306,98000589.4857477,68165245.9482753,220394561.526816,295849123.821482,67148947.0790741
32478,8.731,744.59021,PC O-34:2,[M+H]+,null,0.21,True,9.970,744.59021,C42H82NO7P,EtherPC,WBAZRZTVRJLENP-UHFFFAOYSA-N,O=C(OC(COCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC=CCC=CCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32478,0,0.00,1.00,0.90,0.85,0.81,4.00,1.00,1.87,189.23,20240423_Mcap_pos_23,744.58948:1932414 745.59415:907106 746.59881:211717,68.63570:3044 71.80891:7433 86.79810:3551 97.44715:4706 104.10692:5873 118.08772:3562 173.74565:3757 184.07300:1048626 185.07658:3896 238.61450:4723 326.52878:3616 355.28540:8593 357.48239:4738 448.44522:4038 583.45551:6138 744.58807:431434,15299750,31819560,23268892,28678500,56747099,31818211,581511,346272,37719099,62663869,372319,508637,282260,58929496,28803386,40158159,26632000,503845,20523768,21962657,26891427,440434,19750705,22777215,17016003,48210991,35421650,72125122,21542399,13617039,25671623,25813148,36761208,92634513,26942454,25710975,37584722,1258651,34996049,27939282,104013290,59037704,24824543,30807582,29461641,22698820,35797381,70856925,30538856,36517445,33320790,24444929,33659482,16949652,37198209,79430422,14214778,14914411,38626811,28919070,119191234,92114504,118080114,71745203,72964881,74353789,65850407,79268871,70475434,21307429,63142101.2478928,38252405.4264608,35111145.3444125,47736388.7874892,1990107.58573899,36170764.6919063,26649910.4669655,24077254.3538239,40098337.205347,51833780.3865416,65138001.980531,47027643.5053879,27667725.8371637,19465024.9145762,16965513.9442455,4369583.99434924,13921729.9595069,5964376.28883143,5000218.74394155,21814998.1341572,34586861.8213608,19746907.8240946
32484,11.392,744.65228,SE 24:1;O4/23:1,[M+NH4]+,null,1.00,True,13.000,744.65009,C47H82O5,DCAE,QYUPWPMBLYVSGM-UHFFFAOYSA-N,O=C(O)CCC(C)C1CCC2C3CCC4CC(OC(=O)CCCCCCCCCCC=CCCCCCCCCCC)CCC4(C)C3CC(O)C12C,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32484,0,0.00,1.00,0.19,0.37,0.68,2.00,2.00,2.20,166.53,20240423_Mcap_pos_11,744.65186:2607364 745.65652:1322551 746.66119:314699,57.07047:6585 85.10136:11753 105.00049:21226 357.27921:9757,11943601,22615201,15804460,11215206,5005590,22397864,5130838,6695009,7795868,6257586,6706808,3898305,5287834,21181093,16993286,16242057,7927474,6969538,15102226,21513288,17153487,8719170,8632785,7296573,7780160,28755214,13869590,32529417,10752825,3502304,21830071,25512132,17741376,12626268,22709905,16787099,24577727,9622609,25557161,13408144,29356674,14777093,6682926,11867966,7337900,14268648,23451150,27344951,18496029,17667391,22645493,23119016,21321798,24224374,18152534,11573660,23272616,19845997,23172097,24015427,13867618,14055955,5763821,15505055,15574204,16225598,18030530,18499135,20741737,18092287,17786272.852386,21405441.7816302,19953458.2273288,17609513.9158381,6281379.33087569,13909945.9757722,14198225.698733,18501925.3206533,15886900.9226599,15047626.5855789,17524077.8516382,6962158.2096537,3742318.44777273,9141073.97618954,8273631.11734212,2050776.1237675,7761099.29480399,6111855.64594997,5240508.59023598,8289639.5610586,6119120.75169079,1890675.85706994
32564,5.689,746.55627,PE O-38:8,[M+H]+,null,0.84,True,9.190,746.51190,C43H72NO7P,EtherPE,MUUGDNANMMGPTD-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCC=CCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32564,0,0.00,0.84,0.06,0.04,0.75,1.00,1.00,1.40,17.29,20240423_Mcap_pos_42,746.55634:1373899 747.56100:831757 748.56567:176283,57.07071:3979 68.69416:3210 71.08579:7969 88.11280:3528 89.05968:7441 90.42347:2994 104.10707:20308 132.10185:5485 133.08530:8253 177.11134:3818 184.07281:12872 227.85484:3312 227.87560:4058 445.97128:3806 604.49951:4479 605.50336:27124 613.97626:3816 746.55597:475726,3794096,12197166,5344520,8542663,4488794,9834818,429680,555779,10426164,7475219,1024722,624508,358941,3097341,7293748,3512499,8780762,380872,5747990,6758882,6743497,795454,5045018,6699291,6008453,4638735,10772046,7302616,5556430,1381240,6324396,5367509,11982446,6018430,7814927,5734005,12616251,302142,18964699,7715974,6743607,5362148,8617517,6375524,7585557,8978445,11481765,4349858,9045560,8019256,13468981,7704650,16577438,2601632,10909308,5919635,4490246,3971223,11639313,5797621,4560213,8346853,5203325,6637223,6080356,7341274,6841810,7013601,8197460,7458987,5694252.66059581,9040702.64490513,10171824.166921,4603606.19096582,650370.837673743,8171184.37299612,7875031.45273956,6576184.76523654,8477093.72760311,7781629.96226009,7081530.16521213,1432961.11210315,3155097.97685762,5281191.58996773,1272971.60626238,359253.271565102,2290094.93936711,1676303.45011054,2494460.41899734,4777371.42483275,2904259.45120432,672938.629003229
32576,15.981,746.56232,PC 33:1,[M+H]+,null,0.24,True,9.370,746.56940,C41H80NO8P,PC,PFPFBBPLRKUCAB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32576,0,0.00,0.99,0.22,0.44,0.57,6.00,1.00,1.53,9.31,20240423_Mcap_pos_12,746.56152:258501 747.56619:117423 748.57086:18824,72.21188:3397 89.05970:21027 92.91419:3113 97.44070:5328 111.79208:3246 124.51550:3234 131.06969:3800 133.08569:20573 151.82396:3303 177.11147:11606 184.07303:13955 191.80833:4175 221.13792:5618 311.65436:3362 435.71356:3455 496.18079:3730 551.98901:3663 656.60773:3712 746.56256:42943,5299445,4063647,1197421,3801629,3862073,3154919,4424035,2196088,2222999,5782478,3892678,3169462,3159125,4645850,3221491,1308485,2382992,3582730,1638724,3369622,1999469,3678209,3896218,2329183,2333643,4363154,9148248,2423266,4331795,4980468,4193738,2720112,2125138,2248760,3806168,2472227,4833364,5822041,3443633,6170229,5528420,4915078,5198821,2909374,2277456,5678200,5717271,5227402,4773507,2501810,1046416,2160014,3609385,3736174,4242133,4096829,3646834,4042136,2165307,4460281,2340301,2386324,2361942,1719382,4883384,2977104,2045423,3517146,4334603,5460494,3129060.23230905,3575784.9796375,2856678.76547438,3735577.20001624,3878314.97898083,3777694.61882469,4284639.86650126,4119491.22042188,3403317.506405,3419677.39496593,3562504.97000437,1818507.35430559,831746.537435743,1125347.37110971,1426094.19955047,1076326.8451278,1692704.55534966,2641137.18923053,1750556.30978016,946062.043401968,1206593.88088796,1413424.33803688
32584,7.616,746.57709,MGDG 32:1|MGDG 16:0_16:1,[M+NH4]+,null,0.87,True,9.890,746.57770,C41H76O10,MGDG,SEERXXKFFSXYGE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32584,0,0.00,1.00,0.83,0.81,0.96,4.00,2.00,2.55,59.37,20240423_Mcap_pos_37,746.57660:2593514 747.58127:1076423 748.58593:316915,55.24520:3263 65.20801:3139 66.78903:4481 89.05992:7446 94.17522:4326 115.49693:3352 133.08574:12432 170.99263:3613 177.11105:5895 184.07332:16657 285.24054:22273 286.27411:4830 311.25723:305813 313.27298:401093 339.28836:15844 549.48669:273010 567.49731:90081 729.53943:5304 746.27844:4656 746.57910:61195,4772478,26106085,7550933,14325965,8383744,19451898,0,0,24894079,13037225,0,0,0,3869977,11396149,3609997,16395882,0,12341526,13841938,12580923,0,7025164,10460521,9748941,5614655,14256778,11817092,9234954,0,16730407,9512131,20432555,12061631,13094482,10562594,18813845,0,32137275,15593971,14518633,7502936,14711358,15339680,19059479,19185407,32526513,7255973,14776510,15175206,26915317,15240997,26371905,1673507,14712120,8121336,5281099,6471063,25655637,15396233,9587620,16942236,12919731,10268171,10896045,11745031,12140817,12638490,12906624,12417989,10622048.6795989,16739516.8205872,18010432.1636413,8975934.24904109,0,19468382.8402509,12631438.4698768,12180508.4863835,13004355.9475062,14200097.0402834,11859023.9370339,4081904.55934688,6915559.9834412,9659826.48590851,5289433.46555516,0,8102956.58110412,1844965.2561738,6082808.55027333,8420723.61079525,6381008.60411629,963329.331782925
32592,9.198,746.60443,PC O-34:1|PC O-16:0_18:1,[M+H]+,null,0.50,True,10.570,746.60577,C42H84NO7P,EtherPC,SIEDNCDNGMIKST-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32592,0,0.00,1.00,0.94,0.86,0.82,4.00,2.00,2.52,361.35,20240423_Mcap_pos_7,746.60382:15717095 747.60849:7190247 748.61316:1885708,58.06570:16810 58.71282:10597 59.91358:10340 61.86583:13551 67.36585:11871 86.09666:42541 104.10691:43723 129.41467:10074 164.01343:10241 184.07295:7110784 185.07646:12531 214.02524:10831 246.66023:11464 482.35852:19707 746.60358:2615206,149285552,687385405,230562832,607488756,262437020,670269105,552329,28903,164676238,245102472,448690,142020,0,234336151,609252142,143702663,525067176,574785,365144074,328074919,450069870,3192398,272355876,363042546,258774479,206422310,152672767,262696227,340702314,807178269,552994220,463839980,145233314,296718550,504983526,527343172,158862264,780695,152642366,595426777,365421059,257697624,512341297,605302295,585556721,465369428,150850354,277023824,623774286,770096973,137066213,358231390,139571023,74324688,143672219,308935987,205251623,248136005,138893962,538073219,461256041,368044087,476165073,167858279,370431246,384838106,399111757,423504811,441569701,70872256,310245903.969862,402981233.668432,322182790.568744,343479195.498999,90322009.8607311,371087196.158366,414682346.614757,431313205.712912,239260175.783925,354538027.467921,322598022.296567,110083225.31845,227090805.568858,197279116.139014,183970207.993722,268822857.045231,205175619.017579,173065039.118212,199003268.669425,90696661.9996524,240007757.61251,143563508.862984
32594,9.105,746.60529,PC O-34:1|PC O-16:0_18:1,[M+H]+,null,0.41,True,10.570,746.60577,C42H84NO7P,EtherPC,SIEDNCDNGMIKST-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32594,0,0.00,1.00,0.94,0.85,0.83,4.00,2.00,2.52,536.93,20240423_Mcap_pos_PBQC6,746.60577:14372413 747.61044:6898379 748.61511:1775994,58.06585:10666 71.85546:9687 84.52036:8948 86.09682:40389 89.06006:18359 97.44025:20906 104.10715:43369 133.08508:15140 140.52625:8870 184.07310:6838816 185.07581:15580 246.33794:9976 264.70807:9655 482.36121:14752 563.53918:15488 591.25476:11173 595.38104:11410 746.60437:2784070,10305550,687385405,28135552,607488756,262437020,670269105,552329,0,967301539,245102472,86089,1946228,0,234336151,610291331,13139741,527144613,219935,365144074,328074919,450069870,301683,272514940,363042546,258774479,206422310,964948334,262696227,340702314,53846750,552994220,463839980,855031318,297391038,504983526,527343172,953317229,161080,861318865,595426777,365421059,257697624,512341297,605302295,584528274,465369428,908078929,277023824,623774286,770096973,804471547,358231390,872755840,74324688,879103306,310754466,205251623,248136005,829298110,538073219,461256041,368044087,476165073,167858279,370431246,384838106,399111757,423504811,441569701,443432905,253456771.805989,535390394.598739,551876002.274482,321718708.455555,6346010.4960574,630891434.286688,550234806.041702,431313205.712912,480086903.108778,592177233.304351,375820972.048615,188953246.562151,281401382.709256,260440681.602089,217070295.904201,17823058.9310794,267498616.815708,234119554.94974,199003268.669425,301702997.693487,267874366.389403,95803024.8661339
32629,4.383,747.53363,DG 44:6,[M+Na]+,null,0.73,True,13.130,747.58978,C47H80O5,DG,POFTTXYZYWTJEQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32629,0,0.00,0.76,0.85,0.72,0.75,1.00,1.00,1.68,25.84,20240423_Mcap_pos_30,747.53412:1003932 748.53879:366125 749.54345:50910,133.08569:27689 177.11174:16954 199.12456:14987 353.21735:8655 747.57928:375017,6942101,2317353,6126366,4781151,3311129,4838926,4640624,2236345,5797028,5092116,5503309,1266272,3182372,6725763,3560643,1000310,5938552,1153051,3736090,1519357,7668804,880057,2827731,7081330,5958764,2098451,375723,2547075,1655457,7096466,459057,1675460,173536,3573025,377563,447137,138930,1541475,3533485,396618,421685,1900272,2775556,596703,2718536,1769813,1058988,2322658,1535510,5748138,1289046,424129,351060,123726,1587090,1762414,1349866,549695,1598340,1018445,2762726,2341723,2862243,3128518,3432621,3687952,3644727,3806130,3745708,3718576,3375005.38901593,2084359.21393613,3106500.67181735,2495834.48514217,3055552.15696984,2595477.10990075,3452842.17751798,1539536.15592892,2382420.59270146,2558589.97180324,3594890.08844554,2761812.03237267,1571722.61695409,2057213.52722828,2307074.4022468,2218287.06304856,2368068.12959201,2947891.42007821,1281182.57992063,2519868.85855867,1635869.48293815,237221.792855627
32643,4.494,747.59125,SM 36:1;O3,[M+H]+,null,1.00,True,8.890,747.60107,C41H83N2O7P,SM,HWMPDNYRKGLIQO-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCC)CCCCCCCCCCCCCCCCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32643,0,0.00,0.99,0.21,0.65,0.16,3.00,2.00,2.03,101.97,20240423_Mcap_pos_5,747.58923:3558464 748.59390:1509210 749.59857:379567,70.96064:8413 184.07294:7213,29528806,24230177,51173416,31573006,71253990,38824202,2118083,3553452,29705102,40221861,1310451,2280212,2163117,22934227,58270237,51881084,41432854,3267584,35899199,36038849,34496962,1595608,19053863,59584464,25714898,36710454,43449560,33712111,48875035,3354899,23176708,29885131,36558806,35128643,32905114,30315328,27146652,2626992,25802489,37972210,31305051,78945271,26371284,35469410,30152208,46832572,32760948,43144625,26684490,31416112,27236731,38417618,28377071,25604951,43403184,43695137,18612475,24032343,39748657,35104918,57453787,37909197,45546939,40260261,45964234,50112182,50682363,46332763,66953281,50095988,40501220.2581645,30460258.7606319,30631589.0304693,43298042.3306053,2474488.63079341,31055359.2621287,36868008.9693512,33813092.1699179,37329965.797498,47989199.608462,50057296.0414258,11308887.5116483,8327385.63768914,6409969.18147962,16723198.7910696,789040.294929678,5517126.90419316,12306678.6126343,8059483.68806017,13790771.073594,16301122.7936298,8291327.90973913
32682,8.101,748.52460,PE P-38:6,[M+H]+,null,0.87,True,9.840,748.52759,C43H74NO7P,EtherPE,DTVQRXAASAEYIS-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,32682,0,0.00,1.00,0.09,0.20,0.22,5.00,2.00,1.94,44.65,20240423_Mcap_pos_56,748.52496:500012 749.52963:279435 750.53430:79082,55.60098:3126 62.47731:3190 67.41484:3469 68.22501:3052 110.67960:2980 127.19005:3437 145.99789:4828 164.00784:24694 184.07253:4950 195.98740:3323 237.70609:4082 378.68390:3748 401.18542:3673 469.32794:3492 585.51733:7289 607.50720:9174 620.99097:4125 705.48102:28229 748.52332:125615,3909902,8375975,7370353,4043298,5959778,9002721,0,0,2000222,3818084,0,0,0,6737463,4839033,6970673,1261527,0,5454967,8208333,7390913,0,2403238,4197779,3393816,9991361,7428826,8324561,4503596,98139,4800672,8176042,8269466,5785228,9067327,6193643,10407324,0,7614275,5579969,9900575,6571322,2097345,2642607,3343635,3465107,9291690,8223457,9316882,6773154,6166689,7448091,10437757,5949035,5154189,5128165,8779510,3837215,7737967,9663547,2046842,3885795,7141335,4953606,6375901,6057082,6810169,6607887,6167579,7163878,6076831.99597676,8109942.88001768,5207927.56463031,6699587.50744796,10904.2917537455,4907990.99895925,5702876.57996589,6323666.99645561,6737960.95462223,6313593.80631873,6305157.22994307,2799856.93027334,2211208.24143693,2654521.83603132,2374387.01244265,32712.8752612365,2567935.53225459,2691681.28000361,2098097.40788812,3300072.70754043,1233849.47683619,706664.457588602
