ID,File,Class,Height,Area
20118,20240423_Mcap_pos_53,NB_6C,7329085,66491000
20118,20240423_Mcap_pos_54,WT_0C,10237849,89965888
20118,20240423_Mcap_pos_55,B_0C,7511062,68568247
20118,20240423_Mcap_pos_56,WT_3C,3085528,28046802
20118,20240423_Mcap_pos_57,NB_0C,7747373,69274493
20118,20240423_Mcap_pos_58,NB_6C,1286424,11486403
20118,20240423_Mcap_pos_59,WT_0C,8689354,78332592
20118,20240423_Mcap_pos_6,NB_0C,4470253,40586043
20118,20240423_Mcap_pos_60,B_3C,3101022,28460189
20118,20240423_Mcap_pos_61,B_0C,2364636,21375868
20118,20240423_Mcap_pos_62,WT_0C,8119536,72616703
20118,20240423_Mcap_pos_63,WT_6C,5015061,45766764
20118,20240423_Mcap_pos_7,WT_3C,5373775,48495255
20118,20240423_Mcap_pos_8,B_3C,3117182,28441604
20118,20240423_Mcap_pos_9,WT_0C,3426142,30137986
20118,20240423_Mcap_pos_PBQC1,PBQC,3764953,33949039
20118,20240423_Mcap_pos_PBQC2,PBQC,4186432,37443453
20118,20240423_Mcap_pos_PBQC3,PBQC,4048046,37049438
20118,20240423_Mcap_pos_PBQC4,PBQC,4476808,40134153
20118,20240423_Mcap_pos_PBQC5,PBQC,4824756,43149024
20118,20240423_Mcap_pos_PBQC6,PBQC,5123006,45763674
20118,20240423_Mcap_pos_PBQC7,PBQC,4656841,42488676
20282,20240423_Mcap_pos_1,WT_3C,9732242,91397762
20282,20240423_Mcap_pos_10,B_3C,45669676,505752782
20282,20240423_Mcap_pos_11,WT_3C,17511444,165871530
20282,20240423_Mcap_pos_12,B_0C,38948834,412057958
20282,20240423_Mcap_pos_13,WT_6C,7777358,73331941
20282,20240423_Mcap_pos_14,B_3C,40887480,438884801
20282,20240423_Mcap_pos_15,Blank,70914,1254046
20282,20240423_Mcap_pos_16,Blank,24919,324321
20282,20240423_Mcap_pos_17,B_6C,49892056,575922564
20282,20240423_Mcap_pos_18,B_6C,23992244,233958063
20282,20240423_Mcap_pos_19,Blank,60336,615113
20282,20240423_Mcap_pos_2,Blank,18754,276303
20282,20240423_Mcap_pos_20,Blank,19192,298321
20282,20240423_Mcap_pos_21,WT_6C,17233779,167928575
20282,20240423_Mcap_pos_22,NB_3C,30871959,309730272
20282,20240423_Mcap_pos_23,WT_6C,8381924,75321971
20282,20240423_Mcap_pos_24,B_0C,35475058,355604419
20282,20240423_Mcap_pos_25,Blank,66254,621376
20282,20240423_Mcap_pos_26,NB_6C,35850069,360030719
20282,20240423_Mcap_pos_27,B_3C,38287649,392223433
20282,20240423_Mcap_pos_28,NB_3C,27816017,273348664
20282,20240423_Mcap_pos_29,Blank,41098,401580
20282,20240423_Mcap_pos_3,NB_0C,33836931,352189354
20282,20240423_Mcap_pos_30,NB_0C,22389542,212137560
20282,20240423_Mcap_pos_31,NB_3C,27747322,267009238
20282,20240423_Mcap_pos_32,NB_0C,34672409,345133810
20282,20240423_Mcap_pos_33,NB_3C,37615729,383999875
20282,20240423_Mcap_pos_34,B_0C,31336798,301073149
20282,20240423_Mcap_pos_35,WT_0C,15153961,140074776
20282,20240423_Mcap_pos_36,Blank,1849163,16363018
20282,20240423_Mcap_pos_37,B_6C,45673368,523896699
20282,20240423_Mcap_pos_38,NB_6C,33255323,324508231
20282,20240423_Mcap_pos_39,NB_0C,43961747,468059943
20282,20240423_Mcap_pos_4,WT_3C,11999406,113265104
20282,20240423_Mcap_pos_40,NB_3C,37070619,375505002
20282,20240423_Mcap_pos_41,B_6C,44353130,491478325
20282,20240423_Mcap_pos_42,B_3C,51204283,582396147
20282,20240423_Mcap_pos_43,Blank,163593,1425784
20282,20240423_Mcap_pos_44,B_0C,48973758,598191619
20282,20240423_Mcap_pos_45,NB_6C,38060380,372647931
20282,20240423_Mcap_pos_46,WT_3C,21903570,208501698
20282,20240423_Mcap_pos_47,WT_0C,15332941,143079213
20282,20240423_Mcap_pos_48,NB_3C,43986117,460662708
20282,20240423_Mcap_pos_49,WT_6C,22080808,213930539
20282,20240423_Mcap_pos_5,B_6C,36145198,371264504
20282,20240423_Mcap_pos_50,NB_6C,34693694,349200980
20282,20240423_Mcap_pos_51,B_6C,50703112,578041684
20282,20240423_Mcap_pos_52,WT_6C,13422496,123452079
20282,20240423_Mcap_pos_53,NB_6C,46298207,500611578
20282,20240423_Mcap_pos_54,WT_0C,31411957,310695141
20282,20240423_Mcap_pos_55,B_0C,49700781,566498136
20282,20240423_Mcap_pos_56,WT_3C,16456821,157034772
20282,20240423_Mcap_pos_57,NB_0C,49030662,539397898
20282,20240423_Mcap_pos_58,NB_6C,20047368,186384482
20282,20240423_Mcap_pos_59,WT_0C,24953305,233416559
20282,20240423_Mcap_pos_6,NB_0C,27841644,276837864
20282,20240423_Mcap_pos_60,B_3C,42600579,441826906
20282,20240423_Mcap_pos_61,B_0C,41591815,430735717
20282,20240423_Mcap_pos_62,WT_0C,27289828,261076091
20282,20240423_Mcap_pos_63,WT_6C,30289898,290216723
20282,20240423_Mcap_pos_7,WT_3C,10774719,97115639
20282,20240423_Mcap_pos_8,B_3C,24371802,237100896
20282,20240423_Mcap_pos_9,WT_0C,12818746,119832697
20282,20240423_Mcap_pos_PBQC1,PBQC,30546520,313224534
20282,20240423_Mcap_pos_PBQC2,PBQC,31816682,321454292
20282,20240423_Mcap_pos_PBQC3,PBQC,31438478,315550246
20282,20240423_Mcap_pos_PBQC4,PBQC,32115057,319912243
20282,20240423_Mcap_pos_PBQC5,PBQC,37176388,360459301
20282,20240423_Mcap_pos_PBQC6,PBQC,36007684,351832268
20282,20240423_Mcap_pos_PBQC7,PBQC,37247410,365053030
20360,20240423_Mcap_pos_1,WT_3C,905474,9345989
20360,20240423_Mcap_pos_10,B_3C,4220365,46809012
20360,20240423_Mcap_pos_11,WT_3C,1163238,12547539
20360,20240423_Mcap_pos_12,B_0C,3382622,37055905
20360,20240423_Mcap_pos_13,WT_6C,974708,9918458
20360,20240423_Mcap_pos_14,B_3C,4173731,45427540
20360,20240423_Mcap_pos_15,Blank,0,0
20360,20240423_Mcap_pos_16,Blank,0,0
20360,20240423_Mcap_pos_17,B_6C,6659007,71340198
20360,20240423_Mcap_pos_18,B_6C,1067096,12289254
20360,20240423_Mcap_pos_19,Blank,0,0
20360,20240423_Mcap_pos_2,Blank,0,0
20360,20240423_Mcap_pos_20,Blank,0,0
20360,20240423_Mcap_pos_21,WT_6C,1070677,11427547
20360,20240423_Mcap_pos_22,NB_3C,2744344,30359204
20360,20240423_Mcap_pos_23,WT_6C,620396,6432266
20360,20240423_Mcap_pos_24,B_0C,2666176,28797601
20360,20240423_Mcap_pos_25,Blank,0,0
20360,20240423_Mcap_pos_26,NB_6C,2362006,26582202
20360,20240423_Mcap_pos_27,B_3C,2478544,26792344
20360,20240423_Mcap_pos_28,NB_3C,2200551,23653491
20360,20240423_Mcap_pos_29,Blank,0,0
20360,20240423_Mcap_pos_3,NB_0C,2404530,27325433
20360,20240423_Mcap_pos_30,NB_0C,1488370,16557257
20360,20240423_Mcap_pos_31,NB_3C,1536833,17390156
20360,20240423_Mcap_pos_32,NB_0C,1824014,20410758
20360,20240423_Mcap_pos_33,NB_3C,3951681,42776033
20360,20240423_Mcap_pos_34,B_0C,1620431,17274052
20360,20240423_Mcap_pos_35,WT_0C,1551844,15357563
20360,20240423_Mcap_pos_36,Blank,0,0
20360,20240423_Mcap_pos_37,B_6C,3822643,43097726
20360,20240423_Mcap_pos_38,NB_6C,2210791,23965010
20360,20240423_Mcap_pos_39,NB_0C,4038182,45505240
20360,20240423_Mcap_pos_4,WT_3C,1687982,16431613
20360,20240423_Mcap_pos_40,NB_3C,2871944,32302256
20360,20240423_Mcap_pos_41,B_6C,3886533,42836603
20360,20240423_Mcap_pos_42,B_3C,5965463,65639942
20360,20240423_Mcap_pos_43,Blank,2540,8809
20360,20240423_Mcap_pos_44,B_0C,6726444,72430830
20360,20240423_Mcap_pos_45,NB_6C,2625854,29104457
20360,20240423_Mcap_pos_46,WT_3C,1777706,18277023
20360,20240423_Mcap_pos_47,WT_0C,1383549,13661806
20360,20240423_Mcap_pos_48,NB_3C,3585712,39971757
20360,20240423_Mcap_pos_49,WT_6C,2194460,22478582
20360,20240423_Mcap_pos_5,B_6C,3361000,35376553
20360,20240423_Mcap_pos_50,NB_6C,2535258,28310760
20360,20240423_Mcap_pos_51,B_6C,5159768,56769641
20360,20240423_Mcap_pos_52,WT_6C,1154463,11708295
20360,20240423_Mcap_pos_53,NB_6C,4016384,45066149
20360,20240423_Mcap_pos_54,WT_0C,4042854,40679994
20360,20240423_Mcap_pos_55,B_0C,5270338,58541299
20360,20240423_Mcap_pos_56,WT_3C,1254557,13152741
20360,20240423_Mcap_pos_57,NB_0C,4487159,51960511
20360,20240423_Mcap_pos_58,NB_6C,740140,8313218
20360,20240423_Mcap_pos_59,WT_0C,4561267,44199204
20360,20240423_Mcap_pos_6,NB_0C,2017618,21883058
20360,20240423_Mcap_pos_60,B_3C,2304141,26747055
20360,20240423_Mcap_pos_61,B_0C,2033799,22417431
20360,20240423_Mcap_pos_62,WT_0C,3077538,32488640
20360,20240423_Mcap_pos_63,WT_6C,2591415,27264420
20360,20240423_Mcap_pos_7,WT_3C,2316428,22605987
20360,20240423_Mcap_pos_8,B_3C,2145893,22637639
20360,20240423_Mcap_pos_9,WT_0C,2049431,19777162
20360,20240423_Mcap_pos_PBQC1,PBQC,2252504,24551583
20360,20240423_Mcap_pos_PBQC2,PBQC,2270484,24747075
20360,20240423_Mcap_pos_PBQC3,PBQC,2276081,25200590
20360,20240423_Mcap_pos_PBQC4,PBQC,2343401,25686762
20360,20240423_Mcap_pos_PBQC5,PBQC,2423996,26719246
20360,20240423_Mcap_pos_PBQC6,PBQC,2481835,26217919
20360,20240423_Mcap_pos_PBQC7,PBQC,2427301,26374281
20380,20240423_Mcap_pos_1,WT_3C,1501164,11924686
20380,20240423_Mcap_pos_10,B_3C,5288574,40614315
20380,20240423_Mcap_pos_11,WT_3C,2389822,18515119
20380,20240423_Mcap_pos_12,B_0C,4006633,31109536
20380,20240423_Mcap_pos_13,WT_6C,2190006,18148193
20380,20240423_Mcap_pos_14,B_3C,5066444,39364791
20380,20240423_Mcap_pos_15,Blank,0,0
20380,20240423_Mcap_pos_16,Blank,2426,11101
20380,20240423_Mcap_pos_17,B_6C,5211111,42692119
20380,20240423_Mcap_pos_18,B_6C,2030368,16354269
20380,20240423_Mcap_pos_19,Blank,0,0
20380,20240423_Mcap_pos_2,Blank,2923,11946
20380,20240423_Mcap_pos_20,Blank,4145,20493
20380,20240423_Mcap_pos_21,WT_6C,1812603,14490633
20380,20240423_Mcap_pos_22,NB_3C,4205415,32285274
20380,20240423_Mcap_pos_23,WT_6C,1217178,10013805
20380,20240423_Mcap_pos_24,B_0C,3465576,27420770
20380,20240423_Mcap_pos_25,Blank,0,0
20380,20240423_Mcap_pos_26,NB_6C,2715560,21050451
20380,20240423_Mcap_pos_27,B_3C,3500502,27174503
20380,20240423_Mcap_pos_28,NB_3C,3190214,25373615
20380,20240423_Mcap_pos_29,Blank,0,0
20380,20240423_Mcap_pos_3,NB_0C,1753720,13626656
20380,20240423_Mcap_pos_30,NB_0C,2884685,23166521
20380,20240423_Mcap_pos_31,NB_3C,2369763,19030876
20380,20240423_Mcap_pos_32,NB_0C,1616894,12966539
20380,20240423_Mcap_pos_33,NB_3C,20782,87162
20380,20240423_Mcap_pos_34,B_0C,2260058,18078504
20380,20240423_Mcap_pos_35,WT_0C,3135795,25060705
20380,20240423_Mcap_pos_36,Blank,214944,1889774
20380,20240423_Mcap_pos_37,B_6C,3658250,29261332
20380,20240423_Mcap_pos_38,NB_6C,2947798,23165495
20380,20240423_Mcap_pos_39,NB_0C,4837532,37509575
20380,20240423_Mcap_pos_4,WT_3C,3118553,24464278
20380,20240423_Mcap_pos_40,NB_3C,3668936,28761541
20380,20240423_Mcap_pos_41,B_6C,3511706,27198828
20380,20240423_Mcap_pos_42,B_3C,49150,370335
20380,20240423_Mcap_pos_43,Blank,3117,8199
20380,20240423_Mcap_pos_44,B_0C,4902704,39291393
20380,20240423_Mcap_pos_45,NB_6C,3856550,30461230
20380,20240423_Mcap_pos_46,WT_3C,2796802,22783516
20380,20240423_Mcap_pos_47,WT_0C,2718466,21708429
20380,20240423_Mcap_pos_48,NB_3C,3173590,25749559
20380,20240423_Mcap_pos_49,WT_6C,3777399,30838126
20380,20240423_Mcap_pos_5,B_6C,3914163,30621934
20380,20240423_Mcap_pos_50,NB_6C,2897676,23897487
20380,20240423_Mcap_pos_51,B_6C,5655459,45818193
20380,20240423_Mcap_pos_52,WT_6C,2276250,18537227
20380,20240423_Mcap_pos_53,NB_6C,3995939,32033341
20380,20240423_Mcap_pos_54,WT_0C,4834776,40134456
20380,20240423_Mcap_pos_55,B_0C,5058976,40928756
20380,20240423_Mcap_pos_56,WT_3C,3246352,26116059
20380,20240423_Mcap_pos_57,NB_0C,5071104,41390739
20380,20240423_Mcap_pos_58,NB_6C,576921,4823540
20380,20240423_Mcap_pos_59,WT_0C,69489,538037
20380,20240423_Mcap_pos_6,NB_0C,2839277,21200392
20380,20240423_Mcap_pos_60,B_3C,1820807,15304986
20380,20240423_Mcap_pos_61,B_0C,1836590,14698822
20380,20240423_Mcap_pos_62,WT_0C,4642404,37716706
20380,20240423_Mcap_pos_63,WT_6C,4087333,32428915
20380,20240423_Mcap_pos_7,WT_3C,3682395,28224911
20380,20240423_Mcap_pos_8,B_3C,3679069,28487483
20380,20240423_Mcap_pos_9,WT_0C,4156395,32305196
20380,20240423_Mcap_pos_PBQC1,PBQC,2832371,22527287
20380,20240423_Mcap_pos_PBQC2,PBQC,3016773,23839732
20380,20240423_Mcap_pos_PBQC3,PBQC,3079780,24715919
20380,20240423_Mcap_pos_PBQC4,PBQC,3264967,26246374
20380,20240423_Mcap_pos_PBQC5,PBQC,3216887,26692116
20380,20240423_Mcap_pos_PBQC6,PBQC,3592545,28765676
20380,20240423_Mcap_pos_PBQC7,PBQC,3307410,27275684
20453,20240423_Mcap_pos_1,WT_3C,362363,4213232
20453,20240423_Mcap_pos_10,B_3C,1698813,19524687
20453,20240423_Mcap_pos_11,WT_3C,489317,6116052
20453,20240423_Mcap_pos_12,B_0C,1349623,15266805
20453,20240423_Mcap_pos_13,WT_6C,417080,5246589
20453,20240423_Mcap_pos_14,B_3C,1683306,18420740
20453,20240423_Mcap_pos_15,Blank,53296,349080
20453,20240423_Mcap_pos_16,Blank,47224,253406
20453,20240423_Mcap_pos_17,B_6C,2621083,28827804
20453,20240423_Mcap_pos_18,B_6C,447639,5849857
20453,20240423_Mcap_pos_19,Blank,48655,372781
20453,20240423_Mcap_pos_2,Blank,26497,197033
20453,20240423_Mcap_pos_20,Blank,55788,434765
20453,20240423_Mcap_pos_21,WT_6C,473318,5764862
20453,20240423_Mcap_pos_22,NB_3C,1097598,12985787
20453,20240423_Mcap_pos_23,WT_6C,280826,3429262
20453,20240423_Mcap_pos_24,B_0C,1093282,12454033
20453,20240423_Mcap_pos_25,Blank,58883,565686
20453,20240423_Mcap_pos_26,NB_6C,961031,11274377
20453,20240423_Mcap_pos_27,B_3C,968518,11005125
20453,20240423_Mcap_pos_28,NB_3C,855467,9846553
20453,20240423_Mcap_pos_29,Blank,52191,308137
20453,20240423_Mcap_pos_3,NB_0C,964016,11394489
20453,20240423_Mcap_pos_30,NB_0C,611245,7241898
20453,20240423_Mcap_pos_31,NB_3C,642630,7808031
20453,20240423_Mcap_pos_32,NB_0C,773083,9505924
20453,20240423_Mcap_pos_33,NB_3C,1603922,18405770
20453,20240423_Mcap_pos_34,B_0C,668588,7769726
20453,20240423_Mcap_pos_35,WT_0C,627544,6894277
20453,20240423_Mcap_pos_36,Blank,970693,8762910
20453,20240423_Mcap_pos_37,B_6C,1543393,17867572
20453,20240423_Mcap_pos_38,NB_6C,891546,10485767
20453,20240423_Mcap_pos_39,NB_0C,1621708,18387048
20453,20240423_Mcap_pos_4,WT_3C,705148,7535432
20453,20240423_Mcap_pos_40,NB_3C,1189587,13694763
20453,20240423_Mcap_pos_41,B_6C,1580654,17751439
20453,20240423_Mcap_pos_42,B_3C,2351077,25998994
20453,20240423_Mcap_pos_43,Blank,48369,255571
20453,20240423_Mcap_pos_44,B_0C,2729968,29624135
20453,20240423_Mcap_pos_45,NB_6C,1034949,12054318
20453,20240423_Mcap_pos_46,WT_3C,699684,8146304
20453,20240423_Mcap_pos_47,WT_0C,586236,6579958
20453,20240423_Mcap_pos_48,NB_3C,1425819,16470322
20453,20240423_Mcap_pos_49,WT_6C,907624,9945413
20453,20240423_Mcap_pos_5,B_6C,1296969,14555981
20453,20240423_Mcap_pos_50,NB_6C,1034229,12195644
20453,20240423_Mcap_pos_51,B_6C,2051896,23407302
20453,20240423_Mcap_pos_52,WT_6C,476611,5586712
20453,20240423_Mcap_pos_53,NB_6C,1637180,18836338
20453,20240423_Mcap_pos_54,WT_0C,1613256,16929511
20453,20240423_Mcap_pos_55,B_0C,2146856,24489816
20453,20240423_Mcap_pos_56,WT_3C,536467,6278624
20453,20240423_Mcap_pos_57,NB_0C,1828081,21685548
20453,20240423_Mcap_pos_58,NB_6C,340683,4205404
20453,20240423_Mcap_pos_59,WT_0C,1799005,18470481
20453,20240423_Mcap_pos_6,NB_0C,792684,9386938
20453,20240423_Mcap_pos_60,B_3C,937205,11414690
20453,20240423_Mcap_pos_61,B_0C,848368,9995875
20453,20240423_Mcap_pos_62,WT_0C,1229418,13647155
20453,20240423_Mcap_pos_63,WT_6C,1080944,11679649
20453,20240423_Mcap_pos_7,WT_3C,948833,9926333
20453,20240423_Mcap_pos_8,B_3C,842170,9267824
20453,20240423_Mcap_pos_9,WT_0C,805107,8854399
20453,20240423_Mcap_pos_PBQC1,PBQC,924090,10227797
20453,20240423_Mcap_pos_PBQC2,PBQC,914326,10645887
20453,20240423_Mcap_pos_PBQC3,PBQC,912629,10654228
20453,20240423_Mcap_pos_PBQC4,PBQC,957604,10943601
20453,20240423_Mcap_pos_PBQC5,PBQC,969865,11140067
20453,20240423_Mcap_pos_PBQC6,PBQC,983192,11291505
20453,20240423_Mcap_pos_PBQC7,PBQC,994370,11392374
20477,20240423_Mcap_pos_1,WT_3C,312069,3062432
20477,20240423_Mcap_pos_10,B_3C,876898,8311026
20477,20240423_Mcap_pos_11,WT_3C,529715,5238832
20477,20240423_Mcap_pos_12,B_0C,640323,6699344
20477,20240423_Mcap_pos_13,WT_6C,598457,5763604
20477,20240423_Mcap_pos_14,B_3C,776488,7538231
20477,20240423_Mcap_pos_15,Blank,11746,75159
20477,20240423_Mcap_pos_16,Blank,13708,129620
20477,20240423_Mcap_pos_17,B_6C,739504,8738341
20477,20240423_Mcap_pos_18,B_6C,557248,5286474
20477,20240423_Mcap_pos_19,Blank,12319,171887
20477,20240423_Mcap_pos_2,Blank,9782,119330
20477,20240423_Mcap_pos_20,Blank,19459,254782
20477,20240423_Mcap_pos_21,WT_6C,272349,2827092
20477,20240423_Mcap_pos_22,NB_3C,932070,9356752
20477,20240423_Mcap_pos_23,WT_6C,262210,2432873
20477,20240423_Mcap_pos_24,B_0C,746291,7529877
20477,20240423_Mcap_pos_25,Blank,12879,150557
20477,20240423_Mcap_pos_26,NB_6C,592728,5762475
20477,20240423_Mcap_pos_27,B_3C,557860,5890074
20477,20240423_Mcap_pos_28,NB_3C,758132,6920737
20477,20240423_Mcap_pos_29,Blank,13885,113324
20477,20240423_Mcap_pos_3,NB_0C,509161,5013359
20477,20240423_Mcap_pos_30,NB_0C,875610,8502966
20477,20240423_Mcap_pos_31,NB_3C,729955,6774077
20477,20240423_Mcap_pos_32,NB_0C,393605,3767075
20477,20240423_Mcap_pos_33,NB_3C,1242020,11628829
20477,20240423_Mcap_pos_34,B_0C,533357,5037993
20477,20240423_Mcap_pos_35,WT_0C,730176,6552713
20477,20240423_Mcap_pos_36,Blank,111522,1424197
20477,20240423_Mcap_pos_37,B_6C,522826,6145480
20477,20240423_Mcap_pos_38,NB_6C,495963,4704815
20477,20240423_Mcap_pos_39,NB_0C,1051104,9353168
20477,20240423_Mcap_pos_4,WT_3C,616117,5680505
20477,20240423_Mcap_pos_40,NB_3C,690461,6682439
20477,20240423_Mcap_pos_41,B_6C,423691,4798462
20477,20240423_Mcap_pos_42,B_3C,814171,7624229
20477,20240423_Mcap_pos_43,Blank,16092,211730
20477,20240423_Mcap_pos_44,B_0C,1039084,9514240
20477,20240423_Mcap_pos_45,NB_6C,929960,8370134
20477,20240423_Mcap_pos_46,WT_3C,622309,6019294
20477,20240423_Mcap_pos_47,WT_0C,578152,5420713
20477,20240423_Mcap_pos_48,NB_3C,894259,8490329
20477,20240423_Mcap_pos_49,WT_6C,713354,7077604
20477,20240423_Mcap_pos_5,B_6C,721079,8366328
20477,20240423_Mcap_pos_50,NB_6C,1021948,9391957
20477,20240423_Mcap_pos_51,B_6C,949556,8485323
20477,20240423_Mcap_pos_52,WT_6C,444267,4157051
20477,20240423_Mcap_pos_53,NB_6C,676780,6219399
20477,20240423_Mcap_pos_54,WT_0C,908796,9084959
20477,20240423_Mcap_pos_55,B_0C,951198,10793440
20477,20240423_Mcap_pos_56,WT_3C,717632,6910357
20477,20240423_Mcap_pos_57,NB_0C,1212142,11168304
20477,20240423_Mcap_pos_58,NB_6C,178298,1941265
20477,20240423_Mcap_pos_59,WT_0C,1349198,13108300
20477,20240423_Mcap_pos_6,NB_0C,775404,7639052
20477,20240423_Mcap_pos_60,B_3C,329440,3629026
20477,20240423_Mcap_pos_61,B_0C,293272,3170761
20477,20240423_Mcap_pos_62,WT_0C,1223795,10974246
20477,20240423_Mcap_pos_63,WT_6C,638932,5837390
20477,20240423_Mcap_pos_7,WT_3C,705588,7010783
20477,20240423_Mcap_pos_8,B_3C,701265,6492378
20477,20240423_Mcap_pos_9,WT_0C,1032433,9864022
20477,20240423_Mcap_pos_PBQC1,PBQC,583006,5304246
20477,20240423_Mcap_pos_PBQC2,PBQC,581346,5211280
20477,20240423_Mcap_pos_PBQC3,PBQC,605226,5501885
20477,20240423_Mcap_pos_PBQC4,PBQC,668539,5992650
20477,20240423_Mcap_pos_PBQC5,PBQC,656362,5887932
20477,20240423_Mcap_pos_PBQC6,PBQC,660025,6317661
20477,20240423_Mcap_pos_PBQC7,PBQC,699566,6377608
20576,20240423_Mcap_pos_1,WT_3C,517872,4652421
20576,20240423_Mcap_pos_10,B_3C,1479644,12891593
20576,20240423_Mcap_pos_11,WT_3C,790690,7045006
20576,20240423_Mcap_pos_12,B_0C,1607884,14213399
20576,20240423_Mcap_pos_13,WT_6C,710058,6173124
20576,20240423_Mcap_pos_14,B_3C,1506806,13197298
20576,20240423_Mcap_pos_15,Blank,58857,584073
20576,20240423_Mcap_pos_16,Blank,0,0
20576,20240423_Mcap_pos_17,B_6C,2546305,22921995
20576,20240423_Mcap_pos_18,B_6C,980939,8644355
20576,20240423_Mcap_pos_19,Blank,0,0
20576,20240423_Mcap_pos_2,Blank,0,0
20576,20240423_Mcap_pos_20,Blank,0,0
20576,20240423_Mcap_pos_21,WT_6C,983824,8634510
20576,20240423_Mcap_pos_22,NB_3C,2040383,17817326
20576,20240423_Mcap_pos_23,WT_6C,508174,4625953
20576,20240423_Mcap_pos_24,B_0C,2196913,19938062
20576,20240423_Mcap_pos_25,Blank,1665,7882
20576,20240423_Mcap_pos_26,NB_6C,1809581,16007281
20576,20240423_Mcap_pos_27,B_3C,1396917,12421761
20576,20240423_Mcap_pos_28,NB_3C,1599908,13723924
20576,20240423_Mcap_pos_29,Blank,0,0
20576,20240423_Mcap_pos_3,NB_0C,1527331,14096043
20576,20240423_Mcap_pos_30,NB_0C,1680314,14939071
20576,20240423_Mcap_pos_31,NB_3C,1822815,16077064
20576,20240423_Mcap_pos_32,NB_0C,1168646,10395675
20576,20240423_Mcap_pos_33,NB_3C,2005386,17231346
20576,20240423_Mcap_pos_34,B_0C,1305947,12021688
20576,20240423_Mcap_pos_35,WT_0C,1339283,11825775
20576,20240423_Mcap_pos_36,Blank,0,0
20576,20240423_Mcap_pos_37,B_6C,2036319,17777441
20576,20240423_Mcap_pos_38,NB_6C,1897599,16607898
20576,20240423_Mcap_pos_39,NB_0C,1841250,15972070
20576,20240423_Mcap_pos_4,WT_3C,682669,5927453
20576,20240423_Mcap_pos_40,NB_3C,1865841,16255377
20576,20240423_Mcap_pos_41,B_6C,2054419,18443815
20576,20240423_Mcap_pos_42,B_3C,1997062,17501956
20576,20240423_Mcap_pos_43,Blank,4617,29693
20576,20240423_Mcap_pos_44,B_0C,2079906,17851102
20576,20240423_Mcap_pos_45,NB_6C,1907866,16875868
20576,20240423_Mcap_pos_46,WT_3C,1155144,9894755
20576,20240423_Mcap_pos_47,WT_0C,1310133,11357213
20576,20240423_Mcap_pos_48,NB_3C,3547147,31711121
20576,20240423_Mcap_pos_49,WT_6C,1333692,11853350
20576,20240423_Mcap_pos_5,B_6C,1680345,14728476
20576,20240423_Mcap_pos_50,NB_6C,2495312,22303712
20576,20240423_Mcap_pos_51,B_6C,1972052,16732780
20576,20240423_Mcap_pos_52,WT_6C,951128,8198970
20576,20240423_Mcap_pos_53,NB_6C,2092267,18410256
20576,20240423_Mcap_pos_54,WT_0C,1983692,17563968
20576,20240423_Mcap_pos_55,B_0C,2517075,22495159
20576,20240423_Mcap_pos_56,WT_3C,1135054,9678055
20576,20240423_Mcap_pos_57,NB_0C,1991632,17340300
20576,20240423_Mcap_pos_58,NB_6C,684461,6155762
20576,20240423_Mcap_pos_59,WT_0C,2014696,17562817
20576,20240423_Mcap_pos_6,NB_0C,1496634,13665502
20576,20240423_Mcap_pos_60,B_3C,1866387,16436640
20576,20240423_Mcap_pos_61,B_0C,1547501,13546239
20576,20240423_Mcap_pos_62,WT_0C,1624901,13716910
20576,20240423_Mcap_pos_63,WT_6C,1244971,10707182
20576,20240423_Mcap_pos_7,WT_3C,1073914,9559308
20576,20240423_Mcap_pos_8,B_3C,1280721,11167406
20576,20240423_Mcap_pos_9,WT_0C,868504,7365869
20576,20240423_Mcap_pos_PBQC1,PBQC,1509429,12796568
20576,20240423_Mcap_pos_PBQC2,PBQC,1703652,14662667
20576,20240423_Mcap_pos_PBQC3,PBQC,1765578,15285499
20576,20240423_Mcap_pos_PBQC4,PBQC,1788349,15414878
20576,20240423_Mcap_pos_PBQC5,PBQC,1881166,15811960
20576,20240423_Mcap_pos_PBQC6,PBQC,1875422,16131043
20576,20240423_Mcap_pos_PBQC7,PBQC,1894353,16392905
20651,20240423_Mcap_pos_1,WT_3C,1414419,12786434
20651,20240423_Mcap_pos_10,B_3C,6401505,64652556
20651,20240423_Mcap_pos_11,WT_3C,1498615,15115474
20651,20240423_Mcap_pos_12,B_0C,4506183,44709467
20651,20240423_Mcap_pos_13,WT_6C,1492193,14279694
20651,20240423_Mcap_pos_14,B_3C,5077652,48961493
20651,20240423_Mcap_pos_15,Blank,0,0
20651,20240423_Mcap_pos_16,Blank,0,0
20651,20240423_Mcap_pos_17,B_6C,9915994,104019489
20651,20240423_Mcap_pos_18,B_6C,1782800,17095216
20651,20240423_Mcap_pos_19,Blank,0,0
20651,20240423_Mcap_pos_2,Blank,2040,12446
20651,20240423_Mcap_pos_20,Blank,1500,6801
20651,20240423_Mcap_pos_21,WT_6C,1879111,17709112
20651,20240423_Mcap_pos_22,NB_3C,5351093,50802732
20651,20240423_Mcap_pos_23,WT_6C,890780,8672677
20651,20240423_Mcap_pos_24,B_0C,4458326,44922558
20651,20240423_Mcap_pos_25,Blank,0,0
20651,20240423_Mcap_pos_26,NB_6C,4048887,37209911
20651,20240423_Mcap_pos_27,B_3C,3096797,30505253
