Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum
34064,9.388,772.62115,PC O-36:2|PC O-18:0_18:2,[M+H]+,null,0.86,True,10.900,772.62152,C44H86NO7P,EtherPC,LMGTVCKIUNTOEP-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34064,0,0.00,1.00,0.91,0.84,0.81,4.00,2.00,2.51,99.47,20240423_Mcap_pos_56,772.62146:2732369 773.62613:1258129 774.63080:329839,63.83992:3271 75.72816:3524 86.09651:6593 87.64184:3459 88.11257:5620 104.10698:10164 104.26720:4448 105.46977:3894 135.43405:4079 184.07310:1444065 185.07739:20918 186.07736:7145 214.85890:4535 483.39133:4084 493.71341:4351 510.38651:4954 735.79462:4299 772.61914:637207
34072,11.391,772.68335,PC O-36:2,[M+H]+,null,1.00,True,10.850,772.62152,C44H86NO7P,EtherPC,MFLNWJCWDLDCLH-UHFFFAOYSA-N,O=C(OC(COCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC=CCC=CCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34072,0,0.00,0.72,0.14,0.38,0.71,4.00,1.00,1.42,29999.47,20240423_Mcap_pos_PBQC3,772.68390:1018317 773.68857:506590 774.69323:85356,55.45885:3015 57.58969:3184 74.09685:385211 130.07396:4623 184.07291:40705 228.28789:4192 300.60379:3794 523.14032:3755 699.59021:15412 772.69318:45504
34100,8.387,773.53412,DG 46:7,[M+Na]+,null,1.00,True,13.210,773.60541,C49H82O5,DG,GTWQLYBWDSKDIC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34100,0,0.00,0.65,0.02,0.08,0.75,1.00,1.00,1.31,70.00,20240423_Mcap_pos_2,773.53394:942507 774.53860:504529 775.54327:130159,100.22778:3683 103.07367:4444 111.09167:276347 141.40579:3267 174.77063:3515 180.97403:3160 190.71846:3699 195.81250:4025 240.99936:4195 278.49191:4295 652.42419:4471 773.53851:5740
34145,0.865,774.54773,AHexCer 40:4;O2|AHexCer (O-15:1)25:3;O2,[M+H-H2O]+,null,0.63,True,9.510,774.58783,C46H81NO9,AHexCer,XMKWDJWVORAEPN-UHFFFAOYSA-N,O=C(OCC1OC(OCC(NC(=O)CCCCCCCC=CCCC)C(O)C=CCCC=CCCC)C(O)C(O)C1O)CCCCCCCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34145,0,0.00,0.88,0.06,1.00,0.07,6.00,2.00,1.98,10.54,20240423_Mcap_pos_28,774.54926:807246 775.55392:387185 776.55859:120236,372.25708:19711
34155,6.551,774.58716,RIKEN P-VS1 ID-10248 from Mouse_Ear_fads2KO_N_Ctr,[M+H]+,null,0.94,True,8.480,774.57098,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34155,0,0.00,0.98,0.42,0.94,0.67,3.00,0.67,1.35,2500.36,20240423_Mcap_pos_32,774.58698:42325740 775.59164:21512612 776.59631:5701168,55.57812:16580 58.71454:16083 65.47717:17137 70.86252:83682 70.86681:34278 71.23975:18505 104.10719:299516 132.10185:76531 147.08411:18589 184.07239:24791 235.42688:21009 657.06366:18840 736.44836:20991 759.65619:20225 774.58636:9735211
34165,10.173,774.63568,PC O-36:1|PC O-18:0_18:1,[M+H]+,null,0.86,True,11.810,774.63708,C44H88NO7P,EtherPC,JDBBQTCNJFZWPL-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34165,0,0.00,1.00,0.92,0.85,0.81,4.00,2.00,2.51,169.49,20240423_Mcap_pos_8,774.63446:3346128 775.63913:1569388 776.64380:403226,65.61404:3355 70.92707:21171 82.33879:3128 86.09664:11074 95.42353:3232 104.10725:10211 107.11145:4014 111.09145:4225 148.12721:3745 184.07295:1875210 198.11996:4476 303.72824:4418 314.30273:8866 434.21942:4540 506.60370:4192 510.38864:7026 774.63483:803459
34175,12.255,774.73291,Cer 50:3;O3|Cer 18:2;O2/32:1;O,[M+H]+,null,0.87,True,13.340,774.73340,C50H95NO4,Cer_HS,NFIFXKXGNPLRJK-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCC=CCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34175,0,0.00,1.00,0.42,0.53,0.88,4.00,2.00,2.37,29.39,20240423_Mcap_pos_22,774.73169:1402084 775.73636:781128 776.74102:226235,56.66846:3276 71.55432:8817 97.44736:5010 126.47593:3403 129.04111:3217 133.08575:4766 133.75885:4207 163.39522:3639 176.27138:3351 184.07281:61632 238.95071:3885 245.22502:6396 262.25232:135550 265.26443:4088 280.26443:5356 378.27371:3620 414.90253:4129 442.36902:4851 500.48120:72110 518.49591:6468 546.49335:6932 751.25525:5083 756.72180:120995 774.62103:36709
34186,7.289,775.53046,DG 47:13,[M+Na]+,null,0.83,True,11.520,775.52722,C50H72O5,DG,CSKPOXDJPWJHHX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34186,0,0.00,1.00,0.88,0.71,0.75,1.00,1.00,1.80,44.78,20240423_Mcap_pos_10,775.53046:1174010 776.53512:607125 777.53979:164573,71.42812:3081 78.36839:3390 97.44801:8769 108.95475:3529 387.33673:3373 434.98825:4897 497.30710:9516 579.65405:3742 728.06464:3956 763.75690:3773 775.52728:349368
34199,7.809,775.59375,DG 46:6,[M+Na]+,null,1.00,True,13.250,775.62109,C49H84O5,DG,PSHWKRBTJIBSEV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34199,0,0.00,0.94,0.65,0.57,0.75,1.00,1.00,1.69,639.35,20240423_Mcap_pos_31,775.59344:14581896 776.59811:6432928 777.60278:1621842,58.95169:9112 70.83900:56805 73.71803:7699 78.89343:8670 86.09669:228707 97.43929:15568 146.98149:377522 474.29224:9511 533.37463:15823 570.54596:118243 592.52783:531694 603.94379:9630 716.52014:604732 775.59338:3626116
34216,15.115,775.74445,SM 39:0;O2,[M+H]+,null,0.71,True,11.900,775.66882,C44H91N2O6P,SM,VMONZNBEMWENGM-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34216,0,0.00,0.63,0.35,0.51,0.47,3.00,1.00,1.34,23186.95,20240423_Mcap_pos_44,775.74396:390470 776.74863:249732 777.75329:54674,97.44778:5402 184.07304:3922
34238,4.399,776.54218,PC O-37:7,[M+H]+,null,0.87,True,9.080,776.55890,C45H78NO7P,EtherPC,JNVLVKHBDFWUGW-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34238,0,0.00,0.98,0.82,0.76,0.75,4.00,1.00,1.79,47.42,20240423_Mcap_pos_33,776.54266:785871 777.54733:333244 778.55200:111708,72.20093:6879 132.11412:3092 184.07307:206560 293.37762:3910 295.78958:3478 304.50983:3852 716.13428:3640 776.54211:162887
34240,8.746,776.55518,PE P-40:6,[M+H]+,null,0.89,True,10.480,776.55890,C45H78NO7P,EtherPE,WHPUTIQPCSUYIO-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34240,0,0.00,1.00,0.08,0.47,0.18,5.00,2.00,1.98,165.77,20240423_Mcap_pos_13,776.55408:2155154 777.55874:997336 778.56341:206063,76.68920:3438 91.06643:3266 104.73237:3753 120.96585:6932 122.16422:4638 145.99684:4025 164.00800:85888 185.48199:3387 227.86125:3733 238.60950:3664 265.28513:3804 270.74203:3417 304.37857:3602 336.35538:4248 469.30225:4338 480.75900:3939 593.53235:6620 613.55402:26375 635.53394:27134 653.54285:10639 717.52515:5304 733.51074:71328 776.55414:512821
34254,7.094,776.60297,RIKEN P-VS1 ID-10317 from Mouse_SmallIntestine_WT_N_F1,[M+H]+,null,0.83,True,12.940,776.61877,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34254,0,0.00,0.98,0.30,0.86,0.57,3.00,1.00,1.46,404.45,20240423_Mcap_pos_56,776.60291:5015044 777.60757:2610128 778.61224:692164,58.34917:3779 71.45193:14471 77.81859:3335 86.09689:8462 94.89393:4154 104.10728:26230 132.10211:11260 140.02235:3746 145.64949:3669 162.95631:9075 184.07405:4178 203.59428:4365 226.05522:3603 257.87802:3547 270.14014:3951 364.59921:4074 593.53552:5748 717.53149:25679 776.60217:1158886
34256,11.127,776.61609,PC O-36:0,[M+H]+,null,0.87,True,12.500,776.65277,C44H90NO7P,EtherPC,OBRFWEGTASUAMF-UHFFFAOYSA-N,O=C(OC(COCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34256,0,0.00,0.90,0.81,0.88,0.45,4.00,1.00,1.65,41.95,20240423_Mcap_pos_50,776.61731:1129139 777.62198:552824 778.62665:608075,184.07295:22773
34336,5.396,778.52197,SHexCer 33:3;O3|SHexCer 18:2;O2/15:1;O,[M+H]+,null,0.84,True,7.430,778.47699,C39H71NO12S,SHexCer,BXJGDLSGTOIODJ-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)C(O)C=CCCC=CCCCCCCCCC)C(O)CCCCCCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34336,0,0.00,0.85,0.48,0.66,0.59,7.00,2.00,2.21,73.84,20240423_Mcap_pos_14,778.52106:910129 779.52572:342950 780.53039:123674,73.58075:3410 93.30449:3113 96.27898:3295 119.58939:3466 149.96716:3320 171.34589:3441 184.07263:16180 232.57054:3558 254.00073:3912 262.25259:37911 307.11560:3927 373.01660:3710 500.48181:58015 513.63068:4075 518.49219:314211 551.70117:3601 760.51208:27975 778.52039:39354
34339,7.126,778.53473,PC 34:3,[M+Na]+,null,0.94,True,8.790,778.53571,C42H78NO8P,PC,WWRDYQGDVGTJLY-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34339,0,0.00,1.00,0.63,0.90,0.83,6.00,1.00,1.82,236.15,20240423_Mcap_pos_56,778.53528:1283648 779.53995:610377 780.54461:1642874,70.67990:6055 70.68407:18402 71.35027:3574 86.09671:15716 86.39925:3688 92.27177:3485 95.69281:3612 97.44054:9409 146.98151:12770 180.96025:3505 184.07381:6211 196.07326:12297 204.12418:3724 220.07933:3664 274.77225:3875 295.08231:4036 316.53217:4135 595.46716:55776 719.45337:41394 778.52295:208040
34357,11.067,778.63416,AHexCer 40:2;O2|AHexCer (O-16:2)24:0;O2,[M+H-H2O]+,null,0.83,True,10.430,778.61908,C46H85NO9,AHexCer,LKIYSOOMBCCSHZ-UHFFFAOYSA-N,O=C(OCC1OC(OCC(NC(=O)CCCCCCCCCCC)C(O)CCCCCCCCC)C(O)C(O)C1O)CCCCCCCC=CCC=CCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34357,0,0.00,0.98,0.02,0.37,0.51,6.00,2.00,2.08,29.99,20240423_Mcap_pos_PBQC7,778.63416:216127 779.63882:133487 780.64349:0,60.08133:4414 71.22004:7960 71.22401:12439 97.44712:4794 102.12786:134697 104.01637:3123 116.14375:5943 143.94258:3451 160.77501:3723 192.29158:3468 214.72107:3637 251.63518:3844 301.45197:3496 314.05365:3288 318.03479:3392 364.36859:3975 699.34515:3681 778.67529:18313
34360,11.434,778.67029,Cer 52:6;O3|Cer 18:2;O2/34:4;O,[M+H-H2O]+,null,0.87,True,13.230,778.70721,C52H93NO4,Cer_HS,BJXYAMNOMQTZOV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34360,0,0.00,1.00,0.59,0.70,0.88,4.00,2.00,2.44,75.63,20240423_Mcap_pos_62,778.70660:1221317 779.71127:755643 780.71594:211093,62.74193:3660 71.43385:8453 91.13902:3477 97.44701:4769 107.47251:3487 133.10103:5016 184.07275:5375 245.22594:17268 256.26245:3811 262.25244:427469 280.26282:15668 308.52051:4135 329.40350:3731 500.48181:236542 533.28479:3680 539.52496:4071 543.47766:5456 544.48029:29656 778.70709:378876
34430,6.586,780.51562,PC 36:5,[M+H]+,null,0.13,True,8.750,780.55377,C44H78NO8P,PC,JIQFPWHDCWCWBF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34430,0,0.00,0.87,0.80,0.92,0.75,5.00,1.00,1.77,48.69,20240423_Mcap_pos_30,780.51324:199608 781.51791:49806 782.52258:0,70.90321:20586 75.52487:3659 86.09679:6805 102.12810:6801 135.32187:3519 166.39621:3363 167.37152:3592 184.07297:625508 191.82529:4216 210.97598:6899 228.02078:3872 511.26996:4189 741.35986:4065 780.54327:247714
34438,6.782,780.55304,PC O-37:5|PC O-17:0_20:5,[M+H]+,null,0.63,True,9.740,780.59021,C45H82NO7P,EtherPC,RVSJLTMQUPQXNB-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34438,0,0.00,0.89,0.94,0.86,0.83,4.00,2.00,2.47,317.90,20240423_Mcap_pos_39,780.55255:14630843 781.55722:6999532 782.56189:1904684,58.06583:9370 60.08135:7055 65.65954:6977 67.72300:7118 71.24823:5849 77.80025:7189 86.09686:27574 104.10711:17362 124.99957:13118 132.76848:6867 184.07306:4505141 228.15498:8043 288.11893:8877 401.40710:7431 496.33871:19594 507.31979:7730 530.45831:7643 780.55029:1535571
34450,9.425,780.59039,PE P-40:4|PE P-18:0_22:4,[M+H]+,null,0.81,True,11.610,780.59021,C45H82NO7P,EtherPE,YARMYJKPPFMPIW-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34450,0,0.00,1.00,0.77,0.86,0.87,5.00,2.00,2.51,40.17,20240423_Mcap_pos_53,780.59015:1606492 781.59482:719217 782.59948:362979,81.07021:6050 95.08587:6094 102.12775:6347 107.13343:4558 118.12265:19423 121.10136:4850 124.61474:4207 180.15758:3625 184.07320:30656 196.07332:15617 294.31415:4355 302.03943:3839 389.30438:454859 392.29184:242479 392.34421:7135 466.32870:4567 512.31293:9885 544.48352:5743 639.56982:29733 762.57690:4162 780.58722:159357
34457,8.962,780.63348,HexCer 40:2;O3|HexCer 19:2;O2/21:0;O,[M+H-H2O]+,null,0.89,True,10.960,780.63483,C46H87NO9,HexCer_HS,JJEBYICZKSNGGX-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34457,0,0.00,1.00,0.52,0.66,0.86,7.00,2.00,2.41,231.94,20240423_Mcap_pos_PBQC2,780.63379:4256468 781.63846:2066633 782.64312:644297,56.05001:6413 60.04503:8058 61.87159:3720 71.08612:9012 78.62418:3769 79.56191:3727 83.08599:4099 85.10158:5006 95.08573:3461 97.22613:3591 99.91232:3940 118.12230:18808 133.10071:7919 135.11768:3997 147.11649:4302 184.07297:28551 196.07208:18525 247.24136:7278 259.24149:63709 276.26797:196266 277.25226:11898 294.27896:14926 342.33594:45049 380.35214:16537 382.33090:13957 384.34912:5094 420.38406:5987 438.39429:46419 456.32953:4224 588.57343:9567 600.57013:183170 602.58545:41656 618.58051:56952 639.56982:72995 780.63446:339336
34469,3.883,780.72321,Cer 50:3;O2|Cer 24:2;O2/26:1,[M+Na]+,null,0.87,True,13.790,780.72040,C50H95NO3,Cer_NS,IEFAIHXIHSCNEM-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34469,0,0.00,1.00,0.64,0.65,0.75,2.00,2.00,2.38,11882.66,20240423_Mcap_pos_20,780.72272:706632 781.72739:353013 782.73205:89165,71.36674:16737 74.13161:4262 81.85989:3576 97.43935:3424 136.52281:4496 164.05171:3465 196.80640:3256 260.90894:3918 343.21902:4959 346.33279:6258 417.25363:5853 516.31500:3999 780.72955:96220
34566,7.419,782.56763,PC O-37:4|PC O-17:0_20:4,[M+H]+,null,0.86,True,10.100,782.60577,C45H84NO7P,EtherPC,LAACIPHRNAJGOK-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34566,0,0.00,0.89,0.95,0.86,0.83,4.00,2.00,2.47,3861.56,20240423_Mcap_pos_55,782.56818:173279456 783.57284:87261736 784.57751:23634910,58.06576:256001 64.66697:93815 72.08326:129988 86.09673:476805 97.44813:221569 104.10690:289040 124.99953:207414 184.07309:81118240 219.02042:103974 361.87402:118239 490.10004:120784 496.33914:273860 782.56799:28143050
34568,7.540,782.56781,PC 36:4|PC 16:0_20:4,[M+H]+,null,0.06,True,9.090,782.56940,C44H80NO8P,PC,JAVWFBAAZSHHAD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34568,0,0.00,1.00,0.87,0.87,0.73,6.00,2.00,2.47,4209.43,20240423_Mcap_pos_42,782.56787:160156864 783.57254:78943408 784.57721:21645028,58.06587:242870 86.09667:403428 97.44805:350367 102.43385:112006 104.10692:323713 124.09047:104302 124.99967:147778 128.50902:110018 184.07295:72252632 227.91580:138166 448.02463:120584 496.34088:166370 526.32587:167830 782.56726:32513542
34569,9.816,782.57202,PE P-40:3,[M+H]+,null,0.11,True,12.580,782.60577,C45H84NO7P,EtherPE,KGWVTYZTQSIPAI-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCC=CCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34569,0,0.00,0.90,0.15,0.44,0.29,5.00,2.00,1.99,10.29,20240423_Mcap_pos_PBQC4,782.56976:120758 783.57443:59650 784.57910:27799,57.03403:17286 57.07046:24072 71.08601:28535 76.42381:3236 83.79601:3154 85.10146:26399 90.53203:3513 99.11699:6712 113.13287:3410 122.80907:3511 127.14787:3767 184.07292:74372 236.03050:3975 253.28918:7381 276.66119:3553 276.75137:4046 309.31546:6467 358.30750:4223 541.84412:3832 561.46814:4059 641.58496:412335 782.60052:146263
34573,6.548,782.59680,AHexCer 39:1;O3|AHexCer (O-15:0)24:1;O3,[M+H-H2O]+,null,0.17,True,10.080,782.61407,C45H85NO10,AHexCer,BAPSRRMLSCTBMD-UHFFFAOYSA-N,O=C(OCC1OC(OCC(NC(=O)C(O)CCCCCCCCCC)C(O)C=CCCCCCCC)C(O)C(O)C1O)CCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34573,0,0.00,0.97,0.34,0.88,0.71,9.00,2.00,2.34,12.45,20240423_Mcap_pos_24,782.59631:844517 783.60098:515848 784.60565:0,54.56816:3113 71.04264:3245 84.78262:3267 97.44829:8053 100.36716:3792 102.12788:20271 152.30934:3194 184.07304:81891 195.00240:4395 199.67360:3684 256.20609:12188 276.65488:3791 378.37036:3487 782.59766:322718
34578,8.172,782.60419,RIKEN P-VS1 ID-10534 from Mouse_Heart_WT_N_F1EPA,[M+H]+,null,0.03,True,9.300,782.60779,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34578,0,0.00,1.00,0.03,0.88,0.01,7.00,0.14,0.71,5.80,20240423_Mcap_pos_39,782.60419:612332 783.60885:265876 784.61352:0,86.09668:45049
34579,8.537,782.60492,PC O-37:4,[M+H]+,null,0.07,True,10.250,782.60577,C45H84NO7P,EtherPC,ATFNTWKZMZGUHB-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34579,0,0.00,1.00,0.84,0.79,0.83,4.00,1.00,1.85,37.80,20240423_Mcap_pos_33,782.60486:2485194 783.60953:1209714 784.61419:0,70.89664:22310 70.90080:6080 71.08608:4918 77.07940:3530 86.09667:12397 104.10713:7933 110.75449:3429 118.12274:26222 146.98157:11441 184.07310:1430216 196.07327:50835 198.08859:84025 282.82101:3739 310.78998:3604 333.80334:4519 371.28021:11987 529.38995:4571 599.50323:15468 642.58893:18128 723.48425:19991 764.56927:4707 782.58917:600382
34581,9.611,782.60583,Cer 51:9;O2|Cer 25:3;O2/26:6,[M+Na]+,null,0.89,True,12.760,782.64221,C51H85NO3,Cer_NS,NNRSGBRMGVTXLR-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCC=CCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34581,0,0.00,0.90,0.01,0.38,0.02,2.00,2.00,1.83,297.55,20240423_Mcap_pos_55,782.60583:13981449 783.61050:7085244 784.61517:1803085,113.13270:33421 184.07320:61256 358.30933:42224
34586,10.995,782.66547,PC O-37:4|PC O-16:4_21:0,[M+H]+,null,0.93,True,10.190,782.60577,C45H84NO7P,EtherPC,OBXVQKWNKBWLIW-UHFFFAOYSA-N,O=C(OC(COCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,34586,0,0.00,0.76,0.39,0.52,0.53,4.00,2.00,2.09,15291.76,20240423_Mcap_pos_24,782.66394:361566 783.66861:171968 784.67328:73650,55.43796:3130 70.81747:18266 97.44740:8833 100.41885:3612 123.77364:3486 135.89824:3824 184.07283:47345 207.39023:3770 260.51382:3994 331.05798:4204 354.33600:8561 398.88721:4252 474.28601:3795 582.48407:4042 641.58929:9003 782.64417:416918
