"","Date","Sample.ID","Chamber.ID","SDR","Group","Temperature","Type","Salinity","Plate","Run","Volume","Org.Number","unique","Light","Photo.Intercept","P.umol.L.min","P.umol.min","P.Blank.umol.min","P.umol.min.corr","P.umol.org.min","P.nmol.org.min","PAR"
"227",20230625,14,"C2",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C2",1,180.909802002225,0.143822024471639,1.15057619577311e-05,-2.43897498637263e-05,3.58955118214574e-05,7.17910236429149e-06,0.00717910236429149,0.1
"228",20230625,14,"C2",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C2",2,179.797725779967,0.147049808429126,1.17639846743301e-05,-2.43897498637263e-05,3.61537345380564e-05,7.23074690761128e-06,0.00723074690761128,50
"229",20230625,14,"C2",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C2",3,148.773345345345,0.965261261261268,7.72209009009014e-05,-2.43897498637263e-05,0.000101610650764628,2.03221301529256e-05,0.0203221301529256,100
"230",20230625,14,"C2",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C2",4,269.15034128662,-0.876351555421315,-7.01081244337052e-05,-2.43897498637263e-05,-4.57183745699789e-05,-9.14367491399578e-06,-0.00914367491399578,500
"231",20230625,14,"C2",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C2",5,341.637201970444,-2.01237438423646,-0.000160989950738917,-2.43897498637263e-05,-0.00013660020087519,-2.73200401750381e-05,-0.0273200401750381,0.2
"232",20230625,3,"A3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - A3",1,186.729514371514,-0.440942084942077,-3.52753667953662e-05,-2.43897498637263e-05,-1.08856169316398e-05,-2.17712338632797e-06,-0.00217712338632797,0.1
"233",20230625,3,"A3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - A3",2,175.005643724696,0.264825910931176,2.11860728744941e-05,-2.43897498637263e-05,4.55758227382204e-05,9.11516454764408e-06,0.00911516454764408,50
"234",20230625,3,"A3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - A3",3,210.143593813594,-0.537557997557997,-4.30046398046398e-05,-2.43897498637263e-05,-1.86148899409135e-05,-3.72297798818269e-06,-0.00372297798818269,100
"235",20230625,3,"A3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - A3",4,140.291751686909,1.00701214574899,8.05609716599192e-05,-2.43897498637263e-05,0.000104950721523646,2.09901443047291e-05,0.0209901443047291,500
"236",20230625,3,"A3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - A3",5,383.664572947213,-3.04079912023459,-0.000243263929618767,-2.43897498637263e-05,-0.000218874179755041,-4.37748359510082e-05,-0.0437748359510082,0.2
"237",20230625,15,"C3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C3",1,177.382375859435,-0.0491061879297153,-3.92849503437722e-06,-2.43897498637263e-05,2.04612548293491e-05,4.09225096586982e-06,0.00409225096586982,0.1
"238",20230625,15,"C3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C3",2,140.90967032967,0.647252747252744,5.17802197802195e-05,-2.43897498637263e-05,7.61699696439458e-05,1.52339939287892e-05,0.0152339939287892,50
"239",20230625,15,"C3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C3",3,139.567541717542,0.393064713064715,3.14451770451772e-05,-2.43897498637263e-05,5.58349269089035e-05,1.11669853817807e-05,0.0111669853817807,100
"240",20230625,15,"C3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C3",4,167.306292682927,0.048543554006972,3.88348432055776e-06,-2.43897498637263e-05,2.82732341842841e-05,5.65464683685681e-06,0.00565464683685681,500
"241",20230625,15,"C3",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - C3",5,268.604550522649,-1.59777700348433,-0.000127822160278746,-2.43897498637263e-05,-0.00010343241041502,-2.0686482083004e-05,-0.020686482083004,0.2
"242",20230625,21,"D3",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - D3",1,182.036502463054,-0.110541871921176,-8.84334975369408e-06,-2.43897498637263e-05,1.55464001100322e-05,3.10928002200645e-06,0.00310928002200645,0.1
"243",20230625,21,"D3",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - D3",2,206.135463712758,-1.09202750190985,-8.7362200152788e-05,-2.43897498637263e-05,-6.29724502890617e-05,-1.25944900578123e-05,-0.0125944900578123,50
"244",20230625,21,"D3",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - D3",3,222.43763546798,-1.09879802955665,-8.7903842364532e-05,-2.43897498637263e-05,-6.35140925008057e-05,-1.27028185001611e-05,-0.0127028185001611,100
"245",20230625,21,"D3",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - D3",4,187.388170731707,-0.16198606271777,-1.29588850174216e-05,-2.43897498637263e-05,1.14308648463047e-05,2.28617296926094e-06,0.00228617296926094,500
"246",20230625,21,"D3",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - D3",5,274.431664295875,-1.58470292154503,-0.000126776233723602,-2.43897498637263e-05,-0.000102386483859876,-2.04772967719752e-05,-0.0204772967719752,0.2
"247",20230625,4,"A4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - A4",1,177.659665171244,-1.27815297078456,-0.000102252237662765,-2.43897498637263e-05,-7.78624877990385e-05,-1.55724975598077e-05,-0.0155724975598077,0.1
"248",20230625,4,"A4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - A4",2,165.740775401069,-1.24459893048128,-9.95679144385024e-05,-2.43897498637263e-05,-7.51781645747761e-05,-1.50356329149552e-05,-0.0150356329149552,50
"249",20230625,4,"A4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - A4",3,182.056578947369,-1.3984060150376,-0.000111872481203008,-2.43897498637263e-05,-8.74827313392817e-05,-1.74965462678563e-05,-0.0174965462678563,100
"250",20230625,4,"A4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - A4",4,135.613265087853,-0.350447669977078,-2.80358135981662e-05,-2.43897498637263e-05,-3.64606373443992e-06,-7.29212746887985e-07,-0.000729212746887985,500
"251",20230625,4,"A4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - A4",5,302.514864864865,-3.22702702702703,-0.000258162162162162,-2.43897498637263e-05,-0.000233772412298436,-4.67544824596872e-05,-0.0467544824596872,0.2
"252",20230625,10,"B4",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - B4",1,184.875386730205,-1.75630498533723,-0.000140504398826978,-2.43897498637263e-05,-0.000116114648963252,-2.32229297926504e-05,-0.0232229297926504,0.1
"253",20230625,10,"B4",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - B4",2,166.510166852058,-0.77621357063404,-6.20970856507232e-05,-2.43897498637263e-05,-3.77073357869969e-05,-7.54146715739938e-06,-0.00754146715739938,50
"254",20230625,10,"B4",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - B4",3,184.964269293924,-0.966721401204158,-7.73377120963326e-05,-2.43897498637263e-05,-5.29479622326063e-05,-1.05895924465213e-05,-0.0105895924465213,100
"255",20230625,10,"B4",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - B4",4,263.913810044863,-2.34461100776891,-0.000187568880621513,-2.43897498637263e-05,-0.000163179130757786,-3.26358261515573e-05,-0.0326358261515573,500
"256",20230625,10,"B4",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - B4",5,267.068201680672,-2.28517647058823,-0.000182814117647058,-2.43897498637263e-05,-0.000158424367783332,-3.16848735566664e-05,-0.0316848735566664,0.2
"257",20230625,16,"C4",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - C4",1,179.546280487805,0.416675958188152,3.33340766550522e-05,-2.43897498637263e-05,5.77238265187785e-05,1.15447653037557e-05,0.0115447653037557,0.1
"258",20230625,16,"C4",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - C4",2,203.262155844156,-0.824259740259734,-6.59407792207787e-05,-2.43897498637263e-05,-4.15510293570524e-05,-8.31020587141048e-06,-0.00831020587141048,50
"259",20230625,16,"C4",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - C4",3,129.092919354839,1.21632258064516,9.73058064516128e-05,-2.43897498637263e-05,0.000121695556315339,2.43391112630678e-05,0.0243391112630678,100
"260",20230625,16,"C4",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - C4",4,240.262081406106,-0.684785692260257,-5.47828553808206e-05,-2.43897498637263e-05,-3.03931055170942e-05,-6.07862110341885e-06,-0.00607862110341885,500
"261",20230625,16,"C4",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - C4",5,290.121978407558,-1.51451821862349,-0.000121161457489879,-2.43897498637263e-05,-9.67717076261529e-05,-1.93543415252306e-05,-0.0193543415252306,0.2
"262",20230625,22,"D4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - D4",1,183.02506442577,-0.780112044817933,-6.24089635854346e-05,-2.43897498637263e-05,-3.80192137217083e-05,-7.60384274434167e-06,-0.00760384274434167,0.1
"263",20230625,22,"D4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - D4",2,202.048853754941,-0.948932806324112,-7.5914624505929e-05,-2.43897498637263e-05,-5.15248746422026e-05,-1.03049749284405e-05,-0.0103049749284405,50
"264",20230625,22,"D4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - D4",3,147.35474407945,0.907147440794496,7.25717952635597e-05,-2.43897498637263e-05,9.6961545127286e-05,1.93923090254572e-05,0.0193923090254572,100
"265",20230625,22,"D4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - D4",4,135.604897233202,1.26308827404479,0.000101047061923583,-2.43897498637263e-05,0.00012543681178731,2.50873623574619e-05,0.0250873623574619,500
"266",20230625,22,"D4",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - D4",5,428.846481425552,-3.2659498640894,-0.000261275989127152,-2.43897498637263e-05,-0.000236886239263426,-4.73772478526851e-05,-0.0473772478526851,0.2
"267",20230625,5,"A5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - A5",1,183.440571428572,-0.688470588235297,-5.50776470588238e-05,-2.43897498637263e-05,-3.06878971950975e-05,-6.13757943901949e-06,-0.00613757943901949,0.1
"268",20230625,5,"A5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - A5",2,134.131122807017,1.16603508771931,9.32828070175448e-05,-2.43897498637263e-05,0.000117672556881271,2.35345113762542e-05,0.0235345113762542,50
"269",20230625,5,"A5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - A5",3,161.806822660098,0.335822660098524,2.68658128078819e-05,-2.43897498637263e-05,5.12555626716082e-05,1.02511125343216e-05,0.0102511125343216,100
"270",20230625,5,"A5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - A5",4,78.9133638549007,2.06988736731222,0.000165590989384978,-2.43897498637263e-05,0.000189980739248704,3.79961478497408e-05,0.0379961478497408,500
"271",20230625,5,"A5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - A5",5,396.501372420262,-2.92064540337711,-0.000233651632270169,-2.43897498637263e-05,-0.000209261882406442,-4.18523764812885e-05,-0.0418523764812885,0.2
"272",20230625,11,"B5",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - B5",1,179.252991596639,-1.06270028011204,-8.50160224089632e-05,-2.43897498637263e-05,-6.06262725452369e-05,-1.21252545090474e-05,-0.0121252545090474,0.1
"273",20230625,11,"B5",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - B5",2,145.773641025641,0.493374358974357,3.94699487179486e-05,-2.43897498637263e-05,6.38596985816749e-05,1.2771939716335e-05,0.012771939716335,50
"274",20230625,11,"B5",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - B5",3,127.823507002801,0.625703081232493,5.00562464985994e-05,-2.43897498637263e-05,7.44459963623258e-05,1.48891992724652e-05,0.0148891992724652,100
"275",20230625,11,"B5",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - B5",4,202.582663292847,-0.615360323886638,-4.9228825910931e-05,-2.43897498637263e-05,-2.48390760472047e-05,-4.96781520944094e-06,-0.00496781520944095,500
"276",20230625,11,"B5",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - B5",5,332.739857397505,-2.62395721925134,-0.000209916577540107,-2.43897498637263e-05,-0.000185526827676381,-3.71053655352762e-05,-0.0371053655352762,0.2
"277",20230625,23,"D5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - D5",1,186.550517241379,0.0131034482758655,1.04827586206924e-06,-2.43897498637263e-05,2.54380257257956e-05,5.08760514515911e-06,0.00508760514515911,0.1
"278",20230625,23,"D5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - D5",2,176.71159317212,0.156159317211947,1.24927453769558e-05,-2.43897498637263e-05,3.68824952406821e-05,7.37649904813642e-06,0.00737649904813642,50
"279",20230625,23,"D5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - D5",3,195.936856060606,-0.238636363636365,-1.90909090909092e-05,-2.43897498637263e-05,5.29884077281711e-06,1.05976815456342e-06,0.00105976815456342,100
"280",20230625,23,"D5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - D5",4,137.636192143561,1.11344786081628,8.90758288653024e-05,-2.43897498637263e-05,0.000113465578729029,2.26931157458057e-05,0.0226931157458057,500
"281",20230625,23,"D5",641,"F1-WT",33,"Sample",33,3,2,8e-05,5,"3 - D5",5,357.911664950665,-2.37950064350064,-0.000190360051480051,-2.43897498637263e-05,-0.000165970301616325,-3.3194060323265e-05,-0.033194060323265,0.2
"282",20230625,6,"A6",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - A6",1,180.414988540871,-0.234242933537036,-1.87394346829629e-05,-2.43897498637263e-05,5.65031518076343e-06,1.13006303615269e-06,0.00113006303615269,0.1
"283",20230625,6,"A6",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - A6",2,154.163409090909,0.397881231671555,3.18304985337244e-05,-2.43897498637263e-05,5.62202483974507e-05,1.12440496794901e-05,0.0112440496794901,50
"284",20230625,6,"A6",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - A6",3,174.013467643468,-0.294725274725281,-2.35780219780225e-05,-2.43897498637263e-05,8.11727885703835e-07,1.62345577140767e-07,0.000162345577140767,100
"285",20230625,6,"A6",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - A6",4,258.757949112714,-1.45436512438214,-0.000116349209950571,-2.43897498637263e-05,-9.19594600868449e-05,-1.8391892017369e-05,-0.018391892017369,500
"286",20230625,6,"A6",641,"F2-NB",33,"Sample",33,3,2,8e-05,5,"3 - A6",5,298.784540998218,-2.10739304812835,-0.000168591443850268,-2.43897498637263e-05,-0.000144201693986542,-2.88403387973083e-05,-0.0288403387973083,0.2
"287",20230625,12,"B6",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - B6",1,193.263957763431,-1.94464164569428,-0.000155571331655542,-2.43897498637263e-05,-0.000131181581791816,-2.62363163583632e-05,-0.0262363163583632,0.1
"288",20230625,12,"B6",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - B6",2,169.370061538462,-0.147630769230773,-1.18104615384618e-05,-2.43897498637263e-05,1.25792883252645e-05,2.51585766505289e-06,0.00251585766505289,50
"289",20230625,12,"B6",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - B6",3,201.838998887652,-0.565187986651824,-4.52150389321459e-05,-2.43897498637263e-05,-2.08252890684196e-05,-4.16505781368392e-06,-0.00416505781368392,100
"290",20230625,12,"B6",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - B6",4,172.041282051282,0.307287449392712,2.4582995951417e-05,-2.43897498637263e-05,4.89727458151433e-05,9.79454916302865e-06,0.00979454916302865,500
"291",20230625,12,"B6",641,"F2-WT",33,"Sample",33,3,2,8e-05,5,"3 - B6",5,392.59165011459,-3.0990985485103,-0.000247927883880824,-2.43897498637263e-05,-0.000223538134017098,-4.47076268034195e-05,-0.0447076268034195,0.2
"292",20230625,18,"C6",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - C6",1,186.583384813385,-0.567649935649927,-4.54119948519942e-05,-2.43897498637263e-05,-2.10222449882679e-05,-4.20444899765357e-06,-0.00420444899765357,0.1
"293",20230625,18,"C6",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - C6",2,172.675096774193,-0.0918870967741906,-7.35096774193525e-06,-2.43897498637263e-05,1.70387821217911e-05,3.40775642435821e-06,0.00340775642435821,50
"294",20230625,18,"C6",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - C6",3,180.986916996047,-0.175448898927156,-1.40359119141725e-05,-2.43897498637263e-05,1.03538379495538e-05,2.07076758991077e-06,0.00207076758991077,100
"295",20230625,18,"C6",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - C6",4,117.707307859314,1.15171298306557,9.21370386452456e-05,-2.43897498637263e-05,0.000116526788508972,2.33053577017944e-05,0.0233053577017944,500
"296",20230625,18,"C6",641,"F1-NB",33,"Sample",33,3,2,8e-05,5,"3 - C6",5,358.849162031886,-2.69973748609564,-0.000215978998887651,-2.43897498637263e-05,-0.000191589249023925,-3.8317849804785e-05,-0.038317849804785,0.2
"297",20230625,1,"A1",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - A1",1,170.273783593982,-0.631715420144234,-5.05372336115387e-05,-4.06168564794154e-05,-9.92037713212329e-06,-1.98407542642466e-06,-0.00198407542642466,0.1
"298",20230625,1,"A1",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - A1",2,165.43697044335,-0.397339901477832,-3.17871921182266e-05,-4.06168564794154e-05,8.82966436118888e-06,1.76593287223778e-06,0.00176593287223778,50
"299",20230625,1,"A1",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - A1",3,136.153038461539,0.389815384615384,3.11852307692307e-05,-4.06168564794154e-05,7.18020872486462e-05,1.43604174497292e-05,0.0143604174497292,100
"300",20230625,1,"A1",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - A1",4,203.600526315789,-0.749863223547434,-5.99890578837947e-05,-4.06168564794154e-05,-1.93722014043793e-05,-3.87444028087586e-06,-0.00387444028087586,500
"301",20230625,1,"A1",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - A1",5,304.148600667409,-2.2489254727475,-0.0001799140378198,-4.06168564794154e-05,-0.000139297181340385,-2.78594362680769e-05,-0.0278594362680769,0.2
"302",20230625,7,"B1",710,"F2-NB",33,"Sample",33,4,2,8e-05,5,"4 - B1",1,171.964467927327,-1.11464293659622,-8.91714349276976e-05,-4.06168564794154e-05,-4.85545784482822e-05,-9.71091568965643e-06,-0.00971091568965643,0.1
"303",20230625,7,"B1",710,"F2-NB",33,"Sample",33,4,2,8e-05,5,"4 - B1",2,144.561091954023,0.151494252873559,1.21195402298847e-05,-4.06168564794154e-05,5.27363967093002e-05,1.054727934186e-05,0.01054727934186,50
"304",20230625,7,"B1",710,"F2-NB",33,"Sample",33,4,2,8e-05,5,"4 - B1",3,144.477580645162,0.127387096774188,1.0190967741935e-05,-4.06168564794154e-05,5.08078242213505e-05,1.01615648442701e-05,0.0101615648442701,100
"305",20230625,7,"B1",710,"F2-NB",33,"Sample",33,4,2,8e-05,5,"4 - B1",4,97.117937637242,1.00832674571805,8.0666139657444e-05,-4.06168564794154e-05,0.000121282996136859,2.42565992273719e-05,0.0242565992273719,500
"306",20230625,7,"B1",710,"F2-NB",33,"Sample",33,4,2,8e-05,5,"4 - B1",5,324.656290322581,-2.59790322580646,-0.000207832258064517,-4.06168564794154e-05,-0.000167215401585101,-3.34430803170203e-05,-0.0334430803170203,0.2
"307",20230625,13,"C1",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - C1",1,186.737784080166,-1.3862993274451,-0.000110903946195608,-4.06168564794154e-05,-7.02870897161926e-05,-1.40574179432385e-05,-0.0140574179432385,0.1
"308",20230625,13,"C1",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - C1",2,152.605125651968,0.145926979611186,1.16741583688949e-05,-4.06168564794154e-05,5.22910148483103e-05,1.04582029696621e-05,0.0104582029696621,50
"309",20230625,13,"C1",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - C1",3,190.256091800357,-0.78808823529412,-6.30470588235296e-05,-4.06168564794154e-05,-2.24302023441142e-05,-4.48604046882283e-06,-0.00448604046882283,100
"310",20230625,13,"C1",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - C1",4,103.477296518608,1.11063817527011,8.88510540216088e-05,-4.06168564794154e-05,0.000129467910501024,2.58935821002048e-05,0.0258935821002048,500
"311",20230625,13,"C1",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - C1",5,354.390252340252,-2.95391941391941,-0.000236313553113553,-4.06168564794154e-05,-0.000195696696634137,-3.91393393268275e-05,-0.0391393393268275,0.2
"312",20230625,19,"D1",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - D1",1,171.945098814229,-0.0577526821004981,-4.62021456803985e-06,-4.06168564794154e-05,3.59966419113756e-05,7.19932838227512e-06,0.00719932838227512,0.1
"313",20230625,19,"D1",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - D1",2,155.616144144144,-0.236180180180176,-1.88944144144141e-05,-4.06168564794154e-05,2.17224420650014e-05,4.34448841300027e-06,0.00434448841300027,50
"314",20230625,19,"D1",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - D1",3,169.974031887282,-0.612467185761962,-4.8997374860957e-05,-4.06168564794154e-05,-8.38051838154153e-06,-1.67610367630831e-06,-0.00167610367630831,100
"315",20230625,19,"D1",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - D1",4,99.1040663265308,0.848771428571427,6.79017142857142e-05,-4.06168564794154e-05,0.00010851857076513,2.17037141530259e-05,0.0217037141530259,500
"316",20230625,19,"D1",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - D1",5,283.367439544808,-2.17309625414889,-0.000173847700331911,-4.06168564794154e-05,-0.000133230843852496,-2.66461687704992e-05,-0.0266461687704992,0.2
"317",20230625,2,"A2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - A2",1,180.451438782991,-1.00313782991202,-8.02510263929616e-05,-4.06168564794154e-05,-3.96341699135462e-05,-7.92683398270923e-06,-0.00792683398270923,0.1
"318",20230625,2,"A2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - A2",2,161.14313041613,-0.23310682110682,-1.86485456885456e-05,-4.06168564794154e-05,2.19683107908698e-05,4.39366215817397e-06,0.00439366215817397,50
"319",20230625,2,"A2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - A2",3,120.508879892037,0.690987854251024,5.52790283400819e-05,-4.06168564794154e-05,9.58958848194974e-05,1.91791769638995e-05,0.0191791769638995,100
"320",20230625,2,"A2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - A2",4,109.976513513513,0.825837837837845,6.60670270270276e-05,-4.06168564794154e-05,0.000106683883506443,2.13367767012886e-05,0.0213367767012886,500
"321",20230625,2,"A2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - A2",5,380.007643716578,-3.28474598930482,-0.000262779679144386,-4.06168564794154e-05,-0.00022216282266497,-4.4432564532994e-05,-0.044432564532994,0.2
"322",20230625,8,"B2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - B2",1,173.60869216433,-0.861933392755856,-6.89546714204685e-05,-4.06168564794154e-05,-2.8337814941053e-05,-5.66756298821061e-06,-0.00566756298821061,0.1
"323",20230625,8,"B2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - B2",2,143.019923605806,0.396760886172649,3.17408708938119e-05,-4.06168564794154e-05,7.23577273732273e-05,1.44715454746455e-05,0.0144715454746455,50
"324",20230625,8,"B2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - B2",3,131.798842364532,0.705112205801863,5.6408976464149e-05,-4.06168564794154e-05,9.70258329435645e-05,1.94051665887129e-05,0.0194051665887129,100
"325",20230625,8,"B2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - B2",4,119.950903592375,1.21464809384164,9.71718475073312e-05,-4.06168564794154e-05,0.000137788703986747,2.75577407973493e-05,0.0275577407973493,500
"326",20230625,8,"B2",710,"F1-WT",33,"Sample",33,4,2,8e-05,5,"4 - B2",5,350.080064516129,-2.60567741935484,-0.000208454193548387,-4.06168564794154e-05,-0.000167837337068972,-3.35674674137944e-05,-0.0335674674137944,0.2
"327",20230625,14,"C2",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - C2",1,170.26422556391,-1.30270676691731,-0.000104216541353385,-4.06168564794154e-05,-6.35996848739694e-05,-1.27199369747939e-05,-0.0127199369747939,0.1
"328",20230625,14,"C2",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - C2",2,143.881703590527,-0.226707410236819,-1.81365928189455e-05,-4.06168564794154e-05,2.24802636604699e-05,4.49605273209398e-06,0.00449605273209398,50
"329",20230625,14,"C2",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - C2",3,124.096998146088,0.309250278086764,2.47400222469411e-05,-4.06168564794154e-05,6.53568787263566e-05,1.30713757452713e-05,0.0130713757452713,100
"330",20230625,14,"C2",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - C2",4,97.5814404918755,0.872700922266136,6.98160737812909e-05,-4.06168564794154e-05,0.000110432930260706,2.20865860521413e-05,0.0220865860521413,500
"331",20230625,14,"C2",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - C2",5,331.99768610716,-2.7675580844002,-0.000221404646752016,-4.06168564794154e-05,-0.000180787790272601,-3.61575580545201e-05,-0.0361575580545201,0.2
"332",20230625,3,"A3",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - A3",1,168.892268907563,-1.30484033613445,-0.000104387226890756,-4.06168564794154e-05,-6.37703704113406e-05,-1.27540740822681e-05,-0.0127540740822681,0.1
"333",20230625,3,"A3",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - A3",2,139.901306451613,-0.0711129032258108,-5.68903225806486e-06,-4.06168564794154e-05,3.49278242213506e-05,6.98556484427012e-06,0.00698556484427012,50
"334",20230625,3,"A3",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - A3",3,151.713020626432,-0.185857906799085,-1.48686325439268e-05,-4.06168564794154e-05,2.57482239354886e-05,5.14964478709773e-06,0.00514964478709773,100
"335",20230625,3,"A3",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - A3",4,119.513712660028,0.503669985775248,4.02935988620198e-05,-4.06168564794154e-05,8.09104553414353e-05,1.61820910682871e-05,0.0161820910682871,500
"336",20230625,3,"A3",710,"F2-WT",33,"Sample",33,4,2,8e-05,5,"4 - A3",5,461.57862026862,-4.7369474969475,-0.0003789557997558,-4.06168564794154e-05,-0.000338338943276385,-6.76677886552769e-05,-0.0676677886552769,0.2
"337",20230625,9,"B3",710,"F1-NB",33,"Sample",33,4,2,8e-05,5,"4 - B3",1,166.467428571428,0.0305024630541927,2.44019704433542e-06,-4.06168564794154e-05,4.30570535237509e-05,8.61141070475017e-06,0.00861141070475017,0.1
