"","Date","SDR","Run","Plate","Well","Light_Level","Light_Value","IntervalStart","IntervalStop","Slope","Intercept","unique","Type","Symbiont","Temperature","Volume","Org.Number","umol.min","code","Blank.umol.min","umol.min.corr","umol.org.min","nmol.org.min"
"55",20230624,641,1,1,"C4",3,0,46,63,-2.98396326530612,376.128742857143,"20230624 641 1 1 C4","Sample","MIX",27,8e-05,5,-0.00023871706122449,"1_3",-6.58410884353743e-05,-0.000172875972789116,-3.45751945578231e-05,-0.0345751945578231
"56",20230624,641,1,1,"D4",3,0,46,63,-1.70214616096207,322.999690101758,"20230624 641 1 1 D4","Sample","WT",27,8e-05,5,-0.000136171692876966,"1_3",-6.58410884353743e-05,-7.03306044415916e-05,-1.40661208883183e-05,-0.0140661208883183
"57",20230624,641,1,1,"A5",3,0,46,63,-2.95245306122449,359.020620408163,"20230624 641 1 1 A5","Sample","C",27,8e-05,5,-0.000236196244897959,"1_3",-6.58410884353743e-05,-0.000170355156462585,-3.40710312925169e-05,-0.0340710312925169
"58",20230624,641,1,1,"B5",3,0,46,63,-2.74430039525692,356.552659639877,"20230624 641 1 1 B5","Sample","WT",27,8e-05,5,-0.000219544031620554,"1_3",-6.58410884353743e-05,-0.000153702943185179,-3.07405886370359e-05,-0.0307405886370359
"59",20230624,641,1,1,"D5",3,0,46,63,-2.22230303030303,350.802424242424,"20230624 641 1 1 D5","Sample","C",27,8e-05,5,-0.000177784242424242,"1_3",-6.58410884353743e-05,-0.000111943153988868,-2.23886307977736e-05,-0.0223886307977736
"60",20230624,641,1,1,"A6",3,0,46,63,-1.77712550607286,308.422446018893,"20230624 641 1 1 A6","Sample","MIX",27,8e-05,5,-0.000142170040485829,"1_3",-6.58410884353743e-05,-7.63289520504547e-05,-1.52657904100909e-05,-0.0152657904100909
"61",20230624,641,1,1,"B6",3,0,46,63,-2.40947562582346,370.573248133509,"20230624 641 1 1 B6","Sample","C",27,8e-05,5,-0.000192758050065877,"1_3",-6.58410884353743e-05,-0.000126916961630502,-2.53833923261005e-05,-0.0253833923261005
"62",20230624,641,1,1,"C6",3,0,46,63,-3.9824413489736,428.865824780058,"20230624 641 1 1 C6","Sample","MIX",27,8e-05,5,-0.000318595307917888,"1_3",-6.58410884353743e-05,-0.000252754219482513,-5.05508438965027e-05,-0.0505508438965027
"63",20230624,641,1,1,"D6",3,0,46,63,-3.32025806451612,403.541806451613,"20230624 641 1 1 D6","Sample","C",27,8e-05,5,-0.00026562064516129,"1_3",-6.58410884353743e-05,-0.000199779556725915,-3.99559113451831e-05,-0.0399559113451831
"64",20230624,710,1,2,"A1",1,100,6,24,-1.82824879674195,259.121677156609,"20230624 710 1 2 A1","Sample","MIX",27,8e-05,5,-0.000146259903739356,"2_1",-0.000287146445866289,0.000140886542126933,2.81773084253865e-05,0.0281773084253865
"65",20230624,710,1,2,"B1",1,100,6,24,-3.46904356411206,278.506201406886,"20230624 710 1 2 B1","Sample","MIX",27,8e-05,5,-0.000277523485128965,"2_1",-0.000287146445866289,9.62296073732399e-06,1.9245921474648e-06,0.0019245921474648
"66",20230624,710,1,2,"C1",1,100,6,24,-2.05962119750466,259.558020612258,"20230624 710 1 2 C1","Sample","C",27,8e-05,5,-0.000164769695800373,"2_1",-0.000287146445866289,0.000122376750065915,2.44753500131831e-05,0.0244753500131831
"67",20230624,710,1,2,"D1",1,100,6,24,-0.312399111440205,248.775438726398,"20230624 710 1 2 D1","Sample","WT",27,8e-05,5,-2.49919289152164e-05,"2_1",-0.000287146445866289,0.000262154516951072,5.24309033902144e-05,0.0524309033902144
"68",20230624,710,1,2,"A2",1,100,6,24,1.93742934715537,207.014176231026,"20230624 710 1 2 A2","Sample","C",27,8e-05,5,0.00015499434777243,"2_1",-0.000287146445866289,0.000442140793638719,8.84281587277437e-05,0.0884281587277437
"69",20230624,710,1,2,"C2",1,100,6,24,-2.09197725483335,258.226436007348,"20230624 710 1 2 C2","Sample","WT",27,8e-05,5,-0.000167358180386668,"2_1",-0.000287146445866289,0.000119788265479621,2.39576530959241e-05,0.0239576530959241
"70",20230624,710,1,2,"D2",1,100,6,24,-0.110056338028166,219.89202112676,"20230624 710 1 2 D2","Sample","MIX",27,8e-05,5,-8.80450704225326e-06,"2_1",-0.000287146445866289,0.000278341938824035,5.56683877648071e-05,0.0556683877648071
"71",20230624,710,1,2,"A3",1,100,6,24,-0.442233740589904,237.893232136246,"20230624 710 1 2 A3","Sample","WT",27,8e-05,5,-3.53786992471923e-05,"2_1",-0.000287146445866289,0.000251767746619096,5.03535493238193e-05,0.0503535493238193
"72",20230624,710,1,2,"B3",1,100,6,24,-1.91432517354768,251.461460479844,"20230624 710 1 2 B3","Sample","MIX",27,8e-05,5,-0.000153146013883815,"2_1",-0.000287146445866289,0.000134000431982474,2.68000863964948e-05,0.0268000863964948
"73",20230624,710,1,2,"C3",1,100,6,24,-1.69363569048501,263.420836727138,"20230624 710 1 2 C3","Sample","C",27,8e-05,5,-0.0001354908552388,"2_1",-0.000287146445866289,0.000151655590627488,3.03311181254976e-05,0.0303311181254976
"74",20230624,710,1,2,"D3",1,100,6,24,-1.88008885597927,258.739689004073,"20230624 710 1 2 D3","Sample","WT",27,8e-05,5,-0.000150407108478341,"2_1",-0.000287146445866289,0.000136739337387947,2.73478674775895e-05,0.0273478674775894
"75",20230624,710,1,2,"A4",1,100,6,24,-1.13452795261014,244.70065901518,"20230624 710 1 2 A4","Sample","MIX",27,8e-05,5,-9.07622362088114e-05,"2_1",-0.000287146445866289,0.000196384209657477,3.92768419314954e-05,0.0392768419314954
"76",20230624,710,1,2,"B4",1,100,6,24,-2.06743181537702,264.910792299148,"20230624 710 1 2 B4","Sample","WT",27,8e-05,5,-0.000165394545230161,"2_1",-0.000287146445866289,0.000121751900636127,2.43503801272254e-05,0.0243503801272254
"77",20230624,710,1,2,"C4",1,100,6,24,0.188505491793161,244.316527212144,"20230624 710 1 2 C4","Sample","C",27,8e-05,5,1.50804393434529e-05,"2_1",-0.000287146445866289,0.000302226885209742,6.04453770419483e-05,0.0604453770419483
"78",20230624,710,1,2,"D4",1,100,6,24,-4.52563524247675,294.529895335779,"20230624 710 1 2 D4","Sample","C",27,8e-05,5,-0.00036205081939814,"2_1",-0.000287146445866289,-7.49043735318516e-05,-1.49808747063703e-05,-0.0149808747063703
"79",20230624,710,1,2,"A5",1,100,6,24,-2.10763636363635,257.794181818181,"20230624 710 1 2 A5","Sample","MIX",27,8e-05,5,-0.000168610909090908,"2_1",-0.000287146445866289,0.000118535536775381,2.37071073550761e-05,0.0237071073550761
"80",20230624,710,1,2,"B5",1,100,6,24,0.671432595573442,226.79572334004,"20230624 710 1 2 B5","Sample","C",27,8e-05,5,5.37146076458753e-05,"2_1",-0.000287146445866289,0.000340861053512164,6.81722107024328e-05,0.0681722107024328
"81",20230624,710,1,2,"D5",1,100,6,24,-4.81526292513999,327.160426789857,"20230624 710 1 2 D5","Sample","MIX",27,8e-05,5,-0.000385221034011199,"2_1",-0.000287146445866289,-9.80745881449103e-05,-1.96149176289821e-05,-0.0196149176289821
"82",20230624,710,1,2,"A6",1,100,6,24,-2.78375757575759,288.293454545455,"20230624 710 1 2 A6","Sample","C",27,8e-05,5,-0.000222700606060607,"2_1",-0.000287146445866289,6.44458398056814e-05,1.28891679611363e-05,0.0128891679611363
"83",20230624,710,1,2,"C6",1,100,6,24,4.47199999999996,110.072000000001,"20230624 710 1 2 C6","Sample","WT",27,8e-05,5,0.000357759999999997,"2_1",-0.000287146445866289,0.000644906445866286,0.000128981289173257,0.128981289173257
"84",20230624,710,1,2,"D6",1,100,6,24,-1.7830303030303,259.813818181818,"20230624 710 1 2 D6","Sample","WT",27,8e-05,5,-0.000142642424242424,"2_1",-0.000287146445866289,0.000144504021623864,2.89008043247729e-05,0.0289008043247729
"85",20230624,710,1,2,"A1",2,500,26,42,0.36672027972028,211.893818181818,"20230624 710 1 2 A1","Sample","MIX",27,8e-05,5,2.93376223776224e-05,"2_2",-4.24055477855478e-05,7.17431701631702e-05,1.4348634032634e-05,0.014348634032634
