Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum
8411,11.215,440.31641,NAGly 26:6,[M-H]-,null,0.13,True,6.740,440.31699,C28H43NO3,NAGly,ZUKMMLOUXSMGLA-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8411,0,0.00,1.00,0.04,0.02,0.75,1.00,2.00,2.12,26094.93,20240423_Mcap_neg_17,440.31647:284293 441.32114:84301 442.32580:11551,61.33950:2700 66.84067:2457 72.12026:4518 72.12379:3728 74.04369:2458 75.00422:13701 96.68304:2756 117.00214:6400 124.84772:3147 146.03401:2367 168.82759:2761 240.00020:2507 256.18857:2778 354.77023:3215 370.29385:5977
8536,1.356,445.20020,RIKEN N-VS1 ID-1779 from Mouse_Aorta_WT_N_Ctr,[M-H]-,null,0.96,True,4.360,445.20160,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8536,0,0.00,1.00,0.06,0.27,0.63,4.00,0.25,0.90,24.79,20240423_Mcap_neg_18,445.20029:318748 446.20495:100052 447.20962:13486,59.01278:23524 64.76534:2558 71.01337:4762 76.94951:2382 97.46169:4979 119.70399:2624 130.15938:2693 137.40375:2456 149.38657:2629 153.00703:2595 267.06799:2955 275.70731:2679 295.32718:3238 355.16959:7254
8538,1.262,445.20035,RIKEN N-VS1 ID-1779 from Mouse_Aorta_WT_N_Ctr,[M-H]-,null,0.39,True,4.360,445.20160,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8538,0,0.00,1.00,0.06,0.37,0.63,4.00,0.25,0.92,21.94,20240423_Mcap_neg_55,445.20029:241934 446.20495:55404 447.20962:12962,59.01273:19933 72.23417:2892 72.23754:4063 73.72097:2566 124.17321:2914 355.16754:3866
8602,6.270,445.36951,RIKEN N-VS1 ID-1787 from Mouse_Feces_WT_N_Ctr,[M-H]-,null,0.88,True,8.510,445.36990,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8602,0,0.00,1.00,0.08,0.22,0.29,7.00,0.29,0.78,43.77,20240423_Mcap_neg_PBQC1_5,445.36896:341859 446.37363:120779 447.37829:23279,72.19110:2950 72.19630:3770 93.57133:2389 151.84103:2485 151.89062:2569 162.06815:35792 177.09123:29728 331.68396:2695 445.35547:6356
8643,4.607,447.27084,RIKEN N-VS1 ID-1795 from Mouse_Macrophage_WT_N_F1AA,[M-H]-,null,0.99,True,6.970,447.27011,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8643,0,0.00,1.00,0.50,0.70,0.86,2.00,1.00,1.59,31.45,20240423_Mcap_neg_PBQC2,447.27103:220371 448.27569:47948 449.28036:0,52.53849:2315 59.01279:13081 71.43017:7409 141.01620:3764 283.26428:20033 365.26624:7768
8786,10.713,451.45233,FA 30:0,[M-H]-,null,0.14,True,11.580,451.45209,C30H60O2,FA,VHOCUJPBKOZGJD-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,8786,0,0.00,1.00,0.52,0.57,0.75,1.00,2.00,2.34,85.03,20240423_Mcap_neg_50,451.45273:205430 452.45740:67620 453.46206:17922,57.18100:2530 72.21414:3484 94.76823:2723 101.50627:2566 142.42610:3455 156.26187:2954 203.35028:2706 221.06325:3000 335.61697:2789 451.45197:28624
9001,5.252,459.32739,RIKEN N-VS1 ID-1875 from Mouse_Feces_WT_N_Ctr,[M-H]-,null,0.97,True,4.270,459.34570,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9001,0,0.00,0.93,0.52,0.93,0.55,3.00,0.33,1.11,256.60,20240423_Mcap_neg_PBQC1_10,459.32721:2262018 460.33188:786362 461.33654:130931,72.23776:3945 101.99047:2796 189.12686:6870 244.65074:2673 271.57867:3184 367.26456:2852 377.79559:2810 441.76880:3446 459.32684:346340
9032,12.406,460.32803,Cer 28:5;O3,[M-H]-,null,0.78,True,6.360,460.34320,C28H47NO4,Cer_NP,GLORUFXZSSHYHZ-UHFFFAOYSA-N,O=C(NC(CO)C(O)C(O)CCCC=CCCCC)CC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9032,0,0.00,0.95,0.11,0.68,0.30,12.00,1.00,1.42,59.91,20240423_Mcap_neg_62,460.32761:288237 461.33227:126012 462.33694:17418,54.22021:2290 62.61059:2316 71.88102:2446 80.99631:2833 151.69058:2485 179.16728:2707 300.12122:3019 442.31622:8884 460.32831:12164
9035,12.504,460.32812,Cer 28:5;O3,[M-H]-,null,0.10,True,6.360,460.34320,C28H47NO4,Cer_NP,GLORUFXZSSHYHZ-UHFFFAOYSA-N,O=C(NC(CO)C(O)C(O)CCCC=CCCCC)CC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9035,0,0.00,0.95,0.09,0.57,0.29,12.00,1.00,1.38,66.56,20240423_Mcap_neg_50,460.32800:288297 461.33267:119130 462.33734:0,60.63672:2637 74.02866:2218 81.88905:2563 82.51410:2822 95.76232:2476 329.45520:2702 385.90945:3026 442.31897:7705 460.32819:8261
9082,5.760,461.36459,FA 32:9,[M-H]-,null,0.86,True,7.990,461.34250,C32H46O2,FA,NLJJMGUZKFVZFY-UHFFFAOYSA-N,O=C(O)CCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9082,0,0.00,0.91,0.08,0.15,0.75,1.00,2.00,2.11,42.45,20240423_Mcap_neg_63,461.36438:341467 462.36905:116948 463.37372:23979,58.51176:2499 59.01289:2952 64.23061:2394 72.20040:5234 86.80556:2848 116.63467:3056 137.06017:15756 145.34494:2655 419.35229:8541 461.35840:4129
9252,3.905,465.30475,ST 27:1;O;S,[M-H]-,null,0.96,True,6.720,465.30441,C27H46O4S,SSulfate,BHYOQNUELFTYRT-UHFFFAOYSA-N,O=S(=O)(O)OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCCC(C)C)C2(C)CC1,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9252,0,0.00,1.00,0.40,0.52,0.71,2.00,2.00,2.29,15.52,20240423_Mcap_neg_54,465.30475:355283 466.30942:95391 467.31408:0,55.86277:2522 59.01254:7316 67.72032:2711 72.20757:4158 72.21224:3256 96.95334:2894 96.95903:46606 111.71264:2286 118.76081:2526 129.08086:3448 195.46239:2783 269.11563:2838 463.57593:3401 465.30591:21739
9264,5.928,465.37448,FA 32:7,[M-H]-,null,0.88,True,8.120,465.37381,C32H50O2,FA,SVAVYGSMIMDJNJ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9264,0,0.00,1.00,0.44,0.62,0.75,1.00,2.00,2.34,44.43,20240423_Mcap_neg_PBQC1_20,465.37424:489266 466.37890:166155 467.38357:29913,59.01255:11262 59.69595:2942 61.84746:2443 71.03201:3011 72.19249:2599 72.19749:3300 106.42393:2488 135.73856:3590 465.37326:25105
9287,4.086,466.33093,LPE O-18:0,[M-H]-,null,0.86,True,7.290,466.33029,C23H50NO6P,EtherLPE,JIJGULMDDZORPH-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9287,0,0.00,1.00,0.73,0.82,0.94,4.00,2.00,2.52,35.33,20240423_Mcap_neg_9,466.33078:281054 467.33545:76953 468.34012:7760,60.74669:2226 71.41910:2697 72.20010:3746 78.95787:37076 97.46180:3131 118.25671:2528 140.01102:10967 145.94899:2582 171.49055:2454 238.51892:2585 405.27905:4594 466.33005:23324
9512,0.869,473.28320,RIKEN N-VS1 ID-2006 from Mouse_Feces_WT_N_Ctr,[M-H]-,null,0.99,True,1.630,473.32581,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9512,0,0.00,0.69,0.02,0.63,0.71,3.00,0.33,0.90,272.58,20240423_Mcap_neg_PBQC1_20,473.28287:4650048 474.28754:1162014 475.29220:0,71.08266:7826 71.08687:5427 78.95766:11610 79.95585:3795 80.96389:4505 112.05287:2729 132.66187:2917 205.15919:146016 267.11557:13392 297.15344:4172 367.21271:3214 426.17743:2942 457.25168:36696 473.28232:590345
9586,6.906,476.27634,RIKEN N-VS1 ID-2027 from Mouse_Feces_WT_ABX_Ctr,[M-H]-,null,0.99,True,5.260,476.27820,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9586,0,0.00,1.00,0.05,0.21,0.64,4.00,0.25,0.89,779.82,20240423_Mcap_neg_11,476.27615:1484522 477.28082:419653 478.28549:122627,53.33787:2592 68.32324:2597 70.90627:9754 75.22179:2886 86.45940:2410 90.32001:2480 120.14108:2672 198.99876:2596 233.04594:4323 239.03644:6035 245.02490:3141 259.04364:5497 317.70990:3037 396.25119:5576 416.25531:7077 436.26346:15166 456.27063:13902 476.27390:15291
9629,10.529,477.46826,FA 32:1,[M-H]-,null,0.82,True,12.040,477.46771,C32H62O2,FA,ZCNLBPFYKVLOAJ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9629,0,0.00,1.00,0.48,0.60,0.75,1.00,2.00,2.34,5629.44,20240423_Mcap_neg_54,477.46826:557768 478.47293:184884 479.47760:12573,52.77332:2851 58.89428:3559 71.88026:8731 97.46205:3580 98.83166:2681 123.39611:2741 128.41141:2689 149.56369:2743 295.36096:2976 477.46844:30336
9787,5.860,484.30640,SL 26:3;O,[M-H]-,null,0.99,True,6.310,484.31021,C26H47NO5S,SL,KPPFFDIMZWZRIN-UHFFFAOYSA-N,O=C(N(CC(O)C=CCCC=CCCC)CS(=O)(=O)O)CCCCCCCC=CCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9787,0,0.00,1.00,0.01,null,0.71,3.00,1.00,1.45,6855.31,20240423_Mcap_neg_29,484.30634:15378477 485.31100:3923170 486.31567:581072,52.94829:8765 61.76266:7644 65.00224:39715 72.60849:6566 75.00394:30661 80.96759:7028 85.00859:52743 85.46533:7715 91.63174:6990 99.87000:8898 105.01485:61782 115.01637:15041 127.01653:13143 145.02733:50881 171.00690:43168 189.01761:119242 264.26932:23583 312.29126:1102190 484.30505:9300
9812,0.878,485.28278,RIKEN N-VS1 ID-2080 from Mouse_Feces_WT_N_Ctr,[M-H]-,null,0.92,True,1.420,485.29169,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9812,0,0.00,0.99,0.70,0.70,0.65,6.00,0.17,1.06,205.84,20240423_Mcap_neg_PBQC4,485.28342:11962195 486.28808:3465052 487.29275:653682,62.95990:5779 62.96302:91814 72.25816:3587 72.26144:7057 78.95798:44254 82.89642:3301 96.95883:10925 153.41403:3776 172.90935:3397 188.46265:4178 231.24712:3580 280.12338:29679 421.31158:11508 428.21371:5750 455.23203:4401 457.41174:4762 469.25119:50453 470.25922:6348 485.28281:1276784
9830,2.881,485.33881,LPE 18:1(d7),[M-H]-,null,0.99,True,6.410,485.33783,C23H39[2H]7NO7P,LPE,PYVRVRFVLRNJLY-CCLUNVSZNA-N,[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCC([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9830,0,0.00,1.00,0.83,0.91,0.94,4.00,1.00,1.92,1866.78,20240423_Mcap_neg_PBQC3,485.33859:11070718 486.34326:2784348 487.34793:454709,68.28174:7090 68.55799:7170 72.25479:12736 72.25833:10697 78.95358:11160 78.95793:158747 98.43018:7085 122.00011:7929 140.01125:54277 150.45404:7117 152.99512:12907 161.61667:8423 181.48561:8526 196.03748:177777 205.02420:8110 214.04800:36735 288.29272:1628033 485.33777:169749
9927,0.870,489.27762,RIKEN N-VS1 ID-2112 from Mouse_BAT_fads2KO_N_Ctr,[M-H]-,null,0.72,True,6.230,489.27881,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,9927,0,0.00,1.00,0.80,0.67,0.71,4.00,0.75,1.44,109.87,20240423_Mcap_neg_PBQC5,489.27805:1057509 490.28271:510086 491.28738:0,52.55645:2830 71.28102:11900 75.00732:3559 112.48948:2653 175.11227:4675 233.11804:11457 267.08017:5625 283.11047:194366 472.33618:2933 489.28152:9731
10108,6.840,493.40622,FA 34:7,[M-H]-,null,0.86,True,8.860,493.40509,C34H54O2,FA,VRVLQKGZYZPVLK-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10108,0,0.00,1.00,0.55,0.62,0.75,1.00,2.00,2.36,64.21,20240423_Mcap_neg_48,493.40604:770283 494.41070:260905 495.41537:45575,57.51631:2820 60.71521:2765 61.08667:2741 97.45378:3735 190.44415:2530 334.38272:2752 493.40475:21446
10158,6.177,495.44296,FAHFA 31:1;O|FAHFA 18:0/13:0;O,[M-H]-,null,0.86,True,9.020,495.44189,C31H60O4,FAHFA,PCUIXKAJSDMAOV-UHFFFAOYSA-N,O=C(O)CCCCCC(OC(=O)CCCCCCCCCCCCCCCCC)CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10158,0,0.00,1.00,0.85,0.82,0.86,4.00,2.00,2.51,169.93,20240423_Mcap_neg_4,495.44254:265182 496.44720:96205 497.45187:15471,71.96033:7514 97.46143:3266 211.17014:8223 229.18088:9981 283.26437:48654 495.44360:4036
10265,2.006,500.27917,LPE 20:4,[M-H]-,null,0.88,True,5.830,500.27829,C25H44NO7P,LPE,JPNPIRVRGLGTRE-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10265,0,0.00,1.00,0.33,0.60,0.67,5.00,2.00,2.27,76.17,20240423_Mcap_neg_14,500.27917:490939 501.28384:127227 502.28851:19972,59.01254:4130 62.85042:2703 72.18646:4647 74.00864:2494 87.34408:2795 109.57833:2672 109.83073:2756 154.20947:2515 187.94223:4347 214.04785:3251 219.16617:2900 229.59047:2934 259.24161:5185 266.89029:3129 303.23312:37296 324.62009:2670
10440,13.129,505.37582,RIKEN N-VS1 ID-2249 from Mouse_Ear_fads2KO_N_Ctr,[M-H]-,null,0.47,True,8.460,505.38431,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10440,0,0.00,0.99,0.01,0.03,0.65,4.00,0.25,0.85,12.35,20240423_Mcap_neg_12,505.37576:2501461 506.38043:893205 507.38510:0,55.69599:2549 59.01276:273367 72.13152:6235 75.00847:2509 111.62325:2717 130.08650:2746 187.27090:3031 189.82278:3658 313.25574:3291 355.41724:2786 367.34088:2960 431.31363:2914 445.35596:7619
10650,3.761,511.47372,RIKEN N-VS1 ID-2304 from Mouse_Muscle_WT_CTX14_Ctr,[M-H]-,null,0.99,True,6.330,511.46021,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10650,0,0.00,0.97,0.34,0.36,0.75,1.00,1.00,1.44,85.05,20240423_Mcap_neg_53,511.47333:178165 512.47800:76568 513.48266:22642,52.21741:2711 56.21132:2423 72.24870:4771 255.23175:6484 395.30038:2848
10657,6.385,512.24133,RIKEN N-VS1 ID-2307 from Mouse_SmallIntestine_WT_N_F1AA,[M-H]-,null,1.00,True,1.310,512.27051,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10657,0,0.00,0.85,0.10,0.19,0.75,1.00,1.00,1.30,36350.70,20240423_Mcap_neg_10,512.24078:256602 513.24545:69237 514.25012:0,71.06739:10538 71.07163:5048 160.99500:3327 216.98946:8884 244.98576:4251 263.05560:2909 272.54031:3292 512.24347:4109
10702,8.085,514.27332,BA 24:1;O4;T,[M-H]-,null,0.15,True,2.849,514.28442,C26H45NO7S,BileAcid,WBWWGRHZICKQGZ-HZAMXZRMSA-N,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10702,0,0.00,0.98,0.15,0.16,0.75,1.00,1.00,1.52,365.87,20240423_Mcap_neg_7,514.27295:433609 515.27762:106624 516.28228:0,54.17259:2499 55.55035:2532 97.45497:7252 115.67381:2702 138.73199:2983 208.73683:3061 216.98886:14936 218.19502:3007 228.98878:7191 250.48112:2878 400.06970:2995 434.24738:5200 454.25372:15751 474.26227:14670 494.26569:23167 514.27130:19301
10703,8.009,514.27332,BA 24:1;O4;T,[M-H]-,null,0.83,True,2.849,514.28442,C26H45NO7S,BileAcid,WBWWGRHZICKQGZ-HZAMXZRMSA-N,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10703,0,0.00,0.98,0.17,0.18,0.75,1.00,1.00,1.53,317.27,20240423_Mcap_neg_PBQC7,514.27301:583394 515.27768:190739 516.28235:0,71.43874:5604 71.44241:7568 184.61414:2784 216.98924:18303 228.98985:3116 454.25461:12397 474.25934:12731 494.26437:19567 510.36108:2825 514.27216:18270
10748,6.672,515.39008,FA 36:10,[M-H]-,null,0.58,True,8.740,515.38953,C36H52O2,FA,OHEBREBOXLEJBH-UHFFFAOYSA-N,O=C(O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10748,0,0.00,1.00,0.53,0.56,0.75,1.00,2.00,2.34,13.74,20240423_Mcap_neg_15,515.39008:295111 516.39474:111171 517.39941:18854,56.58011:2506 68.93789:2681 72.19545:2803 91.92791:2521 104.74645:2607 112.98449:3052 127.68241:2608 213.78552:2941 480.08633:3395 515.39050:31475 519.52386:2969
10849,5.632,519.34900,RIKEN N-VS1 ID-2374 from Blank,[M+CH3COO]-,null,0.97,True,7.850,519.34442,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10849,0,0.00,1.00,0.83,0.72,0.75,1.00,1.00,1.61,97.84,20240423_Mcap_neg_14,519.34875:1662367 520.35342:633484 521.35809:112301,59.01267:8810 72.19100:3158 72.19550:2714 75.86871:3181 82.84242:2664 84.92719:2765 97.45583:3121 330.85291:3479 459.32718:141352
10856,7.079,519.42157,FA 36:8,[M-H]-,null,0.89,True,9.560,519.42078,C36H56O2,FA,OPUCHPRPALETKW-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,10856,0,0.00,1.00,0.88,0.72,0.75,1.00,2.00,2.45,140.65,20240423_Mcap_neg_48,519.42151:1360088 520.42618:540301 521.43084:106693,63.54531:2926 300.24881:2831 519.42194:42124
11100,9.837,529.46313,RIKEN N-VS1 ID-2457 from Cell_HeLa_WT_N_Ctr,[M-H]-,null,0.14,True,11.620,529.46222,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11100,0,0.00,1.00,0.46,0.63,0.73,2.00,0.50,1.23,80.61,20240423_Mcap_neg_7,529.46313:287594 530.46780:104755 531.47247:19540,50.90847:2414 59.84114:2627 72.21629:3644 72.22087:2805 107.43819:2553 217.80637:2630 529.46539:16233
11219,3.760,533.45569,RIKEN N-VS1 ID-2495 from Mouse_Muscle_WT_CTX3_Ctr,[M-H]-,null,0.99,True,6.280,533.43982,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11219,0,0.00,0.96,0.86,0.83,0.88,2.00,1.00,1.67,74.32,20240423_Mcap_neg_15,533.45551:445521 534.46017:173262 535.46484:21045,72.19082:4659 75.50632:2849 145.07773:2824 255.23288:53567 533.45367:9343
11256,7.786,534.48950,Cer 34:2;O2|Cer 18:2;O2/16:0,[M-H]-,null,0.88,True,8.950,534.48920,C34H65NO3,Cer_NS,GMWIWVUTMCBDSP-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11256,0,0.00,1.00,0.78,0.83,0.91,10.00,2.00,2.52,499.29,20240423_Mcap_neg_12,534.48975:2480452 535.49441:950212 536.49908:187268,57.03320:11907 69.03339:5599 72.04401:5096 81.03313:6521 93.86219:2632 95.04902:9027 97.45490:8954 152.39439:3141 213.46039:2775 217.19572:8652 218.71436:2963 235.20674:103524 237.22226:143781 253.25403:28695 254.24889:121002 255.23296:61504 261.22223:74926 264.23361:17491 266.24829:7139 278.24759:3912 280.26465:399448 296.25967:59118 310.27521:18626 319.29022:4377 381.79138:3341 486.46906:20109 502.46536:22899 504.47894:40407 534.48944:230824
11406,3.131,540.36823,LPC O-16:0,[M+CH3COO]-,null,0.88,True,6.460,540.36713,C24H52NO6P,EtherLPC,RKKJZVVEVRCBJA-UHFFFAOYSA-N,O=P([O-])(OCC[N+](C)(C)C)OCC(OCCCCCCCCCCCCCCCC)CO,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11406,0,0.00,1.00,0.59,0.75,0.94,4.00,2.00,2.47,104.19,20240423_Mcap_neg_9,540.36780:243582 541.37247:85667 542.37713:13791,59.01265:5859 72.19852:3869 78.95789:16609 79.26405:3467 107.33878:2993 168.04214:3237 214.75089:2977 377.24448:2938 466.33093:21918 501.49835:2782
11413,6.400,540.46411,Cer 30:1;O2|Cer 15:1;O2/15:0,[M+CH3COO]-,null,0.99,True,8.580,540.46332,C30H59NO3,Cer_NS,VHWAYGFKLPIESY-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCC)CCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11413,0,0.00,1.00,0.25,0.68,0.67,11.00,2.00,2.27,13333.08,20240423_Mcap_neg_30,540.46460:301371 541.46927:159659 542.47394:38096,57.04294:2864 59.01267:12511 64.18479:2570 71.71285:7034 71.71633:3988 76.09423:2671 145.62617:3044 157.89565:3386 195.17494:4017 223.20670:5229 232.94060:2961 266.25082:4896 312.19684:2940 450.42212:3273 480.44446:10755
11471,9.142,543.47894,RIKEN N-VS1 ID-2581 from Mouse_Feces_WT_ABX_Ctr,[M-H]-,null,0.79,True,8.540,543.47803,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11471,0,0.00,1.00,0.32,0.43,0.75,1.00,1.00,1.46,53.77,20240423_Mcap_neg_62,543.47894:329069 544.48361:111301 545.48828:33000,59.51420:3251 72.20000:4198 102.59378:2455 163.11182:3770 301.21799:6089 319.22800:4255 543.47882:11274
11496,1.067,545.28925,RIKEN N-VS1 ID-2589 from Mouse_Feces_WT_N_Ctr,[M-H]-,null,0.86,True,1.620,545.27722,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,11496,0,0.00,0.98,0.06,0.29,0.48,4.00,0.25,0.84,75.01,20240423_Mcap_neg_26,545.28943:541313 546.29410:148795 547.29876:35031,56.95768:2924 57.47710:2605 72.34258:4880 75.00752:8936 91.77762:2968 106.04151:4118 107.04899:4581 119.04994:3233 123.11690:5184 177.12752:6200 199.29558:2909 202.21568:2822 229.16037:7145 235.13354:19268 243.17400:2902 287.16525:15578 427.97702:2829 545.29230:14454
