ID,File,Class,Height,Area
17978,20240423_Mcap_neg_58,NB_6C,337602,840642
17978,20240423_Mcap_neg_59,WT_0C,2669123,23860975
17978,20240423_Mcap_neg_6,NB_0C,2125917,17812374
17978,20240423_Mcap_neg_60,B_3C,1406192,11520151
17978,20240423_Mcap_neg_61,B_0C,1028134,8938939
17978,20240423_Mcap_neg_62,WT_0C,4208265,37083368
17978,20240423_Mcap_neg_63,WT_6C,3926008,34560681
17978,20240423_Mcap_neg_7,WT_3C,1200541,10544771
17978,20240423_Mcap_neg_8,B_3C,1573274,13597945
17978,20240423_Mcap_neg_9,WT_0C,3387256,29166276
17978,20240423_Mcap_neg_PBQC1_10,PBQC,1173949,2872606
17978,20240423_Mcap_neg_PBQC1_20,PBQC,1548041,4765762
17978,20240423_Mcap_neg_PBQC1_5,PBQC,1398510,12930650
17978,20240423_Mcap_neg_PBQC2,PBQC,1156247,2977256
17978,20240423_Mcap_neg_PBQC3,PBQC,3476462,33077745
17978,20240423_Mcap_neg_PBQC4,PBQC,954102,2309390
17978,20240423_Mcap_neg_PBQC5,PBQC,1205494,2950523
17978,20240423_Mcap_neg_PBQC6,PBQC,1070237,3068875
17978,20240423_Mcap_neg_PBQC7,PBQC,1385466,3697174
18138,20240423_Mcap_neg_1,WT_3C,155782,448716
18138,20240423_Mcap_neg_10,B_3C,293788,1482864
18138,20240423_Mcap_neg_11,WT_3C,213199,1795560
18138,20240423_Mcap_neg_12,B_0C,529024,3660326
18138,20240423_Mcap_neg_13,WT_6C,218607,1754907
18138,20240423_Mcap_neg_14,B_3C,542522,4152596
18138,20240423_Mcap_neg_15,Blank,0,0
18138,20240423_Mcap_neg_16,Blank,0,0
18138,20240423_Mcap_neg_17,B_6C,735522,9077976
18138,20240423_Mcap_neg_18,B_6C,699674,6388859
18138,20240423_Mcap_neg_19,Blank,0,0
18138,20240423_Mcap_neg_2,Blank,0,0
18138,20240423_Mcap_neg_20,Blank,0,0
18138,20240423_Mcap_neg_21,WT_6C,192768,1413690
18138,20240423_Mcap_neg_22,NB_3C,442531,3392759
18138,20240423_Mcap_neg_23,WT_6C,178930,1329750
18138,20240423_Mcap_neg_24,B_0C,730538,9018370
18138,20240423_Mcap_neg_25,Blank,0,0
18138,20240423_Mcap_neg_26,NB_6C,488170,3725221
18138,20240423_Mcap_neg_27,B_3C,527820,4306771
18138,20240423_Mcap_neg_28,NB_3C,356924,2724371
18138,20240423_Mcap_neg_29,Blank,0,0
18138,20240423_Mcap_neg_3,NB_0C,194316,1915321
18138,20240423_Mcap_neg_30,NB_0C,437595,3405403
18138,20240423_Mcap_neg_31,NB_3C,420317,5077961
18138,20240423_Mcap_neg_32,NB_0C,223989,1725264
18138,20240423_Mcap_neg_33,NB_3C,484398,3710855
18138,20240423_Mcap_neg_34,B_0C,340140,2714995
18138,20240423_Mcap_neg_35,WT_0C,242330,1978901
18138,20240423_Mcap_neg_36,Blank,0,0
18138,20240423_Mcap_neg_37,B_6C,547822,4333593
18138,20240423_Mcap_neg_38,NB_6C,292222,2162086
18138,20240423_Mcap_neg_39,NB_0C,488921,3860475
18138,20240423_Mcap_neg_4,WT_3C,420315,3235389
18138,20240423_Mcap_neg_40,NB_3C,358909,2743247
18138,20240423_Mcap_neg_41,B_6C,154213,971891
18138,20240423_Mcap_neg_42,B_3C,777076,5195300
18138,20240423_Mcap_neg_43,Blank,0,0
18138,20240423_Mcap_neg_44,B_0C,607992,5144969
18138,20240423_Mcap_neg_45,NB_6C,453703,3768030
18138,20240423_Mcap_neg_46,WT_3C,462860,3409458
18138,20240423_Mcap_neg_47,WT_0C,255829,1981745
18138,20240423_Mcap_neg_48,NB_3C,520464,6439856
18138,20240423_Mcap_neg_49,WT_6C,303731,3173971
18138,20240423_Mcap_neg_5,B_6C,584544,4431503
18138,20240423_Mcap_neg_50,NB_6C,676780,8092427
18138,20240423_Mcap_neg_51,B_6C,739265,6064757
18138,20240423_Mcap_neg_52,WT_6C,191534,1582545
18138,20240423_Mcap_neg_53,NB_6C,430868,3277851
18138,20240423_Mcap_neg_54,WT_0C,400252,3082007
18138,20240423_Mcap_neg_55,B_0C,724280,5670000
18138,20240423_Mcap_neg_56,WT_3C,555542,4376892
18138,20240423_Mcap_neg_57,NB_0C,416038,3167632
18138,20240423_Mcap_neg_58,NB_6C,109775,694671
18138,20240423_Mcap_neg_59,WT_0C,559915,3899382
18138,20240423_Mcap_neg_6,NB_0C,378229,2654350
18138,20240423_Mcap_neg_60,B_3C,103901,697331
18138,20240423_Mcap_neg_61,B_0C,349824,3612807
18138,20240423_Mcap_neg_62,WT_0C,576290,4648328
18138,20240423_Mcap_neg_63,WT_6C,373554,2976301
18138,20240423_Mcap_neg_7,WT_3C,339452,4124316
18138,20240423_Mcap_neg_8,B_3C,586332,4803403
18138,20240423_Mcap_neg_9,WT_0C,380870,3166420
18138,20240423_Mcap_neg_PBQC1_10,PBQC,451692,3455602
18138,20240423_Mcap_neg_PBQC1_20,PBQC,650610,8227981
18138,20240423_Mcap_neg_PBQC1_5,PBQC,222960,1824725
18138,20240423_Mcap_neg_PBQC2,PBQC,464488,3615503
18138,20240423_Mcap_neg_PBQC3,PBQC,459888,3682515
18138,20240423_Mcap_neg_PBQC4,PBQC,479136,3444256
18138,20240423_Mcap_neg_PBQC5,PBQC,491852,3832654
18138,20240423_Mcap_neg_PBQC6,PBQC,476978,3632458
18138,20240423_Mcap_neg_PBQC7,PBQC,481400,3825988
18166,20240423_Mcap_neg_1,WT_3C,22536,338218
18166,20240423_Mcap_neg_10,B_3C,103292,687080
18166,20240423_Mcap_neg_11,WT_3C,131311,940740
18166,20240423_Mcap_neg_12,B_0C,118121,895605
18166,20240423_Mcap_neg_13,WT_6C,366930,2848450
18166,20240423_Mcap_neg_14,B_3C,159253,1235904
18166,20240423_Mcap_neg_15,Blank,0,0
18166,20240423_Mcap_neg_16,Blank,0,0
18166,20240423_Mcap_neg_17,B_6C,24508,147289
18166,20240423_Mcap_neg_18,B_6C,872377,7185936
18166,20240423_Mcap_neg_19,Blank,0,0
18166,20240423_Mcap_neg_2,Blank,0,0
18166,20240423_Mcap_neg_20,Blank,0,0
18166,20240423_Mcap_neg_21,WT_6C,98697,780570
18166,20240423_Mcap_neg_22,NB_3C,52992,378599
18166,20240423_Mcap_neg_23,WT_6C,129909,1027459
18166,20240423_Mcap_neg_24,B_0C,49880,307455
18166,20240423_Mcap_neg_25,Blank,0,0
18166,20240423_Mcap_neg_26,NB_6C,150978,1147566
18166,20240423_Mcap_neg_27,B_3C,182188,1430729
18166,20240423_Mcap_neg_28,NB_3C,279938,2270027
18166,20240423_Mcap_neg_29,Blank,0,0
18166,20240423_Mcap_neg_3,NB_0C,29596,187815
18166,20240423_Mcap_neg_30,NB_0C,116843,892263
18166,20240423_Mcap_neg_31,NB_3C,254550,2066888
18166,20240423_Mcap_neg_32,NB_0C,160072,1244299
18166,20240423_Mcap_neg_33,NB_3C,120133,919226
18166,20240423_Mcap_neg_34,B_0C,154526,1118352
18166,20240423_Mcap_neg_35,WT_0C,87873,650216
18166,20240423_Mcap_neg_36,Blank,0,0
18166,20240423_Mcap_neg_37,B_6C,98685,717911
18166,20240423_Mcap_neg_38,NB_6C,101816,727265
18166,20240423_Mcap_neg_39,NB_0C,173106,1360241
18166,20240423_Mcap_neg_4,WT_3C,224747,1852981
18166,20240423_Mcap_neg_40,NB_3C,191922,1505864
18166,20240423_Mcap_neg_41,B_6C,36110,241277
18166,20240423_Mcap_neg_42,B_3C,137130,1028202
18166,20240423_Mcap_neg_43,Blank,0,0
18166,20240423_Mcap_neg_44,B_0C,196714,1542310
18166,20240423_Mcap_neg_45,NB_6C,93205,765072
18166,20240423_Mcap_neg_46,WT_3C,379169,3056921
18166,20240423_Mcap_neg_47,WT_0C,133063,996804
18166,20240423_Mcap_neg_48,NB_3C,71743,507345
18166,20240423_Mcap_neg_49,WT_6C,55748,362675
18166,20240423_Mcap_neg_5,B_6C,76489,565710
18166,20240423_Mcap_neg_50,NB_6C,79467,565222
18166,20240423_Mcap_neg_51,B_6C,140330,1097265
18166,20240423_Mcap_neg_52,WT_6C,200693,1393927
18166,20240423_Mcap_neg_53,NB_6C,133082,995402
18166,20240423_Mcap_neg_54,WT_0C,201725,1670495
18166,20240423_Mcap_neg_55,B_0C,271763,2064057
18166,20240423_Mcap_neg_56,WT_3C,189735,1541129
18166,20240423_Mcap_neg_57,NB_0C,146228,1065525
18166,20240423_Mcap_neg_58,NB_6C,54872,423447
18166,20240423_Mcap_neg_59,WT_0C,65735,501885
18166,20240423_Mcap_neg_6,NB_0C,116472,928728
18166,20240423_Mcap_neg_60,B_3C,51434,363297
18166,20240423_Mcap_neg_61,B_0C,74207,502230
18166,20240423_Mcap_neg_62,WT_0C,200115,1674631
18166,20240423_Mcap_neg_63,WT_6C,171535,1366686
18166,20240423_Mcap_neg_7,WT_3C,36014,211478
18166,20240423_Mcap_neg_8,B_3C,159158,1235531
18166,20240423_Mcap_neg_9,WT_0C,261559,2067641
18166,20240423_Mcap_neg_PBQC1_10,PBQC,174510,1294424
18166,20240423_Mcap_neg_PBQC1_20,PBQC,203681,1594656
18166,20240423_Mcap_neg_PBQC1_5,PBQC,64240,444790
18166,20240423_Mcap_neg_PBQC2,PBQC,166687,1260606
18166,20240423_Mcap_neg_PBQC3,PBQC,163133,1283420
18166,20240423_Mcap_neg_PBQC4,PBQC,161985,1249404
18166,20240423_Mcap_neg_PBQC5,PBQC,186231,1374485
18166,20240423_Mcap_neg_PBQC6,PBQC,206648,1604641
18166,20240423_Mcap_neg_PBQC7,PBQC,222088,1832468
18219,20240423_Mcap_neg_1,WT_3C,0,0
18219,20240423_Mcap_neg_10,B_3C,82692,664150
18219,20240423_Mcap_neg_11,WT_3C,85847,709507
18219,20240423_Mcap_neg_12,B_0C,185522,1563486
18219,20240423_Mcap_neg_13,WT_6C,135015,1247332
18219,20240423_Mcap_neg_14,B_3C,141884,1168328
18219,20240423_Mcap_neg_15,Blank,0,0
18219,20240423_Mcap_neg_16,Blank,0,0
18219,20240423_Mcap_neg_17,B_6C,189369,1621075
18219,20240423_Mcap_neg_18,B_6C,130876,1219645
18219,20240423_Mcap_neg_19,Blank,0,0
18219,20240423_Mcap_neg_2,Blank,0,0
18219,20240423_Mcap_neg_20,Blank,0,0
18219,20240423_Mcap_neg_21,WT_6C,111987,908012
18219,20240423_Mcap_neg_22,NB_3C,112837,917347
18219,20240423_Mcap_neg_23,WT_6C,59455,488733
18219,20240423_Mcap_neg_24,B_0C,169242,1385610
18219,20240423_Mcap_neg_25,Blank,0,0
18219,20240423_Mcap_neg_26,NB_6C,138624,1162180
18219,20240423_Mcap_neg_27,B_3C,104098,834977
18219,20240423_Mcap_neg_28,NB_3C,188979,1685962
18219,20240423_Mcap_neg_29,Blank,0,0
18219,20240423_Mcap_neg_3,NB_0C,79774,629942
18219,20240423_Mcap_neg_30,NB_0C,136095,1198524
18219,20240423_Mcap_neg_31,NB_3C,157530,1363188
18219,20240423_Mcap_neg_32,NB_0C,74398,677425
18219,20240423_Mcap_neg_33,NB_3C,180026,1642408
18219,20240423_Mcap_neg_34,B_0C,64012,469849
18219,20240423_Mcap_neg_35,WT_0C,112787,885753
18219,20240423_Mcap_neg_36,Blank,59218,481603
18219,20240423_Mcap_neg_37,B_6C,138823,1151542
18219,20240423_Mcap_neg_38,NB_6C,136298,1141363
18219,20240423_Mcap_neg_39,NB_0C,196714,1818003
18219,20240423_Mcap_neg_4,WT_3C,122707,1094074
18219,20240423_Mcap_neg_40,NB_3C,162825,1474921
18219,20240423_Mcap_neg_41,B_6C,91273,690384
18219,20240423_Mcap_neg_42,B_3C,203417,1651058
18219,20240423_Mcap_neg_43,Blank,0,0
18219,20240423_Mcap_neg_44,B_0C,185984,1563497
18219,20240423_Mcap_neg_45,NB_6C,126703,991943
18219,20240423_Mcap_neg_46,WT_3C,178729,1525013
18219,20240423_Mcap_neg_47,WT_0C,87632,719781
18219,20240423_Mcap_neg_48,NB_3C,195820,1694950
18219,20240423_Mcap_neg_49,WT_6C,120449,1025051
18219,20240423_Mcap_neg_5,B_6C,130063,1055168
18219,20240423_Mcap_neg_50,NB_6C,138555,1195126
18219,20240423_Mcap_neg_51,B_6C,135449,1111036
18219,20240423_Mcap_neg_52,WT_6C,95323,773893
18219,20240423_Mcap_neg_53,NB_6C,197950,1692119
18219,20240423_Mcap_neg_54,WT_0C,419653,3556633
18219,20240423_Mcap_neg_55,B_0C,287541,2297412
18219,20240423_Mcap_neg_56,WT_3C,131692,1096096
18219,20240423_Mcap_neg_57,NB_0C,126872,1046022
18219,20240423_Mcap_neg_58,NB_6C,23635,182361
18219,20240423_Mcap_neg_59,WT_0C,195679,1887115
18219,20240423_Mcap_neg_6,NB_0C,108394,913058
18219,20240423_Mcap_neg_60,B_3C,41676,325418
18219,20240423_Mcap_neg_61,B_0C,111576,886605
18219,20240423_Mcap_neg_62,WT_0C,231629,2093580
18219,20240423_Mcap_neg_63,WT_6C,175576,1489525
18219,20240423_Mcap_neg_7,WT_3C,160246,1366981
18219,20240423_Mcap_neg_8,B_3C,143893,1268310
18219,20240423_Mcap_neg_9,WT_0C,208421,1811404
18219,20240423_Mcap_neg_PBQC1_10,PBQC,168446,1355783
18219,20240423_Mcap_neg_PBQC1_20,PBQC,192879,2162343
18219,20240423_Mcap_neg_PBQC1_5,PBQC,61876,512366
18219,20240423_Mcap_neg_PBQC2,PBQC,166336,1353291
18219,20240423_Mcap_neg_PBQC3,PBQC,159570,1359643
18219,20240423_Mcap_neg_PBQC4,PBQC,153480,1203203
18219,20240423_Mcap_neg_PBQC5,PBQC,176622,1488057
18219,20240423_Mcap_neg_PBQC6,PBQC,193202,1668593
18219,20240423_Mcap_neg_PBQC7,PBQC,194426,1619253
18274,20240423_Mcap_neg_1,WT_3C,0,0
18274,20240423_Mcap_neg_10,B_3C,513751,4317213
18274,20240423_Mcap_neg_11,WT_3C,479516,4058376
18274,20240423_Mcap_neg_12,B_0C,427920,3650246
18274,20240423_Mcap_neg_13,WT_6C,521924,4578846
18274,20240423_Mcap_neg_14,B_3C,571068,5426759
18274,20240423_Mcap_neg_15,Blank,0,0
18274,20240423_Mcap_neg_16,Blank,4923,24440
18274,20240423_Mcap_neg_17,B_6C,1100151,10543838
18274,20240423_Mcap_neg_18,B_6C,589272,6038951
18274,20240423_Mcap_neg_19,Blank,9990,52616
18274,20240423_Mcap_neg_2,Blank,6686,24282
18274,20240423_Mcap_neg_20,Blank,4700,17734
18274,20240423_Mcap_neg_21,WT_6C,597225,5311612
18274,20240423_Mcap_neg_22,NB_3C,669916,5961063
18274,20240423_Mcap_neg_23,WT_6C,406172,3472971
18274,20240423_Mcap_neg_24,B_0C,435813,4219788
18274,20240423_Mcap_neg_25,Blank,0,0
18274,20240423_Mcap_neg_26,NB_6C,638688,5941473
18274,20240423_Mcap_neg_27,B_3C,580387,5177273
18274,20240423_Mcap_neg_28,NB_3C,635850,6114069
18274,20240423_Mcap_neg_29,Blank,0,0
18274,20240423_Mcap_neg_3,NB_0C,269559,2304894
18274,20240423_Mcap_neg_30,NB_0C,379565,3564723
18274,20240423_Mcap_neg_31,NB_3C,607899,6330851
18274,20240423_Mcap_neg_32,NB_0C,196982,1698204
18274,20240423_Mcap_neg_33,NB_3C,876019,8029610
18274,20240423_Mcap_neg_34,B_0C,221850,1940616
18274,20240423_Mcap_neg_35,WT_0C,359311,2993230
18274,20240423_Mcap_neg_36,Blank,27541,143470
18274,20240423_Mcap_neg_37,B_6C,726834,6901601
18274,20240423_Mcap_neg_38,NB_6C,598547,5628848
18274,20240423_Mcap_neg_39,NB_0C,420295,3926704
18274,20240423_Mcap_neg_4,WT_3C,535161,4639057
18274,20240423_Mcap_neg_40,NB_3C,609335,5498672
18274,20240423_Mcap_neg_41,B_6C,560927,4770336
18274,20240423_Mcap_neg_42,B_3C,832363,7694899
18274,20240423_Mcap_neg_43,Blank,0,0
18274,20240423_Mcap_neg_44,B_0C,425423,3843119
18274,20240423_Mcap_neg_45,NB_6C,721683,6705457
18274,20240423_Mcap_neg_46,WT_3C,650195,6041052
18274,20240423_Mcap_neg_47,WT_0C,327357,2829878
18274,20240423_Mcap_neg_48,NB_3C,936626,8851742
18274,20240423_Mcap_neg_49,WT_6C,684047,5860475
18274,20240423_Mcap_neg_5,B_6C,744592,6505810
18274,20240423_Mcap_neg_50,NB_6C,775948,7282277
18274,20240423_Mcap_neg_51,B_6C,800175,7264388
18274,20240423_Mcap_neg_52,WT_6C,492591,4186272
18274,20240423_Mcap_neg_53,NB_6C,760805,7302366
18274,20240423_Mcap_neg_54,WT_0C,620486,6484370
18274,20240423_Mcap_neg_55,B_0C,490228,4945646
18274,20240423_Mcap_neg_56,WT_3C,640497,5633979
18274,20240423_Mcap_neg_57,NB_0C,382575,3151698
18274,20240423_Mcap_neg_58,NB_6C,221073,1530971
18274,20240423_Mcap_neg_59,WT_0C,680116,5890389
18274,20240423_Mcap_neg_6,NB_0C,298710,2595445
18274,20240423_Mcap_neg_60,B_3C,314044,2514179
18274,20240423_Mcap_neg_61,B_0C,301710,2781872
18274,20240423_Mcap_neg_62,WT_0C,620922,6016296
18274,20240423_Mcap_neg_63,WT_6C,795212,7078494
18274,20240423_Mcap_neg_7,WT_3C,920892,8960139
18274,20240423_Mcap_neg_8,B_3C,623354,5785946
18274,20240423_Mcap_neg_9,WT_0C,419314,3793447
18274,20240423_Mcap_neg_PBQC1_10,PBQC,558557,5091872
18274,20240423_Mcap_neg_PBQC1_20,PBQC,542253,5427795
18274,20240423_Mcap_neg_PBQC1_5,PBQC,386717,3230002
18274,20240423_Mcap_neg_PBQC2,PBQC,570114,5200289
18274,20240423_Mcap_neg_PBQC3,PBQC,543355,4951952
18274,20240423_Mcap_neg_PBQC4,PBQC,552967,4945488
18274,20240423_Mcap_neg_PBQC5,PBQC,529762,4983199
18274,20240423_Mcap_neg_PBQC6,PBQC,599148,5338649
18274,20240423_Mcap_neg_PBQC7,PBQC,572030,5248538
18320,20240423_Mcap_neg_1,WT_3C,49635,427908
18320,20240423_Mcap_neg_10,B_3C,436614,3355932
18320,20240423_Mcap_neg_11,WT_3C,81500,165040
18320,20240423_Mcap_neg_12,B_0C,83982,201350
18320,20240423_Mcap_neg_13,WT_6C,93868,214055
18320,20240423_Mcap_neg_14,B_3C,702228,5721828
18320,20240423_Mcap_neg_15,Blank,0,0
18320,20240423_Mcap_neg_16,Blank,0,0
18320,20240423_Mcap_neg_17,B_6C,211552,1832761
18320,20240423_Mcap_neg_18,B_6C,1001247,7323914
18320,20240423_Mcap_neg_19,Blank,0,0
18320,20240423_Mcap_neg_2,Blank,0,0
18320,20240423_Mcap_neg_20,Blank,0,0
18320,20240423_Mcap_neg_21,WT_6C,283070,2507069
18320,20240423_Mcap_neg_22,NB_3C,345745,2865456
18320,20240423_Mcap_neg_23,WT_6C,305949,2657338
18320,20240423_Mcap_neg_24,B_0C,114545,883543
18320,20240423_Mcap_neg_25,Blank,0,0
18320,20240423_Mcap_neg_26,NB_6C,328045,3086960
18320,20240423_Mcap_neg_27,B_3C,435861,3832475
18320,20240423_Mcap_neg_28,NB_3C,473054,3808168
18320,20240423_Mcap_neg_29,Blank,0,0
18320,20240423_Mcap_neg_3,NB_0C,111134,852344
18320,20240423_Mcap_neg_30,NB_0C,236679,2054805
18320,20240423_Mcap_neg_31,NB_3C,219759,1918257
18320,20240423_Mcap_neg_32,NB_0C,394091,3601487
18320,20240423_Mcap_neg_33,NB_3C,670807,6113291
18320,20240423_Mcap_neg_34,B_0C,377241,3398185
18320,20240423_Mcap_neg_35,WT_0C,189620,1580732
18320,20240423_Mcap_neg_36,Blank,71888,162378
18320,20240423_Mcap_neg_37,B_6C,285578,2476463
18320,20240423_Mcap_neg_38,NB_6C,433156,3577484
18320,20240423_Mcap_neg_39,NB_0C,630781,5315700
18320,20240423_Mcap_neg_4,WT_3C,132195,296115
18320,20240423_Mcap_neg_40,NB_3C,512648,4453120
18320,20240423_Mcap_neg_41,B_6C,264481,2028325
18320,20240423_Mcap_neg_42,B_3C,747858,6942812
18320,20240423_Mcap_neg_43,Blank,0,0
18320,20240423_Mcap_neg_44,B_0C,580727,4924676
18320,20240423_Mcap_neg_45,NB_6C,375195,3098356
18320,20240423_Mcap_neg_46,WT_3C,513540,4497465
18320,20240423_Mcap_neg_47,WT_0C,295560,2640593
18320,20240423_Mcap_neg_48,NB_3C,176780,1375798
18320,20240423_Mcap_neg_49,WT_6C,151061,1223157
18320,20240423_Mcap_neg_5,B_6C,277572,2216928
18320,20240423_Mcap_neg_50,NB_6C,231020,1868665
18320,20240423_Mcap_neg_51,B_6C,653474,5924872
18320,20240423_Mcap_neg_52,WT_6C,385001,3413851
18320,20240423_Mcap_neg_53,NB_6C,587971,5087902
18320,20240423_Mcap_neg_54,WT_0C,591343,4884209
18320,20240423_Mcap_neg_55,B_0C,577061,4960419
18320,20240423_Mcap_neg_56,WT_3C,379192,3248410
18320,20240423_Mcap_neg_57,NB_0C,630884,5112078
18320,20240423_Mcap_neg_58,NB_6C,26557,62006
18320,20240423_Mcap_neg_59,WT_0C,393322,3293502
18320,20240423_Mcap_neg_6,NB_0C,109800,244245
18320,20240423_Mcap_neg_60,B_3C,242073,1791758
18320,20240423_Mcap_neg_61,B_0C,176133,1452099
18320,20240423_Mcap_neg_62,WT_0C,636796,5186470
18320,20240423_Mcap_neg_63,WT_6C,539911,4749763
18320,20240423_Mcap_neg_7,WT_3C,169748,1577715
18320,20240423_Mcap_neg_8,B_3C,267833,2389222
18320,20240423_Mcap_neg_9,WT_0C,567551,5320556
18320,20240423_Mcap_neg_PBQC1_10,PBQC,157793,356337
18320,20240423_Mcap_neg_PBQC1_20,PBQC,370889,1243854
18320,20240423_Mcap_neg_PBQC1_5,PBQC,83367,184853
18320,20240423_Mcap_neg_PBQC2,PBQC,143282,302923
18320,20240423_Mcap_neg_PBQC3,PBQC,168241,391094
18320,20240423_Mcap_neg_PBQC4,PBQC,115466,272568
18320,20240423_Mcap_neg_PBQC5,PBQC,136238,293345
18320,20240423_Mcap_neg_PBQC6,PBQC,143029,335866
18320,20240423_Mcap_neg_PBQC7,PBQC,150774,336209
18370,20240423_Mcap_neg_1,WT_3C,7011,2687
18370,20240423_Mcap_neg_10,B_3C,334276,4000415
18370,20240423_Mcap_neg_11,WT_3C,526076,6400078
18370,20240423_Mcap_neg_12,B_0C,364395,4692214
18370,20240423_Mcap_neg_13,WT_6C,481714,6261183
18370,20240423_Mcap_neg_14,B_3C,599337,9329746
18370,20240423_Mcap_neg_15,Blank,0,0
18370,20240423_Mcap_neg_16,Blank,0,0
18370,20240423_Mcap_neg_17,B_6C,161627,1395863
18370,20240423_Mcap_neg_18,B_6C,508998,3581097
18370,20240423_Mcap_neg_19,Blank,0,0
18370,20240423_Mcap_neg_2,Blank,0,0
18370,20240423_Mcap_neg_20,Blank,0,0
18370,20240423_Mcap_neg_21,WT_6C,330014,4247221
18370,20240423_Mcap_neg_22,NB_3C,382192,5040736
18370,20240423_Mcap_neg_23,WT_6C,834997,11016882
18370,20240423_Mcap_neg_24,B_0C,100336,979622
18370,20240423_Mcap_neg_25,Blank,17858,102030
18370,20240423_Mcap_neg_26,NB_6C,322846,3966473
18370,20240423_Mcap_neg_27,B_3C,743935,10119446
18370,20240423_Mcap_neg_28,NB_3C,691697,9684529
18370,20240423_Mcap_neg_29,Blank,10914,57207
18370,20240423_Mcap_neg_3,NB_0C,124535,1472580
18370,20240423_Mcap_neg_30,NB_0C,262543,2846123
18370,20240423_Mcap_neg_31,NB_3C,150957,1415752
18370,20240423_Mcap_neg_32,NB_0C,800600,9972088
18370,20240423_Mcap_neg_33,NB_3C,732693,9640529
18370,20240423_Mcap_neg_34,B_0C,548817,6753419
18370,20240423_Mcap_neg_35,WT_0C,149928,1633673
18370,20240423_Mcap_neg_36,Blank,14200,73486
18370,20240423_Mcap_neg_37,B_6C,281132,3632258
18370,20240423_Mcap_neg_38,NB_6C,601036,8183633
18370,20240423_Mcap_neg_39,NB_0C,775625,11430437
18370,20240423_Mcap_neg_4,WT_3C,514718,4225819
18370,20240423_Mcap_neg_40,NB_3C,779739,10942359
18370,20240423_Mcap_neg_41,B_6C,741691,8681383
18370,20240423_Mcap_neg_42,B_3C,904396,12406823
18370,20240423_Mcap_neg_43,Blank,23435,138091
18370,20240423_Mcap_neg_44,B_0C,564856,7462585
18370,20240423_Mcap_neg_45,NB_6C,452942,5799447
18370,20240423_Mcap_neg_46,WT_3C,1176046,17144014
18370,20240423_Mcap_neg_47,WT_0C,464703,6068566
18370,20240423_Mcap_neg_48,NB_3C,126478,1174837
18370,20240423_Mcap_neg_49,WT_6C,137386,1259407
18370,20240423_Mcap_neg_5,B_6C,245735,2956941
18370,20240423_Mcap_neg_50,NB_6C,164869,1453213
18370,20240423_Mcap_neg_51,B_6C,580574,8105317
18370,20240423_Mcap_neg_52,WT_6C,608426,7536624
18370,20240423_Mcap_neg_53,NB_6C,916268,12636450
18370,20240423_Mcap_neg_54,WT_0C,801439,14899140
18370,20240423_Mcap_neg_55,B_0C,526901,9163837
18370,20240423_Mcap_neg_56,WT_3C,438158,5741462
18370,20240423_Mcap_neg_57,NB_0C,754729,9302401
18370,20240423_Mcap_neg_58,NB_6C,604105,4385381
18370,20240423_Mcap_neg_59,WT_0C,528565,6274682
18370,20240423_Mcap_neg_6,NB_0C,460712,5685252
18370,20240423_Mcap_neg_60,B_3C,477832,6091983
18370,20240423_Mcap_neg_61,B_0C,98422,857543
18370,20240423_Mcap_neg_62,WT_0C,881362,12351387
18370,20240423_Mcap_neg_63,WT_6C,785045,10603011
18370,20240423_Mcap_neg_7,WT_3C,158864,2215508
18370,20240423_Mcap_neg_8,B_3C,292722,3981202
18370,20240423_Mcap_neg_9,WT_0C,555897,8591656
18370,20240423_Mcap_neg_PBQC1_10,PBQC,405840,5612523
18370,20240423_Mcap_neg_PBQC1_20,PBQC,609565,7746850
18370,20240423_Mcap_neg_PBQC1_5,PBQC,241896,3066023
18370,20240423_Mcap_neg_PBQC2,PBQC,405360,5603502
18370,20240423_Mcap_neg_PBQC3,PBQC,454757,6322879
18370,20240423_Mcap_neg_PBQC4,PBQC,455459,5733930
18370,20240423_Mcap_neg_PBQC5,PBQC,421299,5640221
18370,20240423_Mcap_neg_PBQC6,PBQC,588370,7654143
18370,20240423_Mcap_neg_PBQC7,PBQC,499636,6984094
18385,20240423_Mcap_neg_1,WT_3C,0,0
18385,20240423_Mcap_neg_10,B_3C,445543,3213309
18385,20240423_Mcap_neg_11,WT_3C,279907,2167758
18385,20240423_Mcap_neg_12,B_0C,635577,5239152
18385,20240423_Mcap_neg_13,WT_6C,302245,2387674
18385,20240423_Mcap_neg_14,B_3C,627474,5075478
18385,20240423_Mcap_neg_15,Blank,0,0
18385,20240423_Mcap_neg_16,Blank,0,0
18385,20240423_Mcap_neg_17,B_6C,1004669,8308255
18385,20240423_Mcap_neg_18,B_6C,340626,2680697
18385,20240423_Mcap_neg_19,Blank,0,0
18385,20240423_Mcap_neg_2,Blank,0,0
18385,20240423_Mcap_neg_20,Blank,0,0
18385,20240423_Mcap_neg_21,WT_6C,337837,2375863
18385,20240423_Mcap_neg_22,NB_3C,649781,5465021
18385,20240423_Mcap_neg_23,WT_6C,207024,1632988
18385,20240423_Mcap_neg_24,B_0C,552959,4414537
18385,20240423_Mcap_neg_25,Blank,0,0
18385,20240423_Mcap_neg_26,NB_6C,473463,3841622
18385,20240423_Mcap_neg_27,B_3C,380902,3112775
18385,20240423_Mcap_neg_28,NB_3C,421437,3611392
18385,20240423_Mcap_neg_29,Blank,0,0
