ID,File,Class,Area,NormalizedArea
6011,20240423_Mcap_neg_40,NB_3C,11793180,2236.3366681886
6011,20240423_Mcap_neg_41,B_6C,13979886,4206.15986452587
6011,20240423_Mcap_neg_42,B_3C,14691572,2712.80999659962
6011,20240423_Mcap_neg_43,Blank,10879522,1140.91718899501
6011,20240423_Mcap_neg_44,B_0C,17963830,4146.07803144989
6011,20240423_Mcap_neg_45,NB_6C,12652937,2359.95823207604
6011,20240423_Mcap_neg_46,WT_3C,11544406,2520.63555665697
6011,20240423_Mcap_neg_47,WT_0C,14648723,2509.57723475483
6011,20240423_Mcap_neg_48,NB_3C,16050798,3774.29599205212
6011,20240423_Mcap_neg_49,WT_6C,7686214,1676.9333113084
6011,20240423_Mcap_neg_5,B_6C,11253386,2962.07462491387
6011,20240423_Mcap_neg_50,NB_6C,14493837,2276.47155613267
6011,20240423_Mcap_neg_51,B_6C,15484548,3194.13208478698
6011,20240423_Mcap_neg_52,WT_6C,14977501,3123.42702933117
6011,20240423_Mcap_neg_53,NB_6C,18933168,3838.1649458765
6011,20240423_Mcap_neg_54,WT_0C,18205378,3378.13918706742
6011,20240423_Mcap_neg_55,B_0C,17205147,3241.9650396974
6011,20240423_Mcap_neg_56,WT_3C,14145962,3465.53086903153
6011,20240423_Mcap_neg_57,NB_0C,7995602,2388.01344165508
6011,20240423_Mcap_neg_58,NB_6C,8370950,1899.19775386698
6011,20240423_Mcap_neg_59,WT_0C,16780982,2405.45266154938
6011,20240423_Mcap_neg_6,NB_0C,10382994,2121.35906120569
6011,20240423_Mcap_neg_60,B_3C,8268235,1566.95545817506
6011,20240423_Mcap_neg_61,B_0C,17160918,3927.55690290806
6011,20240423_Mcap_neg_62,WT_0C,15292196,2905.86635870925
6011,20240423_Mcap_neg_63,WT_6C,14074743,2246.03313977641
6011,20240423_Mcap_neg_7,WT_3C,15805248,3001.85586532316
6011,20240423_Mcap_neg_8,B_3C,11027813,2163.32492688546
6011,20240423_Mcap_neg_9,WT_0C,11557891,2809.0970760882
6011,20240423_Mcap_neg_PBQC1_10,PBQC,17258502,3048.77159178484
6011,20240423_Mcap_neg_PBQC1_20,PBQC,16581794,1679.84937379426
6011,20240423_Mcap_neg_PBQC1_5,PBQC,8800504,2712.59711481662
6011,20240423_Mcap_neg_PBQC2,PBQC,15992688,2578.69229273749
6011,20240423_Mcap_neg_PBQC3,PBQC,17531411,2968.8513407988
6011,20240423_Mcap_neg_PBQC4,PBQC,15782277,2758.98757900743
6011,20240423_Mcap_neg_PBQC5,PBQC,16961293,2859.0306501929
6011,20240423_Mcap_neg_PBQC6,PBQC,16957954,2732.48524292781
6011,20240423_Mcap_neg_PBQC7,PBQC,17296277,2721.97078668717
6063,20240423_Mcap_neg_1,WT_3C,6242874,3.15750659216066
6063,20240423_Mcap_neg_10,B_3C,4380987,2053.2175569569
6063,20240423_Mcap_neg_11,WT_3C,3593018,870.925048383633
6063,20240423_Mcap_neg_12,B_0C,3703614,1040.22893850749
6063,20240423_Mcap_neg_13,WT_6C,3318420,657.588624202885
6063,20240423_Mcap_neg_14,B_3C,4502500,809.288573895657
6063,20240423_Mcap_neg_15,Blank,305105,54.7818218437482
6063,20240423_Mcap_neg_16,Blank,579036,108.944518281115
6063,20240423_Mcap_neg_17,B_6C,392289,90.5958795474541
6063,20240423_Mcap_neg_18,B_6C,3220718,510.300305563879
6063,20240423_Mcap_neg_19,Blank,1093492,218.270080784899
6063,20240423_Mcap_neg_2,Blank,1048193,299.389122110022
6063,20240423_Mcap_neg_20,Blank,624960,132.679092266885
6063,20240423_Mcap_neg_21,WT_6C,4376419,905.375838355775
6063,20240423_Mcap_neg_22,NB_3C,4237857,760.996927018443
6063,20240423_Mcap_neg_23,WT_6C,2752861,494.636445975668
6063,20240423_Mcap_neg_24,B_0C,355243,33.4658709537117
6063,20240423_Mcap_neg_25,Blank,399276,72.5629552126594
6063,20240423_Mcap_neg_26,NB_6C,4198184,980.053182255477
6063,20240423_Mcap_neg_27,B_3C,4115361,695.284759882899
6063,20240423_Mcap_neg_28,NB_3C,4091711,792.392998543566
6063,20240423_Mcap_neg_29,Blank,771317,77.0700645343893
6063,20240423_Mcap_neg_3,NB_0C,3289440,905.419078721076
6063,20240423_Mcap_neg_30,NB_0C,3872808,711.861580731575
6063,20240423_Mcap_neg_31,NB_3C,3937235,465.968844168812
6063,20240423_Mcap_neg_32,NB_0C,2827086,482.118808145067
6063,20240423_Mcap_neg_33,NB_3C,4262954,690.87943450947
6063,20240423_Mcap_neg_34,B_0C,3627955,698.592683584132
6063,20240423_Mcap_neg_35,WT_0C,3910269,707.472051970442
6063,20240423_Mcap_neg_36,Blank,3177126,409.559348385709
6063,20240423_Mcap_neg_37,B_6C,4634944,799.948941418624
6063,20240423_Mcap_neg_38,NB_6C,4651837,760.139306287479
6063,20240423_Mcap_neg_39,NB_0C,4454039,832.060224217549
6063,20240423_Mcap_neg_4,WT_3C,4102195,870.767410518015
6063,20240423_Mcap_neg_40,NB_3C,4533281,859.644461611604
6063,20240423_Mcap_neg_41,B_6C,4645610,1397.73500394169
6063,20240423_Mcap_neg_42,B_3C,5401923,997.469271096406
6063,20240423_Mcap_neg_43,Blank,603761,63.3154191838912
6063,20240423_Mcap_neg_44,B_0C,4272989,986.212123830903
6063,20240423_Mcap_neg_45,NB_6C,3733767,696.402221773344
6063,20240423_Mcap_neg_46,WT_3C,4291347,936.983795535242
6063,20240423_Mcap_neg_47,WT_0C,3719641,637.238206087421
6063,20240423_Mcap_neg_48,NB_3C,608817,143.161411696087
6063,20240423_Mcap_neg_49,WT_6C,385339,84.0710693823735
6063,20240423_Mcap_neg_5,B_6C,4459389,1173.78389410822
6063,20240423_Mcap_neg_50,NB_6C,694172,109.030031821952
6063,20240423_Mcap_neg_51,B_6C,4316129,890.325393696962
6063,20240423_Mcap_neg_52,WT_6C,3486007,726.976226284891
6063,20240423_Mcap_neg_53,NB_6C,4558391,924.085073290011
6063,20240423_Mcap_neg_54,WT_0C,5997780,1112.93142863992
6063,20240423_Mcap_neg_55,B_0C,5251103,989.465134667857
6063,20240423_Mcap_neg_56,WT_3C,3846707,942.380609048644
6063,20240423_Mcap_neg_57,NB_0C,4346550,1298.16610674068
6063,20240423_Mcap_neg_58,NB_6C,1821211,413.195587685209
6063,20240423_Mcap_neg_59,WT_0C,4852524,695.580014234912
6063,20240423_Mcap_neg_6,NB_0C,4548721,929.3534313984
6063,20240423_Mcap_neg_60,B_3C,3458549,655.447330339921
6063,20240423_Mcap_neg_61,B_0C,486581,111.362065482966
6063,20240423_Mcap_neg_62,WT_0C,5094188,968.012013992771
6063,20240423_Mcap_neg_63,WT_6C,4063192,648.3999870528
6063,20240423_Mcap_neg_7,WT_3C,5332016,1012.69805815228
6063,20240423_Mcap_neg_8,B_3C,4059865,796.42336715369
6063,20240423_Mcap_neg_9,WT_0C,4524075,1099.55743926539
6063,20240423_Mcap_neg_PBQC1_10,PBQC,4414436,779.824807058403
6063,20240423_Mcap_neg_PBQC1_20,PBQC,5983925,606.212607546433
6063,20240423_Mcap_neg_PBQC1_5,PBQC,3783351,1166.15006985583
6063,20240423_Mcap_neg_PBQC2,PBQC,4461240,719.339122437085
6063,20240423_Mcap_neg_PBQC3,PBQC,4377123,741.24252627378
6063,20240423_Mcap_neg_PBQC4,PBQC,4415295,771.862369886968
6063,20240423_Mcap_neg_PBQC5,PBQC,4017085,677.128163625333
6063,20240423_Mcap_neg_PBQC6,PBQC,4481281,722.082048145308
6063,20240423_Mcap_neg_PBQC7,PBQC,4439648,698.681711205671
6081,20240423_Mcap_neg_1,WT_3C,316752,0.160206156676426
6081,20240423_Mcap_neg_10,B_3C,1539398,721.462886377702
6081,20240423_Mcap_neg_11,WT_3C,4577907,1109.65589165332
6081,20240423_Mcap_neg_12,B_0C,7703004,2163.53191411853
6081,20240423_Mcap_neg_13,WT_6C,8218850,1628.67313887587
6081,20240423_Mcap_neg_14,B_3C,9728458,1748.61295473088
6081,20240423_Mcap_neg_15,Blank,3027808,543.644835883144
6081,20240423_Mcap_neg_16,Blank,3317495,624.18019664116
6081,20240423_Mcap_neg_17,B_6C,9822842,2268.50516381516
6081,20240423_Mcap_neg_18,B_6C,7013228,1111.19712853719
6081,20240423_Mcap_neg_19,Blank,1811900,361.670263908922
6081,20240423_Mcap_neg_2,Blank,1612035,460.436115928902
6081,20240423_Mcap_neg_20,Blank,1631994,346.472416114288
6081,20240423_Mcap_neg_21,WT_6C,9492334,1963.73576210691
6081,20240423_Mcap_neg_22,NB_3C,9318335,1673.30436344062
6081,20240423_Mcap_neg_23,WT_6C,7454774,1339.47998548678
6081,20240423_Mcap_neg_24,B_0C,11204979,1055.57277674416
6081,20240423_Mcap_neg_25,Blank,3332141,605.570579767961
6081,20240423_Mcap_neg_26,NB_6C,7889320,1841.73773672845
6081,20240423_Mcap_neg_27,B_3C,7394204,1249.24091769394
6081,20240423_Mcap_neg_28,NB_3C,9895181,1916.28221432689
6081,20240423_Mcap_neg_29,Blank,1549563,154.832507346307
6081,20240423_Mcap_neg_3,NB_0C,3381923,930.875075321178
6081,20240423_Mcap_neg_30,NB_0C,8577419,1576.61698455468
6081,20240423_Mcap_neg_31,NB_3C,7086351,838.664352596944
6081,20240423_Mcap_neg_32,NB_0C,6917475,1179.67573099455
6081,20240423_Mcap_neg_33,NB_3C,8155546,1321.73578892587
6081,20240423_Mcap_neg_34,B_0C,5755946,1108.35492222221
6081,20240423_Mcap_neg_35,WT_0C,6317560,1143.0153214109
6081,20240423_Mcap_neg_36,Blank,2781207,358.521848135299
6081,20240423_Mcap_neg_37,B_6C,6565536,1133.15153362361
6081,20240423_Mcap_neg_38,NB_6C,7250188,1184.72632776391
6081,20240423_Mcap_neg_39,NB_0C,9128594,1705.31500413658
6081,20240423_Mcap_neg_4,WT_3C,7533452,1599.11573969397
6081,20240423_Mcap_neg_40,NB_3C,6617320,1254.84009333613
6081,20240423_Mcap_neg_41,B_6C,6437594,1936.89354194808
6081,20240423_Mcap_neg_42,B_3C,7967812,1471.26261536661
6081,20240423_Mcap_neg_43,Blank,2314894,242.759043492928
6081,20240423_Mcap_neg_44,B_0C,8256426,1905.59509284248
6081,20240423_Mcap_neg_45,NB_6C,7722591,1440.37648071902
6081,20240423_Mcap_neg_46,WT_3C,6763279,1476.71192249138
6081,20240423_Mcap_neg_47,WT_0C,5933641,1016.53440863804
6081,20240423_Mcap_neg_48,NB_3C,8134629,1912.83302670391
6081,20240423_Mcap_neg_49,WT_6C,4611885,1006.19424065188
6081,20240423_Mcap_neg_5,B_6C,6758102,1778.8426649679
6081,20240423_Mcap_neg_50,NB_6C,8815623,1384.62399497805
6081,20240423_Mcap_neg_51,B_6C,8475411,1748.29663727455
6081,20240423_Mcap_neg_52,WT_6C,6532050,1362.20207852667
6081,20240423_Mcap_neg_53,NB_6C,8936631,1811.64953451297
6081,20240423_Mcap_neg_54,WT_0C,10869873,2016.9834406619
6081,20240423_Mcap_neg_55,B_0C,8250409,1554.62416022288
6081,20240423_Mcap_neg_56,WT_3C,8065048,1975.80570373734
6081,20240423_Mcap_neg_57,NB_0C,4105053,1226.03915045564
6081,20240423_Mcap_neg_58,NB_6C,3291514,746.777297129947
6081,20240423_Mcap_neg_59,WT_0C,9385621,1345.37221298849
6081,20240423_Mcap_neg_6,NB_0C,8247199,1684.99289835405
6081,20240423_Mcap_neg_60,B_3C,985618,186.789501220004
6081,20240423_Mcap_neg_61,B_0C,6692487,1531.68512914069
6081,20240423_Mcap_neg_62,WT_0C,9032748,1716.42825051514
6081,20240423_Mcap_neg_63,WT_6C,7918561,1263.63591583348
6081,20240423_Mcap_neg_7,WT_3C,10261195,1948.88612816685
6081,20240423_Mcap_neg_8,B_3C,8030823,1575.40574354075
6081,20240423_Mcap_neg_9,WT_0C,8020754,1949.41075715079
6081,20240423_Mcap_neg_PBQC1_10,PBQC,10245030,1809.81859806193
6081,20240423_Mcap_neg_PBQC1_20,PBQC,11021603,1116.56393881451
6081,20240423_Mcap_neg_PBQC1_5,PBQC,4733240,1458.93604751701
6081,20240423_Mcap_neg_PBQC2,PBQC,10835303,1747.10551641249
6081,20240423_Mcap_neg_PBQC3,PBQC,9750170,1651.13954681746
6081,20240423_Mcap_neg_PBQC4,PBQC,9828131,1718.11020927439
6081,20240423_Mcap_neg_PBQC5,PBQC,9680724,1631.80288108773
6081,20240423_Mcap_neg_PBQC6,PBQC,9910447,1596.89968253976
6081,20240423_Mcap_neg_PBQC7,PBQC,9954158,1566.51789893084
6092,20240423_Mcap_neg_1,WT_3C,4775881,2.41553435204811
6092,20240423_Mcap_neg_10,B_3C,7418894,3476.97972217858
6092,20240423_Mcap_neg_11,WT_3C,459400,111.355671030223
6092,20240423_Mcap_neg_12,B_0C,1389949,390.393110631343
6092,20240423_Mcap_neg_13,WT_6C,674606,133.682096130394
6092,20240423_Mcap_neg_14,B_3C,11993490,2155.73458522914
6092,20240423_Mcap_neg_15,Blank,5307969,953.049281089204
6092,20240423_Mcap_neg_16,Blank,2070308,389.524465238374
6092,20240423_Mcap_neg_17,B_6C,1682504,388.560556853752
6092,20240423_Mcap_neg_18,B_6C,1566275,248.165428906881
6092,20240423_Mcap_neg_19,Blank,2356787,470.434291835576
6092,20240423_Mcap_neg_2,Blank,2067443,590.511533999426
6092,20240423_Mcap_neg_20,Blank,2955096,627.366926969635
6092,20240423_Mcap_neg_21,WT_6C,12825198,2653.22532658047
6092,20240423_Mcap_neg_22,NB_3C,895833,160.865861368753
6092,20240423_Mcap_neg_23,WT_6C,451876,81.1934267296532
6092,20240423_Mcap_neg_24,B_0C,944333,88.9615416628498
6092,20240423_Mcap_neg_25,Blank,6042648,1098.16771547114
6092,20240423_Mcap_neg_26,NB_6C,733575,171.250857469154
6092,20240423_Mcap_neg_27,B_3C,6880494,1162.45026814201
6092,20240423_Mcap_neg_28,NB_3C,896228,173.561761404958
6092,20240423_Mcap_neg_29,Blank,3063478,306.103031379343
6092,20240423_Mcap_neg_3,NB_0C,5108733,1406.17988146972
6092,20240423_Mcap_neg_30,NB_0C,893087,164.158527171349
6092,20240423_Mcap_neg_31,NB_3C,734969,86.9830302455976
6092,20240423_Mcap_neg_32,NB_0C,7528647,1283.90232389301
6092,20240423_Mcap_neg_33,NB_3C,1859506,301.36247600836
6092,20240423_Mcap_neg_34,B_0C,6298136,1212.75821073939
6092,20240423_Mcap_neg_35,WT_0C,787330,142.449008983677
6092,20240423_Mcap_neg_36,Blank,12219648,1575.21951491477
6092,20240423_Mcap_neg_37,B_6C,990867,171.014597916995
6092,20240423_Mcap_neg_38,NB_6C,10879614,1777.79721206075
6092,20240423_Mcap_neg_39,NB_0C,1619663,302.569671770341
6092,20240423_Mcap_neg_4,WT_3C,9621240,2042.28751034992
6092,20240423_Mcap_neg_40,NB_3C,10872752,2061.79612933025
6092,20240423_Mcap_neg_41,B_6C,427783,128.707980820694
6092,20240423_Mcap_neg_42,B_3C,1367930,252.589271924005
6092,20240423_Mcap_neg_43,Blank,4636011,486.170667903962
6092,20240423_Mcap_neg_44,B_0C,1147803,264.914525656609
6092,20240423_Mcap_neg_45,NB_6C,914110,170.494983251882
6092,20240423_Mcap_neg_46,WT_3C,1070281,233.688018993778
6092,20240423_Mcap_neg_47,WT_0C,477675,81.8338724323004
6092,20240423_Mcap_neg_48,NB_3C,737570,173.437306592769
6092,20240423_Mcap_neg_49,WT_6C,9365449,2043.29906759291
6092,20240423_Mcap_neg_5,B_6C,8514340,2241.11305023658
6092,20240423_Mcap_neg_50,NB_6C,1057176,166.045209611435
6092,20240423_Mcap_neg_51,B_6C,1488702,307.087578505692
6092,20240423_Mcap_neg_52,WT_6C,468264,97.652271354502
6092,20240423_Mcap_neg_53,NB_6C,1308077,265.175605548824
6092,20240423_Mcap_neg_54,WT_0C,3042278,564.516577916108
6092,20240423_Mcap_neg_55,B_0C,1530138,288.323834616235
6092,20240423_Mcap_neg_56,WT_3C,1057989,259.190143757425
6092,20240423_Mcap_neg_57,NB_0C,689165,205.830153579694
6092,20240423_Mcap_neg_58,NB_6C,5083319,1153.30137940941
6092,20240423_Mcap_neg_59,WT_0C,3368693,482.881771532523
6092,20240423_Mcap_neg_6,NB_0C,9124437,1864.22221215231
6092,20240423_Mcap_neg_60,B_3C,240423,45.5638510340975
6092,20240423_Mcap_neg_61,B_0C,697851,159.714634714917
6092,20240423_Mcap_neg_62,WT_0C,2276483,432.58365276597
6092,20240423_Mcap_neg_63,WT_6C,1172555,187.115178186367
6092,20240423_Mcap_neg_7,WT_3C,1227953,233.222445178053
6092,20240423_Mcap_neg_8,B_3C,6982149,1369.68744764979
6092,20240423_Mcap_neg_9,WT_0C,1165844,283.353403869026
6092,20240423_Mcap_neg_PBQC1_10,PBQC,1026438,181.323674212187
6092,20240423_Mcap_neg_PBQC1_20,PBQC,39993302,4051.59568825373
6092,20240423_Mcap_neg_PBQC1_5,PBQC,5982551,1844.01376840547
6092,20240423_Mcap_neg_PBQC2,PBQC,1076892,173.640098205127
6092,20240423_Mcap_neg_PBQC3,PBQC,870953,147.491229003228
6092,20240423_Mcap_neg_PBQC4,PBQC,1015563,177.536298705086
6092,20240423_Mcap_neg_PBQC5,PBQC,958445,161.557481973176
6092,20240423_Mcap_neg_PBQC6,PBQC,1154280,185.992508724699
6092,20240423_Mcap_neg_PBQC7,PBQC,1031549,162.338253942491
6099,20240423_Mcap_neg_1,WT_3C,2382189,1.20485811690622
6099,20240423_Mcap_neg_10,B_3C,7418894,3476.97972217858
6099,20240423_Mcap_neg_11,WT_3C,7360605,1784.16438722262
6099,20240423_Mcap_neg_12,B_0C,15516604,4358.12676611398
6099,20240423_Mcap_neg_13,WT_6C,10155923,2012.52966306897
6099,20240423_Mcap_neg_14,B_3C,11993490,2155.73458522914
6099,20240423_Mcap_neg_15,Blank,5307969,953.049281089204
6099,20240423_Mcap_neg_16,Blank,2070308,389.524465238374
6099,20240423_Mcap_neg_17,B_6C,14660705,3385.77006468542
6099,20240423_Mcap_neg_18,B_6C,11583264,1835.28766427068
6099,20240423_Mcap_neg_19,Blank,2356787,470.434291835576
6099,20240423_Mcap_neg_2,Blank,2067443,590.511533999426
6099,20240423_Mcap_neg_20,Blank,2955096,627.366926969635
6099,20240423_Mcap_neg_21,WT_6C,12825198,2653.22532658047
6099,20240423_Mcap_neg_22,NB_3C,10460784,1878.45530538239
6099,20240423_Mcap_neg_23,WT_6C,5476583,984.037071707912
6099,20240423_Mcap_neg_24,B_0C,11312040,1065.65853858106
6099,20240423_Mcap_neg_25,Blank,6042648,1098.16771547114
6099,20240423_Mcap_neg_26,NB_6C,12722200,2969.95874168384
6099,20240423_Mcap_neg_27,B_3C,6880494,1162.45026814201
6099,20240423_Mcap_neg_28,NB_3C,9214742,1784.50962989631
6099,20240423_Mcap_neg_29,Blank,3063478,306.103031379343
6099,20240423_Mcap_neg_3,NB_0C,5108733,1406.17988146972
6099,20240423_Mcap_neg_30,NB_0C,12154376,2234.09816051524
6099,20240423_Mcap_neg_31,NB_3C,9941862,1176.61200718117
6099,20240423_Mcap_neg_32,NB_0C,7528647,1283.90232389301
6099,20240423_Mcap_neg_33,NB_3C,15914383,2579.17850565691
6099,20240423_Mcap_neg_34,B_0C,6298136,1212.75821073939
6099,20240423_Mcap_neg_35,WT_0C,7813813,1413.72738931725
6099,20240423_Mcap_neg_36,Blank,12219648,1575.21951491477
6099,20240423_Mcap_neg_37,B_6C,10454563,1804.36205261018
6099,20240423_Mcap_neg_38,NB_6C,10879614,1777.79721206075
6099,20240423_Mcap_neg_39,NB_0C,16892676,3155.72531795495
6099,20240423_Mcap_neg_4,WT_3C,9621240,2042.28751034992
6099,20240423_Mcap_neg_40,NB_3C,10872752,2061.79612933025
6099,20240423_Mcap_neg_41,B_6C,7558779,2274.22692447702
6099,20240423_Mcap_neg_42,B_3C,13653349,2521.10130969024
6099,20240423_Mcap_neg_43,Blank,4636011,486.170667903962
6099,20240423_Mcap_neg_44,B_0C,13495243,3114.7216228481
6099,20240423_Mcap_neg_45,NB_6C,9170594,1710.45017352222
6099,20240423_Mcap_neg_46,WT_3C,12274595,2680.06688247813
6099,20240423_Mcap_neg_47,WT_0C,9261335,1586.62537632198
6099,20240423_Mcap_neg_48,NB_3C,10983861,2582.82111262622
6099,20240423_Mcap_neg_49,WT_6C,9365449,2043.29906759291
6099,20240423_Mcap_neg_5,B_6C,8514340,2241.11305023658
6099,20240423_Mcap_neg_50,NB_6C,11893096,1867.98675146186
6099,20240423_Mcap_neg_51,B_6C,15270872,3150.05527894712
6099,20240423_Mcap_neg_52,WT_6C,9330848,1945.86694363022
6099,20240423_Mcap_neg_53,NB_6C,13454823,2727.58517204932
6099,20240423_Mcap_neg_54,WT_0C,32023554,5942.20152619697
6099,20240423_Mcap_neg_55,B_0C,16866675,3178.18676358452
6099,20240423_Mcap_neg_56,WT_3C,14951391,3662.84781907212
6099,20240423_Mcap_neg_57,NB_0C,9640547,2879.30238718468
6099,20240423_Mcap_neg_58,NB_6C,5083319,1153.30137940941
6099,20240423_Mcap_neg_59,WT_0C,29709805,4258.72144262237
6099,20240423_Mcap_neg_6,NB_0C,9124437,1864.22221215231
6099,20240423_Mcap_neg_60,B_3C,4682014,887.312473568698
6099,20240423_Mcap_neg_61,B_0C,10406483,2381.69382220794
6099,20240423_Mcap_neg_62,WT_0C,17813869,3385.04186824748
6099,20240423_Mcap_neg_63,WT_6C,14450240,2305.954523895
6099,20240423_Mcap_neg_7,WT_3C,14049297,2668.35197746375
6099,20240423_Mcap_neg_8,B_3C,6982149,1369.68744764979
6099,20240423_Mcap_neg_9,WT_0C,15137568,3679.12247688056
6099,20240423_Mcap_neg_PBQC1_10,PBQC,12002948,2120.36049968171
6099,20240423_Mcap_neg_PBQC1_20,PBQC,39993302,4051.59568825373
6099,20240423_Mcap_neg_PBQC1_5,PBQC,5982551,1844.01376840547
6099,20240423_Mcap_neg_PBQC2,PBQC,12177923,1963.59213856853
6099,20240423_Mcap_neg_PBQC3,PBQC,12951065,2193.19402909255
6099,20240423_Mcap_neg_PBQC4,PBQC,12214746,2135.32774604086
6099,20240423_Mcap_neg_PBQC5,PBQC,13262901,2235.6220281964
6099,20240423_Mcap_neg_PBQC6,PBQC,14339711,2310.60000614699
6099,20240423_Mcap_neg_PBQC7,PBQC,14991075,2359.19383359065
6215,20240423_Mcap_neg_1,WT_3C,102583,0.0518843964667748
6215,20240423_Mcap_neg_10,B_3C,349279,163.695246382732
6215,20240423_Mcap_neg_11,WT_3C,1407735,341.226205744303
6215,20240423_Mcap_neg_12,B_0C,8926803,2507.25866696326
6215,20240423_Mcap_neg_13,WT_6C,2653119,525.750361511826
6215,20240423_Mcap_neg_14,B_3C,4999306,898.585555454602
6215,20240423_Mcap_neg_15,Blank,0,0
6215,20240423_Mcap_neg_16,Blank,0,0
6215,20240423_Mcap_neg_17,B_6C,2624811,606.178643495215
6215,20240423_Mcap_neg_18,B_6C,7807157,1236.98972492187
6215,20240423_Mcap_neg_19,Blank,0,0
6215,20240423_Mcap_neg_2,Blank,0,0
6215,20240423_Mcap_neg_20,Blank,3793,0.805182419260026
6215,20240423_Mcap_neg_21,WT_6C,3158557,653.429590080089
6215,20240423_Mcap_neg_22,NB_3C,7902930,1419.13831146961
6215,20240423_Mcap_neg_23,WT_6C,1107351,198.969828343426
6215,20240423_Mcap_neg_24,B_0C,5720482,538.902008454258
6215,20240423_Mcap_neg_25,Blank,0,0
6215,20240423_Mcap_neg_26,NB_6C,5396353,1259.76207006887
6215,20240423_Mcap_neg_27,B_3C,2297388,388.140645746061
6215,20240423_Mcap_neg_28,NB_3C,5516555,1068.32570124476
6215,20240423_Mcap_neg_29,Blank,0,0
6215,20240423_Mcap_neg_3,NB_0C,1367708,376.461991383062
6215,20240423_Mcap_neg_30,NB_0C,4866163,894.450342558515
6215,20240423_Mcap_neg_31,NB_3C,5079102,601.107983548159
6215,20240423_Mcap_neg_32,NB_0C,1648897,281.19570338312
6215,20240423_Mcap_neg_33,NB_3C,837168,135.676400764364
6215,20240423_Mcap_neg_34,B_0C,1145682,220.610456962947
6215,20240423_Mcap_neg_35,WT_0C,1573464,284.681697026623
6215,20240423_Mcap_neg_36,Blank,12164,1.56800563735474
6215,20240423_Mcap_neg_37,B_6C,1588436,274.149522766213
6215,20240423_Mcap_neg_38,NB_6C,1837809,300.30960241252
6215,20240423_Mcap_neg_39,NB_0C,3928479,733.880119310671
6215,20240423_Mcap_neg_4,WT_3C,7124908,1512.39454647996
6215,20240423_Mcap_neg_40,NB_3C,1529780,290.091702915948
6215,20240423_Mcap_neg_41,B_6C,6703504,2016.898304014
6215,20240423_Mcap_neg_42,B_3C,1472595,271.915825439348
6215,20240423_Mcap_neg_43,Blank,4691,0.491971442502433
6215,20240423_Mcap_neg_44,B_0C,3761865,868.244022571287
6215,20240423_Mcap_neg_45,NB_6C,1369710,255.470974048274
6215,20240423_Mcap_neg_46,WT_3C,1699469,371.066509286885
6215,20240423_Mcap_neg_47,WT_0C,5286249,905.624969958015
6215,20240423_Mcap_neg_48,NB_3C,8507755,2000.57253691535
6215,20240423_Mcap_neg_49,WT_6C,1400932,305.647166432225
6215,20240423_Mcap_neg_5,B_6C,2762801,727.214274955303
6215,20240423_Mcap_neg_50,NB_6C,2843310,446.583855796968
6215,20240423_Mcap_neg_51,B_6C,883685,182.285435063616
6215,20240423_Mcap_neg_52,WT_6C,3167256,660.503612217864
6215,20240423_Mcap_neg_53,NB_6C,2997593,607.677249634757
6215,20240423_Mcap_neg_54,WT_0C,8302487,1540.5863770495
6215,20240423_Mcap_neg_55,B_0C,1397448,263.321051049169
6215,20240423_Mcap_neg_56,WT_3C,1327403,325.192075401525
6215,20240423_Mcap_neg_57,NB_0C,354481,105.871259342932
6215,20240423_Mcap_neg_58,NB_6C,3703703,840.294651368573
6215,20240423_Mcap_neg_59,WT_0C,3329011,477.193658538086
6215,20240423_Mcap_neg_6,NB_0C,8254625,1686.50998166467
6215,20240423_Mcap_neg_60,B_3C,781711,148.146060828867
6215,20240423_Mcap_neg_61,B_0C,2893496,662.223963305632
6215,20240423_Mcap_neg_62,WT_0C,3597637,683.633191296115
6215,20240423_Mcap_neg_63,WT_6C,7926516,1264.90531687512
6215,20240423_Mcap_neg_7,WT_3C,4067927,772.612436204823
6215,20240423_Mcap_neg_8,B_3C,5510652,1081.02403862928
6215,20240423_Mcap_neg_9,WT_0C,2659755,646.442231903536
6215,20240423_Mcap_neg_PBQC1_10,PBQC,4529740,800.193655991015
6215,20240423_Mcap_neg_PBQC1_20,PBQC,7173545,726.72931229617
6215,20240423_Mcap_neg_PBQC1_5,PBQC,1426226,439.608644177042
6215,20240423_Mcap_neg_PBQC2,PBQC,4764028,768.161262359465
6215,20240423_Mcap_neg_PBQC3,PBQC,4396311,744.492010779851
6215,20240423_Mcap_neg_PBQC4,PBQC,5071039,886.496456671178
6215,20240423_Mcap_neg_PBQC5,PBQC,5128425,864.457987266582
6215,20240423_Mcap_neg_PBQC6,PBQC,5399320,870.008387885085
6215,20240423_Mcap_neg_PBQC7,PBQC,5979954,941.084694673463
6463,20240423_Mcap_neg_1,WT_3C,2398933,1.21332679752269
6463,20240423_Mcap_neg_10,B_3C,5198161,2436.1987237621
6463,20240423_Mcap_neg_11,WT_3C,7797901,1890.16219732101
6463,20240423_Mcap_neg_12,B_0C,6215506,1745.74039179663
6463,20240423_Mcap_neg_13,WT_6C,5164813,1023.47566962358
6463,20240423_Mcap_neg_14,B_3C,4597964,826.44745794602
6463,20240423_Mcap_neg_15,Blank,1497510,268.87889912572
6463,20240423_Mcap_neg_16,Blank,816546,153.631509211509
6463,20240423_Mcap_neg_17,B_6C,4184480,966.371449911258
