Measurement Name :,20230624_SDR710_Run03_Plate06_PR,,Generated On :,"24/06/2023, 15:43:27",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.06.23 15:33:51,53.87,176.38,183.72,193.03,187.91,158.67,175.09,194.69,199.41,170.97,187.58,193.76,192.88,160.48,216.61,190.03,181.97,161.72,190.15,159.31,162.31,183.33,164.44,173.58,179.46,,33,965,33,31.95,
24.06.23 15:34:06,54.12,178.45,181.92,191.01,186.65,157.38,175.09,192,199.68,169.92,186.03,193.5,193.94,161.23,215.45,189.23,183.32,161.72,189.28,159.81,163.35,183.33,164.18,175.16,177.65,,33,965,33,31.96,
24.06.23 15:34:21,54.37,176.12,181.15,190.25,185.89,156.61,175.09,190.4,197.03,168.62,184.48,193.5,192.36,159.74,214.87,188.15,180.34,160.2,189.28,159.56,163.35,183.33,163.64,173.84,179.2,,33,965,33,31.95,
24.06.23 15:34:36,54.62,176.64,179.1,190.25,187.41,156.86,174.83,189.86,197.82,168.88,183.97,191.63,191.57,158.26,214.29,186.01,179.8,159.94,189.28,158.06,161.27,182.06,164.44,173.06,177.13,,33,965,33,31.95,
24.06.23 15:34:51,54.87,173.03,181.92,190,186.15,155.83,174.83,189.33,197.29,168.88,183.97,191.63,191.04,158.26,214.01,184.41,176.3,160.96,188.11,158.56,162.31,182.82,164.18,172.53,175.84,,33,965,33,31.94,
24.06.23 15:35:06,55.12,171.74,180.89,186.74,185.64,155.32,175.87,188.8,196.77,167.32,183.19,191.63,191.04,158.75,211.99,183.61,176.03,161.47,188.4,159.31,163.62,182.31,163.91,172.01,174.82,,33,965,33,31.94,
24.06.23 15:35:21,55.37,172,181.15,188.75,185.14,155.06,174.58,188,195.97,166.81,182.68,191.63,190.52,159.25,212.28,183.61,180.61,163.25,188.11,159.31,163.35,181.04,163.37,172.53,173.02,,33,965,33,31.94,
24.06.23 15:35:37,55.63,170.98,178.33,184.5,184.38,154.55,175.61,186.67,196.5,163.97,181.91,190.3,190.52,158.51,211.99,183.61,174.42,159.69,187.53,159.06,163.09,180.28,164.18,172.27,172,,33,965,33,31.92,
24.06.23 15:35:52,55.88,170.21,178.33,182.52,183.13,154.81,175.61,186.14,195.97,166.55,180.63,190.03,189.47,159.99,210.27,183.61,174.69,160.2,187.82,157.56,161.02,178.26,164.44,172.27,171.74,,33,965,33,31.91,
24.06.23 15:36:07,56.13,170.72,177.82,182.76,181.88,154.04,176.13,185.34,192.29,163.19,180.37,188.71,190.26,159.49,209.13,182.81,175.23,157.41,187.24,157.06,160.76,178.26,164.98,172.53,170.72,,33,965,33,31.91,
24.06.23 15:36:22,56.38,170.72,177.06,182.52,180.13,155.32,176.13,185.34,193.61,162.94,181.4,190.3,189.21,159.25,208.84,182.54,175.5,157.41,187.53,157.56,161.02,177.76,164.18,172.53,174.56,,33,965,33,31.89,
24.06.23 15:36:37,56.63,167.91,175.53,182.76,180.88,155.32,175.35,184.02,191.77,164.48,178.33,191.36,188.43,157.52,209.13,182.81,175.23,157.66,186.08,157.06,161.02,177.76,164.18,172.01,176.1,,33,965,33,31.89,
24.06.23 15:36:52,56.88,166.64,176.55,183.01,179.14,154.55,175.61,183.76,191.51,162.42,179.35,188.71,188.69,156.78,209.41,182.01,173.89,156.4,184.92,157.81,161.53,177.25,165.25,172.79,174.56,,33,965,33,31.88,
24.06.23 15:37:07,57.13,168.42,177.06,183.26,179.63,153.78,175.61,186.67,192.03,160.63,178.07,189.24,188.17,155.8,208.27,182.01,174.69,156.4,183.77,157.56,160.5,177.5,164.44,171.75,171.23,,33,965,33,31.88,
24.06.23 15:37:22,57.38,167.66,176.3,182.27,178.89,153.01,175.87,183.49,189.16,163.45,177.56,188.97,186.87,155.31,206.56,181.21,173.62,156.65,184.06,156.81,156.88,177.5,165.25,172.27,169.96,,33,965,33,31.86,
24.06.23 15:37:37,57.63,167.4,175.28,186.24,177.4,154.04,175.35,182.97,189.94,159.86,174.77,187.91,188.43,154.57,206.84,180.68,174.69,155.14,184.35,156.81,156.11,177,164.71,171.49,170.47,,33,965,33,31.86,
24.06.23 15:37:52,57.88,164.36,175.28,181.03,176.9,153.01,176.13,182.44,190.73,160.11,175.28,185.01,186.87,153.6,205.99,181.74,174.96,154.39,183.48,156.31,158.69,176.75,164.98,170.44,169.2,,33,965,33,31.85,
24.06.23 15:38:07,58.13,164.61,174.52,181.53,176.66,153.01,175.35,181.91,190.46,158.84,174.77,183.96,186.61,153.6,204.85,182.01,173.62,153.13,183.48,156.56,155.85,177.25,164.98,171.23,168.43,,33,965,33,31.84,
24.06.23 15:38:22,58.38,163.35,174.77,180.54,174.68,149.44,174.58,180.34,188.12,159.86,174.01,182.64,186.09,154.33,204,181.21,171.49,154.13,182.91,156.56,155.08,177,164.98,170.44,167.67,,33,965,33,31.85,
24.06.23 15:38:37,58.63,162.34,174.27,181.03,174.93,148.17,175.61,180.86,186.82,159.86,174.01,180.81,185.57,154.09,203.15,180.42,170.69,150.88,181.47,155.56,151.75,178.01,164.71,169.92,167.42,,33,965,33,31.84,
24.06.23 15:38:52,58.88,162.09,175.03,181.03,174.93,146.65,175.09,179.81,188.64,159.35,173.25,181.6,184.27,151.65,202.31,180.15,169.63,150.13,181.75,155.81,149.72,179.02,163.64,170.7,167.17,,33,965,33,31.84,
24.06.23 15:39:07,59.13,161.33,175.79,180.78,174.93,146.39,176.13,180.07,187.6,160.88,173.76,181.34,183.5,148.73,202.02,180.68,172.55,154.39,182.04,156.31,149.46,178.26,164.18,168.88,167.17,,33,965,33,31.83,
24.06.23 15:39:22,59.38,160.33,174.52,180.29,174.19,145.13,175.61,179.29,187.08,157.82,171.49,181.07,184.02,148.25,201.18,179.36,170.69,151.88,179.74,155.31,148.7,176.75,164.71,168.36,166.66,,33,965,33,31.81,
24.06.23 15:39:37,59.63,159.32,173.76,180.29,175.17,145.13,175.87,180.34,187.34,157.82,170.23,182.12,182.47,147.52,202.02,179.63,169.36,150.38,179.74,154.31,150.22,174.49,163.64,172.79,166.91,,33,965,33,31.81,
24.06.23 15:39:52,59.88,158.32,172.75,179.06,174.93,144.62,177.94,181.91,188.12,157.56,169.98,181.86,183.5,148.73,202.02,179.36,169.89,148.14,178.89,154.56,149.21,173.49,163.91,169.4,169.96,,33,965,33,31.81,
24.06.23 15:40:07,60.13,158.57,174.52,177.09,173.94,142.86,176.13,182.44,185.79,155.78,171.24,181.6,183.24,147.52,201.18,178.3,169.1,149.38,180.6,154.81,148.19,174.99,164.18,167.32,170.72,,33,965,33,31.8,
24.06.23 15:40:22,60.38,156.82,175.28,177.34,173.7,142.61,176.38,182.18,186.56,156.03,172.5,185.01,182.72,146.56,201.46,178.83,169.1,151.38,178.6,154.56,148.19,174.49,164.71,168.88,169.2,,33,965,33,31.8,
24.06.23 15:40:37,60.63,157.57,172.24,178.32,173.7,143.36,175.87,178.76,184.75,155.02,171.74,184.48,181.18,145.59,200.33,177.78,169.63,149.88,178.03,154.07,147.68,173.99,164.18,167.32,167.67,,33,965,33,31.78,
24.06.23 15:40:52,60.88,155.82,171.99,175.38,174.19,142.36,176.38,180.07,184.49,154.51,171.49,182.91,182.47,147.28,199.49,177.51,169.1,148.39,179.74,154.31,146.93,173.99,164.98,167.32,166.66,,33,965,33,31.77,
24.06.23 15:41:07,61.13,155.82,171.49,176.36,172.96,141.6,176.9,177.2,184.24,155.02,172.75,182.12,180.92,145.83,198.64,177.25,169.36,146.4,177.46,154.07,146.42,175.24,164.71,167.58,166.15,,33,965,33,31.77,
24.06.23 15:41:39,61.67,180.68,199.82,202.62,198.74,165.34,202.76,202.61,211.49,180.38,195.31,204.23,207.84,170.38,227.09,204.28,194.97,166.78,205.35,177.63,170.13,201.29,190.47,193.83,189.88,,30,965,33,31.74,
