Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
24.06.23 13:12:04,59.17,186.15,187.52,182.37,179.32,151.48,163.36,158.77,200.97,188.06,210.99,202.13,186.09,189.98,159.69,165.02,145.32,179.64,192.26,179.67,191.03,214.99,175.05,117.22,206.86,,33,965,33,34.24,
24.06.23 13:12:19,59.42,183.77,190.41,181.35,177.54,151.48,160.1,157.51,202.34,185.62,210.17,199.67,184.77,192.37,158.68,163.99,144.56,174.63,193.69,179.93,191.3,217.18,175.05,115.35,208.53,,33,965,33,34.23,
24.06.23 13:12:34,59.67,183.51,188.04,181.35,178.55,152.48,159.85,157.51,202.34,186.7,211.81,199.67,185.56,191.04,158.93,162.45,144.56,175.16,191.12,179.67,192.12,213.08,173.67,114.42,202.97,,33,965,33,34.21,
24.06.23 13:12:49,59.92,183.51,186.73,181.6,177.79,150.74,158.35,156.76,202.34,182.93,212.08,199.12,182.93,188.92,154.89,162.45,144.31,173.06,189.98,178.34,191.3,218,174.5,116.28,201.87,,33,965,33,34.23,
24.06.23 13:13:04,60.17,185.09,187.78,182.11,175.77,149.74,160.6,156.26,202.34,182.66,210.17,196.41,182.14,186.28,153.38,161.43,144.06,172.27,190.55,179.14,191.3,221.3,175.32,115.82,205.74,,33,965,33,34.21,
24.06.23 13:13:19,60.42,181.92,185.94,180.84,174.25,150.74,159.35,156.51,200.7,182.39,211.26,195.59,182.67,184.44,152.38,162.19,142.8,174.63,189.98,178.87,191.03,224.9,173.4,114.88,204.63,,33,965,33,34.2,
24.06.23 13:13:34,60.67,180.08,184.64,181.09,174.76,149.74,159.85,156.01,198.52,179.44,208.81,193.97,181.62,185.76,151.38,158.11,143.05,174.89,187.99,177.55,190.48,218,169.31,114.19,204.63,,33,965,33,34.19,
24.06.23 13:13:49,60.92,179.82,183.59,180.84,170.99,149.74,155.61,155.51,199.88,179.98,207.45,191.55,181.36,182.61,149.63,156.08,145.32,170.18,188.56,177.02,191.3,209.29,168.77,113.95,204.91,,33,965,33,34.2,
24.06.23 13:14:04,61.17,179.82,183.33,181.6,169.99,149.25,153.87,154.01,197.98,177.84,206.09,191.55,179.79,182.61,149.88,156.34,143.05,169.92,188.84,176.75,190.21,200.45,168.22,112.56,205.19,,33,965,33,34.19,
24.06.23 13:14:19,61.42,180.35,180.74,180.58,169.99,149,152.39,156.76,196.9,177.84,206.91,189.94,182.67,181.83,147.39,156.84,141.04,170.44,188.28,177.28,188.58,202.04,166.06,112.79,201.04,,33,965,33,34.17,
24.06.23 13:14:34,61.67,179.3,181.77,179.56,168.99,148.26,153.62,154.51,195.27,177.05,207.99,188.87,180.83,182.61,147.89,155.58,140.28,169.4,186.86,177.02,191.03,203.11,167.68,112.56,200.76,,33,965,33,34.17,
24.06.23 13:14:49,61.92,182.71,179.44,179.56,169.49,148.01,153.13,153.51,193.66,177.58,204.47,186.46,179.26,179.22,147.39,155.07,141.54,167.84,187.99,177.02,187.77,205.52,165.52,111.4,200.21,,33,965,33,34.17,
24.06.23 13:15:04,62.17,179.82,179.18,180.33,168.49,148.01,153.38,156.51,194.73,179.44,203.39,189.13,178.22,180.52,148.14,154.31,140.03,167.58,187.43,177.55,184.26,210.37,164.71,111.4,199.11,,33,965,33,34.17,
24.06.23 13:15:19,62.42,177.99,179.18,179.56,167.74,148.01,152.63,158.52,193.66,174.92,207.18,186.73,178.74,178.45,152.63,155.58,139.78,169.92,186.29,176.75,184.53,212.27,166.87,111.4,198.01,,33,965,33,34.16,
24.06.23 13:15:34,62.67,176.68,178.41,180.07,166.75,147.52,152.14,158.52,193.12,175.19,203.66,186.73,177.96,180,149.13,153.81,137.53,171.75,185.45,176.22,182.92,210.37,166.33,109.56,199.11,,33,965,33,34.14,
24.06.23 13:15:49,62.92,177.2,178.41,179.56,164.76,148.01,149.43,155.26,192.04,174.39,202.32,186.2,176.66,177.67,147.39,154.31,138.28,162.68,186.58,176.22,182.38,205.52,166.33,110.71,200.21,,33,965,33,34.14,
24.06.23 13:16:04,63.17,175.9,179.18,179.82,164.02,147.77,148.21,152.02,191.51,173.6,202.86,184.6,176.92,176.37,145.16,152.55,142.29,163.97,184.04,175.96,183.99,203.65,166.6,107.72,202.69,,33,965,33,34.14,
24.06.23 13:16:19,63.42,174.86,177.12,178.04,162.05,147.52,147.47,151.77,191.77,174.92,204.2,182.75,177.44,175.6,143.44,154.06,136.03,165,182.91,175.17,183.72,198.59,164.71,107.03,197.74,,33,965,33,34.13,
24.06.23 13:16:34,63.67,174.6,176.09,178.55,161.55,146.04,148.7,150.53,190.97,171.75,205.82,184.07,175.36,173.8,144.18,150.54,137.28,165.25,182.91,174.64,180.77,203.11,169.04,108.18,194.73,,33,965,33,34.13,
24.06.23 13:16:49,63.92,173.82,177.12,178.29,160.08,146.29,148.45,149.3,192.85,168.86,204.47,186.2,175.36,177.15,142.94,152.55,135.04,163.97,184.88,174.64,181.04,200.98,165.25,106.57,194.46,,33,965,33,34.11,
24.06.23 13:17:05,64.18,173.56,176.35,177.53,160.57,146.04,151.4,150.29,190.7,169.65,203.39,182.75,176.14,175.08,144.67,153.56,135.04,160.11,184.88,175.17,179.7,197.27,162.82,106.11,193.64,,33,965,33,34.11,
