Measurement Name :,20230626_SDR710_Run05_Plate10_PR,,Generated On :,"26/06/2023, 11:03:03",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 09:52:32,28.22,175.11,203.59,185.42,162.8,189.53,304.62,204.44,178.4,156.15,178.74,168.42,193.1,161.75,187.94,195.29,187.49,191.4,192.04,176.48,150.84,196.2,234.94,116.01,164.77,,30,965,33,29.1,965D6-(E1);
26.06.23 09:52:47,28.47,105.71,79.42,165.78,244.21,155.42,190.88,170.32,235.2,165.06,201.9,158.37,159.24,197.95,190.42,198.68,161.67,187.47,167.28,177.3,204.11,203.04,197.34,185.21,179.49,,30,965,33,29.14,965D6-(E1);
26.06.23 09:53:02,28.72,162.51,212.3,209.1,235.06,202.47,225.73,190.17,207.26,208.35,143.53,182.2,152.29,200.42,198.46,204.95,176.92,198.19,177.53,174.59,151.1,204.96,233.35,174.08,156.38,,30,965,33,29.17,965D6-(E1);
26.06.23 09:53:17,28.97,173.49,107.94,110.94,201.23,160.84,199.68,176.77,143.97,183.02,212.28,142.32,167.06,207.64,149.21,198.4,167.89,209.68,190.28,153.89,129.96,215.27,217.89,129.8,138.18,,30,965,33,29.21,965D6-(E1);
26.06.23 09:53:32,29.22,167.31,201.64,169.92,116.26,147.52,312.28,219.65,78.46,159.02,182.22,158.37,178.46,197.4,191.24,201.24,187.49,178.87,168.13,184.39,155.63,168.35,210.46,140.37,196.82,,30,965,33,29.23,965D6-(E1);
26.06.23 09:53:47,29.47,235.22,237.78,239.33,186.79,193.35,247.87,238.85,125.89,189.87,213.69,177.57,175.25,184.1,211.17,157.63,231.13,189.43,197.94,157.29,163.45,178.01,194.03,142.66,208.09,,30,965,33,29.27,965D6-(E1);
26.06.23 09:54:02,29.72,202.28,260.71,160.41,178.77,166.31,194.17,157.89,153.23,220.41,228.64,201.09,118.29,177.17,169.84,174.8,152.07,201.04,200.62,179.74,148.45,189.71,189.83,139.1,199.89,,30,965,33,29.28,965D6-(E1);
26.06.23 09:54:17,29.97,130.53,194.73,207.99,188.13,234.24,163.72,159.99,197.11,184.39,215.97,163.11,215.78,160.72,175.99,177.25,182.74,169.3,174.95,143.04,168.9,209.4,188.34,140.37,183.84,,30,965,33,29.33,965D6-(E1);
26.06.23 09:54:33,30.23,182.47,241.64,229.46,207.34,178.47,267.75,216.75,155.05,168.5,174.48,166.82,253.82,182.23,193.73,184.4,192,181.36,206.3,168.94,152.7,175.9,243.96,164.21,169.28,,30,965,33,29.34,965D6-(E1);
26.06.23 09:54:48,30.48,147.08,191.71,138.17,148.78,187.9,211.71,224.03,151.68,173.84,172.36,146.42,204.75,154.06,162.44,161.34,194.55,188.59,171.82,222.1,181.34,211.35,212.93,109.72,227.75,,30,965,33,29.38,965D6-(E1);
26.06.23 09:55:03,30.73,184.95,143.99,173.82,168.77,240.45,187.62,132.3,113.17,161.11,207.48,129.94,171.8,191.39,200.14,158.42,214.18,189.71,184.17,190.19,173.29,170.94,187.45,150.1,214.09,,30,965,33,29.38,965D6-(E1);
26.06.23 09:55:18,30.98,183.57,195,181.97,148.28,188.71,309.61,170.06,145.25,188.77,204.4,198.27,235.23,162.26,160.61,189.96,116.38,214.63,184.75,184.39,183.02,161.92,170.13,160.52,182.75,,30,965,33,29.42,965D6-(E1);
26.06.23 09:55:33,31.23,75.5,213.16,252.36,237.12,194.18,202.73,271.85,181.12,222.44,218.54,157.32,308.63,191.12,192.07,141.2,149.16,184.69,175.24,222.68,167.8,185.69,194.33,119.43,196.54,,30,965,33,29.45,965D6-(E1);
26.06.23 09:55:48,31.48,192.43,219.72,275.28,180.36,160.06,166.85,206.43,187.68,207.21,197.47,142.57,168.11,185.44,178.69,151.84,175.27,190.28,187.36,182.75,171.64,196.2,205.24,151.91,171.68,,30,965,33,29.46,965D6-(E1);
26.06.23 09:56:03,31.73,146.04,211.74,254.17,177.44,218.86,196.36,176.77,155.31,231.25,168.42,177.84,222.67,147.24,170.91,157.1,157.11,205.35,174.1,161.5,163.45,196.2,191.93,137.83,169.55,,30,965,33,29.49,965D6-(E1);
26.06.23 09:56:18,31.98,167.57,149.04,203.02,157.15,255.81,217.68,178.13,184.39,218.67,233.6,197.71,119.97,195.48,179.5,171.54,200.83,203.62,166.72,195.76,149.24,200.56,213.24,164.74,216.68,,30,965,33,29.5,965D6-(E1);
26.06.23 09:56:33,32.23,153.57,176.33,227.73,205.11,231.02,302.97,133.55,159.49,213.2,211.99,114.9,123.37,229.86,171.98,193.32,227.82,209.68,175.52,161.5,163.99,204.14,191.93,124.59,162.93,,30,965,33,29.53,965D6-(E1);
26.06.23 09:56:48,32.48,132.03,235.13,191.05,200.96,195.55,173.42,231.98,164.23,171.43,227.47,178.39,199.73,161.49,188.22,176.16,185.53,191.4,173.53,207.93,182.74,201.94,194.63,139.86,185.21,,30,965,33,29.55,965D6-(E1);
26.06.23 09:57:03,32.73,170.79,225.77,193.48,234.77,228.68,241.88,189.62,114.14,200.72,183.3,194.91,102.37,180.36,188.77,163.21,148.64,208.52,189.11,163.62,196.9,223.48,208,174.88,190.98,,30,965,33,29.56,965D6-(E1);
26.06.23 09:57:18,32.98,141.93,188.17,198.91,179.03,198.59,164.5,240.95,123.67,181.12,191.16,166.03,106.13,189.22,154.88,194.73,148.37,176.67,190.28,171.62,140.31,168.61,192.52,114.31,158.21,,30,965,33,29.58,965D6-(E1);
26.06.23 09:57:33,33.23,89.36,136.99,206.05,190.03,148.79,237.73,149.32,248.77,176.25,266.81,190.46,258.71,191.12,199.02,184.96,233.25,203.62,182.72,198.57,137.44,212.19,220.71,161.83,211.51,,30,965,33,29.6,965D6-(E1);
26.06.23 09:57:48,33.48,135.57,254.29,129.19,193.56,168.66,259.1,157.89,265.15,181.12,200.79,170.03,198.34,205.97,182.75,165.35,172.8,222.58,180.98,181.65,152.96,191.06,205.85,140.11,176.79,,30,965,33,29.63,965D6-(E1);
26.06.23 09:58:03,33.73,159.34,218,146.07,156.89,269.08,134.81,222.86,203.86,175.99,173.95,126.45,163.92,195.2,198.74,168.3,176.09,195.07,172.1,186.6,165.89,200.29,201.28,163.94,186.58,,30,965,33,29.64,965D6-(E1);
26.06.23 09:58:18,33.98,186.6,175,165.78,193.56,191.44,157.51,221.98,186.03,170.36,230.09,168.69,258.71,184.1,190.42,168.57,165.99,207.08,203.6,136.93,184.7,214.15,197.64,130.8,154.04,,30,965,33,29.67,965D6-(E1);
26.06.23 09:58:33,34.23,170.26,129.1,174.34,185.44,183.84,239.21,192.38,163.43,178.14,184.91,184.12,118.29,164.59,180.31,174.8,208.92,206.79,184.46,173.78,169.44,208.29,197.94,131.3,187.95,,30,965,33,29.7,965D6-(E1);
26.06.23 09:58:48,34.48,141.17,184.37,175.65,144.02,176.6,170.26,185.49,151.16,188.77,193.89,168.69,205.59,199.05,220.08,176.71,120.13,184.41,177.24,176.21,172.46,189.71,188.94,130.8,214.67,,30,965,33,29.73,965D6-(E1);
26.06.23 09:59:03,34.73,122.05,196.93,226.87,132.16,176.33,291.54,145.98,193.49,216.07,192.52,227.34,222.67,203.47,185.48,171.54,141.84,207.94,198.24,158.6,190.34,220.64,173.03,133.3,184.66,,30,965,33,29.74,965D6-(E1);
26.06.23 09:59:18,34.98,142.96,160.58,237.87,228.66,225.48,153.92,215.02,113.9,211.48,210.3,132.7,156.4,152.54,185.75,173.98,169.52,197.91,185.91,177.02,238.09,197.83,207.69,125.33,212.94,,30,965,33,29.74,965D6-(E1);
26.06.23 09:59:33,35.23,167.04,169.98,129.43,219.75,190.89,257.26,201.33,186.31,206.93,167.63,167.09,133.42,168.23,199.3,171.54,163.82,213.76,168.13,164.68,133.04,204.96,201.28,135.31,195.42,,30,965,33,29.78,965D6-(E1);
26.06.23 09:59:48,35.48,158.81,155.68,143.83,156.64,173.15,186.54,146.49,145.51,163.21,226.02,195.47,169.16,149.25,218.92,181.37,221.85,196.77,199.13,152.07,141.87,176.43,208,132.55,193.75,,30,965,33,29.78,965D6-(E1);
26.06.23 10:00:03,35.73,187.71,146.01,211.88,177.17,143.99,203.85,235.85,190.71,195.97,184.1,159.94,191.18,170.06,180.58,195.85,180.52,182.74,161.94,179.74,172.74,202.49,208.61,135.06,155.86,,30,965,33,29.8,965D6-(E1);
26.06.23 10:00:18,35.98,139.38,152.1,207.99,127.3,185.73,223.71,284.99,197.95,205.79,195.81,172.71,200.84,160.72,161.13,158.69,196.26,196.77,146.46,165.21,170.27,175.9,184.18,157.63,216.97,,30,965,33,29.81,965D6-(E1);
26.06.23 10:00:33,36.23,113.46,187.62,255.97,164.87,155.94,228.93,195.73,166.61,147.37,206.64,176.76,146.44,179.03,172.78,165.35,156.05,176.67,170.11,149.73,126.63,182.76,188.64,109.72,152.23,,30,965,33,29.83,965D6-(E1);
26.06.23 10:00:48,36.48,174.03,190.62,216.08,206.78,213.44,249.07,142.15,160.54,181.12,221.4,170.03,173.13,166.15,180.85,141.97,163.82,192.25,179.25,189.91,146.07,198.92,187.45,155.54,164.51,,30,965,33,29.86,965D6-(E1);
26.06.23 10:01:03,36.73,171.33,190.62,191.05,208.46,140.73,248.17,182.2,165.02,203.81,214.54,171.91,140.64,158.92,163.76,147.4,181.9,193.66,174.1,177.57,126.12,202.21,188.34,145.47,157.68,,30,965,33,29.88,965D6-(E1);
26.06.23 10:01:18,36.98,155.66,240.45,155.08,112.94,122.52,147.05,108.28,270.5,220.99,213.13,197.99,202.79,183.3,184.66,186.9,147.06,190.84,174.67,161.76,176.88,192.94,175.36,95.69,148.62,,30,965,33,29.89,965D6-(E1);
26.06.23 10:01:34,37.25,184.95,223.75,277.46,192.47,214.58,228.93,265.23,189.89,149.68,175.54,185.22,172.86,167.97,203.51,178.07,131.78,191.12,159.71,180.56,173.29,214.71,174.78,98.05,154.04,,30,965,33,29.92,965D6-(E1);
26.06.23 10:01:49,37.5,198.32,219.14,176.17,191.38,218.86,173.69,203.88,191.27,176.79,178.74,217.69,148.72,148.75,179.5,184.4,209.21,185.8,161.66,173.51,168.08,192.67,193.73,106.12,182.21,,30,965,33,29.95,965D6-(E1);
26.06.23 10:02:04,37.75,94.05,201.64,230.32,333.24,206.39,200.51,117.23,228.39,147.12,194.17,104.76,154.08,188.95,185.2,185.23,211.54,170.93,186.78,180.56,180.22,214.99,196.13,123.61,153.26,,30,965,33,29.95,965D6-(E1);
26.06.23 10:02:19,38,171.33,177.4,198.91,173.74,187.62,236.25,175.42,260.78,146.61,212.84,173.25,132.43,221.22,178.69,199.53,181.63,176.4,166.15,172.7,171.09,208.84,215.1,148.55,161.09,,30,965,33,29.98,965D6-(E1);
26.06.23 10:02:34,38.25,204.55,197.48,235.25,213.23,141.73,307.61,203.88,216.72,163.74,210.58,164.17,223.25,164.59,200.7,166.42,172.52,183.3,185.91,196.32,164.81,196.47,186.85,130.8,180.58,,30,965,33,29.99,965D6-(E1);
26.06.23 10:02:49,38.5,123.04,187.08,182.24,160.48,172.35,193.34,152.42,154.79,186.85,183.03,180.29,158.72,156.36,203.79,171,161.67,219.62,177.82,138.96,177.44,177.74,193.12,118.45,169.55,,30,965,33,30,965D6-(E1);
26.06.23 10:03:04,38.75,149.14,163.44,210.77,202.62,214.58,154.68,218.78,92.04,146.86,188.71,152.88,180.6,191.93,178.42,154.2,160.86,193.37,159.71,158.86,217.59,202.21,230.8,115.04,169.55,,30,965,33,30.03,965D6-(E1);
26.06.23 10:03:19,39,131.78,142.99,242.86,155.62,169.45,166.32,240.35,186.86,197.08,185.99,179.47,201.95,160.46,192.9,147.66,197.4,192.53,191.75,189.08,177.44,200.29,199.76,161.83,192.09,,30,965,33,30.03,965D6-(E1);
26.06.23 10:03:34,39.25,118.11,131.55,173.56,133.88,212.02,219.68,152.42,171.67,219.54,194.44,178.93,230.82,175.58,191.52,199.25,158.72,181.63,176.1,182.75,181.9,188.1,180.94,143.42,151.2,,30,965,33,30.05,965D6-(E1);
26.06.23 10:03:49,39.5,166.24,259.18,204.39,187.86,186,233.02,131.05,135.36,160.85,199.4,151.32,161.31,156.87,203.51,154.73,182.74,177.5,165.03,178.65,147.92,191.59,194.63,144.7,117.37,,30,965,33,30.06,965D6-(E1);
26.06.23 10:04:04,39.75,186.6,150.06,154.32,205.67,161.88,263.1,223.73,190.16,177.06,214.54,199.4,120.22,141.73,216.9,156.31,177.75,206.21,187.66,213.96,220.56,184.09,212.93,130.55,170.62,,30,965,33,30.08,965D6-(E1);
26.06.23 10:04:19,40,135.82,202.47,179.06,206.5,245.53,260.33,203.59,171.41,189.05,242.18,156.53,145.93,180.09,199.02,182.19,179.13,205.92,175.81,185.22,206.72,218.94,192.23,135.31,163.19,,30,965,33,30.1,965D6-(E1);
26.06.23 10:04:34,40.25,135.06,209.76,188.9,190.3,219.72,152.38,199.08,109.32,227.12,175.81,155.49,192.55,159.94,209.74,141.46,214.18,185.52,180.12,203.94,211.99,184.09,184.78,129.55,195.7,,30,965,33,30.11,965D6-(E1);
26.06.23 10:04:49,40.5,135.31,198.86,165.78,228.08,226.93,146.55,196,248.16,198.48,156.22,175.14,133.92,204.86,176.8,193.04,153.13,176.67,185.33,165.74,144.5,198.38,194.93,133.55,135.66,,30,965,33,30.14,965D6-(E1);
26.06.23 10:05:04,40.75,172.68,180.61,291.06,203.17,205.54,293.48,187.13,148.58,202.4,249.98,174.06,212.08,149.5,180.85,191.36,170.88,191.4,165.03,178.11,187.51,176.69,203.1,116.5,168.22,,30,965,33,30.14,965D6-(E1);
26.06.23 10:05:19,41,183.02,265.96,169.4,142.77,169.19,210.86,184.39,116.08,228,241.29,183.84,202.23,189.22,184.11,192.2,153.13,186.08,180.12,196.6,165.62,197.01,190.73,133.8,151.97,,30,965,33,30.17,965D6-(E1);
26.06.23 10:05:34,41.25,115.17,183.57,244.33,189.21,162.4,253,189.62,189.89,241.38,194.71,180.02,171.27,167.19,203.23,150.79,204.86,209.97,178.97,143.81,179.94,176.17,207.38,173.54,185.21,,30,965,33,30.19,965D6-(E1);
26.06.23 10:05:49,41.5,136.84,184.11,210.77,193.56,225.48,194.71,120.65,153.49,151.49,216.54,178.12,163.4,202.08,190.97,172.62,178.85,199.62,193.51,203.37,151.37,179.59,169.26,131.05,200.17,,30,965,33,30.2,965D6-(E1);
26.06.23 10:06:04,41.75,130.02,151.33,251.17,187.59,158.77,208.05,191.83,132.35,170.9,162.94,155.49,185.19,204.3,190.69,159.22,189.46,207.94,187.07,145.61,153.23,204.96,195.23,134.81,205.53,,30,965,33,30.23,965D6-(E1);
26.06.23 10:06:19,42,152,119.14,228.88,191.38,188.17,230.09,165.8,157.14,164.53,201.06,135.21,156.65,197.4,169.58,182.47,190.31,178.87,180.41,210.22,116.27,217.53,197.64,129.55,147.59,,30,965,33,30.24,965D6-(E1);
26.06.23 10:06:34,42.25,194.95,253.37,224.3,213.51,158.25,225.73,167.66,98.37,208.06,164.24,199.68,143.41,196.3,183.02,222.67,192.85,188.31,178.39,164.41,184.42,216.68,189.83,109.96,131.91,,30,965,33,30.24,965D6-(E1);
26.06.23 10:06:49,42.5,108.85,206.95,284.7,254.41,208.07,229.8,221.11,170.6,166.64,178.47,121.26,193.37,212.98,176.53,181.92,189.74,181.08,200.91,201.96,164.81,181.7,200.67,163.68,157.95,,30,965,33,30.27,965D6-(E1);
26.06.23 10:07:05,42.77,133.29,240.45,260.51,177.7,166.57,241.29,137.83,194.04,208.91,157.76,159.94,96.09,211.57,217.19,160.54,205.44,193.09,170.4,173.78,153.23,206.07,202.8,118.21,145.29,,30,965,33,30.28,965D6-(E1);
26.06.23 10:07:20,43.02,89.36,170.77,175.65,186.52,218,127.69,214.44,160.01,231.84,185.18,180.02,195.3,226.97,177.34,134.81,208.34,210.55,181.27,184.67,134.59,215.55,168.39,115.28,154.82,,30,965,33,30.3,965D6-(E1);
26.06.23 10:07:35,43.27,186.05,195.55,198.63,237.12,113.63,179.01,210.42,154.79,193.74,159.31,192.13,195.02,198.22,190.69,158.95,216.23,193.94,172.1,203.66,164.81,235.3,198.25,122.62,145.55,,30,965,33,30.3,965D6-(E1);
26.06.23 10:07:50,43.52,176.2,154.4,169.4,187.86,184.37,161.64,152.68,193.49,200.72,198.57,159.42,106.37,182.49,185.2,172.35,211.84,193.66,158.59,176.75,160.2,223.2,198.85,124.84,114.45,,30,965,33,30.31,965D6-(E1);
26.06.23 10:08:05,43.77,149.4,178.73,184.09,145.27,161.1,227.18,173,197.11,199.32,170.26,197.99,198.06,174,191.24,186.62,201.12,199.9,199.43,170.82,198.33,191.33,193.43,132.05,174.63,,30,965,33,30.33,965D6-(E1);
26.06.23 10:08:20,44.02,139.89,159.54,234.08,167.72,180.61,213.41,88.46,143.21,190.42,193.62,144.36,188.45,197.12,168.52,188.29,186.93,174.48,189.7,187.42,188.08,221.21,182.11,157.37,161.88,,30,965,33,30.34,965D6-(E1);
26.06.23 10:08:35,44.27,182.75,127.63,159.64,156.89,244.63,221.12,153.98,134.11,193.47,186.26,216.82,183.03,175.85,184.66,188.84,151.8,178.87,191.16,160.97,191.48,232.1,175.07,109,177.87,,30,965,33,30.38,965D6-(E1);
26.06.23 10:08:50,44.52,143.47,241.64,174.86,228.08,204.99,307.94,290.19,184.94,187.67,207.77,177.84,218.35,161.23,207.75,159.48,162.21,192.25,182.43,161.76,207.89,195.65,176.83,133.55,132.41,,30,965,33,30.38,965D6-(E1);
26.06.23 10:09:05,44.77,156.97,232.48,171.99,146.27,150.31,196.36,194.05,146.79,169.56,211.14,191.57,162.09,202.91,159.56,186.9,218,210.55,185.33,158.34,174.67,200.29,185.37,132.3,209.51,,30,965,33,30.39,965D6-(E1);
26.06.23 10:09:20,45.02,205.41,231.6,122.48,164.61,170.51,178.2,222.86,243,206.93,204.68,155.75,133.42,176.64,163.76,157.1,156.05,183.57,184.17,171.62,159.39,225.2,194.33,109,155.86,,30,965,33,30.42,965D6-(E1);
26.06.23 10:09:35,45.27,246.11,217.43,219.47,164.87,235.13,240.99,250.06,201.6,236.29,193.07,160.73,154.34,188.41,202.38,173.44,181.63,211.72,197.65,166.27,183.86,211.91,216.65,149.06,143.76,,30,965,33,30.42,965D6-(E1);
26.06.23 10:09:50,45.52,144.5,186.27,218.9,190.57,181.14,220.83,177.58,208.11,209.77,210.86,170.03,119.25,189.76,173.04,167.22,133.31,196.2,175.81,159.13,185.54,209.96,212.62,154.76,183.02,,30,965,33,30.44,965D6-(E1);
26.06.23 10:10:05,45.77,109.33,167.09,241.97,164.61,142.73,213.41,169.79,94.85,173.3,192.25,163.9,135.65,181.69,169.31,134.55,184.97,167.95,189.7,179.74,165.62,189.98,180.64,145.21,183.3,,30,965,33,30.44,965D6-(E1);
26.06.23 10:10:20,46.02,120.57,162.66,205.77,210.42,134.51,218.54,154.76,219.61,170.1,169.73,173.79,152.8,147.74,185.2,199.53,114.14,213.46,166.15,194.36,158.05,232.39,204.02,148.55,154.56,,30,965,33,30.46,965D6-(E1);
26.06.23 10:10:35,46.27,153.57,171.3,204.12,83.74,141.48,210.02,174.88,159.23,216.07,203.57,172.71,263.95,160.46,184.93,169.65,154.72,210.26,184.75,150.51,178.27,202.76,195.23,94.52,157.16,,30,965,33,30.46,965D6-(E1);
26.06.23 10:10:50,46.52,167.31,116.5,166.3,177.97,167.61,219.11,175.69,183.57,206.64,186.26,188.52,149.23,184.37,212.6,177.8,256.37,176.67,171.82,132.14,167.26,191.59,175.95,131.05,197.09,,30,965,33,30.48,965D6-(E1);
26.06.23 10:11:05,46.77,101.64,187.9,198.91,188.4,173.41,237.73,225.49,258.61,178.68,167.63,213.64,177.39,174,169.84,159.22,203.71,173.11,189.11,177.57,172.74,200.84,190.43,111.17,118.1,,30,965,33,30.49,965D6-(E1);
26.06.23 10:11:20,47.02,130.02,153.89,177.75,181.16,188.44,179.01,160.52,132.6,199.32,159.83,172.17,244.45,194.11,174.92,152.62,129.48,201.33,163.9,141.76,153.76,178.53,179.46,104.21,161.88,,30,965,33,30.5,965D6-(E1);
26.06.23 10:11:35,47.27,155.92,148.28,203.29,75.07,158.25,246.37,169.79,179.22,189.05,165.54,121.51,149.48,174.79,172.78,145.85,203.71,183.57,166.15,180.56,172.19,163.71,229.21,119.18,173.29,,30,965,33,30.53,965D6-(E1);
26.06.23 10:11:50,47.52,127.27,200.53,185.42,174.53,204.43,188.71,150.61,206.41,241.68,177.67,184.94,140.39,213.26,172.24,195.57,138.98,162.83,190.87,150.25,158.05,205.24,178.58,118.21,120.05,,30,965,33,30.53,965D6-(E1);
26.06.23 10:12:06,47.78,116.64,204.71,198.63,138.31,154.91,148.07,196,119.5,173.03,218.82,185.77,188.72,218.65,197.34,175.61,186.09,193.66,185.33,177.84,175.5,198.92,186.26,129.3,177.87,,30,965,33,30.55,965D6-(E1);
26.06.23 10:14:17,49.97,178.64,227.52,220.32,233.6,196.65,198.02,175.15,210.68,194.58,199.95,186.59,126.29,189.49,214.32,165.88,188.9,177.22,183.01,191.86,154.3,191.59,185.37,106.36,178.68,,30,965,33,30.63,
26.06.23 10:14:32,50.22,115.9,128.61,174.34,163.83,191.98,180.88,142.4,162.12,201.56,198.85,173.52,180.87,194.66,182.48,166.69,175.82,202.19,184.17,185.77,192.62,186.23,209.53,115.77,158.73,,30,965,33,30.67,
26.06.23 10:14:47,50.47,144.5,201.92,207.15,200.41,160.06,221.69,214.15,148.07,214.92,183.57,162.58,153.06,162,197.9,190.8,173.34,213.46,189.41,156.5,176.61,198.38,204.93,130.3,148.11,,30,965,33,30.7,
26.06.23 10:15:02,50.72,176.2,190.89,226.87,204.84,162.14,254.83,169.79,163.7,203.53,224,156.53,172.33,182.49,192.9,169.38,141.06,197.34,180.7,201.39,158.32,189.44,192.52,137.33,164.25,,30,965,33,30.71,
26.06.23 10:15:17,50.97,136.58,193.63,235.54,169.29,153.12,187.89,222.56,195.43,219.83,206.36,177.03,203.91,170.84,171.44,193.04,113.15,198.76,174.38,160.18,205.27,198.1,193.12,133.8,155.08,,30,965,33,30.73,
26.06.23 10:15:32,51.22,157.24,177.13,237.58,184.1,174.74,223.13,212.43,204.7,204.94,219.68,178.12,148.47,197.95,186.57,181.09,180.79,184.69,172.96,190.47,186.11,203.04,193.73,123.61,210.94,,30,965,33,30.75,
26.06.23 10:15:47,51.47,167.04,214.29,242.86,188.13,185.46,262.79,189.89,219.03,206.08,168.42,194.35,163.92,171.63,182.48,185.79,157.65,203.05,174.95,171.36,167.8,213.87,179.76,134.56,173.56,,30,965,33,30.77,
26.06.23 10:16:02,51.72,138.61,173.15,172.78,143.52,210.04,213.98,189.89,142.7,199.32,202.45,201.09,159.5,176.11,197.62,169.38,148.9,192.25,194.99,166.27,146.07,208.29,198.55,119.18,145.03,,30,965,33,30.8,
26.06.23 10:16:17,51.97,155.4,159.29,291.38,193.01,170.24,151.36,205.86,159.23,175.18,190.61,152.88,159.24,171.89,182.48,146.63,135.37,208.23,175.81,157.55,134.33,202.21,209.84,118.45,200.74,,30,965,33,30.81,
26.06.23 10:16:32,52.22,98.54,160.32,180.38,87.11,172.62,205.52,152.94,286.51,188.77,212.56,179.47,100.04,190.3,225.61,152.89,234.46,189.15,172.67,160.18,159.66,195.93,175.66,135.31,181.66,,30,965,33,30.85,
26.06.23 10:16:47,52.47,176.74,151.84,183.3,163.32,173.15,221.98,186.04,153.75,216.65,206.08,176.49,219.79,193.02,195.95,163.74,198.83,190.28,166.72,166.54,170.27,211.35,179.17,133.05,195.98,,30,965,33,30.85,
26.06.23 10:17:02,52.72,155.14,188.98,225.44,127.54,215.14,229.51,124.84,276.53,178.41,194.17,157.32,182.76,203.75,161.13,149.23,198.25,177.22,186.78,149.99,183.86,203.31,193.73,103.26,168.75,,30,965,33,30.88,
26.06.23 10:17:17,52.97,90.06,186,228.31,153.84,145.75,165.02,215.88,188.78,178.41,207.77,195.47,210.1,193.02,215.18,194.16,163.28,188.87,172.96,157.03,112.52,195.38,204.63,116.5,165.83,,30,965,33,30.89,
26.06.23 10:17:32,53.22,115.66,176.07,258.99,196.01,204.71,197.74,183.02,148.58,214.35,166.58,158.1,182.49,183.83,221.53,162.41,195.12,189.43,185.04,155.72,176.05,206.62,200.37,137.83,171.42,,30,965,33,30.91,
26.06.23 10:17:48,53.48,160.93,162.92,150.05,198.48,200.8,202.45,190.45,179.76,162.69,206.36,179.47,166.01,197.12,178.69,150.27,125.67,208.81,191.75,195.2,168.35,219.5,216.34,144.44,148.11,,30,965,33,30.92,
26.06.23 10:18:03,53.73,131.28,154.91,209.1,136.33,151.59,168.68,109,198.23,196.52,193.62,173.25,132.68,171.11,203.23,196.42,158.18,213.76,179.83,172.7,142.66,210.51,194.03,117.47,145.03,,30,965,33,30.94,
26.06.23 10:18:18,53.98,129.52,250.34,187.83,174.53,200.25,215.97,177.58,209.54,197.08,229.8,171.91,166.8,173.21,199.3,181.37,161.67,193.09,176.38,175.4,156.44,205.52,200.97,131.3,163.98,,30,965,33,30.95,
26.06.23 10:18:33,54.23,170.79,129.1,157.86,175.33,191.98,219.68,155.28,142.95,207.21,210.58,192.96,205.03,183.83,194.56,195.85,173.34,191.96,176.67,149.73,145.55,191.86,188.04,117.23,171.68,,30,965,33,30.96,
26.06.23 10:18:48,54.48,128.52,141.23,161.68,123.91,137.74,274,207.85,154.79,213.77,217.39,166.56,135.9,151.02,189.04,155.52,197.11,205.35,183.01,161.5,176.05,182.23,180.64,118.94,139.19,,30,965,33,30.98,
26.06.23 10:19:03,54.73,158.29,207.79,160.92,219.47,189.8,232.72,194.05,167.14,201.56,208.05,199.96,169.69,191.93,189.59,150.79,169.52,201.62,176.1,186.87,199.2,207.45,194.63,125.09,189.6,,30,965,33,30.99,
26.06.23 10:19:18,54.98,131.28,181.68,109.77,154.6,184.37,171.84,164.21,155.05,182.21,218.25,180.56,160.27,169.01,212.88,188.84,188.62,192.25,175.24,151.29,162.63,210.51,182.11,115.04,145.29,,30,965,33,31,
26.06.23 10:19:33,55.23,120.57,190.34,198.36,168.51,206.11,235.37,187.69,151.94,173.3,213.98,204.77,192.28,207.09,180.04,171,160.86,180.53,177.24,155.72,155.1,202.76,199.76,133.05,174.9,,30,965,33,31.02,
26.06.23 10:19:48,55.48,180.01,220,180.65,144.27,168.4,183.03,220.23,132.35,192.91,190.07,171.64,192.28,212.41,212.88,180.27,160.33,214.93,186.78,137.44,172.19,215.83,173.32,135.31,170.62,,30,965,33,31.03,
26.06.23 10:20:03,55.73,133.29,213.44,189.7,146.52,187.9,198.57,235.85,177.32,197.92,219.97,219.72,172.33,207.37,179.5,178.35,215.35,204.77,183.59,194.36,156.44,196.2,182.11,115.53,176.52,,30,965,33,31.06,
26.06.23 10:20:18,55.98,150.18,171.56,158.88,193.28,211.17,195.26,180.57,174.62,199.32,162.68,192.96,175.25,179.03,168.52,151.05,190.87,196.49,189.99,162.03,179.39,182.23,198.25,125.33,148.62,,30,965,33,31.06,
