Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
22.06.23 16:07:15,106.78,143.13,157.68,181.6,198.24,184.71,204.12,186.41,184.3,148.19,203.25,198.22,176.32,148.3,182.28,172.93,135.23,167.34,162.54,182.47,159.94,200.5,108.08,161.08,170.79,,25,965,33,25.8,
22.06.23 16:07:30,107.03,144.87,149.28,187.63,188.35,187.13,183.99,177.33,171.53,139.28,193.85,188.82,171.99,139.93,161.75,160.57,138.08,151.98,160.59,172.21,146.49,165.97,117.2,147.83,160.34,,25,965,33,25.82,
22.06.23 16:07:45,107.28,143.13,134.57,187.91,189.17,189.83,184.27,165.71,179.65,173.61,205.21,203.26,165.81,149.05,159.66,164.3,154.14,154.55,162.54,181.93,148.62,181.91,119.04,163.18,189.45,,25,965,33,25.8,
22.06.23 16:08:00,107.53,144.37,151.05,187.08,194.65,211.05,200.15,164.11,181.83,159.58,180.29,198.22,167.69,148.8,164.11,156.59,129.57,155.85,172.35,195.42,149.16,185.9,127.25,172.21,202.13,,25,965,33,25.83,
22.06.23 16:08:15,107.78,141.15,145.26,187.91,198.24,186.86,205.54,166.51,184.03,152.05,190.84,192.67,181.78,151.29,161.49,156.59,130.6,153.26,163.65,186.3,148.09,188.58,117.99,158.45,193.93,,25,965,33,25.83,
22.06.23 16:08:30,108.03,152.64,138.28,186.81,193.83,185.78,187.85,170.55,166.98,152.82,187.58,165.69,162.35,146.57,161.75,138.12,133.42,149.41,171.5,197.65,139.87,183.77,135.57,153.25,204.13,,25,965,33,25.82,
22.06.23 16:08:45,108.28,143.38,134.82,172.67,184.82,160.8,187.02,174.88,172.34,142.57,184.6,194.06,161.29,132.65,153.43,143.52,135.49,146.86,157.83,194.58,130.99,192.61,105.76,163.18,181.15,,25,965,33,25.79,
22.06.23 16:09:00,108.53,129.65,137.78,167.58,184.82,173.02,205.83,181.99,175.58,162.46,188.39,181.46,179.59,131.44,155.24,152.64,125.74,157.14,164.77,185.2,137.51,169.85,126.99,156.11,186.67,,25,965,33,25.8,
22.06.23 16:09:15,108.78,131.84,131.38,163.86,191.9,167.79,200.44,180.89,173.96,148.96,183.52,186.91,161.29,138.22,159.92,146.89,154.41,143.05,155.35,205.52,148.89,182.44,113.8,150.14,190.29,,25,965,33,25.79,
22.06.23 16:09:30,109.03,143.38,147.52,168.38,196.31,184.71,175.53,203.27,179.92,158.8,187.03,197.11,172.26,153.03,160.18,157.12,133.17,146.86,160.32,194.3,140.4,205.17,116.15,156.63,225.94,,25,965,33,25.79,
22.06.23 16:09:45,109.28,139.92,132.36,180.51,194.65,166.23,188.41,171.9,171.27,145.37,181.9,193.78,166.62,148.05,151.88,152.64,134.2,155.33,153.15,175.97,137.51,186.44,105.5,163.44,180.32,,25,965,33,25.76,
22.06.23 16:10:00,109.53,127.24,130.9,166.78,185.09,143.06,162.39,171.36,164.85,144.1,202.14,175.8,172.53,117.42,142.94,152.9,139.9,156.1,156.45,164.76,130.21,165.46,108.6,161.08,187.51,,25,965,33,25.75,
22.06.23 16:10:15,109.78,146.12,136.79,167.85,180.77,153.13,182.62,155.36,168.05,134.75,172.04,174.46,161.29,134.34,142.18,141.97,133.68,146.86,164.77,152.73,131.25,166.49,101.13,146.29,176.76,,25,965,33,25.74,
22.06.23 16:10:30,110.03,151.88,140.26,204.11,196.86,158.49,177.43,185.58,179.11,159.06,207.17,204.38,177.13,144.59,168.07,146.63,154.94,157.4,164.77,182.75,154.79,176.64,124.33,159.24,172.14,,25,965,33,25.72,
22.06.23 16:10:45,110.28,153.39,151.56,197.07,211.7,177.25,186.19,165.98,187.33,156.71,205.21,205.79,185.9,134.58,159.14,157.65,154.41,178.8,177.73,194.58,134.89,185.64,117.2,165.56,218.29,,25,965,33,25.72,
22.06.23 16:11:00,110.53,143.88,150.04,192.06,194.93,187.13,197.62,168.93,167.52,135.5,164.43,197.39,178.5,142.87,165.17,134.29,152.28,149.41,161.7,190.7,145.43,184.3,121.15,163.44,191.41,,25,965,33,25.69,
22.06.23 16:11:15,110.78,159.49,156.65,183.79,202.14,198.56,188.96,175.15,179.65,156.97,182.44,191.85,177.68,154.04,168.34,163.77,146.19,161.3,179.73,185.48,136.72,187.24,124.59,177.86,196.18,,25,965,33,25.69,
22.06.23 16:11:30,111.03,148.11,159.99,185.71,186.18,177.78,176.61,179.25,167.52,150.5,179.76,195.44,171.72,139.44,165.43,152.64,133.42,163.14,148.24,181.39,139.61,162.12,121.68,170.34,184.73,,25,965,33,25.68,
22.06.23 16:11:46,111.3,133.3,124.09,170.79,189.17,182.57,180.97,169.74,159.3,128.27,182.98,160.71,147.16,135.55,156.8,138.38,123.45,136.25,150.15,166.35,125.05,168.55,99.34,152.21,191.69,,25,965,33,25.68,
22.06.23 16:12:01,111.55,143.38,133.59,197.35,205.78,197.18,193.69,188.35,173.42,150.5,184.33,194.33,184.52,149.29,185.81,158.44,132.14,181.23,166.72,170.61,151.56,187.77,138.01,166.88,203.27,,25,965,33,25.68,
22.06.23 16:12:16,111.8,144.12,131.87,165.99,192.18,140.57,169.86,158.53,168.32,163.25,178.95,179.3,159.44,139.69,150.85,134.29,118.4,163.4,164.49,178.67,126.86,168.04,103.18,151.95,181.97,,25,965,33,25.65,
22.06.23 16:12:31,112.05,127.72,121.92,178.88,182.39,183.91,185.64,187.52,166.45,151.01,165.47,194.61,156.81,136.28,142.43,140.94,125.49,141.53,146.34,164.24,131.51,164.17,129.92,142.46,183.9,,25,965,33,25.65,
22.06.23 16:12:46,112.3,135.01,125.3,188.73,175.95,174.34,168.79,156.41,175.04,152.82,189.21,179.57,158.91,143.12,142.18,147.41,133.94,153.52,159.49,174.63,131.51,186.17,121.94,166.62,156.37,,25,965,33,25.65,
22.06.23 16:13:01,112.55,131.84,131.63,186.81,188.9,179.63,183.99,206.7,186.78,142.83,177.62,188.55,201.28,132.89,152.14,154.48,118.4,167.87,169.53,187.95,133.07,170.89,119.3,155.32,195.62,,25,965,33,25.65,
22.06.23 16:13:16,112.8,132.57,141.26,172.93,193.55,168.83,183.44,189.19,176.66,143.33,196.32,179.03,174.69,123.79,147.78,137.86,140.69,154.81,168.12,174.63,132.29,186.7,112.75,152.99,196.46,,25,965,33,25.66,
22.06.23 16:13:31,113.05,136.72,119.76,195.12,195.48,174.08,194.53,160.11,175.85,153.34,187.58,185.54,179.59,137.49,139.14,143.78,130.34,142.04,169.53,167.95,127.11,163.14,106.53,147.06,182.52,,25,965,33,25.68,
22.06.23 16:15:05,114.62,146.12,154.61,192.06,205.49,176.98,195.37,194.5,178.56,158.01,222.81,195.16,181.23,158.31,157.58,147.67,128.55,167.08,183.74,185.48,138.04,177.95,113.01,186.57,215.37,,25,965,33,25.76,
22.06.23 16:15:20,114.87,133.78,147.52,189.84,199.08,165.97,189.52,175.15,177.75,149.98,164.95,185,161.56,125.46,151.62,156.59,138.34,136.25,169.53,184.11,149.69,176.64,109.37,166.35,193.93,,25,965,33,25.79,
22.06.23 16:15:35,115.12,148.36,144.25,166.78,206.06,198.56,201,210.15,181.01,157.23,175.49,210.33,183.7,149.79,183.36,141.72,167.08,142.54,150.42,170.34,144.63,170.37,120.88,166.35,203.27,,25,965,33,25.83,
22.06.23 16:15:50,115.37,143.13,132.61,184.33,201.3,178.31,202.42,200.14,179.92,145.12,178.15,184.18,179.31,153.03,145.73,155.8,132.39,178.27,151.24,199.05,138.04,179.53,119.57,189.87,193.65,,25,965,33,25.86,
22.06.23 16:16:05,115.62,147.86,156.4,184.61,206.34,159.26,193.69,185.86,184.85,152.05,202.42,205.79,182.6,138.47,160.71,174.56,172.83,162.09,171.5,213.5,157.49,176.64,124.33,172.75,201.28,,25,965,33,25.9,
22.06.23 16:16:20,115.87,149.37,146.26,175.63,201.86,164.93,176.61,188.91,184.85,172.27,194.4,183.63,149.75,136.76,154.21,139.14,126.25,154.04,164.77,196.81,159.66,160.84,104.73,184.11,190.01,,25,965,33,25.94,
22.06.23 16:16:35,116.12,145.12,139.02,186.53,199.08,143.06,190.35,203.27,177.48,145.63,194.12,192.95,175.23,137.01,153.43,137.86,135.49,145.08,163.37,174.9,149.42,197.49,118.25,159.76,205.84,,25,965,33,25.97,
22.06.23 16:16:50,116.37,141.4,129.43,181.87,201.02,147.32,193.41,202.99,188.16,157.49,187.85,204.38,174.15,151.54,177.15,143.52,157.62,165.5,167,210.07,150.76,182.44,122.47,172.75,175.95,,25,965,33,26,
22.06.23 16:17:05,116.62,138.44,133.1,207.81,208.03,174.6,194.81,202.7,197.91,165.1,177.35,202.14,197.05,134.34,162.01,163.77,154.68,163.14,158.93,188.5,156.68,176.11,124.86,179.21,209.29,,25,965,33,26.04,965D6-(E1);
22.06.23 16:17:20,116.87,148.87,133.59,184.33,192.73,182.57,193.97,178.43,190.09,142.32,173.63,182.01,177.41,149.05,156.8,162.16,156.01,169.99,173.76,204.67,171.19,169.33,110.15,185.2,204.99,,25,965,33,26.07,
22.06.23 16:17:35,117.12,143.38,138.77,175.9,192.73,150.85,205.26,188.91,182.11,145.12,165.21,202.42,160.76,135.79,149.57,147.15,137.56,142.29,173.19,165.03,149.69,182.18,113.8,152.99,209.87,,25,965,33,26.1,
22.06.23 16:17:50,117.37,145.62,139.02,186.81,205.49,198.01,200.72,197.88,183.2,156.71,196.05,214.03,172.26,147.06,175.53,164.3,140.17,163.92,178.02,177.59,144.36,197.77,130.46,169.54,184.46,,25,965,33,26.13,
22.06.23 16:18:05,117.62,154.91,149.53,206.38,206.34,175.66,187.3,217.1,207.53,153.34,178.42,220.36,181.23,139.93,163.06,162.16,162.47,179.34,176.88,189.05,161.57,197.22,129.66,164.5,205.56,,25,965,33,26.15,
22.06.23 16:18:20,117.87,140.41,134.08,190.12,217.11,165.97,202.42,217.1,195.66,161.15,188.66,218.92,182.6,129.52,172.59,144.82,176.14,147.11,184.61,193.47,158.85,192.07,125.12,175.17,220.34,,25,965,33,26.18,
22.06.23 16:18:35,118.12,158.72,172.73,190.67,219.4,180.17,192.58,202.13,176.93,170.14,176.55,208.91,187.84,146.82,163.85,179.2,166.54,169.72,172.35,189.32,136.99,202.69,110.15,189.05,213.92,,25,965,33,26.22,
22.06.23 16:18:51,118.38,157.19,141.26,198.48,202.14,183.64,190.9,199.01,182.93,160.89,193.03,202.7,180.13,149.54,161.49,174.29,168.45,173.98,182.02,206.94,164.58,195.86,120.88,173.55,181.97,,25,965,33,26.25,965B6-(E1);
22.06.23 16:19:06,118.63,154.66,145.76,202.13,208.59,176.19,204.12,220.61,190.09,181.7,232.39,206.36,182.32,146.07,161.49,165.37,165.72,147.62,193.01,205.24,149.42,208.77,121.68,179.49,208.43,,25,965,33,26.26,
22.06.23 16:19:21,118.88,141.4,137.29,189.01,210,167.27,188.96,186.41,175.04,146.14,180.03,215.47,178.77,142.87,160.44,139.14,155.74,159.74,161.7,180.57,151.83,173.23,108.6,169.54,205.27,,25,965,33,26.28,
22.06.23 16:19:36,119.13,141.65,129.67,193.17,189.17,174.87,191.18,183.92,184.57,155.93,173.9,185.54,172.53,140.66,144.72,152.64,140.43,155.85,163.65,190.7,149.96,201.32,87.71,175.43,193.09,,25,965,33,26.29,
22.06.23 16:19:51,119.38,135.25,123.37,189.56,206.62,165.71,192.02,206.99,181.01,152.3,183.52,201.58,169.03,137.49,150.6,158.44,152.28,152.49,168.97,188.5,144.9,211.27,113.8,172.21,207.85,,25,965,33,26.3,
22.06.23 16:20:06,119.63,142.64,131.14,195.4,186.72,165.97,162.13,193.94,187.05,154.89,186.76,203.54,170.64,133.13,138.64,131.75,151.21,159.48,159.21,189.32,144.63,175.85,88.47,164.76,202.42,,25,965,33,26.33,
22.06.23 16:20:21,119.88,149.62,148.78,220.19,230.42,198.83,243.46,193.38,200.44,165.89,224.83,209.19,202.98,157.56,184.72,167.25,145.66,167.34,184.61,222.46,172.85,165.71,121.41,192.08,194.77,,25,965,33,26.36,
22.06.23 16:20:36,120.13,137.95,139.27,200.16,208.87,173.02,189.24,197.03,187.05,170.93,206.05,201.86,177.68,138.47,153.17,142.49,139.9,157.92,161.43,190.7,164.3,196.41,121.68,168.48,183.35,,25,965,33,26.38,
22.06.23 16:20:51,120.38,161.02,137.54,193.17,195.48,193.36,182.89,198.73,204.68,168.27,205.49,206.64,177.68,139.44,152.91,144.04,173.11,155.07,173.48,195.14,160.75,187.77,119.04,189.32,212.76,,25,965,33,26.38,
22.06.23 16:21:06,120.63,156.69,143.75,178.06,219.4,169.09,191.74,181.17,179.92,162.46,189.21,195.44,187.01,145.09,165.96,163.5,152.81,152.75,178.59,194.86,163.21,197.49,94.51,177.05,188.62,,25,965,33,26.4,
22.06.23 16:21:21,120.88,153.65,141.76,198.48,198.24,177.51,182.07,179.25,184.85,176.83,184.33,203.82,185.9,149.29,162.54,165.64,138.6,154.81,173.48,181.39,167.32,183.77,116.41,170.88,197.88,,25,965,33,26.4,
22.06.23 16:21:37,121.15,130.62,158.45,193.17,207.74,186.59,220.25,198.45,190.37,161.94,190.84,189.65,181.78,143.12,156.02,154.22,131.88,143.81,169.25,192.92,145.69,147.21,100.37,176.51,230.69,,25,965,33,26.41,
22.06.23 16:21:52,121.4,148.87,141.01,201.01,195.48,169.09,176.89,208.13,186.78,157.49,201.03,201.29,188.12,134.82,162.01,146.89,141.99,147.88,174.61,190.98,146.76,190.19,118.78,164.5,178.68,,25,965,33,26.43,
22.06.23 16:22:07,121.65,143.88,110.25,191.22,193.55,159.51,168.52,160.38,181.01,132.5,181.37,179.84,153.66,130.72,164.38,136.58,148.3,159.48,160.32,187.12,152.37,181.12,104.73,153.51,186.67,,25,965,33,26.43,
22.06.23 16:22:22,121.9,150.37,132.36,210.66,200.74,151.61,217.34,201.28,192.59,159.84,182.71,220.36,174.15,136.76,158.36,152.11,130.6,163.66,163.93,192.92,160.75,195.86,113.01,175.43,225.64,,25,965,33,26.43,
22.06.23 16:22:37,122.15,143.38,141.01,190.39,198.52,182.57,183.99,213.04,182.38,150.5,187.85,192.12,171.18,145.09,144.97,143.01,129.06,158.96,183.17,161.6,144.1,185.37,125.92,167.41,211.6,,25,965,33,26.46,
22.06.23 16:22:52,122.4,155.42,123.37,189.01,206.9,166.75,192.3,198.73,172.34,141.05,188.12,172.86,182.32,136.52,165.17,147.93,139.12,160.78,177.73,194.58,152.91,163.91,100.62,166.62,204.99,,25,965,33,26.46,
22.06.23 16:23:07,122.65,146.12,161.02,176.44,204.09,173.29,206.97,201.28,176.12,140.04,221.08,200.74,178.77,132.41,162.01,153.16,154.68,160.78,172.91,175.7,148.09,164.43,123.53,174.9,200.99,,25,965,33,26.46,
22.06.23 16:23:23,122.92,148.87,147.27,194.28,209.72,165.71,198.46,214.49,193.71,163.78,208.57,193.23,173.61,122.13,179.03,144.04,143.04,158.18,167.84,195.42,151.56,169.33,108.86,178.67,217.7,,25,965,33,26.47,
22.06.23 16:23:38,123.17,171.88,144.25,203.83,244.33,187.67,204.69,225.32,203.27,172.27,214.79,201.01,195.64,140.91,170.73,167.25,154.94,167.08,172.35,205.81,147.02,180.59,120.36,197.09,220.34,,25,965,33,26.47,
22.06.23 16:23:53,123.42,159.23,155.37,206.95,209.15,208.25,221.42,220.03,205.82,190.17,218.79,229.69,192.85,145.09,180.11,159.77,157.62,169.46,190.97,215.23,148.62,192.34,133.15,195.69,230.69,,25,965,33,26.47,
22.06.23 16:24:08,123.67,140.41,128.7,204.96,217.68,189.29,185.92,197.88,178.83,149.73,188.39,209.76,174.69,138.95,165.43,143.26,134.46,167.34,168.68,191.81,151.3,154.74,116.15,175.17,190.85,,25,965,33,26.49,965D6-(E1);
22.06.23 16:24:23,123.92,121.24,119.04,188.18,193,175.66,185.64,193.66,188.43,146.65,191.93,186.91,176.86,129.04,155.5,165.1,131.88,159.48,160.87,187.12,138.04,165.97,97.56,176.24,225.94,,25,965,33,26.47,965D6-(E1);
22.06.23 16:24:38,124.17,149.87,137.78,201.29,204.65,158.23,211.56,191.14,176.39,151.27,198.53,199.62,171.18,119.3,151.62,144.56,137.3,152.23,173.19,172.75,129.18,152.98,114.32,173.02,196.46,,25,965,33,26.47,
22.06.23 16:24:53,124.42,143.38,132.36,218.74,211.7,174.6,189.79,209.86,198.19,188.25,196.32,220.65,202.13,139.2,158.1,152.9,160.31,147.11,186.91,199.61,158.85,169.33,107.05,175.17,195.9,,25,965,33,26.47,
22.06.23 16:25:09,124.68,134.27,148.27,211.81,215.4,192.27,156.06,179.52,194.27,160.37,200.47,209.19,192.01,142.62,159.14,144.82,135.23,180.69,173.76,194.3,141.72,173.76,112.75,164.76,224.46,,25,965,33,26.47,
22.06.23 16:25:24,124.93,129.17,118.8,201.29,198.52,164.67,180.15,179.52,180.74,153.6,201.58,213.75,169.56,140.42,154.98,143.52,153.34,154.81,167.84,193.47,147.29,190.46,107.05,173.55,191.13,,25,965,33,26.47,965D6-(E1);
22.06.23 16:25:39,125.18,162.05,131.63,189.29,219.69,186.32,199.31,220.91,179.65,165.36,190.57,203.54,197.05,139.44,163.59,149.24,158.96,172.38,180.02,193.19,144.36,193.42,116.68,179.76,234.58,,25,965,33,26.47,
22.06.23 16:25:54,125.43,170.57,158.45,201.29,210,193.63,207.54,204.7,195.94,164.04,228.31,194.61,213.59,128.8,158.88,147.93,149.36,151.46,187.2,203.54,133.07,188.31,111.45,174.36,236.69,,25,965,33,26.47,
22.06.23 16:26:09,125.68,151.13,140.01,194,214.54,160.8,210.69,195.91,180.2,167.21,205.77,213.75,171.18,132.41,157.58,146.63,150.95,167.34,175.18,197.65,151.83,207.38,109.89,168.48,208.14,,25,965,33,26.47,
22.06.23 16:26:24,125.93,140.66,135.07,204.4,204.93,186.86,185.64,212.17,185.12,152.82,208.01,215.75,173.61,114.84,143.19,158.18,157.08,155.07,177.45,188.22,168.42,172.97,98.83,184.38,210.16,,25,965,33,26.46,
22.06.23 16:26:39,126.18,153.65,145.76,194.84,219.69,170.66,189.52,183.37,182.11,164.83,178.15,191.02,191.73,143.85,166.22,150.28,156.82,163.14,171.78,191.26,143.57,165.2,111.45,180.57,208.72,,25,965,33,26.46,
22.06.23 16:26:54,126.43,163.33,132.85,201.57,216.54,199.11,208.69,189.75,203.55,177.1,215.65,221.23,174.42,139.44,172.32,148.45,152.54,175.32,185.76,197.65,160.21,180.32,129.12,173.82,220.92,,25,965,33,26.43,965D6-(E1);
22.06.23 16:27:09,126.68,158.98,150.04,215.26,202.14,166.23,203.27,195.91,193.99,158.8,178.42,223.84,193.68,147.81,169.66,161.63,158.96,164.19,171.78,190.7,138.56,179.53,123.27,197.93,214.21,,25,965,33,26.43,
22.06.23 16:27:25,126.95,140.66,143.75,202.98,213.97,182.57,176.89,184.75,192.32,153.34,170.99,188.82,181.23,135.06,166.22,148.98,155.48,144.82,186.34,181.93,156.95,162.63,109.63,172.21,217.41,,25,965,33,26.41,
22.06.23 16:27:40,127.2,152.38,136.3,195.4,203.25,178.57,176.61,197.6,191.48,159.58,203.81,198.5,196.77,129.04,152.4,149.5,164.91,147.37,172.06,188.22,143.57,188.58,102.67,159.24,219.75,,25,965,33,26.43,
22.06.23 16:27:55,127.45,132.08,133.84,197.63,200.19,195.27,215.89,194.78,190.65,165.1,210.54,199.9,188.12,129.28,150.34,146.37,137.56,145.08,168.12,197.65,140.14,174.28,111.71,190.7,187.23,,25,965,33,26.41,
22.06.23 16:28:10,127.7,148.11,129.67,208.09,220.84,182.83,195.37,190.86,186.78,155.41,187.03,207.77,185.9,139.44,158.88,143.52,139.9,160,163.93,182.47,148.89,175.85,118.78,175.43,219.46,,25,965,33,26.41,
22.06.23 16:28:25,127.95,156.69,160.24,192.89,211.7,171.97,204.12,195.91,205.54,163.52,201.03,231.46,186.46,155.79,153.95,144.3,172.56,146.09,173.48,190.98,149.69,172.71,111.97,165.82,211.31,,25,965,33,26.4,
22.06.23 16:28:40,128.2,147.86,132.12,203.26,204.93,188.48,204.69,198.16,197.63,144.61,181.37,223.26,186.18,130.48,153.17,147.15,164.36,162.61,154.52,186.85,135.16,171.41,93.76,181.93,202.42,,25,965,33,26.4,
22.06.23 16:28:55,128.45,165.65,135.07,200.72,232.18,221.54,198.46,214.78,199.88,146.39,207.17,218.34,179.86,122.37,162.8,147.15,142.52,154.29,179.16,187.12,158.04,204.89,105.24,188.77,210.44,,25,965,33,26.38,
22.06.23 16:29:10,128.7,158.98,160.5,194.84,212.83,189.29,201.85,205.84,192.87,161.94,229.18,199.34,223.2,122.13,152.14,147.15,156.55,154.29,182.31,217.82,157.49,167,109.12,178.94,207.85,,25,965,33,26.39,
22.06.23 16:29:25,128.95,169.01,158.45,196.23,244.03,214.72,235.03,223.85,215.86,175.22,206.61,214.89,202.13,167.22,177.95,145.33,147.25,168.4,182.59,208.36,172.57,209.05,122.74,175.43,202.42,,25,965,33,26.38,
22.06.23 16:29:40,129.2,153.39,152.07,199.6,216.25,182.3,188.96,171.36,208.39,168.81,197.7,231.16,169.29,169.79,181.73,140.69,168.72,159.74,188.36,197.65,152.64,210.99,124.86,177.32,204.7,,25,965,33,26.4,
22.06.23 16:29:55,129.45,146.37,144,190.39,202.97,169.09,188.41,188.08,188.99,158.54,198.81,186.63,186.18,135.06,150.34,130.74,143.83,155.33,167.84,178.94,137.51,163.91,111.71,172.21,224.75,,25,965,33,26.4,
22.06.23 16:30:10,129.7,160.77,142.75,182.15,219.69,196.09,195.37,237.56,204.4,163.52,182.44,226.47,209.55,138.47,159.92,165.1,160.04,165.24,172.63,198.49,150.76,188.31,127.25,180.03,220.92,,25,965,33,26.43,
22.06.23 16:30:26,129.97,151.38,144.25,192.89,206.06,175.13,219.67,201.85,189.54,162.46,211.39,227.05,201.28,129.52,171.53,164.57,149.62,159.74,162.82,197.93,175.35,172.71,117.73,176.78,205.27,,25,965,33,26.43,
22.06.23 16:30:41,130.22,152.64,125.06,185.98,209.72,164.93,186.75,177.61,202.7,151.79,199.64,207.21,176.59,119.3,149.31,144.3,142.52,159.48,153.7,184.38,136.46,171.41,107.82,165.03,183.08,,25,965,33,26.44,
22.06.23 16:30:56,130.47,142.88,123.61,184.06,215.68,154.4,173.9,199.01,170.73,147.16,189.75,172.06,158.91,136.76,167.54,125.45,158.16,157.14,165.32,179.21,136.2,175.33,110.41,171.41,202.99,,25,965,33,26.44,
22.06.23 16:31:11,130.72,127.96,124.82,197.35,211.13,157.97,191.46,215.07,197.06,168.54,201.86,210.9,171.18,125.22,185.54,139.4,150.15,143.05,167,190.43,145.69,175.59,114.84,185.2,185.84,,25,965,33,26.47,
22.06.23 16:31:26,130.97,165.39,160.5,190.67,224.89,178.31,210.69,208.71,190.93,159.58,204.93,186.36,211.57,127.36,170.46,143.26,147.25,147.62,168.97,190.7,160.75,203.52,119.3,166.62,208.14,,25,965,33,26.49,
22.06.23 16:31:41,131.22,157.7,131.38,191.78,205.49,167.01,195.09,200.14,179.38,137.01,195.5,197.39,183.15,129.76,160.71,155.8,162.74,150.69,171.78,189.05,151.83,194.24,109.63,187.95,223.57,,25,965,33,26.51,
22.06.23 16:31:56,131.47,140.41,135.07,185.98,201.86,179.9,202.98,215.94,195.66,178.99,199.64,190.2,186.46,141.89,177.95,146.37,152.54,170.25,167.84,189.05,180.11,189.65,114.06,193.19,220.92,,25,965,33,26.51,
22.06.23 16:32:11,131.72,151.38,134.82,198.48,229.25,173.55,184.54,229.77,197.34,163.25,194.95,199.62,175.77,161.61,163.06,136.07,153.34,162.87,184.03,192.92,154.79,187.51,126.72,180.03,192.81,,25,965,33,26.51,
22.06.23 16:32:26,131.97,158.98,146.01,181.33,206.06,172.76,204.69,207.85,192.87,163.25,203.53,221.23,191.73,137.01,158.88,142.49,170.64,160.52,196.52,196.81,142.51,177.16,107.3,171.95,222.39,,25,965,33,26.51,
22.06.23 16:32:41,132.22,137.46,137.04,207.52,217.11,163.38,199.59,197.03,187.88,170.67,191.39,224.14,206.69,127.13,143.19,147.93,153.08,136.75,164.49,180.84,151.56,160.58,102.16,181.66,191.69,,25,965,33,26.51,
22.06.23 16:34:28,134,152.38,145.51,196.23,212.83,191.46,227.6,199.01,184.57,158.28,180.56,206.08,208.12,156.05,176.34,134.03,141.99,150.18,173.19,196.81,172.57,179.27,98.32,197.37,245.18,,25,965,33,26.49,965D6-(E1);
22.06.23 16:34:43,134.25,153.9,152.57,210.38,198.52,189.29,208.4,218.56,206.11,175.22,183.79,221.81,196.49,127.13,185.81,147.15,159.5,181.77,177.73,192.64,177.59,199.68,95.27,205.24,262.84,,25,965,33,26.5,965D6-(E1);
22.06.23 16:34:58,134.5,132.32,140.76,209.81,213.97,212.74,196.21,213.62,169.12,171.2,167.57,225.3,190.34,116.71,162.01,129.22,171.18,141.53,168.12,200.17,156.68,195.86,106.01,178.67,213.34,,25,965,33,26.51,965D6-(E1);
22.06.23 16:35:13,134.75,135.25,133.35,192.61,194.1,146.06,215.02,186.13,188.71,156.45,248.12,188.82,191.17,129.04,178.76,125.7,140.17,130.53,154.25,211.21,131.51,181.38,107.82,200.45,243.65,,25,965,33,26.54,965D6-(E1);
22.06.23 16:35:28,135,154.4,154.86,183.51,215.97,203.25,198.18,250.97,192.59,158.8,210.26,245.76,195.93,125.46,182.01,137.61,188.72,168.93,168.12,185.75,152.64,173.76,105.24,183.84,215.37,,25,965,33,26.54,965D6-(E1);
22.06.23 16:35:43,135.25,156.18,131.63,204.11,206.06,221.82,206.4,192.82,191.48,138.27,201.58,224.43,199.02,129.28,167.81,125.7,141.47,150.69,188.07,210.64,178.43,166.74,113.54,197.37,217.12,,25,965,33,26.55,965D6-(E1);
22.06.23 16:35:58,135.5,184,137.54,210.38,225.18,183.91,203.84,227.99,211.25,156.71,221.94,226.76,193.96,145.83,156.28,129.98,152.54,130.77,187.78,199.89,143.31,162.63,134.22,212.36,213.34,,25,965,33,26.57,965D6-(E1);
22.06.23 16:36:13,135.75,132.57,132.85,200.44,181.04,191.73,199.02,216.52,170.46,163.78,188.12,225.59,188.67,151.54,202.14,138.38,145.93,136.75,141.21,166.88,138.82,174.28,95.27,183.84,254.1,,25,965,33,26.58,965D6-(E1);
22.06.23 16:36:28,136,156.69,172.21,208.95,228.38,213.59,202.7,216.23,188.43,151.27,221.08,220.94,193.96,117.65,194.89,152.11,153.34,159.48,184.61,212.07,152.37,196.68,110.41,191.26,225.94,,25,965,33,26.6,965D6-(E1);
22.06.23 16:36:43,136.25,130.86,134.57,177.25,202.14,204.91,206.97,190.02,184.85,157.49,214.79,201.01,168.22,141.15,169.66,137.61,156.28,138.26,178.02,190.15,143.83,138.8,94.26,188.22,192.25,,25,965,33,26.61,965D6-(E1);
22.06.23 16:36:58,136.5,170.83,144,175.9,211.13,199.93,214.44,220.91,185.12,173.07,162.87,213.75,197.33,127.13,173.93,143.01,165.18,148.64,184.03,198.49,170.63,168.3,106.27,219.56,235.48,,25,965,33,26.6,965D6-(E1);
22.06.23 16:37:13,136.75,147.61,142.01,211.81,237.48,203.8,213.29,233.05,178.02,158.28,215.93,232.04,172.26,147.06,187.73,161.36,167.08,147.62,171.78,195.14,164.58,188.04,100.62,199.89,228.9,,25,965,33,26.61,965D6-(E1);
22.06.23 16:37:28,137,143.38,121.2,188.18,212.27,198.83,258.82,249.73,187.6,142.32,245.72,211.47,200.72,141.4,196.27,157.91,173.38,164.71,174.33,212.93,171.19,183.24,97.31,159.24,207.28,,25,965,33,26.61,965D6-(E1);
