Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
26.06.23 13:32:26,54.43,163.31,167.18,162.49,161.36,153.24,167.11,176.17,174.07,172.64,159.51,174.85,161.76,140.1,108.62,161.57,171.9,164.62,144.95,196.43,156.16,112.58,192.5,138.71,142.65,,36,965,33,35.43,
26.06.23 13:32:41,54.68,160.7,168.12,158.13,162.52,152.32,172.95,182.82,173.37,177.25,151.44,176.72,169.98,129.46,106.74,165.73,171.21,166.02,151.83,188.03,160.01,112.79,199.27,147.99,138.53,,36,965,33,35.47,
26.06.23 13:32:56,54.93,160.46,162.75,153.81,159.74,150.94,168.51,184.02,172.22,172.88,147.79,162.89,166.77,134.31,104.04,165.04,168.19,162.29,152.53,195.93,154.96,119.77,183.37,147.99,140.91,,36,965,33,35.47,
26.06.23 13:33:11,55.18,163.55,162.98,159.05,160.2,147.96,168.74,181.15,175.92,169.75,156.73,170.44,164.48,131,103.83,167.82,172.83,159.74,144.04,190.98,160.26,107.15,190.02,148.21,139.39,,36,965,33,35.49,
26.06.23 13:33:26,55.43,159.99,165.54,159.96,154.69,148.19,169.91,184.02,170.38,176.28,155.34,170.91,161.53,127.28,110.5,171.1,173.77,167.2,148.15,196.67,160.26,112.37,188.53,144.65,139.18,,36,965,33,35.49,
26.06.23 13:33:42,55.7,163.07,162.05,153.59,156.75,149.11,171.54,183.3,171.53,171.67,155.58,174.62,164.71,133.64,100.53,162.03,168.43,162.76,141.77,190.24,154.72,104.26,186.07,148.43,140.26,,36,965,33,35.5,
26.06.23 13:33:57,55.95,159.05,167.18,156.54,156.75,150.48,171.31,189.8,172.68,177.01,158.58,172.99,162.67,126.63,107.15,166.66,175.17,165.32,143.13,193.45,158.33,110.48,186.31,143.99,140.47,,36,965,33,35.51,
26.06.23 13:34:12,56.2,168.81,169.76,159.96,160.66,155.33,174.84,188.83,178.02,179.21,159.28,172.06,170.91,130.34,110.5,177.71,177.99,161.59,151.14,193.94,159.29,113.42,193.75,156.77,145.05,,36,965,33,35.53,
26.06.23 13:34:27,56.45,163.31,172.6,167.12,166.48,156.25,181.49,188.11,176.62,177.01,152.36,181.42,170.68,125.97,112.39,175.34,178.94,173.81,155.31,194.93,163.41,111.53,204.34,155.18,143.52,,36,965,33,35.54,
26.06.23 13:34:42,56.7,159.28,171.89,165.73,158.59,149.34,173.66,190.04,177.32,173.12,163.02,177.89,170.91,128.59,108.41,166.66,175.64,171.68,144.49,196.43,154.72,113.63,201.04,157.91,142.21,,36,965,33,35.54,
26.06.23 13:34:57,56.95,164.26,173.31,165.73,159.74,155.09,171.78,187.62,176.39,171.19,151.9,182.13,163.12,127.06,109.03,174.87,173.77,172.39,153.92,200.43,162.19,118.7,193,153.15,142.43,,36,965,33,35.55,
26.06.23 13:35:12,57.2,161.17,165.78,157.45,155.38,158.58,157.91,178.54,173.84,172.64,162.08,178.36,166.31,132.98,115.35,169.93,172.37,157.21,140.64,195.93,152.1,103.23,193.25,145.1,138.1,,36,965,33,35.57,
26.06.23 13:35:27,57.45,158.81,162.28,159.28,157.67,153.48,160.65,186.42,174.76,165.92,153.04,172.53,161.53,130.78,107.15,170.16,171.67,158.82,155.31,192.46,156.4,105.91,183.86,145.1,143.74,,36,965,33,35.58,
26.06.23 13:35:42,57.7,159.99,167.88,162.26,151.51,148.42,172.72,182.1,170.84,168.07,155.11,167.45,162.67,125.1,102.18,166.19,169.58,169.08,144.95,193.69,155.44,117.22,194.5,142,145.49,,36,965,33,35.58,
26.06.23 13:35:57,57.95,157.4,166.01,160.19,154.24,153.24,170.14,184.02,175.46,167.35,153.27,175.08,171.14,128.81,99.1,168.29,172.14,169.08,149.53,189.01,158.57,113.84,190.02,148.21,136.16,,36,965,33,35.6,
26.06.23 13:36:12,58.2,161.41,169.29,162.72,161.59,145.46,168.51,189.56,174.3,172.64,151.9,170.44,168.37,127.72,107.15,174.39,170.28,170.97,142.68,193.2,151.62,106.53,193.75,136.75,141.99,,36,965,33,35.61,
26.06.23 13:36:27,58.45,160.7,168.35,160.65,160.89,153.48,167.11,191.01,175.92,169.27,146.66,176.95,169.29,125.1,107.36,170.63,171.21,164.85,152.99,195.43,160.26,115.31,188.78,151.57,146.14,,36,965,33,35.61,
26.06.23 13:36:42,58.7,161.41,170.94,161.8,158.59,155.33,165.95,191.26,181.06,174.09,154.88,171.83,169.75,121.43,99.71,170.39,172.14,166.26,141.77,196.18,149.96,119.55,194.5,150.9,142.65,,36,965,33,35.63,
26.06.23 13:36:57,58.95,156.46,165.08,159.28,157.21,145.23,159.28,177.12,171.53,162.35,155.81,175.55,165.17,127.93,99.3,165.73,174,162.52,147.69,191.47,151.62,103.23,190.26,143.99,136.16,,36,965,33,35.63,
26.06.23 13:37:12,59.2,154.36,166.95,159.28,153.32,146.6,163.87,188.59,175.23,168.07,155.34,175.55,164.26,129.68,102.59,160.42,166.81,162.29,147,184.86,160.98,103.02,196.5,149.55,135.73,,36,965,33,35.64,
26.06.23 13:37:27,59.45,162.36,169.53,159.51,155.38,149.57,166.65,189.56,178.48,172.64,146.21,168.6,163.12,127.06,104.87,169.93,172.37,162.99,153.92,198.92,156.4,114.05,193.5,148.21,139.18,,36,965,33,35.65,
26.06.23 13:37:42,59.7,156.93,160.43,154.95,156.06,150.25,166.88,186.9,171.99,174.82,144.85,169.75,165.85,125.32,105.08,174.16,168.43,164.62,145.18,190.98,147.12,107.78,195.25,139.15,135.73,,36,965,33,35.65,
26.06.23 13:37:57,59.95,161.17,169.06,163.65,163.68,160.92,169.67,194.67,184.36,174.82,156.73,175.55,172.99,124.02,103.83,178.67,167.73,167.43,152.76,203.2,166.58,113.63,202.31,152.7,139.18,,36,965,33,35.65,
26.06.23 13:38:12,60.2,153.89,167.88,160.19,156.29,153.01,168.04,185.45,177.32,167.59,150.3,172.29,163.12,120.14,99.92,170.39,168.43,163.22,143.36,189.75,150.67,110.9,190.76,152.92,131.89,,36,965,33,35.65,
26.06.23 13:38:27,60.45,156.46,161.36,162.49,153.55,151.17,167.57,181.63,177.55,178.47,145.53,180.47,165.4,127.93,101.15,169.69,166.35,160.67,142,192.95,155.68,110.28,185.82,149.33,138.53,,36,965,33,35.65,
26.06.23 13:38:42,60.7,160.46,169.06,157.91,158.59,155.79,171.78,188.83,180.35,171.19,146.21,169.29,169.98,126.41,108.2,162.95,174.47,162.06,151.14,200.93,157.12,117.01,195,148.66,147.24,,36,965,33,35.66,
26.06.23 13:38:57,60.95,162.6,169.29,160.88,161.36,156.49,172.95,196.64,180.59,173.36,155.11,176.02,167.23,125.76,112.18,167.36,172.83,167.2,142.22,196.67,161.71,115.31,190.26,144.43,134.66,,36,965,33,35.68,
26.06.23 13:41:14,63.23,185.67,185.56,194.66,183.38,170.63,156.09,222.14,200.72,175.55,160.44,184.02,181.65,154.41,108.82,182.98,179.65,196.21,168.28,210.06,158.08,143.57,235.11,181.49,137.23,,36,965,33,35.86,
26.06.23 13:41:29,63.48,167.13,168.82,166.19,162.52,149.34,150,194.43,181.53,161.17,164.19,183.55,168.83,108.46,101.36,181.78,175.41,182.21,140.64,208.53,156.64,106.53,191.5,157.22,159.05,,36,965,33,35.93,
26.06.23 13:41:44,63.73,154.12,166.24,147.74,145.65,131.58,156.77,160.87,173.84,158.11,130.84,158.82,157.92,81.17,86.56,163.19,161.55,135.85,133.02,177.38,145.48,89.24,167.73,134.35,119.29,,36,965,33,35.97,
26.06.23 13:41:59,63.98,164.02,175.21,166.66,163.45,160.22,159.96,206.33,184.12,174.09,140.36,182.13,164.03,109.09,108.62,192.69,172.83,169.78,133.91,204.46,150.91,102.2,170.34,154.05,134.87,,36,965,33,36.01,
26.06.23 13:42:14,64.23,164.02,186.29,185.15,168.82,141.61,165.95,202.58,177.78,163.3,151.67,188.8,164.94,127.93,106.32,191.71,178.94,168.14,160.22,180.98,157.12,115.74,205.88,139.59,141.13,,36,965,33,36.03,
26.06.23 13:42:29,64.48,164.98,171.42,159.51,154.46,161.15,165.49,184.02,187.44,183.88,137.9,158.6,181.42,127.06,112.18,167.12,174.24,173.34,150.22,180.5,163.65,100.36,183.13,148.88,139.83,,36,965,33,36.08,
26.06.23 13:42:44,64.73,165.21,180.72,179.14,174.02,170.39,163.41,197.13,191.74,187.61,159.75,192.17,167.45,131.44,112.81,181.54,179.65,174.77,153.45,206.74,176.22,126.85,171.77,157.68,152.55,,36,965,33,36.1,
26.06.23 13:42:59,64.98,149.48,165.08,170.63,160.66,152.09,141.78,184.02,176.39,168.31,143.72,163.57,157.7,128.15,90.77,176.05,162.91,151.72,129.04,174.75,158.57,110.69,162.32,138.49,146.58,,36,965,33,36.11,
26.06.23 13:43:14,65.23,142.82,165.54,166.43,139.86,134.01,176.73,201.58,170.84,174.33,132.15,190,171.37,121.43,102.8,175.81,163.6,168.84,146.55,174.27,138.48,71.22,171.77,136.75,128.92,,36,965,33,36.14,
26.06.23 13:43:29,65.48,164.74,175.45,165.5,155.61,149.57,136.31,207.33,189.11,179.45,153.73,175.78,173.69,141.22,109.87,187.81,173.3,151.49,145.63,199.92,173.24,113.21,209.99,148.88,135.52,,36,965,33,36.16,
26.06.23 13:43:44,65.73,155.29,165.08,176.29,156.29,164.69,142.88,198.12,182.7,169.03,147.11,188.08,164.48,118.42,108.82,178.9,189.44,168.37,141.09,207,148.54,107.36,183.37,149.78,132.1,,36,965,33,36.21,
26.06.23 13:43:59,65.98,175.09,173.78,158.59,167.88,153.94,168.97,222.14,189.59,170.23,159.98,180.94,174.85,135.42,102.39,193.19,182.02,168.61,153.68,196.43,166.34,134.26,173.21,171.78,153.44,,36,965,33,36.22,
26.06.23 13:44:14,66.23,168.57,182.41,165.5,160.89,152.32,170.37,223.7,186.01,183.14,144.4,194.83,179.53,133.2,104.87,206.13,183.68,176.2,156.01,196.67,160.5,93.25,203.58,161.57,146.8,,36,965,33,36.25,
26.06.23 13:44:29,66.48,146.02,156.75,161.34,148.79,158.35,176.73,201.08,165.59,163.77,126.26,157.03,166.31,108.67,78.06,157.22,169.81,183.43,130.58,194.93,162.92,88.45,163.49,142,125.76,,36,965,33,36.29,
26.06.23 13:44:44,66.73,169.29,171.18,172.27,168.59,153.48,156.32,196.39,182,172.4,147.11,174.62,170.21,115.86,106.95,205.63,191.62,200.21,142.45,193.69,166.09,117.22,190.76,156.32,139.18,,36,965,33,36.3,
26.06.23 13:44:59,66.98,155.53,170,168.76,153.55,155.09,147.1,201.58,179.18,159.99,175.11,177.42,172.99,113.31,123.91,179.62,178.94,175.48,138.61,189.75,152.81,115.95,202.82,140.02,139.18,,36,965,33,36.33,
26.06.23 13:45:14,67.23,148.33,173.55,167.82,163.91,151.4,151.8,200.09,163.32,183.14,155.34,162.21,171.37,118.85,100.53,176.29,168.19,178.36,167.56,208.27,165.12,112.16,209.73,158.14,148.12,,36,965,33,36.38,
26.06.23 13:45:30,67.5,181.46,204.92,189.76,172.36,162.8,163.64,233.68,204.9,206.38,177.52,195.8,188.08,119.49,122.83,196.88,198.95,180.04,188.02,219.63,173.98,144.92,248.29,166.41,176.05,,36,965,33,36.4,
26.06.23 13:45:45,67.75,160.94,174.02,157.91,146.09,144.33,159.73,183.78,170.61,141.26,136.79,174.85,163.35,99.53,115.78,159.51,191.14,173.34,145.41,185.83,162.19,114.89,213.09,153.6,133.16,,36,965,33,36.4,
26.06.23 13:46:00,68,158.34,170.23,177.48,161.82,151.63,145.76,198.36,189.11,174.82,134.36,176.25,168.6,113.31,87.16,192.69,182.97,151.49,146.78,203.45,170.27,135.58,197.25,146.65,147.46,,36,965,33,36.43,
26.06.23 13:46:15,68.25,180.72,169.29,164.57,151.05,152.32,163.87,233.15,187.2,185.62,158.82,198.49,191.2,139.42,98.48,178.43,188.24,153.77,156.94,202.19,169.28,104.46,199.27,159.05,143.3,,36,965,33,36.44,
26.06.23 13:46:30,68.5,169.29,176.4,173.69,166.01,155.33,157,209.09,195.36,177.5,158.82,180,168.83,124.45,106.74,184.42,166.12,191.25,156.01,199.42,176.97,127.28,171.54,152.7,143.3,,36,965,33,36.47,
26.06.23 13:46:45,68.75,166.17,186.29,194.91,181.69,180.04,175.55,223.96,180.35,180.68,154.19,192.41,184.26,111.41,99.51,185.15,196.74,173.1,153.68,207.51,153.53,122.54,184.59,171.07,166.55,,36,965,33,36.5,
26.06.23 13:47:00,69,174.36,182.89,182.5,159.97,168.24,157.68,226.04,187.2,207.42,162.55,179.06,198.49,137.86,117.69,194.17,217.28,180.76,179.15,227.25,175.97,122.12,210.24,189.21,146.8,,36,965,33,36.54,
26.06.23 13:47:15,69.25,160.94,173.31,182.02,166.01,156.95,166.88,206.33,190.78,179.45,146.66,174.38,185.69,108.67,100.33,193.19,195.52,180.04,156.94,197.67,157.6,135.14,196.25,165.25,131.67,,36,965,33,36.55,
26.06.23 13:47:30,69.5,145.34,144.97,153.36,135.67,141.61,133.71,204.32,167.41,158.11,143.05,176.25,163.12,114.16,69.13,164.34,172.83,142.71,132.13,165.78,149.96,102,186.31,138.27,127.23,,36,965,33,36.58,
26.06.23 13:47:45,69.75,152.73,175.21,172.27,160.2,146.82,153.82,203.82,167.18,166.39,144.4,181.89,174.38,113.52,106.11,185.63,185.12,181.25,145.63,202.19,155.2,97.71,183.37,165.02,128.92,,36,965,33,36.61,
26.06.23 13:48:00,70,162.12,169.76,176.76,164.61,160.45,168.74,219.04,177.55,203.03,160.68,165.62,168.14,122.29,107.57,179.62,169.35,164.15,162.34,184.62,156.64,115.74,199.02,145.54,139.83,,36,965,33,36.64,
26.06.23 13:48:15,70.25,157.17,161.36,173.92,166.24,153.94,157.22,201.08,183.65,184.87,144.62,178.12,178.12,119.28,92.18,185.87,168.19,153.31,141.09,201.18,158.08,120.62,192.75,159.05,136.8,,36,965,33,36.65,
26.06.23 13:48:30,70.5,165.93,170.94,173.92,166.71,149.11,167.11,210.61,181.53,174.33,149.16,176.02,184.73,112.46,114.08,184.18,174.24,147.42,151.83,193.69,174.98,98.93,193.5,147.1,140.04,,36,965,33,36.69,
26.06.23 13:48:45,70.75,158.81,168.35,157.45,166.95,147.05,163.41,216.73,172.22,175.3,149.84,178.83,167.45,121.21,99.3,167.36,190.41,170.97,139.51,201.68,151.86,120.62,195.25,146.43,155.9,,36,965,33,36.72,
26.06.23 13:49:00,71,184.18,195.64,193.43,176.17,167.05,193.12,243.6,207.62,203.29,153.73,190.48,210.64,142.34,104.25,187.33,187.04,177.16,164,214.95,171.5,145.59,213.35,178.15,152.77,,36,965,33,36.75,
26.06.23 13:49:15,71.25,161.65,168.82,190.98,168.82,163.98,152.25,225.78,191.02,197.41,158.82,205.15,188.56,122.51,105.28,185.87,184.64,155.37,157.18,211.86,164.63,127.5,184.35,146.43,146.14,,36,965,33,36.76,
26.06.23 13:49:30,71.5,150.17,168.35,174.63,160.89,172.78,162.26,237.14,187.2,175.79,169.62,190,174.38,121.43,111.13,197.13,203.91,166.73,151.83,201.94,161.71,115.31,177.06,151.12,144.39,,36,965,33,36.8,
26.06.23 13:49:45,71.75,145.8,159.51,165.5,152.41,131.58,158.14,198.61,176.39,168.31,144.62,188.32,168.14,126.63,83.78,182.98,171.44,146.97,167.32,188.52,147.36,102.61,160.45,172.95,155.01,,36,965,33,36.83,
26.06.23 13:50:00,72,178.27,185.32,183.94,182.17,177.85,168.97,232.89,197.79,214.2,187.76,182.13,200.45,123.15,124.34,197.88,199.45,164.85,142.45,220.67,169.04,120.19,178.26,153.37,154.78,,36,965,33,36.83,
26.06.23 13:50:15,72.25,146.02,159.97,145.29,142.74,136.9,147.99,214.93,169.01,132.27,130.18,165.4,159.5,86.94,81.4,150.43,166.12,138.93,139.74,166.02,139.41,85.46,165.84,147.32,119.5,,36,965,33,36.85,
26.06.23 13:50:30,72.5,158.11,179.28,169.46,159.51,155.33,161.11,221.36,186.49,192.36,152.36,174.15,196.54,136.75,97.46,204.12,185.6,176.92,154.15,206.74,154.25,137.79,182.15,148.88,155.01,,36,965,33,36.89,
26.06.23 13:50:45,72.75,146.71,177.84,163.65,159.28,164.21,167.11,213.66,182.23,183.88,160.44,178.12,163.35,123.15,92.99,177.24,177.05,185.86,151.6,190.49,168.05,120.83,205.88,157.68,126.81,,36,965,33,36.9,
26.06.23 13:51:00,73,152.03,167.88,169.22,158.36,147.74,159.73,225.78,197.06,181.42,156.27,188.08,183.31,128.59,114.29,180.34,184.4,181.97,163.05,205.73,163.65,116.37,171.3,156.09,149.23,,36,965,33,36.93,
26.06.23 13:51:15,73.25,156.23,160.2,176.76,169.53,149.11,153.82,215.45,194.64,173.61,149.38,170.68,181.18,120.14,108.41,185.15,194.05,173.57,154.61,228.31,176.22,108.82,168.44,144.87,142.87,,36,965,33,36.96,
26.06.23 13:51:30,73.5,171.7,179.04,191.96,175.93,179.31,173.66,220.59,198.52,198.69,143.05,198,201.93,115.43,109.03,207.65,197.48,193.23,151.83,201.94,160.26,119.98,199.77,189.7,141.34,,36,965,33,36.99,
26.06.23 13:51:45,73.75,154.82,164.84,170.16,163.68,165.16,145.98,232.09,184.12,194.63,138.35,172.99,157.7,112.46,97.46,169.46,164.51,165.32,151.14,170.01,158.57,88.84,172.01,143.33,140.04,,36,965,33,37.01,
26.06.23 13:52:00,74,172.67,166.01,155.63,161.59,176.88,165.02,216.98,189.59,160.23,159.05,167.23,177.65,122.94,106.11,178.9,193.81,158.13,149.99,190.98,158.81,100.77,181.18,162.03,122.41,,36,965,33,37.04,
26.06.23 13:52:15,74.25,152.96,174.02,159.05,151.73,155.33,168.97,224.48,187.44,176.76,153.27,166.31,177.89,103.46,105.91,190.25,200.68,154.91,144.04,216.5,165.12,94.06,194.75,150.9,152.55,,36,965,33,37.07,
26.06.23 13:52:30,74.5,160.46,167.41,176.05,178.08,170.39,161.11,255.94,190.78,183.64,150.07,202.67,187.84,122.72,89.56,188.78,206.9,174.53,152.53,180.26,161.47,125.34,178.75,186.06,150.55,,36,965,33,37.1,
26.06.23 13:52:45,74.75,158.81,171.65,173.92,156.75,165.63,152.25,214.42,190.55,173.61,151.44,167.45,177.89,122.29,100.94,184.9,195.27,168.37,163.52,231.78,163.41,91.65,202.82,156.54,138.1,,36,965,33,37.11,
26.06.23 13:53:00,75,169.77,178.32,169.46,164.38,154.63,163.18,232.36,186.97,193.87,156.96,175.32,181.18,119.06,108.41,197.88,190.17,164.39,169,194.44,146.89,97.3,213.87,166.41,140.26,,36,965,33,37.13,
26.06.23 13:53:15,75.25,157.17,166.24,166.66,156.98,156.49,150.45,205.32,169.24,185.62,161.14,175.08,170.21,115.65,100.53,170.63,186.55,166.49,143.36,202.44,159.53,115.74,177.54,180.06,134.66,,36,965,33,37.15,
26.06.23 13:53:30,75.5,168.81,173.78,185.15,180.96,180.77,141.34,213.91,192.95,190.1,164.89,178.36,181.65,125.76,107.36,191.71,196.74,167.2,174.53,192.46,167.81,103.85,193.25,159.05,167.7,,36,965,33,37.18,
26.06.23 13:53:45,75.75,161.65,163.21,174.87,153.55,143.42,169.91,199.35,180.59,166.63,154.19,177.65,188.32,100.97,84.37,173.92,173.53,151.72,165.18,179.54,151.15,128.15,181.18,143.11,131.67,,36,965,33,37.22,
26.06.23 13:54:00,76,163.55,160.89,162.26,163.91,143.42,142.22,205.32,167.64,169.27,123.23,157.47,172.06,107.21,90.57,174.87,172.6,150.36,126.84,173.09,156.64,119.55,151.2,145.76,137.88,,36,965,33,37.25,
26.06.23 13:54:15,76.25,147.17,156.75,162.72,158.13,147.28,143.77,223.44,189.35,159.28,145.08,177.89,178.59,120.57,80.62,192.94,168.89,144.28,155.31,185.1,157.36,78.97,179.96,154.28,146.8,,36,965,33,37.26,
26.06.23 13:54:30,76.5,172.42,172.6,163.65,144.3,163.03,140.9,221.88,176.15,154.37,150.98,154.34,177.42,106.79,79.63,187.08,171.9,153.31,166.61,191.22,167.56,91.85,156.73,152.02,143.08,,36,965,33,37.29,
26.06.23 13:54:45,76.75,161.41,164.61,159.51,170.71,146.14,138.27,202.33,188.63,176.52,124.74,184.26,170.68,116.5,76.89,176.29,183.21,170.97,158.35,195.43,163.9,110.07,175.37,151.12,137.02,,36,965,33,37.32,
26.06.23 13:55:00,77,151.1,166.24,162.26,152.19,149.79,168.04,197.38,169.24,159.28,126.26,164.03,155.24,109.3,59.05,188.78,162.91,155.37,147,172.37,147.83,108.61,195.75,139.37,152.11,,36,965,33,37.33,
26.06.23 13:55:15,77.25,156.7,166.95,173.21,152.64,156.25,160.65,212.13,198.03,177.98,139.91,171.6,167.23,121,95.22,185.15,177.99,177.16,167.32,199.92,166.83,116.79,161.85,163.18,144.83,,36,965,33,37.36,
26.06.23 13:55:31,77.52,170.73,170.23,171.33,167.18,169.43,159.51,210.11,201.21,187.61,159.75,185.21,172.29,115.01,105.7,175.1,196.01,185.37,144.72,184.13,163.9,106.95,189.52,165.95,150.33,,36,965,33,37.4,
26.06.23 13:55:46,77.77,148.56,151.96,157.68,162.52,157.88,151.12,214.17,175.46,176.03,141.25,183.78,178.12,112.46,84.97,190.98,176.11,182.7,145.63,174.75,169.04,119.98,175.85,154.5,134.02,,36,965,33,37.41,
26.06.23 13:56:01,78.02,162.12,172.84,162.95,159.05,155.79,146.87,223.96,185.3,175.79,168.43,165.85,190.96,124.89,84.37,187.57,191.86,165.32,166.37,208.78,152.1,117.22,175.85,152.02,149.23,,36,965,33,37.43,
26.06.23 13:56:16,78.27,156.46,174.26,168.06,160.89,176.64,144.87,217.75,200.72,195.89,160.21,172.06,197.02,129.25,85.77,170.63,187.28,203.74,156.48,192.46,176.72,121.47,169.87,163.41,139.39,,36,965,33,37.47,
26.06.23 13:56:31,78.52,175.34,167.41,173.69,167.41,153.01,160.88,198.36,189.11,166.15,143.05,182.13,182.84,114.8,98.69,178.67,178.94,136.51,164,188.77,165.85,121.47,182.64,159.51,147.68,,36,965,33,37.49,
26.06.23 13:56:44,78.73,164.02,167.18,181.78,158.82,165.87,146.21,216.21,182.7,168.55,138.35,164.94,176.95,131.44,90.97,190.98,181.54,182.21,129.48,192.7,171.26,119.13,166.08,173.89,155.68,,36,965,33,37.51,
26.06.23 13:58:07,80.12,158.11,166.24,162.26,151.96,158.35,153.82,207.33,180.12,176.28,143.05,176.25,174.62,111.2,90.77,183.46,181.3,167.43,155.78,190.73,160.98,110.69,183.86,153.6,135.3,,36,965,33,37.36,
26.06.23 13:58:22,80.37,157.17,165.78,161.57,152.19,157.42,153.15,207.58,179.65,177.74,141.7,174.62,173.69,109.72,89.56,182.98,180.36,167.2,152.53,190.24,160.74,110.07,183.13,152.7,133.8,,36,965,33,37.36,
26.06.23 13:58:38,80.63,157.64,165.31,161.57,150.6,157.42,153.15,205.32,179.65,178.72,142.37,175.55,173.92,109.3,88.96,181.78,179.88,165.79,154.61,190.49,161.22,109.86,183.86,153.82,134.23,,36,965,33,37.33,
26.06.23 13:58:53,80.88,156.93,164.84,161.34,150.6,156.25,152.47,205.82,179.42,177.01,141.48,173.45,172.06,108.46,88.36,182.74,179.65,166.73,151.14,191.22,160.01,107.98,183.13,152.7,133.38,,36,965,33,37.32,
26.06.23 13:59:08,81.13,156.93,164.61,160.65,149.7,154.86,152.25,203.32,178.95,174.33,141.03,172.76,172.53,107.42,88.16,181.78,178.23,165.79,152.99,190.24,159.77,108.82,182.39,153.6,133.16,,36,965,33,37.32,
26.06.23 13:59:23,81.38,156.23,163.68,159.74,148.79,154.86,151.35,202.08,178.95,172.4,139.24,172.99,171.6,107,87.16,179.62,177.99,165.55,151.6,189.26,158.33,106.12,182.15,152.02,132.1,,36,965,33,37.29,
26.06.23 13:59:38,81.63,155.99,164.38,159.74,150.15,153.48,151.12,203.57,178.72,171.91,139.91,172.06,171.6,105.54,86.16,178.9,177.29,166.02,150.68,189.01,158.08,105.29,182.39,151.8,131.89,,36,965,33,37.29,
26.06.23 13:59:53,81.88,155.53,162.75,159.28,151.28,153.24,151.12,202.83,178.02,171.91,138.79,171.83,169.75,105.12,86.56,179.14,176.58,165.09,148.38,189.75,158.57,104.46,182.15,150.45,130.61,,36,965,33,37.28,
26.06.23 14:00:08,82.13,155.06,162.28,158.82,150.37,152.32,150.45,200.84,178.02,172.16,139.02,171.14,169.52,104.29,84.97,178.43,175.88,164.15,148.61,189.01,158.33,103.43,181.18,150.45,129.55,,36,965,33,37.25,
26.06.23 14:00:23,82.38,155.29,162.05,158.59,148.57,150.71,150.22,201.83,177.78,171.67,136.13,169.75,169.52,103.46,83.58,177.48,174.94,164.62,148.61,188.77,156.88,103.23,181.91,149.78,129.76,,36,965,33,37.24,
26.06.23 14:00:38,82.63,154.59,162.75,158.36,148.12,150.48,149.78,199.85,177.55,169.51,136.13,170.21,169.29,103.04,84.57,178.19,174.47,163.69,145.86,188.77,157.84,102.82,180.93,149.78,130.4,,36,965,33,37.22,
26.06.23 14:00:53,82.88,154.82,160.89,157.68,146.32,149.79,149.78,199.6,178.02,169.03,134.8,168.83,167.45,102.63,83.38,177.24,173.77,163.45,147,188.28,156.4,101.79,180.2,149.1,128.49,,36,965,33,37.22,
26.06.23 14:01:08,83.13,154.12,160.66,157.91,144.53,149.11,149.1,198.86,176.85,168.31,135.02,168.14,167,101.18,82.59,176.53,173.07,163.69,147.46,187.05,154.96,101.18,181.18,148.88,128.92,,36,965,33,37.19,
26.06.23 14:01:23,83.38,153.89,160.2,156.77,142.74,147.96,148.88,197.62,176.62,167.35,133.7,168.37,166.08,99.94,81.4,176.29,171.9,162.99,142.68,187.3,155.92,103.02,180.69,148.43,127.02,,36,965,33,37.18,
26.06.23 14:01:38,83.63,153.42,159.97,156.99,141.85,148.19,148.43,196.64,176.62,166.15,133.7,167,166.08,99.94,81.6,175.81,171.44,162.99,142,187.3,155.2,100.15,180.2,149.33,127.23,,36,965,33,37.16,
26.06.23 14:01:53,83.88,152.96,159.74,156.08,142.08,147.28,147.99,196.15,176.85,163.77,133.92,166.54,164.94,98.92,80.22,173.69,171.44,162.06,143.36,187.05,154.72,99.13,179.72,147.54,127.02,,36,965,33,37.15,
26.06.23 14:02:08,84.13,152.49,158.82,155.4,141.19,146.14,147.54,193.21,175.92,162.59,131.5,166.08,164.03,98.71,79.43,175.1,170.04,161.13,142,186.32,153.53,97.91,179.23,147.77,125.13,,36,965,33,37.13,
26.06.23 14:02:23,84.38,153.42,158.59,155.17,140.08,145.01,146.87,192.96,176.15,165.44,131.71,165.4,164.03,97.27,79.43,172.74,169.35,161.83,141.32,186.81,153.05,99.13,178.51,146.87,126.18,,36,965,33,37.13,
26.06.23 14:02:38,84.63,151.33,158.36,154.72,140.97,144.55,146.87,191.5,175.69,164.73,131.06,165.4,162.89,96.86,78.45,170.39,169.35,161.36,138.84,186.08,152.81,97.3,178.51,147.99,125.55,,36,965,33,37.11,
26.06.23 14:02:53,84.88,151.56,158.13,154.72,139.64,144.33,146.87,191.74,175.69,164.73,132.37,164.94,162.67,96.46,79.04,170.39,169.35,160.67,139.06,186.08,152.58,97.91,178.51,146.43,124.29,,36,965,33,37.08,
26.06.23 14:03:08,85.13,151.8,157.67,154.72,139.64,143.42,146.65,190.77,175.46,161.64,130.84,164.71,162.44,95.23,77.08,171.33,168.66,160.9,137.71,186.32,152.58,95.27,178.51,148.21,123.66,,36,965,33,37.08,
26.06.23 14:03:23,85.38,150.41,157.21,153.81,140.08,142.97,146.21,189.31,175.46,162.12,130.4,163.12,161.76,95.03,76.69,171.8,167.27,160.2,136.37,185.83,151.39,97.3,178.02,146.21,123.24,,36,965,33,37.07,
