Measurement Name :,20230626_SDR710_Run08_Plate16_PR,,Generated On :,"26/06/2023, 19:35:56",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 18:37:21,26.5,157.09,158.04,192.05,155.94,190.09,174.51,176.72,152.1,167.1,176.14,174.09,166.41,168.66,164.05,159.6,168.34,172.01,185.05,192.85,179.13,187.99,182.85,187.26,163.38,,33,965,33,32.13,965B6-(E1);
26.06.23 18:37:36,26.75,158.08,162.49,186.96,159.41,200.85,169.23,161.17,149.63,158.17,168.92,181.43,162.88,174.85,162.27,157.05,167.04,164.47,187.06,201.07,180.19,174.29,183.42,174.4,167.29,,33,965,33,32.13,965D6-(E1);
26.06.23 18:37:51,27,159.58,160.51,192.05,159.41,214.33,161.53,174.1,148.4,153.38,176.4,192.09,166.66,168.91,174.85,166.03,178.63,177.8,182.2,210.81,178.07,170.22,188.9,187.53,173.33,,33,965,33,32.17,965D6-(E1);
26.06.23 18:38:06,27.25,153.85,164.47,190.52,160.4,195.71,170.73,182,157.07,152.63,171.23,178.27,174.05,172,165.07,166.81,173.86,172.27,189.35,207.45,166.54,178.39,174.03,184.29,182.12,,33,965,33,32.17,965B6-(E1);
26.06.23 18:38:21,27.5,153.36,165.72,192.31,159.91,189.82,175.02,186.53,155.08,163.51,177.97,170.45,162.38,182.97,168.4,161.39,170.18,160.87,188.78,199.14,179.66,173.27,190.35,173.87,175.45,,33,965,33,32.21,965B6-(E1);
26.06.23 18:38:36,27.75,170.21,165.47,187.21,152.49,201.4,178.82,190.82,162.34,154.64,175.63,186.2,176.62,182.7,177.72,172.27,178.36,202.11,199.22,217.88,187.68,193.78,195.6,191.62,184.27,,33,965,33,32.21,965B6-(E1);
26.06.23 18:38:51,28,149.16,154.12,185.95,160.4,197.6,177.04,192.71,146.2,161.21,167.13,172.79,163.38,175.37,163.8,165.51,176.5,180.98,185.34,196.39,182.86,173.01,180.28,173.07,169.12,,33,965,33,32.24,965B6-(E1);
26.06.23 18:39:06,28.25,165.38,160.26,189.76,160.65,206.86,181.38,190.01,162.09,163.25,179.53,168.9,164.89,168.4,165.84,154.26,183.44,183.11,188.78,207.17,168.36,178.39,182.85,185.91,191.05,,33,965,33,32.27,965B6-(E1);
26.06.23 18:39:21,28.5,150.64,161,194.1,155.94,189.29,170.23,182.8,160.83,147.89,175.37,185.93,170.72,174.33,167.89,156.8,168.6,177,182.77,198.86,179.39,179.93,178,197.1,184,,33,965,33,32.28,965B6-(E1);
26.06.23 18:39:36,28.75,162.85,158.29,193.08,158.66,198.68,170.23,172.79,149.39,156.4,166.87,179.06,165.4,179.81,166.6,160.88,165.73,178.33,188.49,200.24,182.59,188.52,195.01,174.13,198.18,,33,965,33,32.3,965B6-(E1);
26.06.23 18:39:51,29,150.89,165.47,186.45,159.41,182.15,168.48,182.8,149.63,167.61,175.37,180.37,173.28,172.78,169.43,160.63,173.07,181.24,193.4,200.24,180.19,167.44,185.44,170.96,181.59,,33,965,33,32.33,965D6-(E1);
26.06.23 18:40:06,29.25,158.08,166.22,188.99,152.98,200.31,169.73,177.24,141.81,147.89,171.75,172.53,172,170.46,166.35,152.74,172.54,193.07,190.79,192.57,180.46,170.73,175.16,185.64,186.43,,33,965,33,32.33,965D6-(E1);
26.06.23 18:40:21,29.5,172,162.73,194.1,160.4,197.6,179.84,178.83,154.83,161.72,180.06,181.96,179.98,180.07,164.56,160.63,173.86,196.07,189.64,198.86,189.03,173.27,184.86,186.18,188.6,,33,965,33,32.35,965B6-(E1);
26.06.23 18:40:36,29.75,167.66,168.22,189.25,160.9,210.17,170.48,176.19,152.84,155.9,184.52,185.67,175.07,181.12,164.56,170.44,170.44,186.59,192.82,204.39,174.64,181.74,193.84,184.83,180.25,,33,965,33,32.38,965D6-(E1);
26.06.23 18:40:51,30,160.59,166.72,193.85,160.4,198.14,174.76,180.15,146.69,163.25,178.23,179.58,177.65,178.24,178.5,166.55,179.96,189.01,198.63,187.7,175.95,192.73,184.57,191.34,181.05,,33,965,33,32.39,965D6-(E1);
26.06.23 18:41:06,30.25,158.33,155.34,192.31,152.98,191.69,175.02,180.94,155.82,150.63,179.27,179.06,165.65,170.46,168.66,167.07,169.91,176.48,191.66,201.34,181.79,179.93,182.85,184.02,172.81,,33,965,33,32.42,965B6-(E1);
26.06.23 18:41:21,30.5,156.09,160.75,190.01,159.16,198.14,166.99,181.47,153.34,153.88,174.59,172.27,172.25,180.34,168.14,173.06,166.26,192.26,192.53,201.34,175.69,182.78,181.71,189.16,166.51,,33,965,33,32.41,965B6-(E1);
26.06.23 18:41:36,30.75,153.36,160.75,190.26,156.43,202.49,175.02,177.24,146.44,154.39,166.61,170.97,169.2,168.14,164.56,163.19,160.3,190.09,191.08,199.97,180.99,176.33,192.09,185.91,163.64,,33,965,33,32.39,965D6-(E1);
26.06.23 18:41:51,31,150.89,169.22,192.56,157.17,201.12,171.24,184.39,158.57,146.9,180.06,174.61,172.25,165.07,167.63,167.32,178.36,196.07,187.92,206.34,178.6,189.04,181.13,184.83,185.62,,33,965,33,32.38,965D6-(E1);
26.06.23 18:42:06,31.25,154.35,164.22,189.5,157.92,182.68,193.28,177.51,150.62,140.98,174.07,176.17,160.12,172.26,166.86,161.91,167.82,184.98,185.34,201.9,179.39,177.1,177.71,185.64,174.92,,33,965,33,32.38,965D6-(E1);
26.06.23 18:42:21,31.5,158.33,156.32,185.95,152.49,205.22,166.99,163.73,138.43,163.25,171.49,177.74,154.15,167.63,177.2,160.63,174.12,186.32,180.21,205.22,174.11,180.71,175.44,189.98,170.96,,33,965,33,32.38,965D6-(E1);
26.06.23 18:42:36,31.75,158.58,152.66,182.67,153.47,183.47,175.27,167.6,143.27,148.64,167.64,169.93,157.88,170.97,163.54,158.84,159.53,180.18,184.2,194.21,177.54,178.39,172.9,190.8,171.75,,33,965,33,32.38,965D6-(E1);
26.06.23 18:42:51,32,153.36,161.74,183.17,153.22,189.03,169.23,176.98,150.13,146.15,169.69,178.01,162.12,166.35,171.49,155.02,164.96,183.11,180.78,206.9,184.46,179.42,176.29,186.18,170.96,,33,965,33,32.38,965D6-(E1);
26.06.23 18:43:06,32.25,158.08,163.73,184.94,152.73,191.96,173.25,171.75,144.98,147.39,175.37,179.85,158.12,167.89,167.63,163.97,162.36,180.71,176.54,189.59,186.61,182.78,186.3,202.09,161.31,,33,965,33,32.39,965D6-(E1);
26.06.23 18:43:21,32.5,166.64,167.22,192.82,161.15,204.4,187.81,188.94,153.59,150.63,180.32,180.64,172.77,184.02,179.55,172.01,173.07,193.34,182.49,212.22,187.41,185.64,188.9,196.83,164.68,,33,965,33,32.41,965D6-(E1);
26.06.23 18:43:36,32.75,156.59,160.75,180.17,154.95,191.16,157.6,177.24,143.76,146.65,164.32,177.22,165.9,168.66,164.82,153.75,167.3,178.33,180.78,190.67,172.27,175.06,178.85,186.18,173.6,,33,965,33,32.39,965D6-(E1);
26.06.23 18:43:51,33,151.38,167.72,173.95,155.94,198.95,177.04,185.19,146.69,150.13,170.97,174.87,163.13,159.23,165.58,161.14,168.87,179.39,183.06,203,180.99,184.6,178.85,198.49,163.38,,33,965,33,32.42,965D6-(E1);
26.06.23 18:44:06,33.25,161.59,169.73,193.33,154.45,199.77,169.73,170.45,148.4,155.64,170.97,183.01,170.21,169.17,168.4,158.84,180.5,180.18,184.77,195.3,193.37,172.76,189.19,189.16,169.91,,33,965,33,32.42,965B6-(E1);
26.06.23 18:44:21,33.5,164.87,171.99,188.23,160.4,191.16,175.52,182,149.39,158.68,193.57,185.13,172.51,174.59,161.26,167.07,172.54,201.01,200.09,200.79,192.55,173.01,188.03,188.89,175.45,,33,965,33,32.42,965B6-(E1);
26.06.23 18:44:36,33.75,151.87,160.26,185.19,159.66,206.04,179.84,168.63,141.57,143.93,169.69,180.9,165.9,166.35,158.48,155.78,168.08,182.84,175.13,201.07,165.24,163.92,173.46,198.21,161.31,,33,965,33,32.42,965D6-(E1);
26.06.23 18:44:51,34,156.59,167.97,187.98,154.7,211.83,172.75,180.94,151.11,149.38,172.52,174.61,159.62,155.96,170.97,157.82,178.63,187.13,183.34,195.03,179.93,175.06,186.3,183.75,181.85,,33,965,33,32.42,965B6-(E1);
26.06.23 18:45:06,34.25,168.42,166.22,187.47,157.92,192.49,173,191.9,154.58,154.39,188.23,188.06,168.94,166.86,165.33,170.7,172.01,168.88,190.79,213.06,173.32,178.39,192.09,201.53,170.96,,33,965,33,32.42,965B6-(E1);
26.06.23 18:45:21,34.5,157.83,169.98,186.71,157.67,183.2,181.89,179.88,141.33,150.63,163.3,178.79,167.93,162.53,166.35,165.51,163.66,187.93,190.22,211.66,181.52,174.8,181.13,169.91,160.79,,33,965,33,32.42,965B6-(E1);
26.06.23 18:47:13,36.37,161.84,163.48,183.17,147.84,181.89,166.24,171.75,146.44,146.9,171.23,176.96,164.64,164.82,161.76,158.58,169.65,178.33,193.69,188.51,176.75,170.73,184.29,185.1,160.53,,33,965,33,32.53,
26.06.23 18:47:28,36.62,163.1,175.79,192.05,159.16,201.4,191.71,179.35,153.84,153.13,177.71,185.13,176.62,176.41,175.89,170.7,173.33,183.11,193.98,196.67,188.49,173.52,198.82,180.79,163.38,,33,965,33,32.53,
26.06.23 18:47:43,36.87,154.35,167.72,185.19,148.57,182.94,179.08,174.88,150.37,148.14,171.23,177.74,167.17,167.89,165.58,159.35,172.28,183.64,194.85,200.24,189.57,178.13,184.57,188.07,176.25,,33,965,33,32.55,
26.06.23 18:47:58,37.12,153.85,170.73,185.44,154.21,187.7,169.73,175.41,150.62,148.64,172.26,171.23,167.17,168.66,166.35,163.97,171.22,189.28,186.48,205.5,173.59,163.17,173.18,185.1,167.03,,33,965,33,32.56,
26.06.23 18:48:13,37.37,173.54,166.97,191.03,163.4,197.06,177.8,182.26,153.59,153.63,177.71,180.9,169.2,171.23,174.08,168.36,174.65,177.8,187.06,203,189.03,184.34,184.86,172.28,179.71,,33,965,33,32.58,
26.06.23 18:48:28,37.62,160.84,166.97,177.17,150.28,184.52,169.98,178.56,152.1,153.63,170.72,177.74,159.62,168.14,169.43,155.27,169.91,183.64,183.34,188.78,175.69,165.18,176.29,175.99,158.98,,33,965,33,32.59,
26.06.23 18:48:43,37.87,154.6,162.98,189.76,150.03,179.79,183.94,180.41,151.36,150.88,167.13,179.58,163.63,169.94,163.54,151.73,170.44,173.85,179.93,199.41,178.6,162.42,186.88,186.18,175.19,,33,965,33,32.6,
26.06.23 18:48:58,38.12,161.84,174.02,190.52,151.99,200.04,171.74,172.27,155.82,150.63,181.1,186.73,161.37,181.91,166.35,158.58,171.49,179.39,190.22,195.03,183.39,170.73,190.64,199.87,184.54,,33,965,33,32.6,
26.06.23 18:49:13,38.37,151.38,164.97,177.67,148.57,183.73,178.57,177.77,147.42,149.88,159.51,179.32,166.15,180.07,164.31,162.16,165.47,182.84,189.64,196.94,177.8,170.47,191.51,188.62,153.6,,33,965,33,32.6,
26.06.23 18:49:28,38.62,161.84,173.26,185.95,155.94,198.68,178.06,184.93,148.65,155.39,178.23,185.13,167.17,166.86,175.11,158.58,178.63,179.65,187.06,202.73,177.8,180.97,192.09,185.1,171.75,,33,965,33,32.63,
26.06.23 18:49:43,38.87,162.6,168.22,188.99,156.18,188.76,176.28,183.06,151.85,155.39,174.59,184.87,165.14,177.2,176.15,171.49,178.36,184.18,196.88,193.66,184.19,162.67,180.56,191.62,171.75,,33,965,33,32.64,
26.06.23 18:49:58,39.12,158.83,164.22,187.47,154.45,187.43,179.08,176.19,151.36,155.14,173.55,181.69,166.66,173.56,163.29,158.33,174.65,179.92,196.01,191.49,181.26,163.92,184.86,181.87,157.7,,33,965,33,32.66,
26.06.23 18:50:13,39.37,165.12,170.98,189.5,157.92,192.76,186.78,186.79,154.33,154.13,172.78,180.9,160.87,174.08,166.86,158.07,167.3,177.53,192.53,200.52,179.93,175.06,182.56,188.89,164.94,,33,965,33,32.67,
26.06.23 18:50:28,39.62,157.58,172.24,187.98,157.42,181.37,179.08,179.09,153.59,155.39,173.04,181.43,161.12,168.66,167.63,155.02,176.77,175.16,193.11,196.94,180.72,178.13,178.28,185.1,179.44,,33,965,33,32.69,
26.06.23 18:50:43,39.87,160.09,169.22,180.67,148.81,183.2,176.03,184.39,155.82,157.66,169.69,183.01,168.18,184.02,169.17,158.58,168.6,173.58,193.69,182.87,187.14,158.44,184.86,186.72,159.76,,33,965,33,32.71,
26.06.23 18:50:58,40.12,158.58,161.99,187.98,151.5,184,171.49,191.36,152.84,155.9,163.56,187.26,163.38,170.71,167.37,157.31,180.23,176.48,189.93,195.3,191.2,172.5,188.61,189.43,165.2,,33,965,33,32.71,
26.06.23 18:51:13,40.37,165.88,170.98,188.23,156.18,180.32,178.31,186.53,153.59,150.88,169.43,189.67,166.91,181.39,170.2,155.78,176.5,187.4,194.56,198.04,179.93,177.1,182.85,193.8,181.05,,33,965,33,32.73,
26.06.23 18:51:28,40.62,158.08,167.72,185.19,153.96,179.53,181.38,184.39,156.32,160.71,172,188.33,168.69,177.72,176.68,158.58,170.7,186.05,191.66,196.67,190.65,171.74,192.39,185.64,174.39,,33,965,33,32.74,
26.06.23 18:51:43,40.87,162.6,168.47,185.7,152.24,190.36,178.06,188.13,159.07,148.88,175.37,183.01,173.02,175.11,170.97,156.54,175.71,169.92,195.14,196.12,188.22,176.08,171.21,189.98,177.58,,33,965,33,32.74,
26.06.23 18:51:58,41.12,166.39,156.81,182.92,151.99,186.64,180.1,183.59,156.57,147.14,167.13,179.58,160.62,171.49,172,159.35,169.91,180.45,186.77,195.85,179.93,169.71,182.85,183.21,177.58,,33,965,33,32.75,
26.06.23 18:52:13,41.37,162.35,171.24,187.21,151.26,182.94,175.78,183.06,162.34,149.88,175.11,175.39,174.05,167.37,166.35,160.88,168.08,186.05,193.69,195.3,178.86,171.74,180.56,192.44,172.01,,33,965,33,32.78,
26.06.23 18:52:28,41.62,163.36,167.22,189.5,154.45,188.23,176.79,181.73,150.87,148.39,166.36,183.81,165.65,170.46,172,155.78,170.96,176.21,191.37,192.03,174.9,172.5,177.71,182.4,167.55,,33,965,33,32.77,
26.06.23 18:52:43,41.87,159.58,170.23,186.45,152.49,191.16,178.06,190.82,150.13,154.13,173.55,175.39,161.87,167.37,171.23,157.82,175.44,184.18,191.95,190.4,178.6,173.27,175.44,187.26,163.64,,33,965,33,32.78,
26.06.23 18:52:58,42.12,162.35,169.98,185.19,149.3,178.49,179.33,187.33,153.09,150.63,165.34,181.69,161.12,176.68,170.2,160.37,176.5,185.25,194.56,197.49,176.75,169.97,181.13,184.02,172.28,,33,965,33,32.78,
26.06.23 18:53:13,42.37,164.11,165.97,191.54,155.94,189.03,179.08,176.19,148.9,151.88,182.42,181.16,166.15,179.55,171.49,170.7,180.5,183.91,191.37,190.4,192.82,171.74,191.51,188.89,168.86,,33,965,33,32.78,
26.06.23 18:53:28,42.62,163.86,173.51,184.94,150.52,178.49,172.49,187.06,151.85,148.64,169.43,182.75,162.12,177.98,170.97,156.03,173.33,182.04,196.01,189.86,175.95,182.26,180.28,171.75,163.38,,33,965,33,32.81,
26.06.23 18:53:43,42.87,157.58,166.72,193.85,149.06,173.04,177.8,184.13,152.35,151.63,174.07,177.22,173.02,175.11,176.68,160.11,179.16,177.27,193.4,203,181.52,177.62,195.89,179.72,160.27,,33,965,33,32.81,
26.06.23 18:53:58,43.12,162.6,162.98,183.68,151.99,187.96,182.14,182.26,154.83,149.88,173.04,179.85,166.41,178.5,171.23,163.19,181.03,172.53,188.78,196.12,183.92,174.8,185.72,188.07,177.84,,33,965,33,32.83,
26.06.23 18:54:13,43.37,159.84,166.22,181.17,154.21,183.2,181.38,185.99,154.58,156.9,174.85,172.01,172.25,177.72,175.63,158.84,178.9,178.59,193.98,197.22,174.11,183.82,176.01,178.38,173.33,,33,965,33,32.84,
26.06.23 18:54:28,43.62,158.83,168.22,186.96,147.84,189.03,181.38,187.06,150.13,155.39,176.14,180.11,172.25,169.68,172,151.73,170.7,178.86,186.2,193.39,175.95,160.43,190.93,174.93,176.78,,33,965,33,32.85,
26.06.23 18:54:43,43.87,163.1,171.24,193.85,152.73,181.1,189.37,190.28,152.35,153.88,175.88,177.22,173.53,179.29,173.56,160.63,185.59,178.33,194.27,188.78,173.32,165.43,188.9,182.13,175.98,,33,965,33,32.86,
26.06.23 18:54:58,44.12,156.34,174.02,180.17,152.73,172.78,186,180.94,150.87,155.39,177.71,176.44,164.89,171.49,168.14,161.14,182.64,183.91,189.07,195.85,173.85,176.33,178,181.87,162.08,,33,965,33,32.88,
26.06.23 18:55:13,44.37,160.59,176.05,186.2,159.41,191.42,180.1,186.26,165.12,154.89,178.23,182.75,176.36,180.86,179.03,165,183.44,182.84,191.95,196.94,177.01,179.42,178.57,179.45,166.51,,33,965,33,32.88,
26.06.23 18:55:28,44.62,163.86,171.99,187.21,155.94,181.1,192.23,182.53,156.57,166.58,176.66,177.48,175.33,177.2,180.86,170.18,176.77,194.43,193.11,197.49,184.46,176.59,192.39,191.07,171.22,,33,965,33,32.91,
26.06.23 18:55:43,44.87,158.83,160.75,183.43,151.99,186.64,182.4,192.17,152.6,152.88,166.1,180.9,171.49,178.5,174.08,155.27,175.71,181.78,193.69,196.94,186.88,174.8,187.17,179.72,174.92,,33,965,33,32.91,
26.06.23 18:55:58,45.12,155.34,167.72,188.74,151.99,182.94,181.12,181.73,152.1,167.1,175.37,175.91,166.66,168.91,169.68,161.65,176.77,176.21,193.4,201.34,179.66,177.1,192.09,185.1,178.91,,33,965,33,32.92,
26.06.23 18:56:13,45.37,168.68,171.99,186.45,151.99,189.82,182.14,183.86,164.1,160.71,173.81,177.48,175.84,179.29,170.71,160.63,174.65,183.64,192.24,198.59,174.37,173.27,192.39,182.94,180.78,,33,965,33,32.92,
26.06.23 18:56:28,45.62,159.33,169.22,182.67,152.24,176.4,176.79,184.13,155.57,161.72,172,175.39,173.53,160.24,170.2,159.35,169.65,178.86,187.34,193.94,174.11,162.42,184.57,186.72,166.24,,33,965,33,32.94,
26.06.23 18:56:43,45.87,165.88,170.98,187.21,161.15,197.87,189.11,195.69,161.83,161.72,182.94,185.93,171.74,169.43,171.75,163.45,184.52,188.47,198.34,197.22,193.1,190.09,186.3,177.05,172.28,,33,965,33,32.92,
26.06.23 18:56:58,46.12,164.87,166.47,179.67,153.72,187.17,186.52,181.2,160.83,150.38,182.42,178.53,178.68,168.4,166.35,163.19,172.28,184.71,196.59,200.52,180.46,176.33,178.85,182.94,168.07,,33,965,33,32.94,
26.06.23 18:57:13,46.37,167.66,170.48,187.98,152.49,180.58,178.31,187.6,151.61,147.64,177.45,178.27,177.65,173.04,171.49,165.25,183.71,181.24,195.14,193.94,179.39,175.82,183.71,180.52,183.73,,33,965,33,32.96,
26.06.23 18:57:28,46.62,164.11,169.98,180.67,152.73,186.64,173.75,181.73,152.84,158.17,170.46,176.17,166.91,165.84,172.52,161.65,174.12,176.48,194.56,188.51,176.22,169.46,168.12,172.28,162.34,,33,965,33,32.96,
26.06.23 18:57:43,46.87,171.74,176.3,191.03,154.95,189.03,190.15,185.46,157.82,160.71,189.56,177.48,179.46,172.26,177.72,162.16,180.5,182.58,200.97,198.31,184.46,171.23,188.03,185.91,178.11,,33,965,33,32.96,
26.06.23 18:57:58,47.12,165.63,173.51,183.93,151.01,180.32,179.08,184.93,153.34,157.41,172.78,172.27,176.87,162.02,169.68,159.35,179.69,172.53,191.95,191.22,179.93,170.22,178.57,183.48,158.21,,33,965,33,32.98,
26.06.23 18:58:13,47.37,168.17,167.72,184.94,152.49,172.78,183.68,177.24,152.1,155.14,178.23,176.96,168.94,167.12,174.33,162.94,171.22,183.38,195.72,179.93,174.37,172.25,177.71,187.8,157.44,,33,965,33,32.99,
26.06.23 18:58:28,47.62,157.33,179.11,186.71,154.7,191.16,191.71,185.19,151.61,159.18,171.75,176.17,174.3,170.2,178.5,168.62,182.9,191.17,195.72,195.3,172.8,172,184,189.98,165.46,,33,965,33,33,
26.06.23 18:58:43,47.87,163.61,164.22,187.47,152.73,180.06,188.59,180.15,156.32,154.64,165.34,180.64,171.74,173.56,172,163.71,171.75,183.91,198.34,197.77,175.43,194.84,184,177.85,160.27,,33,965,33,33.02,
26.06.23 18:58:58,48.12,164.37,171.74,183.17,151.99,180.32,191.19,193.79,157.32,160.2,176.4,183.81,169.45,172.26,168.14,163.97,174.65,181.24,196.01,186.08,172.8,180.19,178,172.81,172.81,,33,965,33,33,
26.06.23 18:59:13,48.37,167.41,170.98,186.71,155.94,172,180.61,181.2,156.57,163.76,167.89,183.81,174.05,161,169.94,162.16,178.1,177.53,199.8,185.01,174.9,180.71,188.9,193.53,169.65,,33,965,33,33.02,
26.06.23 18:59:28,48.62,164.11,174.78,183.68,149.79,180.84,182.91,182.26,154.08,158.42,174.33,179.06,171.23,176.94,165.58,162.68,173.33,181.24,195.72,188.24,180.19,175.57,183.42,173.07,162.6,,33,965,33,33.02,
26.06.23 18:59:43,48.87,161.59,167.47,173.21,151.99,185.05,183.17,188.4,152.6,153.38,173.55,184.6,163.63,177.2,171.49,158.07,176.5,171.23,191.95,183.94,174.64,163.17,175.72,175.46,159.24,,33,965,33,33.03,
26.06.23 18:59:58,49.12,165.88,169.22,183.93,150.77,177.45,183.68,179.62,149.63,151.13,181.1,181.16,169.96,171.75,169.94,161.14,175.44,182.58,192.53,185.01,175.43,171.74,185.44,180.52,168.34,,33,965,33,33.05,
26.06.23 19:00:13,49.37,161.34,172.24,186.71,153.22,184,186.52,187.06,153.09,151.13,174.59,178.53,169.2,181.91,170.71,163.45,176.5,194.16,194.85,187.7,180.46,174.8,191.8,182.94,169.65,,33,965,33,33.06,
26.06.23 19:00:28,49.62,159.33,173.76,184.43,151.5,184.52,182.66,183.33,157.57,153.13,169.43,182.22,168.18,173.3,168.4,165.77,189.38,187.13,200.68,195.03,175.95,171.74,187.46,181.33,176.25,,33,965,33,33.06,
26.06.23 19:00:43,49.87,158.33,170.23,184.94,150.52,184.26,183.43,177.77,154.33,152.63,171.23,189.94,172.25,174.33,171.75,160.37,175.97,180.45,194.85,192.85,169.14,179.16,182.56,182.4,169.65,,33,965,33,33.08,
26.06.23 19:00:58,50.12,164.62,168.47,180.17,148.57,183.2,171.49,185.46,151.85,152.63,175.37,178.53,172.51,160.5,168.66,154.01,177.83,181.24,198.05,191.22,172.54,170.73,174.59,164.93,170.17,,33,965,33,33.08,
26.06.23 19:01:13,50.37,159.84,166.47,186.45,153.47,183.47,186.78,192.71,157.07,154.39,172.26,184.6,169.45,170.2,172.78,161.14,181.3,181.24,198.34,185.01,184.19,180.45,201.48,178.12,182.66,,33,965,33,33.09,
26.06.23 19:01:28,50.62,166.39,176.3,189.25,155.44,178.23,180.35,190.55,151.85,154.39,170.46,194.24,171.23,173.04,176.41,166.03,184.78,189.28,199.22,191.22,178.6,175.31,178.57,181.87,163.9,,33,965,33,33.1,
26.06.23 19:01:43,50.87,162.35,167.47,180.67,155.19,184.52,190.15,185.46,151.85,158.17,166.1,181.16,172.25,177.98,174.33,163.97,176.5,184.71,197.76,195.3,180.99,157.2,183.71,189.43,156.67,,33,965,33,33.1,
26.06.23 19:01:58,51.12,160.59,167.97,178.67,148.57,177.71,182.66,178.56,145.46,147.89,162.29,175.39,167.93,166.86,162.53,160.11,169.39,167.84,196.01,193.12,169.66,164.92,186.3,168.86,166.51,,33,965,33,33.1,
26.06.23 19:02:13,51.37,160.09,171.49,180.67,152.73,175.63,183.94,171.75,149.39,152.63,161.53,177.48,175.33,175.63,167.12,160.63,169.39,177.53,196.01,190.67,175.16,164.17,181.71,177.85,169.12,,33,965,33,33.11,
26.06.23 19:02:28,51.62,160.59,169.47,184.18,146.38,181.63,188.59,174.88,151.11,152.63,172,182.22,168.43,167.12,166.35,162.94,169.39,179.92,201.27,191.22,168.88,166.18,177.43,184.83,162.34,,33,965,33,33.11,
26.06.23 19:04:10,53.32,165.12,169.98,181.67,150.52,176.4,188.85,183.06,152.84,154.64,168.4,182.22,170.21,171.75,172,162.16,184.52,177,196.3,189.86,178.07,171.49,181.71,182.67,166.77,,33,965,33,33.19,
26.06.23 19:04:25,53.57,164.87,169.22,181.17,149.79,175.63,187.55,184.13,152.6,157.92,167.38,180.11,169.45,170.97,170.97,161.39,183.44,175.95,194.27,188.51,178.07,169.71,181.42,181.87,166.24,,33,965,33,33.2,
26.06.23 19:05:19,54.47,172.77,189.96,165.13,147.84,189.29,211.37,203.63,167.91,175.91,167.89,194.24,176.62,158.73,179.81,167.58,195.38,184.45,221.85,192.03,208.81,215.93,171.21,191.07,157.18,,33,965,33,33.27,
26.06.23 19:05:34,54.72,176.37,194.42,169.28,146.62,190.36,183.43,189.75,156.57,155.64,157,177.22,167.67,158.48,194.42,175.95,201.16,187.13,195.72,201.9,178.07,151.54,200,184.29,192.69,,33,965,33,33.33,
26.06.23 19:05:49,54.97,164.62,170.48,187.72,148.08,177.97,193.02,182.53,153.84,131.5,159.51,198.31,175.07,170.2,173.3,174.89,184.52,187.13,216.71,201.9,164.47,163.67,191.22,172.28,154.88,,33,965,33,33.35,
26.06.23 19:06:04,55.22,162.6,165.47,183.68,149.55,169.94,172.75,195.69,144.49,170.97,168.92,180.9,160.37,164.31,153.96,163.97,187.21,184.45,203.62,194.48,174.9,162.67,172.05,177.85,151.56,,33,965,33,33.41,
26.06.23 19:06:19,55.47,172.51,188.92,181.17,159.16,186.37,188.59,192.17,165.12,158.42,176.14,183.54,179.98,174.59,174.85,165,183.17,199.91,212.81,214.19,183.66,194.84,172.33,198.49,152.84,,33,965,33,33.45,
26.06.23 19:06:34,55.72,174.83,184.77,190.01,155.94,152,216.54,192.98,151.61,168.64,180.58,198.58,201.12,164.82,165.07,185.5,193.19,217.78,204.5,178.34,214.71,181.23,190.93,177.05,158.47,,33,965,33,33.48,
26.06.23 19:06:49,55.97,173.54,176.05,180.92,154.95,186.64,205.45,201.98,150.13,148.14,163.05,160.2,168.69,174.33,168.4,164.22,178.36,176.21,207.46,201.62,152.2,158.44,178.28,175.72,193.23,,33,965,33,33.52,
26.06.23 19:07:04,56.22,157.83,150.47,183.17,146.86,186.9,179.08,178.03,135.78,152.88,153.74,186.2,161.37,155.96,169.43,157.31,177.57,193.07,194.56,181,207.97,203.39,168.12,192.44,169.38,,33,965,33,33.55,
26.06.23 19:07:19,56.47,178.19,188.66,188.23,160.4,188.49,194.59,184.93,154.33,176.17,175.88,179.32,169.96,188.53,167.12,172.27,188.02,170.7,211.62,183.94,179.13,179.93,196.77,193.26,156.93,,33,965,33,33.58,
26.06.23 19:07:34,56.72,158.33,182.19,187.47,138.9,177.97,209.75,181.73,148.9,145.41,173.29,183.54,173.02,140.62,167.89,167.07,184.78,193.62,207.46,203,174.37,140.88,219.15,178.38,179.71,,33,965,33,33.61,
26.06.23 19:07:49,56.97,155.09,168.47,179.42,158.17,163.05,180.35,180.15,155.08,159.18,149.27,192.35,171.49,152.21,169.68,159.09,200.89,181.51,195.43,191.76,169.66,139.45,197.94,172.28,174.66,,33,965,33,33.63,
