Measurement Name :,20230705_SDR641_Run01_Plate01_PR,,Generated On :,"05/07/2023, 12:42:08",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
05.07.23 12:35:56,25.13,184.06,184.1,189.25,185.65,185.39,179,191.36,190.39,190.52,184.73,184.38,184.93,182.18,181.44,183.74,191.89,185.6,178.19,191.61,181.28,175.24,187.88,183.79,187.26,,27,965,33,26.83,
05.07.23 12:36:11,25.38,184.06,182.81,187.94,185.39,184.36,178.24,191.36,190.39,190.78,185.52,183.87,184.68,182.96,181.18,182.96,192.68,185.08,178.19,192.13,180.74,176.26,187.88,184.05,187,,27,965,33,26.85,
05.07.23 12:36:26,25.63,184.84,183.07,188.72,186.17,184.61,178.49,190.58,191.93,190.25,184.73,184.38,184.68,182.44,181.44,184,191.63,184.82,177.93,191.61,181.81,175.75,188.15,183.01,187.52,,27,965,33,26.83,
05.07.23 12:36:41,25.88,184.58,183.84,187.94,185.13,184.36,178.75,191.63,190.65,190.78,184.73,183.61,184.93,182.96,181.44,183.74,191.89,185.86,177.93,191.08,181.28,176.01,187.36,184.05,187.26,,27,965,33,26.83,
05.07.23 12:36:56,26.13,183.8,183.32,188.99,184.36,185.13,179.26,190.84,191.68,190.78,184.21,184.38,184.93,182.7,180.41,184,192.42,186.12,176.89,191.61,181.28,175.5,187.62,184.05,188.03,,27,965,33,26.83,
05.07.23 12:37:11,26.38,183.8,183.84,188.72,184.61,184.36,178.24,191.36,190.65,190.78,184.21,184.13,183.65,182.96,181.44,183.22,192.68,185.6,177.41,190.55,180.21,175.24,187.09,184.05,187.26,,27,965,33,26.83,
05.07.23 12:37:26,26.63,183.54,182.55,188.2,185.39,184.36,177.98,190.84,190.9,190.52,184.73,183.61,183.14,182.18,180.67,182.7,191.63,185.6,177.15,191.61,180.21,174.98,186.83,183.79,186.75,,27,965,33,26.83,
05.07.23 12:37:41,26.88,183.54,183.07,187.16,184.1,183.84,177.98,190.32,190.65,189.99,185.25,182.84,183.65,181.41,180.67,182.96,191.11,185.6,177.15,190.55,179.94,174.22,186.83,183.53,187.52,,27,965,33,26.83,
05.07.23 12:37:56,27.13,183.54,183.58,187.16,184.61,184.87,179,190.58,190.65,190.78,183.68,183.61,183.14,181.66,181.44,183.48,192.94,185.34,177.41,191.61,180.74,174.98,187.62,183.27,187.26,,27,965,33,26.82,
05.07.23 12:38:11,27.38,184.32,182.04,187.16,184.87,184.87,178.24,190.58,191.42,190.78,184.73,183.87,183.91,181.15,180.67,183.74,192.15,185.08,176.63,191.61,179.68,174.98,187.09,183.01,187.52,,27,965,33,26.82,
05.07.23 12:38:26,27.63,183.28,183.58,187.68,183.58,183.32,178.24,189.53,190.13,189.46,184.73,184.38,184.16,181.15,181.18,183.48,191.37,184.04,177.15,190.82,179.15,174.98,187.36,183.79,186.23,,27,965,33,26.82,
05.07.23 12:38:41,27.88,183.02,182.81,187.94,183.07,184.61,177.98,190.06,189.88,190.78,184.99,183.87,183.39,181.15,180.67,183.74,191.37,184.82,176.37,191.08,180.48,173.71,187.09,183.53,187.26,,27,965,33,26.82,
05.07.23 12:38:56,28.13,183.8,182.55,187.68,184.61,183.07,177.73,190.06,190.13,189.99,184.73,183.35,184.16,181.66,180.41,183.74,191.63,184.82,176.37,190.29,181.01,174.47,187.09,183.53,187.26,,27,965,33,26.83,
05.07.23 12:39:11,28.38,183.02,182.29,187.16,183.07,183.32,177.73,190.32,190.9,191.31,184.73,183.87,184.16,180.89,179.38,183.74,191.37,184.56,176.63,191.08,179.94,174.47,186.83,183.01,187.26,,27,965,33,26.83,
05.07.23 12:39:26,28.63,183.28,183.07,186.89,183.07,184.36,177.73,190.06,190.9,191.05,183.68,183.61,183.39,181.66,180.41,183.74,191.89,184.82,176.11,191.08,180.21,173.71,187.36,183.01,186.49,,27,965,33,26.82,
05.07.23 12:39:41,28.88,182.51,182.81,187.42,184.87,184.1,177.73,190.06,190.39,190.25,183.94,183.35,183.65,181.92,180.41,183.48,191.63,184.04,176.63,190.55,179.94,174.22,187.09,184.05,187.78,,27,965,33,26.83,
05.07.23 12:39:56,29.13,182.51,181.78,186.89,183.58,182.55,177.73,189.27,190.13,189.99,184.21,183.87,183.39,180.89,179.12,181.92,191.11,183.26,175.6,190.82,178.88,173.45,186.31,183.01,185.98,,27,965,33,26.83,
05.07.23 12:40:11,29.38,182.51,182.81,187.68,184.61,183.58,177.48,189.53,189.36,190.25,183.16,183.61,183.91,181.15,180.67,183.74,190.59,183.52,176.63,190.03,179.41,173.2,186.57,183.27,186.49,,27,965,33,26.82,
05.07.23 12:40:26,29.63,183.28,182.04,186.89,183.32,183.84,176.71,190.06,190.13,190.25,183.16,183.1,184.16,181.15,179.12,184.26,191.37,184.56,175.6,190.82,180.21,174.22,186.57,183.01,187,,27,965,33,26.83,
05.07.23 12:40:41,29.88,183.8,182.55,186.63,183.84,183.58,176.71,190.32,189.62,190.25,183.94,183.1,183.65,181.15,179.12,183.74,191.37,184.3,175.86,190.55,179.68,173.45,186.83,183.01,185.98,,27,965,33,26.83,
05.07.23 12:40:56,30.13,182.25,182.29,186.89,183.58,183.58,177.22,189.79,189.62,189.19,182.9,182.58,183.39,180.89,179.12,183.74,191.11,183.52,175.34,190.29,178.88,172.94,186.57,182.5,186.75,,27,965,33,26.83,
05.07.23 12:41:11,30.38,182.77,182.55,186.89,183.58,183.58,176.71,189.79,188.59,189.99,182.64,183.1,182.11,181.15,179.64,183.74,190.32,184.04,175.08,190.82,178.88,173.45,186.57,181.98,185.98,,27,965,33,26.83,
05.07.23 12:41:26,30.63,181.73,182.04,186.89,183.58,181.78,175.95,190.06,189.36,188.66,182.38,182.58,182.11,180.11,178.61,182.44,190.85,183.26,174.82,189.76,178.61,172.69,184.21,181.98,185.46,,27,965,33,26.82,
