sample,lipid,temperature,parent,type,formula,ontology,height_normalized
34,TG 46:3|TG 14:0_14:0_18:3,Ambient,Bleached,Sample,C49H88O6,TG,0.005036300908743074
34,TG 46:4|TG 14:0_14:0_18:4,Ambient,Bleached,Sample,C49H86O6,TG,2.536961255150346e-4
34,TG 48:0|TG 16:0_16:0_16:0,Ambient,Bleached,Sample,C51H98O6,TG,0.19783776515768547
34,TG 48:1|TG 16:0_16:0_16:1,Ambient,Bleached,Sample,C51H96O6,TG,0.069263750354684
34,TG 48:2|TG 14:0_16:0_18:2,Ambient,Bleached,Sample,C51H94O6,TG,0.025189808815296776
34,TG 48:3|TG 16:1_16:1_16:1,Ambient,Bleached,Sample,C51H92O6,TG,0.015556948984504302
34,TG 48:4|TG 14:0_16:1_18:3,Ambient,Bleached,Sample,C51H90O6,TG,0.003023911669581595
34,TG 48:5|TG 14:0_14:0_20:5,Ambient,Bleached,Sample,C51H88O6,TG,6.90341299704637e-4
34,TG 48:5|TG 14:0_16:1_18:4,Ambient,Bleached,Sample,C51H88O6,TG,0.0017471537148493607
34,TG 49:3|TG 15:0_16:0_18:3,Ambient,Bleached,Sample,C52H94O6,TG,0.001867350995532438
34,TG 49:7|TG 16:0_18:3_15:4,Ambient,Bleached,Sample,C52H86O6,TG,0.00198767042427252
34,TG 50:0|TG 16:0_16:0_18:0,Ambient,Bleached,Sample,C53H102O6,TG,0.03550342491590888
34,TG 50:1|TG 16:0_16:0_18:1,Ambient,Bleached,Sample,C53H100O6,TG,0.04844201713192345
34,TG 50:2|TG 16:0_16:0_18:2,Ambient,Bleached,Sample,C53H98O6,TG,0.08915166886681927
34,TG 50:3;O2|TG 16:0_16:0_18:3;O2,Ambient,Bleached,Sample,C53H96O8,OxTG,7.102208959822412e-4
34,TG 50:3|TG 16:0_16:0_18:3,Ambient,Bleached,Sample,C53H96O6,TG,0.030235773790902913
34,TG 50:3|TG 16:0_16:1_18:2,Ambient,Bleached,Sample,C53H96O6,TG,0.2712589970768589
34,TG 50:4|TG 16:0_16:1_18:3,Ambient,Bleached,Sample,C53H94O6,TG,0.025623935583958125
34,TG 50:5|TG 16:1_16:1_18:3,Ambient,Bleached,Sample,C53H92O6,TG,0.002972961559450759
34,TG 50:6|TG 14:0_18:3_18:3,Ambient,Bleached,Sample,C53H90O6,TG,0.009348080617359514
34,TG 50:7|TG 14:0_18:3_18:4,Ambient,Bleached,Sample,C53H88O6,TG,0.0013746578261269857
34,TG 50:8|TG 15:0_15:4_20:4,Ambient,Bleached,Sample,C53H86O6,TG,0.0010553035273817178
34,TG 51:2|TG 16:0_16:0_19:2,Ambient,Bleached,Sample,C54H100O6,TG,9.094174325334633e-4
34,TG 51:2|TG 17:0_17:1_17:1,Ambient,Bleached,Sample,C54H100O6,TG,0.004169204185372018
34,TG 51:4|TG 15:0_16:0_20:4,Ambient,Bleached,Sample,C54H96O6,TG,8.441544441935411e-4
34,TG 51:7|TG 16:0_18:3_17:4,Ambient,Bleached,Sample,C54H90O6,TG,0.0011603059490323331
34,TG 51:8|TG 16:0_15:4_20:4,Ambient,Bleached,Sample,C54H88O6,TG,0.0012789368605138132
34,TG 52:0|TG 16:0_18:0_18:0,Ambient,Bleached,Sample,C55H106O6,TG,0.007749724791482018
34,TG 52:2|TG 16:0_18:1_18:1,Ambient,Bleached,Sample,C55H102O6,TG,0.019264519736554363
34,TG 52:3|TG 16:0_16:0_20:3,Ambient,Bleached,Sample,C55H100O6,TG,0.007098760073506971
34,TG 52:3|TG 16:0_18:1_18:2,Ambient,Bleached,Sample,C55H100O6,TG,0.03965637263192947
34,TG 52:4;O2|TG 16:0_16:0_20:4;O2,Ambient,Bleached,Sample,C55H98O8,OxTG,2.927314112029915e-4
34,TG 52:4|TG 16:0_16:0_20:4,Ambient,Bleached,Sample,C55H98O6,TG,0.012417007438537455
34,TG 52:5|TG 16:0_16:0_20:5,Ambient,Bleached,Sample,C55H96O6,TG,0.006669404264248652
34,TG 52:5|TG 16:0_18:2_18:3,Ambient,Bleached,Sample,C55H96O6,TG,0.013120346728543416
34,TG 52:6|TG 14:0_16:0_22:6,Ambient,Bleached,Sample,C55H94O6,TG,0.001312786242663915
34,TG 52:6|TG 16:0_18:3_18:3,Ambient,Bleached,Sample,C55H94O6,TG,0.019854651129550885
34,TG 52:7|TG 16:0_18:3_18:4,Ambient,Bleached,Sample,C55H92O6,TG,0.016767666155180685
34,TG 52:8|TG 16:0_18:4_18:4,Ambient,Bleached,Sample,C55H90O6,TG,0.0021752880435376267
34,TG 52:8|TG 16:1_18:3_18:4,Ambient,Bleached,Sample,C55H90O6,TG,0.002187087905103325
34,TG 52:9|TG 16:2_16:2_20:5,Ambient,Bleached,Sample,C55H88O6,TG,7.009053103406351e-4
34,TG 52:9|TG 16:2_18:3_18:4,Ambient,Bleached,Sample,C55H88O6,TG,4.983461096318569e-4
34,TG 53:2|TG 19:0_19:0_15:2,Ambient,Bleached,Sample,C56H104O6,TG,9.21281960717576e-4
34,TG 53:4|TG 17:0_17:0_19:4,Ambient,Bleached,Sample,C56H100O6,TG,0.0015172800530402616
34,TG 53:5|TG 16:0_19:2_18:3,Ambient,Bleached,Sample,C56H98O6,TG,4.3066171569130113e-4
34,TG 53:7;O2|TG 17:2_20:3_16:2;O2,Ambient,Bleached,Sample,C56H94O8,OxTG,3.0652695646476074e-4
34,TG 54:0|TG 16:0_16:0_22:0,Ambient,Bleached,Sample,C57H110O6,TG,0.006084424645185822
34,TG 54:10|TG 18:3_18:3_18:4,Ambient,Bleached,Sample,C57H90O6,TG,0.004923509752163419
34,TG 54:11|TG 18:3_18:4_18:4,Ambient,Bleached,Sample,C57H88O6,TG,6.738980156777833e-4
34,TG 54:3|TG 18:1_18:1_18:1,Ambient,Bleached,Sample,C57H104O6,TG,0.007916918537097865
34,TG 54:4|TG 16:0_16:0_22:4,Ambient,Bleached,Sample,C57H102O6,TG,0.003757649659127259
34,TG 54:5|TG 16:0_16:0_22:5,Ambient,Bleached,Sample,C57H100O6,TG,0.050981983588535104
34,TG 54:5|TG 18:1_18:2_18:2,Ambient,Bleached,Sample,C57H100O6,TG,0.007272828239919275
34,TG 54:6;O3|TG 18:0_20:5_16:1;O3,Ambient,Bleached,Sample,C57H98O9,OxTG,0.00991726182228468
34,TG 54:6|TG 16:0_16:0_22:6,Ambient,Bleached,Sample,C57H98O6,TG,0.003068334043842475
34,TG 54:6|TG 18:2_18:2_18:2,Ambient,Bleached,Sample,C57H98O6,TG,0.006769468671065334
34,TG 54:7|TG 16:0_18:3_20:4,Ambient,Bleached,Sample,C57H96O6,TG,0.01644049976967195
34,TG 54:8|TG 16:0_18:3_20:5,Ambient,Bleached,Sample,C57H94O6,TG,0.010255680199397545
34,TG 54:9|TG 18:3_18:3_18:3,Ambient,Bleached,Sample,C57H92O6,TG,0.01948600649721409
34,TG 55:11|TG 18:3_18:3_19:5,Ambient,Bleached,Sample,C58H90O6,TG,5.23693627755402e-4
34,TG 55:8|TG 16:0_18:3_21:5,Ambient,Bleached,Sample,C58H96O6,TG,6.381140238601132e-4
34,TG 55:8|TG 18:0_15:4_22:4,Ambient,Bleached,Sample,C58H96O6,TG,7.271976796110149e-4
34,TG 56:10|TG 16:0_20:5_20:5,Ambient,Bleached,Sample,C59H94O6,TG,0.001979452374849005
34,TG 56:10|TG 18:3_18:3_20:4,Ambient,Bleached,Sample,C59H94O6,TG,0.0033815234582988897
34,TG 56:11|TG 18:3_18:3_20:5,Ambient,Bleached,Sample,C59H92O6,TG,0.003900986811433007
34,TG 56:12|TG 18:3_18:4_20:5,Ambient,Bleached,Sample,C59H90O6,TG,0.0013237220863557967
34,TG 56:1;O3|TG 18:0_22:0_16:1;O3,Ambient,Bleached,Sample,C59H112O9,OxTG,0.001934126464225278
34,TG 56:3|TG 18:0_20:0_18:3,Ambient,Bleached,Sample,C59H108O6,TG,0.005468083512486894
34,TG 56:4|TG 16:0_18:0_22:4,Ambient,Bleached,Sample,C59H106O6,TG,0.012466105568568697
34,TG 56:5|TG 16:0_18:0_22:5,Ambient,Bleached,Sample,C59H104O6,TG,0.005961942477318765
34,TG 56:6|TG 16:0_18:1_22:5,Ambient,Bleached,Sample,C59H102O6,TG,0.014558007803955726
34,TG 56:6|TG 16:0_20:3_20:3,Ambient,Bleached,Sample,C59H102O6,TG,0.0021389507928735213
34,TG 56:7|TG 16:0_18:3_22:4,Ambient,Bleached,Sample,C59H100O6,TG,0.006510951289888504
34,TG 56:8|TG 16:0_20:4_20:4,Ambient,Bleached,Sample,C59H98O6,TG,0.009808298570256174
34,TG 56:9|TG 16:0_20:4_20:5,Ambient,Bleached,Sample,C59H96O6,TG,0.00410502436289054
34,TG 56:9|TG 18:3_18:3_20:3,Ambient,Bleached,Sample,C59H96O6,TG,0.01514736499382623
34,TG 57:3|TG 16:0_23:0_18:3,Ambient,Bleached,Sample,C60H110O6,TG,0.0013628849089856268
34,TG 57:6|TG 19:2_19:2_19:2,Ambient,Bleached,Sample,C60H104O6,TG,0.00084833981144092675
34,TG 58:10|TG 18:3_18:3_22:4,Ambient,Bleached,Sample,C61H98O6,TG,0.002541619047971149
34,TG 58:11|TG 18:3_18:3_22:5,Ambient,Bleached,Sample,C61H96O6,TG,0.0024208056381181775
34,TG 58:11|TG 18:3_20:4_20:4,Ambient,Bleached,Sample,C61H96O6,TG,0.009478947890080991
34,TG 58:12|TG 18:3_18:3_22:6,Ambient,Bleached,Sample,C61H94O6,TG,0.0023467479896738777
34,TG 58:12|TG 18:3_18:4_22:5,Ambient,Bleached,Sample,C61H94O6,TG,8.685157963862644e-4
34,TG 58:13|TG 18:3_20:5_20:5,Ambient,Bleached,Sample,C61H92O6,TG,0.001292229443187914
34,TG 58:1;O3|TG 20:0_20:0_18:1;O3,Ambient,Bleached,Sample,C61H116O9,OxTG,9.418782786826082e-4
34,TG 58:4|TG 18:0_18:0_22:4,Ambient,Bleached,Sample,C61H110O6,TG,0.00720350742127384
34,TG 58:5|TG 18:0_18:0_22:5,Ambient,Bleached,Sample,C61H108O6,TG,0.0028821408864774436
34,TG 58:6|TG 18:0_20:3_20:3,Ambient,Bleached,Sample,C61H106O6,TG,0.0020634686825291453
34,TG 58:8|TG 18:0_20:4_20:4,Ambient,Bleached,Sample,C61H102O6,TG,0.015470789696941701
34,TG 58:9|TG 16:0_20:4_22:5,Ambient,Bleached,Sample,C61H100O6,TG,0.005893512620971485
34,TG 58:9|TG 18:1_20:4_20:4,Ambient,Bleached,Sample,C61H100O6,TG,0.006127517761179291
34,TG 60:10|TG 16:0_22:5_22:5,Ambient,Bleached,Sample,C63H102O6,TG,0.0015537394517613726
34,TG 60:10|TG 18:1_20:4_22:5,Ambient,Bleached,Sample,C63H102O6,TG,0.0058445689723064555
34,TG 60:12|TG 20:4_20:4_20:4,Ambient,Bleached,Sample,C63H98O6,TG,0.01183787655585123
34,TG 60:13|TG 20:4_20:4_20:5,Ambient,Bleached,Sample,C63H96O6,TG,0.0010481237364427475
34,TG 60:4|TG 18:0_20:0_22:4,Ambient,Bleached,Sample,C63H114O6,TG,0.0033692906896488047
34,TG 60:5;O|TG 20:2_20:2_20:1;O,Ambient,Bleached,Sample,C63H112O7,OxTG,7.638367078277218e-4
34,TG 60:6|TG 20:0_20:3_20:3,Ambient,Bleached,Sample,C63H110O6,TG,0.0013091325787234934
34,TG 61:2;O2|TG 16:0_16:0_12:0;O(FA 17:1),Ambient,Bleached,Sample,C64H120O8,TG_EST,0.001142060981164652
34,TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0),Ambient,Bleached,Sample,C64H116O8,TG_EST,5.31108733333603e-4
34,TG 61:4|TG 17:0_24:0_20:4,Ambient,Bleached,Sample,C64H116O6,TG,2.145979695036191e-4
34,TG 61:8;O|TG 21:2_21:2_19:4;O,Ambient,Bleached,Sample,C64H108O7,OxTG,0.0014087101896071107
34,TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3),Ambient,Bleached,Sample,C65H106O8,TG_EST,7.887046151980258e-4
34,TG 62:4|TG 16:0_26:0_20:4,Ambient,Bleached,Sample,C65H118O6,TG,0.001595420679919458
34,TG 62:8|TG 18:0_22:4_22:4,Ambient,Bleached,Sample,C65H110O6,TG,0.0012596482452767197
34,TG 63:2;O2|TG 16:0_16:0_15:1;O(FA 16:0),Ambient,Bleached,Sample,C66H124O8,TG_EST,5.528906059695685e-4
34,TG 63:4|TG 18:0_23:0_22:4,Ambient,Bleached,Sample,C66H120O6,TG,7.621140609649566e-5
34,TG 63:6;O2|TG 16:0_20:4_9:0;O(FA 18:1),Ambient,Bleached,Sample,C66H116O8,TG_EST,0.001410610669670516
34,TG 64:12|TG 20:4_22:4_22:4,Ambient,Bleached,Sample,C67H106O6,TG,5.368317290632901e-4
34,TG 64:14|TG 20:4_22:5_22:5,Ambient,Bleached,Sample,C67H102O6,TG,9.9037644619856e-4
34,TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0),Ambient,Bleached,Sample,C67H128O8,TG_EST,4.502592936608198e-4
34,TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0),Ambient,Bleached,Sample,C67H126O8,TG_EST,5.850011746023014e-4
34,TG 64:4|TG 18:0_24:0_22:4,Ambient,Bleached,Sample,C67H122O6,TG,5.9589390721524e-4
34,TG 64:5|TG 16:0_26:0_22:5,Ambient,Bleached,Sample,C67H120O6,TG,3.179639664493552e-4
34,TG 64:6;O2|TG 15:0_20:4_14:1;O(FA 15:0),Ambient,Bleached,Sample,C67H118O8,TG_EST,7.214908505359314e-4
34,TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0),Ambient,Bleached,Sample,C68H122O8,TG_EST,0.0010576566737740248
34,TG 65:6;O2|TG 9:0_16:0_18:2;O(FA 22:3),Ambient,Bleached,Sample,C68H120O8,TG_EST,0.002784589496304149
34,TG 65:7;O2|TG 17:2_17:2_17:1;O(FA 14:1),Ambient,Bleached,Sample,C68H118O8,TG_EST,6.611856362744576e-4
34,TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0),Ambient,Bleached,Sample,C69H132O8,TG_EST,7.138476154983236e-4
34,TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0),Ambient,Bleached,Sample,C69H130O8,TG_EST,0.0012356730964995276
34,TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0),Ambient,Bleached,Sample,C69H128O8,TG_EST,6.149633744677066e-4
34,TG 66:6;O2|TG 15:1_22:3_15:0;O(FA 14:1),Ambient,Bleached,Sample,C69H122O8,TG_EST,4.608610264908931e-4
34,TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0),Ambient,Bleached,Sample,C70H124O8,TG_EST,0.0019497434525723902
34,TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0),Ambient,Bleached,Sample,C71H132O8,TG_EST,7.801344919631428e-4
34,TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1),Ambient,Bleached,Sample,C71H130O8,TG_EST,9.796956763904244e-4
34,TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0),Ambient,Bleached,Sample,C71H128O8,TG_EST,6.446740930392774e-4
34,TG 72:11|TG 18:0_22:4_32:7,Ambient,Bleached,Sample,C75H124O6,TG,9.091479882900694e-4
34,TG O-42:4|TG O-10:0_16:2_16:2,Ambient,Bleached,Sample,C45H80O5,EtherTG,0.001129316268452119
34,TG O-47:0|TG O-19:0_14:0_14:0,Ambient,Bleached,Sample,C50H98O5,EtherTG,6.692761487560995e-4
34,TG O-47:1|TG O-17:0_14:0_16:1,Ambient,Bleached,Sample,C50H96O5,EtherTG,2.310879571993277e-4
34,TG O-47:7|TG O-17:1_15:3_15:3,Ambient,Bleached,Sample,C50H84O5,EtherTG,6.835010085123429e-4
34,TG O-48:0|TG O-17:0_15:0_16:0,Ambient,Bleached,Sample,C51H100O5,EtherTG,9.222645340584859e-4
34,TG O-48:1|TG O-16:0_16:0_16:1,Ambient,Bleached,Sample,C51H98O5,EtherTG,3.134534698149408e-5
34,TG O-49:10|TG O-19:4_15:3_15:3,Ambient,Bleached,Sample,C52H82O5,EtherTG,6.276416242668691e-4
34,TG O-49:11|TG O-19:3_15:4_15:4,Ambient,Bleached,Sample,C52H80O5,EtherTG,0.0037381383033156263
34,TG O-49:12|TG O-19:4_15:4_15:4,Ambient,Bleached,Sample,C52H78O5,EtherTG,2.3471288042045408e-4
34,TG O-49:5|TG O-17:3_16:1_16:1,Ambient,Bleached,Sample,C52H92O5,EtherTG,3.697062426557699e-4
34,TG O-49:7|TG O-19:0_15:3_15:4,Ambient,Bleached,Sample,C52H88O5,EtherTG,8.791336958709412e-4
34,TG O-50:0|TG O-17:0_16:0_17:0,Ambient,Bleached,Sample,C53H104O5,EtherTG,3.4826027717656894e-4
34,TG O-50:1|TG O-16:0_16:0_18:1,Ambient,Bleached,Sample,C53H102O5,EtherTG,6.345717302069609e-4
34,TG O-50:1|TG O-19:0_15:1_16:0,Ambient,Bleached,Sample,C53H102O5,EtherTG,0.0015083219300948915
34,TG O-50:2|TG O-16:0_16:0_18:2,Ambient,Bleached,Sample,C53H100O5,EtherTG,7.527320124099798e-4
34,TG O-50:3|TG O-16:0_16:0_18:3,Ambient,Bleached,Sample,C53H98O5,EtherTG,0.0033700684853647358
34,TG O-50:3|TG O-17:0_15:0_18:3,Ambient,Bleached,Sample,C53H98O5,EtherTG,0.0010067263228877037
34,TG O-51:13|TG O-21:5_15:4_15:4,Ambient,Bleached,Sample,C54H80O5,EtherTG,7.050529553939457e-4
34,TG O-51:2|TG O-19:2_16:0_16:0,Ambient,Bleached,Sample,C54H102O5,EtherTG,7.774436421191153e-4
34,TG O-51:7|TG O-15:1_18:3_18:3,Ambient,Bleached,Sample,C54H92O5,EtherTG,7.996009404008763e-4
34,TG O-51:7|TG O-16:4_16:0_19:3,Ambient,Bleached,Sample,C54H92O5,EtherTG,6.950098702951759e-4
34,TG O-51:8|TG O-21:0_15:4_15:4,Ambient,Bleached,Sample,C54H90O5,EtherTG,6.69288722820791e-4
34,TG O-51:8|TG O-21:2_15:3_15:3,Ambient,Bleached,Sample,C54H90O5,EtherTG,3.1431748768875737e-4
34,TG O-51:9|TG O-13:1_19:4_19:4,Ambient,Bleached,Sample,C54H88O5,EtherTG,0.0013817280430736426
34,TG O-52:0|TG O-18:0_16:0_18:0,Ambient,Bleached,Sample,C55H108O5,EtherTG,1.7585368359852765e-4
34,TG O-52:1|TG O-21:1_15:0_16:0,Ambient,Bleached,Sample,C55H106O5,EtherTG,0.0018438303093791034
34,TG O-52:2|TG O-18:0_16:0_18:2,Ambient,Bleached,Sample,C55H104O5,EtherTG,4.971372031264961e-4
34,TG O-52:2|TG O-21:1_15:1_16:0,Ambient,Bleached,Sample,C55H104O5,EtherTG,7.799297143381633e-4
34,TG O-52:3|TG O-18:0_16:0_18:3,Ambient,Bleached,Sample,C55H102O5,EtherTG,0.002083502760172962
34,TG O-52:4|TG O-16:0_16:0_20:4,Ambient,Bleached,Sample,C55H100O5,EtherTG,0.005033144818505454
34,TG O-52:6|TG O-22:0_15:3_15:3,Ambient,Bleached,Sample,C55H96O5,EtherTG,4.877533582765634e-4
34,TG O-52:7|TG O-16:1_18:3_18:3,Ambient,Bleached,Sample,C55H94O5,EtherTG,0.0011724956066034744
34,TG O-52:7|TG O-18:4_15:3_19:0,Ambient,Bleached,Sample,C55H94O5,EtherTG,5.796104934394667e-4
34,TG O-53:9|TG O-20:1_15:4_18:4,Ambient,Bleached,Sample,C56H92O5,EtherTG,3.589015284956733e-4
34,TG O-54:0|TG O-16:0_19:0_19:0,Ambient,Bleached,Sample,C57H112O5,EtherTG,0.006576631018658209
34,TG O-54:2|TG O-20:2_16:0_18:0,Ambient,Bleached,Sample,C57H108O5,EtherTG,4.819064181949151e-4
34,TG O-54:4|TG O-21:1_15:0_18:3,Ambient,Bleached,Sample,C57H104O5,EtherTG,6.067363435694118e-4
34,TG O-54:5|TG O-16:1_16:0_22:4,Ambient,Bleached,Sample,C57H102O5,EtherTG,0.002446778266886397
34,TG O-54:5|TG O-16:1_19:2_19:2,Ambient,Bleached,Sample,C57H102O5,EtherTG,4.2696134808202453e-4
34,TG O-54:5|TG O-19:1_15:0_20:4,Ambient,Bleached,Sample,C57H102O5,EtherTG,4.436417430430649e-4
34,TG O-54:5|TG O-21:2_15:0_18:3,Ambient,Bleached,Sample,C57H102O5,EtherTG,7.329081012760104e-4
34,TG O-54:6|TG O-16:0_18:2_20:4,Ambient,Bleached,Sample,C57H100O5,EtherTG,0.0015635508148108236
34,TG O-54:7|TG O-14:1_20:3_20:3,Ambient,Bleached,Sample,C57H98O5,EtherTG,1.3875660016805108e-4
34,TG O-54:7|TG O-19:4_15:3_20:0,Ambient,Bleached,Sample,C57H98O5,EtherTG,6.748805890186932e-4
34,TG O-54:8|TG O-16:0_18:3_20:5,Ambient,Bleached,Sample,C57H96O5,EtherTG,0.0018011557301103726
34,TG O-54:8|TG O-19:5_15:2_20:1,Ambient,Bleached,Sample,C57H96O5,EtherTG,0.0018861366481818626
34,TG O-54:8|TG O-20:0_15:3_19:5,Ambient,Bleached,Sample,C57H96O5,EtherTG,0.0012537797496556
34,TG O-55:11|TG O-19:3_18:4_18:4,Ambient,Bleached,Sample,C58H92O5,EtherTG,2.763492012046404e-4
34,TG O-56:4|TG O-18:0_18:0_20:4,Ambient,Bleached,Sample,C59H108O5,EtherTG,0.002730932369674681
34,TG O-56:5|TG O-18:0_18:1_20:4,Ambient,Bleached,Sample,C59H106O5,EtherTG,0.0014746557700302976
34,TG O-56:5|TG O-21:1_15:0_20:4,Ambient,Bleached,Sample,C59H106O5,EtherTG,3.6612083792367467e-4
34,TG O-56:6|TG O-18:0_18:2_20:4,Ambient,Bleached,Sample,C59H104O5,EtherTG,8.539298813438728e-4
34,TG O-56:7|TG O-18:0_18:3_20:4,Ambient,Bleached,Sample,C59H102O5,EtherTG,0.0021304974288107754
34,TG O-56:8|TG O-16:1_18:3_22:4,Ambient,Bleached,Sample,C59H100O5,EtherTG,0.0024742364315831944
34,TG O-56:9|TG O-16:0_20:4_20:5,Ambient,Bleached,Sample,C59H98O5,EtherTG,8.938992404089286e-4
34,TG O-56:9|TG O-22:3_17:3_17:3,Ambient,Bleached,Sample,C59H98O5,EtherTG,5.180442801189092e-4
34,TG O-58:4|TG O-16:0_20:0_22:4,Ambient,Bleached,Sample,C61H112O5,EtherTG,0.0010634443361221264
34,TG O-58:6|TG O-22:0_18:3_18:3,Ambient,Bleached,Sample,C61H108O5,EtherTG,9.835738772003412e-4
34,TG O-58:7|TG O-16:0_20:3_22:4,Ambient,Bleached,Sample,C61H106O5,EtherTG,8.546627696859044e-4
34,TG O-58:8|TG O-18:2_20:3_20:3,Ambient,Bleached,Sample,C61H104O5,EtherTG,6.058938812350668e-4
34,TG O-58:9|TG O-16:0_20:4_22:5,Ambient,Bleached,Sample,C61H102O5,EtherTG,0.002118688585770298
34,TG O-60:4|TG O-16:0_22:0_22:4,Ambient,Bleached,Sample,C63H116O5,EtherTG,5.139092091302903e-4
34,TG O-60:8|TG O-18:0_20:4_22:4,Ambient,Bleached,Sample,C63H108O5,EtherTG,5.563287145152751e-4
34,TG O-60:9|TG O-16:0_22:4_22:5,Ambient,Bleached,Sample,C63H106O5,EtherTG,5.900343930688999e-4
34,TG O-61:4|TG O-21:0_18:0_22:4,Ambient,Bleached,Sample,C64H118O5,EtherTG,1.072873088345958e-4
34,Tryptophan,Ambient,Bleached,Sample,C11H12N2O2,Others,0.0012595763934784814
34,VAE 12:0,Ambient,Bleached,Sample,C32H52O2,VAE,0.005570012473467863
34,VAE 13:0,Ambient,Bleached,Sample,C33H54O2,VAE,0.001965358644624547
34,VAE 13:1,Ambient,Bleached,Sample,C33H52O2,VAE,0.0023075815744541353
34,VAE 15:1,Ambient,Bleached,Sample,C35H56O2,VAE,0.0017461298267244638
34,VAE 15:2,Ambient,Bleached,Sample,C35H54O2,VAE,0.0011598245419841358
34,VAE 17:0,Ambient,Bleached,Sample,C37H62O2,VAE,0.0010525048998403328
34,VAE 17:1,Ambient,Bleached,Sample,C37H60O2,VAE,3.445904465815436e-4
34,VAE 18:0,Ambient,Bleached,Sample,C38H64O2,VAE,0.0019855112777354567
34,VAE 18:3,Ambient,Bleached,Sample,C38H58O2,VAE,6.772157724614406e-4
34,VAE 18:5,Ambient,Bleached,Sample,C38H54O2,VAE,2.338111403525624e-4
34,VAE 19:1,Ambient,Bleached,Sample,C39H64O2,VAE,5.501674228163338e-4
34,VAE 19:2,Ambient,Bleached,Sample,C39H62O2,VAE,0.00198820392387444
34,VAE 20:0,Ambient,Bleached,Sample,C40H68O2,VAE,0.0018882221466257317
34,VAE 20:1,Ambient,Bleached,Sample,C40H66O2,VAE,0.0012964237919100795
34,VAE 20:2,Ambient,Bleached,Sample,C40H64O2,VAE,0.001492976182286129
34,VAE 20:5,Ambient,Bleached,Sample,C40H58O2,VAE,0.0029882013258571193
34,VAE 21:2,Ambient,Bleached,Sample,C41H66O2,VAE,0.002377926281224467
34,VAE 21:3,Ambient,Bleached,Sample,C41H64O2,VAE,6.276092909576618e-4
34,VAE 21:4,Ambient,Bleached,Sample,C41H62O2,VAE,0.0030777735738360423
34,VAE 21:5,Ambient,Bleached,Sample,C41H60O2,VAE,0.00856713240378132
34,VAE 22:0,Ambient,Bleached,Sample,C42H72O2,VAE,0.0014592579296678124
34,VAE 22:2,Ambient,Bleached,Sample,C42H68O2,VAE,0.0023270803562010765
34,VAE 22:4,Ambient,Bleached,Sample,C42H64O2,VAE,9.022502156591846e-4
34,VAE 22:5,Ambient,Bleached,Sample,C42H62O2,VAE,4.1122041538295103e-4
34,VAE 24:0,Ambient,Bleached,Sample,C44H76O2,VAE,0.20935561739677283
34,VAE 24:2,Ambient,Bleached,Sample,C44H72O2,VAE,0.05218566826445891
34,VAE 26:2,Ambient,Bleached,Sample,C46H76O2,VAE,0.0015567626161722525
34,VAE 26:3,Ambient,Bleached,Sample,C46H74O2,VAE,0.007148276740262952
34,VAE 26:4,Ambient,Bleached,Sample,C46H72O2,VAE,5.531941798171256e-4
34,VAE 6:0,Ambient,Bleached,Sample,C26H40O2,VAE,0.0019596392414847714
35,AHexCer 40:2;O2|AHexCer (O-16:2)24:0;O2,Ambient,Wildtype,Sample,C46H85NO9,AHexCer,3.3097844204078614e-4
35,AHexCer 42:2;O3|AHexCer (O-17:0)25:2;O3,Ambient,Wildtype,Sample,C48H89NO10,AHexCer,0.001257933221178506
35,AHexCer 42:3;O2|AHexCer (O-18:0)24:3;O2,Ambient,Wildtype,Sample,C48H87NO9,AHexCer,5.926322552459158e-4
35,AHexCer 42:6;O2|AHexCer (O-15:1)27:5;O2,Ambient,Wildtype,Sample,C48H81NO9,AHexCer,0.001929947060777548
35,AHexCer 43:3;O2|AHexCer (O-15:0)28:3;O2,Ambient,Wildtype,Sample,C49H89NO9,AHexCer,0.012363052482572261
35,AHexCer 43:4;O3|AHexCer (O-18:3)25:1;O3,Ambient,Wildtype,Sample,C49H87NO10,AHexCer,9.683340855494027e-4
35,AHexCer 43:5;O2|AHexCer (O-14:0)29:5;O2,Ambient,Wildtype,Sample,C49H85NO9,AHexCer,0.004154603277825508
35,AHexCer 45:4;O2|AHexCer (O-14:1)31:3;O2,Ambient,Wildtype,Sample,C51H91NO9,AHexCer,3.947383868898719e-4
35,AHexCer 47:6;O3|AHexCer (O-20:4)27:2;O3,Ambient,Wildtype,Sample,C53H91NO10,AHexCer,0.0033059313132898656
35,AHexCer 48:2;O2|AHexCer (O-24:0)24:2;O2,Ambient,Wildtype,Sample,C54H101NO9,AHexCer,5.542790958097599e-4
