"","Lipid","term","df","sumsq","statistic","p.value","adj_pvalues"
"1302","PA 40:4|PA 18:0_22:4","temperature:parent",4,0.000782261416188911,0.198491217423448,0.937771907858423,0.983969870477692
"1303","PC 26:2","temperature",2,1.53253830895059e-08,0.190270767685094,0.827443903942421,0.966542784608256
"1304","PC 26:2","parent",2,2.83798344132052e-07,3.52347008165426,0.0384932699446858,0.259598612506961
"1305","PC 26:2","temperature:parent",4,2.54145073378368e-08,0.157765642570458,0.958389997973685,0.988486258105811
"1306","PC 28:3","temperature",2,4.70715176864978e-08,0.51513376208687,0.601146231886397,0.897460932963812
"1307","PC 28:3","parent",2,3.20193567496763e-07,3.50408325729291,0.0391379020521352,0.261851201825
"1308","PC 28:3","temperature:parent",4,5.42008391185355e-08,0.296577246025417,0.87853812670392,0.974401227888863
"1309","PC 29:0","temperature",2,2.94522512905864e-08,1.47025253923915,0.241456092357324,0.635423993310794
"1310","PC 29:0","parent",2,3.17864470823598e-07,15.8677528841972,7.36249757012408e-06,0.000423176280791904
"1311","PC 29:0","temperature:parent",4,1.2096936218694e-08,0.301938738350938,0.875015361638639,0.972848986507379
"1312","PC 30:0","temperature",2,2.51725437008387e-07,1.22292204886196,0.304635680345569,0.704226357946933
"1313","PC 30:0","parent",2,3.62574201547193e-07,1.76144290656573,0.184250895333597,0.564027863365406
"1314","PC 30:0","temperature:parent",4,5.3991092884748e-07,1.31148640986791,0.281351752936209,0.681362354230958
"1315","PC 30:3","temperature",2,8.31735615756576e-09,0.318108049932651,0.72926160460033,0.961820874202214
"1316","PC 30:3","parent",2,1.53168806725899e-07,5.85813923259323,0.00570178518155668,0.0771113086853307
"1317","PC 30:3","temperature:parent",4,6.66742605030972e-09,0.127502168883611,0.971639735039039,0.994848943284911
"1318","PC 30:4","temperature",2,1.6941939891978e-08,0.0161233077244333,0.984012064492554,0.997306408235369
"1319","PC 30:4","parent",2,9.99311757524104e-06,9.51025153077927,0.000391961707161483,0.0101150118103203
"1320","PC 30:4","temperature:parent",4,7.15665555523007e-08,0.0340542347955638,0.997687554628542,0.998872456712423
"1321","PC 31:1","temperature",2,2.29494420719937e-10,0.198987367012789,0.820328409721196,0.966542784608256
"1322","PC 31:1","parent",2,3.49295748286052e-09,3.02863315988951,0.0590601816745681,0.326731522059617
"1323","PC 31:1","temperature:parent",4,2.87689024908556e-10,0.12472303554362,0.972755748666698,0.99518579626945
"1324","PC 31:6","temperature",2,3.97162489231292e-08,1.28226436132075,0.288044387360884,0.685936210579733
"1325","PC 31:6","parent",2,1.23680451583894e-07,3.99310205666794,0.0258453117497249,0.20173701671313
"1326","PC 31:6","temperature:parent",4,8.77087345113446e-08,1.41586614408272,0.245367412455669,0.639629979915231
"1327","PC 32:0","temperature",2,1.47587912636938e-05,5.21277828545051,0.00950235064877988,0.106333826507807
"1328","PC 32:0","parent",2,8.39307541954964e-06,2.96441900379766,0.0624741272251074,0.335450250004876
"1329","PC 32:0","temperature:parent",4,6.67115457113217e-06,1.17811984280948,0.334267807372127,0.723925618993058
"1330","PC 32:3","temperature",2,4.73322215203679e-07,3.83520908048616,0.0295243916624627,0.218965356347121
"1331","PC 32:3","parent",2,3.17481007833419e-08,0.257246756018132,0.774386721640603,0.966542784608256
"1332","PC 32:3","temperature:parent",4,6.67012856672208e-08,0.270231745155829,0.895489909273233,0.977998844261266
"1333","PC 32:4","temperature",2,3.24710367605894e-08,0.618199216103331,0.543745132226839,0.87118729875079
"1334","PC 32:4","parent",2,4.24390392861778e-07,8.07974842698473,0.00107448818194603,0.0222736115749304
"1335","PC 32:4","temperature:parent",4,1.48864294280565e-08,0.141707501840096,0.965663349671388,0.991469999043432
"1336","PC 32:5","temperature",2,6.65618986963805e-08,0.300475068839414,0.742044765080872,0.964575248503066
"1337","PC 32:5","parent",2,2.37597024974691e-06,10.7256529386221,0.000172577129445439,0.00538824148601869
"1338","PC 32:5","temperature:parent",4,3.20853926062788e-08,0.0724202640018404,0.990104320037509,0.997306408235369
"1339","PC 34:1|PC 16:0_18:1","temperature",2,1.66377518782346e-05,1.61063872254561,0.211853548440699,0.600790582804456
"1340","PC 34:1|PC 16:0_18:1","parent",2,3.73124311931866e-05,3.61207733784534,0.0356854762012638,0.249996036878106
"1341","PC 34:1|PC 16:0_18:1","temperature:parent",4,1.73781880948435e-05,0.841158795914375,0.506981427190844,0.84630761014234
"1342","PC 34:3","temperature",2,8.73911481157584e-07,0.926979936675848,0.403691853797437,0.763686983056169
"1343","PC 34:3","parent",2,5.64174084567532e-07,0.598433672588701,0.554290953780678,0.875334320640662
"1344","PC 34:3","temperature:parent",4,1.12041392310159e-06,0.594225645205917,0.668737369834083,0.938416223207242
"1345","PC 35:1","temperature",2,5.63096144020939e-06,6.16667716885356,0.00448578267502714,0.0648259679151065
"1346","PC 35:1","parent",2,9.65959102982402e-07,1.05785806023675,0.356266589581612,0.733114894265171
"1347","PC 35:1","temperature:parent",4,5.08262875538387e-06,2.7830887350579,0.0387332632185434,0.259831359893093
"1348","PC 35:2","temperature",2,1.31193490951836e-06,10.1694930335762,0.000250196182316524,0.0071095072480729
"1349","PC 35:2","parent",2,8.29504493676008e-08,0.642992278698894,0.530813298534206,0.863852530240031
"1350","PC 35:2","temperature:parent",4,2.80203802346699e-07,1.08600304606288,0.375745263948165,0.746241759924248
"1351","PC 36:1|PC 18:0_18:1","temperature",2,1.01818682719878e-07,1.11692305542225,0.336811058057364,0.72416642309629
"1352","PC 36:1|PC 18:0_18:1","parent",2,4.67867029066826e-07,5.13237313307559,0.0101355967915549,0.108936038682889
"1353","PC 36:1|PC 18:0_18:1","temperature:parent",4,6.1778429530028e-08,0.33884622363316,0.850206104714138,0.968545603072998
"1354","PC 36:2","temperature",2,7.82531167940438e-07,6.47029191161624,0.00355202837067963,0.0541149382496914
"1355","PC 36:2","parent",2,1.43751649294206e-06,11.885981949547,8.11667382266974e-05,0.00285098168021275
"1356","PC 36:2","temperature:parent",4,5.41186173149346e-08,0.223737575081053,0.923647913896669,0.983313874555463
"1357","PC 36:3|PC 18:0_18:3","temperature",2,2.58363163469276e-06,1.19125547788264,0.313896049808824,0.708834859062118
"1358","PC 36:3|PC 18:0_18:3","parent",2,1.30040972228489e-06,0.599590198680908,0.55366803060677,0.875334320640662
"1359","PC 36:3|PC 18:0_18:3","temperature:parent",4,4.91520900789693e-06,1.13314715166266,0.353995879941184,0.732948664411493
"1360","PC 36:4","temperature",2,9.53145865349355e-07,0.581539870638936,0.563474389949571,0.878094142849178
"1361","PC 36:4","parent",2,1.7920399947247e-07,0.109337169115246,0.896682426204866,0.977998844261266
"1362","PC 36:4","temperature:parent",4,3.31189601840381e-06,1.01033831868233,0.412999381131341,0.768313492152026
"1363","PC 36:5|PC 16:0_20:5","temperature",2,2.53977841254318e-06,2.61185504544385,0.0852850509120687,0.403906168083561
"1364","PC 36:5|PC 16:0_20:5","parent",2,6.58460994468455e-07,0.677147526782976,0.513523580506287,0.850351726896344
"1365","PC 36:5|PC 16:0_20:5","temperature:parent",4,2.00597841440738e-06,1.03145314111774,0.402308723636598,0.763686983056169
"1366","PC 37:1","temperature",2,4.23032693228066e-07,3.0713075000586,0.0568999509478097,0.322304160259616
"1367","PC 37:1","parent",2,3.86855974023103e-08,0.280865680946099,0.756536850747803,0.965826656956582
"1368","PC 37:1","temperature:parent",4,5.11423508719437e-07,1.85652182819529,0.136064016907031,0.490179342959945
"1369","PC 38:2","temperature",2,1.78814473812391e-07,1.04550652111631,0.360481908584209,0.736392188157543
"1370","PC 38:2","parent",2,1.05813170731398e-07,0.618676764028281,0.543492954573028,0.87118729875079
"1371","PC 38:2","temperature:parent",4,1.32565119269514e-07,0.387546079782817,0.81632472865909,0.966542784608256
"1372","PC 38:3|PC 16:0_22:3","temperature",2,1.31207415623215e-07,0.894194813692326,0.416578305705125,0.770314501557534
"1373","PC 38:3|PC 16:0_22:3","parent",2,3.70764112440127e-07,2.52680341939866,0.0919991450724534,0.417546090018196
"1374","PC 38:3|PC 16:0_22:3","temperature:parent",4,7.93590756794553e-08,0.270420972606331,0.89537044833405,0.977998844261266
"1375","PC 38:4|PC 18:0_20:4","temperature",2,4.5600850230635e-05,1.03594196791997,0.363781969465295,0.738056365649436
"1376","PC 38:4|PC 18:0_20:4","parent",2,6.6618378384339e-05,1.51340980823964,0.231920092837407,0.624628237258576
"1377","PC 38:4|PC 18:0_20:4","temperature:parent",4,6.74717729222659e-05,0.766398442864829,0.553135065027255,0.875334320640662
"1378","PC 40:3","temperature",2,3.46791191109345e-08,0.20815692047221,0.812912308065133,0.966542784608256
"1379","PC 40:3","parent",2,3.13770096584199e-07,1.88336436206193,0.164697800368726,0.534877770818555
"1380","PC 40:3","temperature:parent",4,1.01770602312693e-07,0.305432429010756,0.872707715106189,0.972848986507379
"1381","PC 40:4","temperature",2,2.06938523825259e-06,1.47037268498919,0.241428982178698,0.635423993310794
"1382","PC 40:4","parent",2,1.58861058904979e-06,1.12876499457192,0.33304619772009,0.723925618993058
"1383","PC 40:4","temperature:parent",4,2.5047727804372e-06,0.889865601237496,0.47841108237916,0.823050751543942
"1384","PC 40:8;O3|PC 22:6_18:2;O3","temperature",2,1.0717061888921e-06,5.23895698662156,0.00930523337950119,0.105017264874033
"1385","PC 40:8;O3|PC 22:6_18:2;O3","parent",2,1.55896411715219e-07,0.762088157939066,0.473035046660499,0.818583654260332
"1386","PC 40:8;O3|PC 22:6_18:2;O3","temperature:parent",4,6.99786793805924e-07,1.71042817077739,0.165693799362383,0.536050823609971
"1387","PC 44:12|PC 22:6_22:6","temperature",2,7.76391719662822e-06,3.02878943394973,0.0590521159974431,0.326731522059617
"1388","PC 44:12|PC 22:6_22:6","parent",2,5.40716164626928e-06,2.10939318994683,0.13398180071936,0.486833838863341
"1389","PC 44:12|PC 22:6_22:6","temperature:parent",4,5.64117219502646e-06,1.1003416385486,0.369012994775456,0.741387870259761
"1390","PC 45:4","temperature",2,7.80126880865736e-07,6.15911561436307,0.0045120830889682,0.0648355575681852
"1391","PC 45:4","parent",2,1.9901727388109e-06,15.7124492073483,8.04497422974822e-06,0.000442298691892027
"1392","PC 45:4","temperature:parent",4,5.35925118719528e-07,2.11556917713935,0.0957686382056326,0.42746476386027
"1393","PC O-29:0|PC O-11:0_18:0","temperature",2,3.32764028956852e-07,2.84595392748101,0.0693260535713178,0.357235414556994
"1394","PC O-29:0|PC O-11:0_18:0","parent",2,2.02156193029184e-06,17.2893450448821,3.32635425364448e-06,0.000221377629143866
"1395","PC O-29:0|PC O-11:0_18:0","temperature:parent",4,2.16659134426912e-07,0.926485228105678,0.457732359743727,0.804840653214746
"1396","PC O-30:0","temperature",2,4.56899194246881e-08,12.1482713154584,6.86952340679503e-05,0.00255485657290951
"1397","PC O-30:0","parent",2,5.58462071679308e-10,0.148486774579151,0.862461924922665,0.971348680914876
"1398","PC O-30:0","temperature:parent",4,1.52746558436883e-08,2.03065211950354,0.107471094296487,0.444835347750925
"1399","PC O-30:8","temperature",2,1.89111620088635e-08,0.557652955970928,0.576732186515977,0.885045934283316
"1400","PC O-30:8","parent",2,3.78828711377159e-09,0.11170913273712,0.894569157539294,0.977998844261266
"1401","PC O-30:8","temperature:parent",4,1.52612345547599e-08,0.22501188867291,0.922911178491942,0.983313874555463
"1402","PC O-31:7","temperature",2,1.92466831175058e-08,0.222440530207243,0.801499690043447,0.966542784608256
"1403","PC O-31:7","parent",2,4.59808273112466e-08,0.531416220864492,0.591671522164663,0.893491530418586
"1404","PC O-31:7","temperature:parent",4,1.47487824539637e-07,0.852283733498729,0.500349567992576,0.841754919253191
"1405","PC O-32:1","temperature",2,2.03561048401748e-10,0.395980770754642,0.675505691166264,0.939676376943942
"1406","PC O-32:1","parent",2,1.13260805631523e-10,0.220322608192447,0.80318125693137,0.966542784608256
"1407","PC O-32:1","temperature:parent",4,5.41755850369472e-10,0.526930129497941,0.716502505707442,0.956148318133091
"1408","PC O-32:1;O3|PC O-16:1_16:0;O3","temperature",2,9.15377354829445e-09,1.73521946433954,0.18876567352218,0.568319509925706
"1409","PC O-32:1;O3|PC O-16:1_16:0;O3","parent",2,1.28889141872186e-08,2.44326502658906,0.0991345743745489,0.427655253404481
"1410","PC O-32:1;O3|PC O-16:1_16:0;O3","temperature:parent",4,2.01950032433123e-09,0.191411566635953,0.941560056856749,0.983969870477692
"1411","PC O-32:1|PC O-16:0_16:1","temperature",2,4.30864404800417e-05,1.33537073794776,0.273998832342608,0.673264938759291
"1412","PC O-32:1|PC O-16:0_16:1","parent",2,1.27384573580107e-05,0.394800847156599,0.676288459911959,0.939676376943942
"1413","PC O-32:1|PC O-16:0_16:1","temperature:parent",4,3.56375132611296e-05,0.552253700374502,0.698420311732117,0.947449067978784
"1414","PC O-32:2","temperature",2,3.96540644607231e-08,0.134310256995668,0.874692770461568,0.972848986507379
"1415","PC O-32:2","parent",2,5.82656917821866e-07,1.97348749585232,0.151649049797386,0.512043320343913
"1416","PC O-32:2","temperature:parent",4,6.35326901873323e-07,1.07594165475001,0.380531070291845,0.748122634495526
"1417","PC O-33:1|PC O-13:0_20:1","temperature",2,4.24814437801397e-06,1.08536395001088,0.347063881056223,0.727851168959889
"1418","PC O-33:1|PC O-13:0_20:1","parent",2,8.41595755646123e-07,0.215020397703034,0.807407282812363,0.966542784608256
"1419","PC O-33:1|PC O-13:0_20:1","temperature:parent",4,4.24813342515021e-06,0.542680575824716,0.705243406221826,0.952457162605376
"1420","PC O-33:1|PC O-17:0_16:1","temperature",2,1.5853329891911e-06,1.09873146139182,0.342681733401136,0.72416642309629
"1421","PC O-33:1|PC O-17:0_16:1","parent",2,1.21730536349712e-06,0.843666100506575,0.43728952396323,0.789932290073578
"1422","PC O-33:1|PC O-17:0_16:1","temperature:parent",4,2.47196364100165e-06,0.856610012629273,0.49778745014495,0.839829527295916
"1423","PC O-33:2","temperature",2,2.65496183158375e-07,1.16057333501424,0.323150143523958,0.717483345409739
"1424","PC O-33:2","parent",2,3.47918634789961e-07,1.52086966180948,0.230312171171154,0.621621644495035
"1425","PC O-33:2","temperature:parent",4,9.34529373312318e-08,0.204257149491083,0.934628715344014,0.983969870477692
"1426","PC O-34:0","temperature",2,5.16094703894048e-07,1.07108624290272,0.351809308434702,0.73198449782752
"1427","PC O-34:0","parent",2,1.00514711909249e-06,2.08604979518312,0.136855734530473,0.490317775383527
"1428","PC O-34:0","temperature:parent",4,4.04863220431747e-07,0.420120011298122,0.793190428022175,0.966542784608256
"1429","PC O-34:2|PC O-16:1_18:1","temperature",2,6.53574734616637e-05,0.902598717294229,0.413234539923094,0.768313492152026
"1430","PC O-34:2|PC O-16:1_18:1","parent",2,0.00012949163835228,1.78830331845145,0.179743572808288,0.557276286039753
"1431","PC O-34:2|PC O-16:1_18:1","temperature:parent",4,6.34837721276581e-05,0.438361278798772,0.780135570029372,0.966542784608256
"1432","PC O-34:4|PC O-16:0_18:4","temperature",2,3.32205722011288e-06,2.52911418916,0.0918095933547147,0.417546090018196
"1433","PC O-34:4|PC O-16:0_18:4","parent",2,8.39459935531619e-07,0.639088942035808,0.532827679980845,0.86545998887062
"1434","PC O-34:4|PC O-16:0_18:4","temperature:parent",4,2.18603799630179e-06,0.832125900935249,0.512411941873647,0.850351726896344
"1435","PC O-34:5|PC O-19:1_15:4","temperature",2,1.54266021762555e-07,4.02639884248902,0.0251327259828899,0.198324977490011
"1436","PC O-34:5|PC O-19:1_15:4","parent",2,5.53264044539868e-07,14.4403912350506,1.68708331921714e-05,0.000836594845941205
"1437","PC O-34:5|PC O-19:1_15:4","temperature:parent",4,7.04583204759327e-08,0.919493796387239,0.461626800756397,0.809046555171814
"1438","PC O-35:1|PC O-17:0_18:1","temperature",2,2.31926623427076e-05,1.28412625001015,0.2875394075759,0.685936210579733
"1439","PC O-35:1|PC O-17:0_18:1","parent",2,5.10471428626419e-05,2.82636702804186,0.0705327492178014,0.358656450138096
"1440","PC O-35:1|PC O-17:0_18:1","temperature:parent",4,8.56971034966188e-06,0.237242923049855,0.915732383023191,0.98057613989385
"1441","PC O-35:1|PC O-19:1_16:0","temperature",2,2.9971962042176e-05,3.29924928510214,0.0466826180027277,0.290074547736851
"1442","PC O-35:1|PC O-19:1_16:0","parent",2,1.35320461463298e-05,1.4895786105502,0.237136010658341,0.631281022057836
"1443","PC O-35:1|PC O-19:1_16:0","temperature:parent",4,3.42831594619366e-05,1.88690832429776,0.13058532643303,0.480713668921589
"1444","PC O-35:2|PC O-14:0_21:2","temperature",2,4.82734262252668e-07,1.08466455209897,0.347294768215426,0.727851168959889
"1445","PC O-35:2|PC O-14:0_21:2","parent",2,4.26480380331263e-06,9.58266663220367,0.00037292613885487,0.0097229918058141
"1446","PC O-35:2|PC O-14:0_21:2","temperature:parent",4,7.20714658135205e-08,0.0809693555010417,0.987780591784672,0.997306408235369
"1447","PC O-35:4","temperature",2,2.13010686165652e-07,1.48305342762483,0.238585500342864,0.632414238477957
"1448","PC O-35:4","parent",2,1.53340432486172e-08,0.106760866361061,0.898983674339691,0.978196652334155
"1449","PC O-35:4","temperature:parent",4,1.5366219066895e-07,0.534924427196822,0.710783081876113,0.955130468952252
"1450","PC O-35:5","temperature",2,2.16237074380858e-06,5.2054067732656,0.00955864154283266,0.106492530668827
"1451","PC O-35:5","parent",2,2.78469596683481e-06,6.70351062080892,0.00297422791598072,0.0470113899969702
"1452","PC O-35:5","temperature:parent",4,3.88185996750075e-06,4.67233942781408,0.00328107670578099,0.0509070122019639
"1453","PC O-35:5|PC O-13:0_22:5","temperature",2,3.64715956074628e-08,0.804488768482495,0.454089133269296,0.801949314272381
"1454","PC O-35:5|PC O-13:0_22:5","parent",2,7.89042182580563e-08,1.74046559568425,0.187853283488207,0.566922379405342
"1455","PC O-35:5|PC O-13:0_22:5","temperature:parent",4,2.24603646116376e-08,0.24771484171626,0.909438941700436,0.980494643687959
"1456","PC O-36:0","temperature",2,2.77082099366765e-08,0.973903945223974,0.385969984724213,0.752784793695876
"1457","PC O-36:0","parent",2,9.0146580426569e-08,3.16852335558767,0.0522820655556825,0.308981651718914
"1458","PC O-36:0","temperature:parent",4,1.04192271512856e-07,1.83110465309961,0.14081895991815,0.496392557223166
"1459","PC O-36:10","temperature",2,5.38964018071077e-08,0.184369429275567,0.832297941127148,0.966542784608256
"1460","PC O-36:10","parent",2,2.1442006321605e-06,7.33490610780636,0.00185288239108783,0.0342039384457017
"1461","PC O-36:10","temperature:parent",4,2.0193048285861e-08,0.034538305554446,0.997623012196822,0.998872456712423
"1462","PC O-36:1|PC O-18:0_18:1","temperature",2,1.07049514486668e-05,0.504467803909229,0.607438773171346,0.902922345819972
"1463","PC O-36:1|PC O-18:0_18:1","parent",2,4.65722510902592e-05,2.19470413698497,0.124005117556889,0.475886103643964
"1464","PC O-36:1|PC O-18:0_18:1","temperature:parent",4,1.09393596252196e-05,0.257757111406381,0.903284942513079,0.978811898890585
"1465","PC O-36:2|PC O-10:0_26:2","temperature",2,1.0634942013427e-07,4.10549892103522,0.0235211852551699,0.191887346807499
"1466","PC O-36:2|PC O-10:0_26:2","parent",2,3.6706623852577e-07,14.17017642704,1.98125193772029e-05,0.000927886324165669
"1467","PC O-36:2|PC O-10:0_26:2","temperature:parent",4,6.14036887875144e-08,1.18520993225185,0.331246778682414,0.723925618993058
"1468","PC O-36:3","temperature",2,2.60393619964074e-05,0.590133515418623,0.558783148159974,0.877523193218778
"1469","PC O-36:3","parent",2,4.6904621480286e-05,1.06300565917706,0.354525097657351,0.733110361386297
"1470","PC O-36:3","temperature:parent",4,3.95437888806727e-05,0.448093066726114,0.773151905443968,0.966542784608256
"1471","PC O-36:3|PC O-16:0_20:3","temperature",2,2.79443088844696e-05,0.626637164201052,0.539307319707373,0.870394519170354
"1472","PC O-36:3|PC O-16:0_20:3","parent",2,3.45909568544839e-05,0.77568492389309,0.466870985632988,0.812545173238746
"1473","PC O-36:3|PC O-16:0_20:3","temperature:parent",4,9.22044525448308e-05,1.03381938891884,0.401124953984315,0.763686983056169
"1474","PC O-36:4;O2|PC O-18:1_18:3;O2","temperature",2,0.000297607341477601,3.39997649862482,0.0427984085932118,0.272637721239881
"1475","PC O-36:4;O2|PC O-18:1_18:3;O2","parent",2,0.000117997191639842,1.34804362179818,0.270754367559104,0.669881265957966
"1476","PC O-36:4;O2|PC O-18:1_18:3;O2","temperature:parent",4,0.000536715667179276,3.06581928690529,0.0264830370868832,0.206078771669931
"1477","PC O-36:4|PC O-19:0_17:4","temperature",2,5.70646449464012e-07,0.761124171102507,0.473475292020303,0.818583654260332
"1478","PC O-36:4|PC O-19:0_17:4","parent",2,3.66927908394802e-07,0.48940583156819,0.616442577839278,0.909437005577269
"1479","PC O-36:4|PC O-19:0_17:4","temperature:parent",4,2.50394259395483e-07,0.166987040145627,0.953981799190031,0.986721373854244
"1480","PC O-36:4|PC O-21:3_15:1","temperature",2,2.447972611789e-05,1.91809609180103,0.15953498396208,0.523766306458671
"1481","PC O-36:4|PC O-21:3_15:1","parent",2,3.55559507661501e-06,0.27859678607671,0.758232687001696,0.966542784608256
"1482","PC O-36:4|PC O-21:3_15:1","temperature:parent",4,1.36393175130044e-05,0.534350782572852,0.711193176377655,0.955130468952252
"1483","PC O-36:5","temperature",2,1.19986488527554e-07,1.27444787554854,0.290174526795907,0.687126758676825
"1484","PC O-36:5","parent",2,3.83631281839717e-07,4.07477606965983,0.0241338640154576,0.194377522595835
"1485","PC O-36:5","temperature:parent",4,3.10013650053136e-08,0.164641970337576,0.955118198179197,0.986721373854244
"1486","PC O-36:6","temperature",2,6.03387610394506e-08,0.924696216522532,0.404575810540302,0.763686983056169
"1487","PC O-36:6","parent",2,9.36875795521599e-07,14.357694598733,1.77191319972845e-05,0.000861763169637163
"1488","PC O-36:6","temperature:parent",4,1.10903821692412e-08,0.0849804856365977,0.986616898850635,0.997306408235369
"1489","PC O-36:8","temperature",2,1.89346428948712e-07,2.74683056747992,0.0756635065047394,0.375201976373502
"1490","PC O-36:8","parent",2,2.81876126254435e-06,40.8915005230034,1.38788645300158e-10,5.84994139940165e-08
"1491","PC O-36:8","temperature:parent",4,2.33186127513324e-07,1.69140444454689,0.169985004243823,0.542793024914936
"1492","PC O-37:1|PC O-15:0_22:1","temperature",2,3.30469119610724e-06,1.70408943073345,0.194276076824344,0.577368357183594
"1493","PC O-37:1|PC O-15:0_22:1","parent",2,1.26131322920174e-05,6.50405867047075,0.00346156657306107,0.0530563749289179
"1494","PC O-37:1|PC O-15:0_22:1","temperature:parent",4,8.04184097553927e-07,0.207341857329941,0.932926425852122,0.983891130517104
"1495","PC O-37:2|PC O-17:0_20:2","temperature",2,1.41653484312347e-06,2.40783500826806,0.102333773556084,0.433504377426023
"1496","PC O-37:2|PC O-17:0_20:2","parent",2,1.09201079158846e-06,1.85620694482557,0.168856521389816,0.541160479837037
"1497","PC O-37:2|PC O-17:0_20:2","temperature:parent",4,2.53804032997885e-06,2.15708861260485,0.0905168124785498,0.416288917470738
"1498","PC O-37:3","temperature",2,1.41927961074401e-07,1.1155760524287,0.337242120792578,0.72416642309629
"1499","PC O-37:3","parent",2,1.18925734205773e-06,9.34774938589535,0.000438479123638888,0.0110891370368275
"1500","PC O-37:3","temperature:parent",4,3.20943793636337e-08,0.126133429821002,0.972191612611677,0.995011164830001
"1501","PC O-37:3|PC O-16:0_21:3","temperature",2,2.19357443309087e-06,4.61121837319889,0.0154728447212087,0.145467748326902
"1502","PC O-37:3|PC O-16:0_21:3","parent",2,3.56630699704636e-07,0.749690555340579,0.478729796568264,0.823050751543942
"1503","PC O-37:3|PC O-16:0_21:3","temperature:parent",4,5.60537380627448e-07,0.58916630076965,0.672292503541712,0.939591700312253
"1504","PC O-37:3|PC O-17:0_20:3","temperature",2,1.35762110832735e-05,0.949485592825094,0.39508806544094,0.76040922184181
"1505","PC O-37:3|PC O-17:0_20:3","parent",2,1.29007222743754e-05,0.902243627579465,0.413375253436973,0.768313492152026
"1506","PC O-37:3|PC O-17:0_20:3","temperature:parent",4,1.45353798284137e-05,0.508283704807851,0.729874108368262,0.961820874202214
"1507","PC O-37:4|PC O-17:0_20:4","temperature",2,0.000788892101993628,0.362685046527447,0.697963317886903,0.947449067978784
"1508","PC O-37:4|PC O-17:0_20:4","parent",2,0.00113509415770766,0.521847888147018,0.597220188797801,0.895299263467481
"1509","PC O-37:4|PC O-17:0_20:4","temperature:parent",4,0.00342455425738725,0.787201834723331,0.540019764387185,0.8709885102903
"1510","PC O-37:7","temperature",2,2.01954486989823e-08,0.725969630926424,0.489826930281676,0.833068128232925
"1511","PC O-37:7","parent",2,5.98405013950537e-08,2.15109787159165,0.129003584935875,0.480057616049282
"1512","PC O-37:7","temperature:parent",4,5.36862190202453e-09,0.0964934356965453,0.983026167598042,0.997306408235369
"1513","PC O-38:3|PC O-18:0_20:3","temperature",2,2.75900416617753e-06,1.66280418726819,0.201845288006901,0.587418565442409
"1514","PC O-38:3|PC O-18:0_20:3","parent",2,7.40978979301773e-07,0.446575240648412,0.642818296537067,0.925434781866688
"1515","PC O-38:3|PC O-18:0_20:3","temperature:parent",4,1.64265667286871e-06,0.495000411266936,0.739419245314072,0.964575248503066
"1516","PC O-38:4|PC O-20:0_18:4","temperature",2,1.8388202804012e-08,1.35377167900562,0.269301122613242,0.669881265957966
"1517","PC O-38:4|PC O-20:0_18:4","parent",2,7.47803379710828e-10,0.0550545938451543,0.946501661552626,0.985468382901026
"1518","PC O-38:4|PC O-20:0_18:4","temperature:parent",4,5.34211520734167e-08,1.9664793647225,0.11724410423563,0.464022440707212
"1519","PC O-38:4|PC O-21:2_17:2","temperature",2,1.64450124111491e-07,0.319022969950611,0.728604654919394,0.961820874202214
"1520","PC O-38:4|PC O-21:2_17:2","parent",2,4.90268925201924e-07,0.951091094868213,0.394481677795457,0.76040922184181
"1521","PC O-38:4|PC O-21:2_17:2","temperature:parent",4,1.13799737322361e-06,1.10382191489152,0.36739447240899,0.740351092209032
"1522","PC O-38:5|PC O-18:0_20:5","temperature",2,9.11528515863647e-06,0.698483943216133,0.50302315492023,0.844144261375343
"1523","PC O-38:5|PC O-18:0_20:5","parent",2,1.10531823183277e-05,0.846980674376101,0.435898399853933,0.789110274323977
"1524","PC O-38:5|PC O-18:0_20:5","temperature:parent",4,2.59175714189376e-05,0.993002806178433,0.421948464949422,0.776078303896065
"1525","PC O-38:6|PC O-16:1_22:5","temperature",2,1.05513712844133e-07,0.0518481742340668,0.949533684006153,0.986721373854244
"1526","PC O-38:6|PC O-16:1_22:5","parent",2,1.3275813001247e-06,0.652357543899867,0.526012664328055,0.860355172878739
"1527","PC O-38:6|PC O-16:1_22:5","temperature:parent",4,4.29364365535142e-06,1.05492252305874,0.390694448852946,0.755848850829047
"1528","PC O-38:8","temperature",2,1.13834111859945e-06,0.901995597178747,0.413473571695891,0.768313492152026
"1529","PC O-38:8","parent",2,4.04063442221112e-05,32.0170676354683,3.57993729603414e-09,8.18009465436011e-07
"1530","PC O-38:8","temperature:parent",4,6.46171947443993e-07,0.256005973118144,0.904366085314478,0.978811898890585
"1531","PC O-39:3","temperature",2,1.89001598040754e-07,4.89683213803387,0.012258172068197,0.123509630121396
"1532","PC O-39:3","parent",2,2.38185276997042e-08,0.617112940470543,0.54431921600281,0.871238547636199
"1533","PC O-39:3","temperature:parent",4,3.22792761677191e-08,0.418161006491792,0.794588976619458,0.966542784608256
"1534","PC O-39:3|PC O-17:0_22:3","temperature",2,2.1010522926111e-05,2.00757286293359,0.14700031381776,0.50556906800453
"1535","PC O-39:3|PC O-17:0_22:3","parent",2,1.03426297702232e-05,0.988246838552745,0.380717212572456,0.748122634495526
