gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g37441.t1,140.1220458972537,-0.6443143092589414,0.2061616851383223,-3.125286392700198,0.0017763202673805418,0.04058779604144927,BvsWT
Montipora_capitata_HIv3___RNAseq.g44973.t1,3884.7596055542062,-0.3947269936803611,0.08247105616407889,-4.7862488009737465,1.6992738571692201e-6,1.507672714330668e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g24323.t1,2505.46069587635,-0.464588290980165,0.11055613259041802,-4.202284216121641,2.6423508416638384e-5,0.001518996405603916,BvsWT
Montipora_capitata_HIv3___RNAseq.g20113.t1,2838.2294679095485,0.39575178601471334,0.12769377666000536,3.0992253214378125,0.0019402739777446595,0.04311882964530476,BvsWT
Montipora_capitata_HIv3___TS.g617.t1b,138.43289879474082,-0.8737061064979252,0.21451633262430514,-4.07291181892475,4.642900628733835e-5,0.002420485134873391,BvsWT
Montipora_capitata_HIv3___TS.g26144.t1,1649.9849128276537,0.8403900731843524,0.19946281047003478,4.2132669804660345,2.517032467442399e-5,0.0014612461080124861,BvsWT
Montipora_capitata_HIv3___RNAseq.g28824.t1,607.5987741675241,-0.8882975727120355,0.20090571471388974,-4.42146493432037,9.803397558613111e-6,6.721052295119875e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g46170.t1,158.82648270017674,0.8245866361242733,0.25836064478535287,3.1916108461849655,0.0014148181181520352,0.034294024323701704,BvsWT
Montipora_capitata_HIv3___TS.27206_t,166.5415790555337,-1.3777771206293847,0.4441008406292439,-3.102397011177057,0.0019196032810354631,0.0428620250177643,BvsWT
Montipora_capitata_HIv3___RNAseq.g37123.t1,112.52825928185369,-1.4923223643739345,0.3514868268015187,-4.245741947013664,2.1787126598417134e-5,0.001293583132782787,BvsWT
Montipora_capitata_HIv3___TS.g26969.t1,2518.0768107929184,0.5789792469483825,0.10832089278615539,5.345037619763622,9.039827655596999e-8,1.130555467225514e-5,BvsWT
