Measurement Name :,20230627_SDR641_Run03_Plate05_PR,,Generated On :,"27/06/2023, 18:02:16",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
27.06.23 17:03:23,26.27,184.86,147.03,161.34,179.45,155.56,161.14,188.37,199.46,167.09,145.26,177.48,168.08,175.08,148.71,155.87,183.42,157.42,143.1,190.86,152.92,137.39,170.11,159.5,179.2,,36,965,33,34.64,965D6-(E1);
27.06.23 17:03:38,26.52,177.91,173.03,157.45,175.2,154.18,184.96,195.2,205.84,183.34,159.98,179.62,187.65,208.04,159.98,173.4,192.32,172.24,157.64,220.7,169.12,144.72,182.39,174.06,191.77,,36,965,33,34.65,965D6-(E1);
27.06.23 17:03:53,26.77,180.63,156.99,162.03,178.74,168.46,159.51,187.89,191.71,175.03,150.73,202.61,185.75,178.21,140.38,182.41,182,166.78,149.97,199.27,190.64,128.21,145.29,165.92,182.73,,36,965,33,34.68,965D6-(E1);
27.06.23 17:04:08,27.02,182.61,148.82,167.11,157.69,154.87,175.53,197.17,193.4,178.92,156.96,190.74,168.08,178.45,138.15,179.54,166.11,175.11,146.29,194.8,182.12,146.07,154.42,181.15,185.8,,36,965,33,34.69,965D6-(E1);
27.06.23 17:04:23,27.27,161.19,151.3,152.02,157.01,165.15,165.57,163.85,199.46,169.01,175.64,173.21,165.36,180.38,149.62,177.64,161.09,160.68,141.51,208.09,180.88,126.48,157.65,175.23,182.02,,36,965,33,34.69,965D6-(E1);
27.06.23 17:04:38,27.52,177.91,146.13,150.45,175.44,151.19,192.34,198.65,210.81,182.36,182.93,180.82,162.42,176.76,146.9,191.84,173.05,168.43,139.47,208.59,183.36,127.13,172.97,177.83,203.7,,36,965,33,34.74,965D6-(E1);
27.06.23 17:04:53,27.77,161.19,162.04,151.35,177.56,154.64,170.29,187.65,195.33,188.54,162.09,177.48,161.52,179.17,155.12,163.63,160.18,162.08,146.52,189.39,178.4,138.27,163.49,173.35,181.78,,36,965,33,34.75,965D6-(E1);
27.06.23 17:05:08,28.02,180.63,154.02,155.86,181.58,146.85,155.82,174.54,204.12,162.58,171.08,178.67,158.15,189.68,136.59,169.42,175.86,167.49,144.01,190.86,177.42,127.35,156.96,161.56,188.42,,36,965,33,34.76,965D6-(E1);
27.06.23 17:05:23,28.27,188.37,165.99,168.51,174.97,165.62,160.67,187.17,202.15,172.37,163.03,172.51,175.67,186.72,153.51,163.86,167.49,163.72,145.38,202.27,179.39,145.4,157.42,170.09,195.88,,36,965,33,34.79,965D6-(E1);
27.06.23 17:05:38,28.52,173.74,146.8,155.64,174.97,156.72,148.74,185.24,212.07,174.55,182.44,175.81,174.05,178.69,148.71,169.65,167.03,165.83,136.32,191.84,175.21,126.48,166.79,171.25,189.38,,36,965,33,34.79,965D6-(E1);
27.06.23 17:05:53,28.77,175.7,158.13,155.41,188.05,159.98,160.44,178.79,184.57,177.95,185.38,191.47,166.72,187.71,154.43,165.47,164.28,175.83,135.65,206.56,181.12,142.71,170.82,168.92,193.94,,36,965,33,34.82,965D6-(E1);
27.06.23 17:06:08,29.02,180.13,153.34,164.33,167.29,157.88,156.05,180.46,191.95,187.55,152.11,173.92,172.44,189.43,142.61,179.54,160.63,159.05,151.36,199.27,162.62,135.19,174.65,164.77,199.29,,36,965,33,34.83,965D6-(E1);
27.06.23 17:06:23,29.27,173.01,150.85,158.14,179.45,151.88,146.71,180.69,192.68,174.55,173.24,181.54,166.72,178.93,157.19,179.78,164.74,160.21,142.64,185,177.42,149.9,165.13,165,168.1,,36,965,33,34.85,965D6-(E1);
27.06.23 17:06:38,29.52,183.11,153.57,177.68,181.82,159.28,173.86,197.41,206.34,191.29,176.61,176.76,172.9,209.84,155.35,172.69,186.05,176.07,150.2,202.78,183.36,131.9,164.19,184.49,198.07,,36,965,33,34.88,965D6-(E1);
27.06.23 17:06:53,29.77,158.34,148.82,156.77,158.14,154.64,169.58,190.31,189.8,163.05,150.73,175.58,183.15,169.13,152.13,176.22,170.5,163.48,138.57,186.95,182.12,116.24,144.84,157.23,191.53,,36,965,33,34.89,965D6-(E1);
27.06.23 17:07:08,30.02,160,133.12,148.66,172.39,148.9,164.87,186.68,211.06,183.34,180.98,171.57,162.19,176.28,139.71,168.25,155.22,154.42,141.74,181.38,165.26,138.93,161.61,164.31,173.16,,36,965,33,34.9,965D6-(E1);
27.06.23 17:07:23,30.27,183.61,150.4,156.77,183.97,159.75,156.97,191.29,206.34,198.61,169.41,177.48,171.06,188.94,163.71,174.57,185.09,170.33,133.64,201.77,165.02,133.65,155.57,172.89,184.62,,36,965,33,34.9,965D6-(E1);
27.06.23 17:07:38,30.52,174.72,151.53,168.51,185.65,150.73,174.09,193.48,195.57,166.86,161.62,178.9,168.08,191.16,142.84,170.82,166.11,157.89,147.21,219.14,200.07,138.49,147.1,181.39,183.43,,36,965,33,34.93,965D6-(E1);
27.06.23 17:07:53,30.77,164.3,165.06,157.68,183.97,157.42,169.34,179.5,204.85,174.55,167.99,197.88,154.37,175.08,149.17,186.74,181.52,168.43,148.82,203.03,161.19,140.04,169.87,169.85,186.75,,36,965,33,34.94,965D6-(E1);
27.06.23 17:08:08,31.02,177.42,149.72,155.86,174.97,159.28,167.22,179.03,197.75,185.81,144.36,191.71,183.39,178.21,150.08,173.63,180.57,161.61,125.23,216.29,168.63,123.26,152.12,162.24,189.14,,36,965,33,34.97,965D6-(E1);
27.06.23 17:08:23,31.27,191.14,152.66,158.14,172.16,151.19,163,177.13,192.92,182.6,156.96,172.04,181.27,173.65,161.14,183.13,167.03,169.15,148.36,198.27,179.39,129.29,161.15,177.83,185.56,,36,965,33,35,965D6-(E1);
27.06.23 17:08:38,31.52,165.74,164.59,136.09,162.46,151.65,153.75,165,195.09,158.81,150.96,171.33,174.05,167.47,145.31,172.22,168.88,164.66,127.21,203.28,159.29,125.62,163.02,170.78,182.26,,36,965,33,35,965D6-(E1);
27.06.23 17:08:53,31.77,182.86,150.62,162.03,177.79,147.3,164.17,182.84,191.95,173.58,160.22,189.76,161.74,166.53,137.26,162.94,173.52,151.9,137.89,193.56,145.01,130.16,150.97,181.39,185.8,,36,965,33,35.01,965D6-(E1);
27.06.23 17:09:08,32.02,181.37,148.6,154.73,172.16,149.13,158.35,178.08,208.82,190.54,155.33,160.88,173.82,183.79,148.94,167.79,166.34,169.15,141.28,186.95,175.94,129.08,166.55,157.69,205.68,,36,965,33,35.03,965D6-(E1);
27.06.23 17:09:23,32.27,192.91,177.07,158.59,178.74,161.62,175.29,196.43,210.07,197.08,158.12,168.76,179.4,193.15,145.09,181.45,175.39,151.67,147.21,203.78,167.67,128.64,158.82,181.39,196.36,,36,965,33,35.04,965D6-(E1);
27.06.23 17:09:38,32.52,196.74,164.59,159.73,180.4,170.37,172.66,183.32,214.07,172.85,160.92,194.66,157.49,192.9,163.95,166.86,175.86,164.89,146.06,208.59,173.01,154.45,176.57,169.16,201.98,,36,965,33,35.05,965D6-(E1);
27.06.23 17:09:53,32.77,190.89,166.46,150.67,198.78,152.8,177.93,194.95,213.82,162.58,160.92,181.06,173.82,186.23,162.31,183.13,188.93,160.68,148.13,197.53,164.3,132.12,162.78,191.26,199.78,,36,965,33,35.07,965D6-(E1);
27.06.23 17:10:08,33.02,179.64,155.84,143.99,176.85,145.26,148.97,187.65,195.09,157.64,146.85,184.42,154.15,183.3,154.89,164.32,171.89,150.98,131.63,199.77,170.81,127.56,155.11,166.61,176.17,,36,965,33,35.1,965D6-(E1);
27.06.23 17:10:24,33.28,171.3,156.3,152.25,162.24,161.62,165.57,168.93,187.89,176.97,150.96,184.9,167.63,184.76,131.96,171.75,159.27,153.96,135.2,195.79,166.7,136.07,158.82,160.87,187.23,,36,965,33,35.11,965D6-(E1);
27.06.23 17:10:39,33.53,174.96,151.08,149.33,170.76,136.28,156.97,169.63,193.64,184.33,174.68,161.8,153.27,187.95,142.39,168.49,159.73,165.13,128.53,186.22,165.02,133.21,158.35,173.12,165.14,,36,965,33,35.13,965D6-(E1);
27.06.23 17:10:54,33.78,180.88,156.99,155.18,171.69,156.03,167.93,182.84,212.32,170.69,150.27,194.17,182.92,181.84,151.45,173.16,170.03,164.19,137.89,208.59,174.23,133.43,165.13,173.59,180.37,,36,965,33,35.11,965D6-(E1);
27.06.23 17:11:09,34.03,183.61,156.3,161.57,184.93,154.87,157.43,185.24,201.17,169.25,168.94,187.57,171.06,193.65,146.44,174.81,176.09,154.65,139.47,199.27,173.25,129.29,166.31,175.23,178.73,,36,965,33,35.14,965D6-(E1);
27.06.23 17:11:24,34.28,178.4,151.53,161.34,184.45,155.56,164.87,176.9,197.75,190.29,159.51,189.03,182.45,175.8,152.13,163.4,179.86,160.91,130.75,205.8,176.93,126.7,158.58,171.72,180.14,,36,965,33,35.16,965D6-(E1);
27.06.23 17:11:39,34.53,178.65,159.51,152.47,176.85,155.8,163.93,181.17,188.13,169.96,158.82,183.46,171.98,174.36,143.06,173.16,176.56,165.13,137.67,186.22,161.19,120.7,163.96,178.77,187.23,,36,965,33,35.18,965D6-(E1);
27.06.23 17:11:54,34.78,173.98,154.48,150,183.25,153.03,152.38,198.4,213.07,185.07,169.41,199.37,173.59,179.9,160.21,168.02,178.21,166.78,138.57,199.52,171.06,128.64,175.61,163.16,182.73,,36,965,33,35.18,965D6-(E1);
27.06.23 17:12:09,35.03,176.19,157.21,152.92,182.77,155.33,183.01,186.92,195.81,174.06,154.87,195.65,175.44,185.25,149.39,170.35,175.16,156.73,143.1,193.56,173.74,132.34,160.21,163.62,186.99,,36,965,33,35.19,965D6-(E1);
27.06.23 17:12:24,35.28,177.42,149.72,153.15,188.53,147.08,165.1,181.65,192.92,169.01,163.03,191.96,166.26,181.6,141.49,171.75,165.66,155.11,135.2,194.3,170.09,118.78,162.32,174.53,182.02,,36,965,33,35.22,965D6-(E1);
27.06.23 17:12:39,35.53,169.84,162.97,175.07,190.71,153.95,174.09,200.38,211.81,169.96,158.82,187.33,165.36,184.28,153.28,172.22,164.74,161.38,149.05,189.14,162.14,124.12,171.77,161.78,191.77,,36,965,33,35.24,965D6-(E1);
27.06.23 17:12:54,35.78,172.52,159.51,153.15,187.57,153.49,158.35,175.95,197.27,161.87,149.81,188.05,164.45,168.18,139.71,172.93,164.51,158.12,145.61,197.28,175.7,132.12,168.21,181.15,179.44,,36,965,33,35.25,965D6-(E1);
27.06.23 17:13:10,36.05,174.72,144.57,161.11,185.89,149.81,156.28,186.44,209.82,178.68,150.5,179.14,157.71,186.72,143.06,184.57,157.02,159.75,140.83,190.86,168.87,114.35,164.66,169.85,188.9,,36,965,33,35.25,965D6-(E1);
27.06.23 17:15:08,38.02,181.12,150.85,158.36,170.53,154.87,162.3,179.74,193.88,184.57,152.11,178.67,162.42,179.17,146.67,170.58,165.88,158.35,138.35,191.59,155.5,121.12,163.02,170.55,178.73,,36,965,33,35.32,
27.06.23 17:15:23,38.27,175.7,154.48,157.91,169.14,153.49,170.53,181.17,198,180.15,161.85,191.71,168.54,172.45,143.51,173.16,181.52,156.04,138.12,200.52,165.02,121.12,165.84,164.77,180.14,,36,965,33,35.35,
27.06.23 17:15:38,38.52,178.4,151.98,159.28,175.91,158.82,168.4,188.13,202.39,182.85,158.58,193.19,170.14,177.73,143.96,175.51,178.45,158.35,141.51,202.78,178.16,120.27,167.97,166.15,187.47,,36,965,33,35.38,
27.06.23 17:15:53,38.77,175.94,154.93,166.65,180.16,160.68,167.45,179.27,201.41,177.7,156.72,190.49,171.52,178.93,152.59,174.81,173.52,163.25,141.74,196.28,166.7,119.84,167.26,168.69,184.85,,36,965,33,35.4,
27.06.23 17:16:08,39.02,175.21,150.17,160.19,188.53,154.41,175.05,192.99,209.32,179.66,153.95,183.46,171.29,180.14,149.85,173.16,179.39,153.27,142.87,197.03,171.3,122.19,171.3,175.94,184.38,,36,965,33,35.41,
27.06.23 17:16:23,39.27,172.76,146.8,154.73,178.26,157.88,170.29,187.41,194.12,180.88,156.26,189.51,171.29,168.89,139.71,177.17,177.27,148.7,137.67,190.61,168.87,117.3,163.25,170.32,182.02,,36,965,33,35.43,
27.06.23 17:16:38,39.52,178.4,151.53,157.22,183.97,150.73,164.17,182.36,208.07,176.24,154.64,188.54,174.75,176.52,151.9,182.17,174.69,159.28,148.82,206.06,173.25,121.76,166.55,176.17,183.2,,36,965,33,35.44,
27.06.23 17:16:54,39.78,178.65,156.76,156.54,178.26,152.57,169.82,175.95,200.92,174.79,146.62,182.02,170.83,181.84,135.93,172.22,164.51,157.19,136.77,200.77,161.9,119.84,159.05,168,175.94,,36,965,33,35.47,
27.06.23 17:17:09,40.03,174.72,148.82,157.22,164.07,142.32,161.83,180.46,194.6,175.76,155.1,197.13,173.13,169.6,139.04,179.07,167.72,153.96,134.08,191.1,155.97,113.09,159.51,168,178.03,,36,965,33,35.5,
27.06.23 17:17:24,40.28,174.47,148.37,162.26,176.85,163.03,173.62,189.1,195.09,186.8,149.36,195.65,167.17,177.73,141.72,175.28,177.03,162.08,135.2,199.02,165.74,119,172.73,173.12,182.49,,36,965,33,35.5,
27.06.23 17:17:39,40.53,177.17,157.21,160.42,177.56,157.19,172.19,182.6,195.81,180.64,149.81,196.64,177.77,174.84,145.99,174.34,166.57,147.11,147.67,193.32,169.6,118.15,166.55,165,180.37,,36,965,33,35.53,
27.06.23 17:17:54,40.78,185.36,157.9,160.42,173.56,151.42,160.67,178.08,194.84,183.34,155.56,194.66,169.46,185.25,145.77,176.7,163.82,158.82,139.92,198.27,164.06,117.94,172.49,166.38,176.4,,36,965,33,35.54,
27.06.23 17:18:09,41.03,170.57,146.58,157.22,179.45,153.26,165.1,181.41,198.73,172.37,147.99,193.19,165.13,178.45,148.26,172.46,169.11,154.88,132.52,196.28,163.34,114.77,170.11,162.24,177.57,,36,965,33,35.55,
27.06.23 17:18:24,41.28,179.64,146.36,155.64,189.02,152.34,172.9,186.68,198.24,175.51,153.03,187.81,177.07,181.6,143.74,178.83,169.57,151.44,143.33,188.16,169.12,116.67,162.32,162.93,173.16,,36,965,33,35.58,
27.06.23 17:18:39,41.53,176.19,156.76,161.34,183.49,160.45,168.87,180.93,199.95,186.56,147.76,202.61,171.75,173.88,148.71,168.95,177.27,155.34,134.08,188.41,166.7,111.62,171.3,168.69,180.84,,36,965,33,35.58,
27.06.23 17:18:54,41.78,175.45,150.62,170.37,179.92,147.76,170.05,188.62,206.09,173.34,158.58,194.42,165.81,173.65,148.26,180.97,174.69,159.75,142.87,197.77,174.47,120.27,167.02,169.39,182.49,,36,965,33,35.6,
27.06.23 17:19:09,42.03,171.79,149.95,154.05,169.83,159.98,170.29,182.6,197.75,179.41,148.44,196.64,163.54,175.32,144.19,172.69,163.59,150.75,133.41,192.82,165.26,116.88,169.16,167.07,178.5,,36,965,33,35.63,
27.06.23 17:19:24,42.28,167.91,143.68,160.88,180.63,155.56,175.05,187.17,207.08,183.34,152.34,201.86,163.77,179.17,144.86,171.99,176.09,151.21,140.83,193.56,165.74,108.09,165.84,162.93,179.2,,36,965,33,35.64,
27.06.23 17:19:39,42.53,180.63,152.43,157.91,181.58,150.04,166.04,178.79,198,186.8,152.8,193.92,169.68,171.26,145.99,178.59,174.22,153.5,131.86,202.53,166.46,113.93,169.16,166.61,185.33,,36,965,33,35.65,
27.06.23 17:19:54,42.78,177.66,147.03,163.18,181.82,155.33,162.07,186.68,195.57,178.19,154.18,194.42,163.77,174.36,145.54,184.81,172.12,154.42,137.89,198.27,168.15,120.06,165.13,174.76,175.47,,36,965,33,35.65,
27.06.23 17:20:09,43.03,181.12,141.9,161.34,182.06,149.36,167.69,177.37,205.35,182.11,150.96,199.62,169.91,178.45,144.19,172.69,182,148.25,134.53,195.29,174.23,122.83,163.96,165.92,178.73,,36,965,33,35.68,
27.06.23 17:20:24,43.28,179.89,147.48,159.51,178.5,156.72,170.76,184.04,195.57,177.95,144.36,185.15,178.93,169.6,145.09,178.83,177.74,149.61,136.55,192.58,160.47,109.33,162.78,159.5,176.17,,36,965,33,35.68,
27.06.23 17:20:39,43.53,170.57,146.13,162.49,170.3,151.65,171.71,174.31,197.02,181.37,150.5,193.92,161.52,164.65,139.48,175.28,164.28,146.89,143.55,194.8,166.7,116.88,162.78,157.91,175.01,,36,965,33,35.71,
27.06.23 17:20:54,43.78,176.93,149.5,169.2,181.82,153.26,171.71,173.6,191.95,183.09,155.1,200.61,181.04,171.26,145.31,174.1,164.97,146.89,137.44,202.53,165.02,115.61,166.08,170.09,187.47,,36,965,33,35.71,
27.06.23 17:21:09,44.03,183.61,142.13,164.1,182.06,159.05,160.21,183.8,198.48,183.59,147.76,181.3,173.36,177,143.51,173.63,168.88,160.44,133.41,191.35,170.81,111.83,167.02,168.46,181.08,,36,965,33,35.72,
27.06.23 17:21:24,44.28,175.45,147.48,162.03,184.45,152.11,171.71,185.24,197.75,180.15,148.21,204.87,164.9,172.45,147.8,179.3,175.16,143.72,135.65,195.54,170.09,106.43,167.97,168.46,182.02,,36,965,33,35.75,
27.06.23 17:21:39,44.53,181.62,154.7,162.72,183.49,152.11,175.29,174.54,197.51,170.2,143.45,198.87,176.37,182.81,146.44,174.81,168.42,160.44,141.51,195.79,164.54,111.42,168.92,163.39,180.14,,36,965,33,35.76,
27.06.23 17:21:54,44.78,180.63,150.62,156.09,181.58,156.03,155.59,176.9,194.36,180.64,139.85,200.86,174.52,167,140.82,178.35,168.65,148.47,139.02,185.25,165.5,108.92,164.19,161.78,177.8,,36,965,33,35.75,
27.06.23 17:22:09,45.03,176.68,146.13,163.64,170.07,153.03,169.34,177.37,206.34,175.76,148.44,191.47,174.52,178.21,147.12,182.17,171.43,149.61,137.89,196.53,158.57,114.14,176.81,163.62,178.03,,36,965,33,35.78,
27.06.23 17:22:24,45.28,177.17,156.99,166.65,178.97,168.7,184.23,184.76,211.81,190.79,155.8,206.64,182.21,183.06,149.85,189.4,174.22,152.58,144.92,198.02,171.06,117.3,183.37,171.95,189.85,,36,965,33,35.79,
27.06.23 17:22:39,45.53,172.03,143.9,160.88,178.5,153.72,166.04,185.24,192.68,180.39,140.3,194.42,177.07,170.07,135.71,182.17,173.75,150.3,132.3,192.08,163.1,108.92,165.61,160.87,182.02,,36,965,33,35.8,
27.06.23 17:22:54,45.78,178.65,150.4,163.41,168.44,150.73,166.28,178.79,199.46,173.58,147.3,189.27,178.93,173.65,142.84,172.93,173.99,155.34,130.08,194.8,162.38,109.54,168.68,161.56,176.87,,36,965,33,35.82,
27.06.23 17:23:09,46.03,170.33,145.46,169.44,183.49,154.18,169.58,176.9,199.7,176.49,140.53,196.64,173.36,174.6,150.99,182.17,175.63,148.7,136.1,197.77,167.18,113.3,168.21,173.35,171.31,,36,965,33,35.83,
27.06.23 17:23:24,46.28,177.91,148.15,168.04,174.97,150.96,172.66,173.84,200.19,180.15,150.96,200.11,172.21,177.48,136.59,180.73,167.72,148.25,130.08,190.86,172.03,106.84,165.13,165.92,173.16,,36,965,33,35.83,
27.06.23 17:23:39,46.53,166.22,140.8,165.95,178.74,152.8,172.43,185.24,196.05,183.83,149.36,206.13,176.84,173.17,139.71,189.4,174.69,141.7,134.08,195.54,166.94,103.96,164.19,165.46,179.44,,36,965,33,35.85,
27.06.23 17:23:55,46.8,177.42,153.57,169.2,172.86,147.99,164.64,172.2,196.3,182.6,143.23,192.94,168.31,167.47,140.6,174.34,165.66,152.36,137,195.79,173.74,104.37,164.66,168.46,175.47,,36,965,33,35.86,
27.06.23 17:24:10,47.05,168.15,152.66,167.34,174.5,158.82,175.05,172.9,200.43,190.29,148.21,183.94,177.77,180.14,144.86,186.74,169.57,143.95,138.12,198.02,163.82,106.64,176.57,169.16,178.27,,36,965,33,35.88,
27.06.23 17:24:25,47.3,178.16,149.27,164.33,182.3,152.11,166.75,185.24,200.43,176.49,145.71,197.63,179.63,171.02,143.06,181.93,175.86,156.73,135.2,195.04,170.57,112.88,172.25,168.46,173.16,,36,965,33,35.9,
27.06.23 17:24:40,47.55,180.13,147.03,160.19,174.5,149.58,176.25,179.03,190.28,174.06,148.9,192.2,177.3,171.98,136.59,182.89,164.74,146.21,130.97,196.04,171.54,107.67,166.55,168.23,182.02,,36,965,33,35.9,
27.06.23 17:24:55,47.8,180.88,146.13,167.11,178.5,157.42,172.66,196.67,206.34,176.73,150.5,195.65,173.36,177,142.84,177.17,169.57,156.73,133.64,202.27,169.36,110.79,171.3,166.38,181.31,,36,965,33,35.9,
27.06.23 17:25:10,48.05,173.49,143.01,165.72,186.61,144.36,164.4,179.27,203.38,175.03,142.32,196.14,175.44,172.45,136.59,186.49,167.96,149.61,133.19,189.88,157.63,101.7,176.57,162.93,170.85,,36,965,33,35.91,
27.06.23 17:25:25,48.3,165.5,152.66,165.95,166.83,138.96,169.82,174.07,193.88,184.33,137.39,193.68,170.6,175.08,130.21,170.12,177.5,142.37,133.41,188.41,165.26,102.72,166.08,156.78,165.59,,36,965,33,35.94,
27.06.23 17:25:40,48.55,174.23,154.7,171.31,186.13,146.85,176.73,188.62,206.34,182.6,148.67,208.66,174.29,173.41,141.72,189.16,175.16,150.98,140.6,197.77,168.63,103.34,173.69,168.46,175.47,,36,965,33,35.96,
27.06.23 17:25:55,48.8,169.36,147.92,165.02,182.06,145.71,164.4,189.1,189.08,170.45,144.13,198.87,172.67,170.55,139.48,177.88,170.27,147.34,133.86,194.06,168.39,109.96,175.85,162.7,179.44,,36,965,33,35.96,
27.06.23 17:26:10,49.05,185.11,153.57,164.56,187.57,161.85,168.87,188.13,203.38,176.73,152.34,198.37,173.59,171.98,147.35,176.7,172.59,151.44,136.77,197.77,161.67,109.12,176.09,168.92,172.46,,36,965,33,35.97,
27.06.23 17:26:25,49.3,173.01,147.25,159.28,178.97,143.9,164.17,173.37,204.85,174.55,135.84,192.69,174.05,172.69,128.03,175.04,163.37,142.6,128.75,188.9,162.14,102.31,159.28,154.3,170.39,,36,965,33,35.97,
27.06.23 17:26:40,49.55,172.03,141.02,163.87,171.93,152.8,166.28,177.84,204.12,178.43,138.29,197.88,172.21,171.02,130.65,175.04,168.19,150.3,126.33,195.29,158.57,98.03,173.45,163.16,178.5,,36,965,33,35.99,
27.06.23 17:26:55,49.8,165.98,144.12,170.14,180.63,152.8,157.43,171.03,202.64,174.79,149.13,186.6,172.67,171.26,140.82,175.28,170.5,154.42,125.89,188.41,163.34,103.96,167.26,163.62,174.31,,36,965,33,36,
27.06.23 17:27:10,50.05,171.06,149.72,159.96,165.44,145.49,165.1,171.5,189.08,175.27,141.2,189.51,170.37,163.24,132.84,173.63,163.59,143.27,130.75,182.1,162.86,103.55,161.85,165.92,164.69,,36,965,33,36.01,
27.06.23 17:27:25,50.3,176.43,141.68,173.42,165.67,152.34,173.86,186.44,198.24,173.58,143.45,195.65,183.15,173.41,142.17,178.12,175.16,149.16,135.87,199.52,169.12,104.16,168.44,167.07,178.5,,36,965,33,36.01,
27.06.23 17:27:40,50.55,182.61,143.23,167.11,171.23,162.32,177.21,178.79,196.78,177.7,146.39,193.19,168.77,176.52,139.26,180.5,169.57,146.66,130.08,196.04,161.67,102.72,174.89,164.31,174.54,,36,965,33,36.03,
27.06.23 17:27:55,50.8,171.54,143.46,161.11,169.14,156.49,164.64,181.41,188.61,174.06,147.08,196.14,166.26,163.94,131.3,179.07,168.65,148.7,127.43,187.43,165.5,99.05,173.69,159.96,174.78,,36,965,33,36.04,
27.06.23 17:28:10,51.05,166.22,141.02,162.03,174.73,153.49,164.17,177.61,195.09,174.55,146.39,201.61,169.68,166.29,131.52,173.16,166.57,149.84,127.21,191.35,164.3,101.29,171.3,161.78,171.77,,36,965,33,36.04,
27.06.23 17:28:25,51.3,173.49,146.8,158.59,174.03,158.12,165.34,181.65,201.17,185.07,142.55,196.64,181.51,165.59,131.74,177.88,171.19,149.61,134.31,191.84,154.79,99.66,170.11,162.7,175.01,,36,965,33,36.05,
27.06.23 17:28:40,51.55,179.14,139.47,176.02,176.38,157.65,163.23,187.65,191.47,180.15,146.85,192.69,175.91,164.41,140.38,180.97,174.92,145.98,137,182.1,152.45,98.84,167.97,167.3,181.31,,36,965,33,36.07,
27.06.23 17:28:55,51.8,175.45,146.58,175.78,178.03,154.64,168.4,188.86,198.73,188.05,141.42,201.61,169.46,175.56,132.18,175.51,173.05,148.25,136.1,192.82,160,101.5,175.61,163.62,181.31,,36,965,33,36.08,
27.06.23 17:29:10,52.05,169.6,150.85,166.88,178.74,151.42,169.58,175.48,210.07,179.17,146.62,191.47,178.7,165.35,130.43,179.78,170.5,155.81,131.63,191.35,160,103.55,170.58,163.62,166.5,,36,965,33,36.08,
27.06.23 17:29:25,52.3,179.64,148.37,163.18,181.11,161.38,171.95,185.72,198.24,178.19,143.9,192.2,159.5,172.21,134.6,180.97,173.52,149.38,134.31,183.55,163.58,97.63,166.55,164.77,176.17,,36,965,33,36.11,
27.06.23 17:29:40,52.55,170.57,148.6,172.48,183.97,150.04,180.58,188.86,205.1,176,155.33,199.12,171.29,164.65,144.86,184.57,181.28,150.07,130.3,205.55,177.17,100.07,175.85,176.65,179.91,,36,965,33,36.11,
27.06.23 17:29:55,52.8,180.13,152.21,168.04,183.25,149.81,171.48,172.2,202.39,174.79,147.53,192.69,167.63,168.42,140.15,181.21,175.86,150.98,132.97,199.52,153.62,101.29,171.06,167.77,178.27,,36,965,33,36.11,
27.06.23 17:30:10,53.05,168.15,140.35,176.26,163.38,157.65,163,180.22,197.75,174.79,135.61,198.87,176.37,160.91,133.72,185.53,172.12,139.24,133.19,192.58,157.86,94.59,174.17,169.39,169.47,,36,965,33,36.13,
27.06.23 17:32:03,54.93,193.93,134.65,163.41,193.87,156.26,159.51,170.33,197.27,155.77,125.72,191.47,155.48,168.89,139.48,175.99,155.67,138.35,125.67,179.22,167.42,84.43,166.79,177.35,187.23,,36,965,33,36.29,
27.06.23 17:32:18,55.18,173.01,152.43,174.37,175.91,162.79,151.7,181.89,198.97,177.22,144.58,181.06,170.83,152.37,127.81,178.59,170.03,161.14,127.65,216.8,168.87,93.79,165.84,167.07,205.19,,36,965,33,36.33,965D6-(E1);
27.06.23 17:32:33,55.43,175.45,157.44,174.84,177.56,157.19,174.81,190.8,213.07,178.43,126.16,193.43,171.98,164.18,129.77,186.01,193.05,151.9,132.08,202.78,157.86,85.81,178.51,170.55,186.75,,36,965,33,36.39,
27.06.23 17:32:48,55.68,164.06,155.84,162.26,197.55,155.56,180.58,176.19,207.08,164,121.39,189.51,175.21,156.97,139.71,176.46,176.8,133.25,112.89,198.52,175.45,89.18,154.19,165.92,171.31,,36,965,33,36.43,
27.06.23 17:33:03,55.93,187.11,158.36,179.34,172.16,158.35,169.58,177.84,212.32,186.31,153.95,242.51,181.04,177,137.7,194.28,186.77,138.13,140.83,211.4,158.81,77.19,177.78,177.35,188.18,,36,965,33,36.47,
27.06.23 17:33:18,56.18,168.39,141.24,181.97,204.99,164.2,161.6,181.41,201.41,188.54,123.77,193.19,168.31,156.73,147.35,197.48,176.09,137.01,132.3,200.52,178.4,92.38,190.02,180.91,189.62,,36,965,33,36.5,
