Measurement Name :,20230625_SDR641_Run01_Plate01_PR_F1F2,,Generated On :,"25/06/2023, 17:00:08",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.06.23 16:36:07,56,220.19,212.72,236.74,245.22,235.99,205.48,233.42,222.63,246.6,223.16,196.11,222.83,185.1,179.55,233.72,211.44,216.26,219.64,218.01,210.08,180.7,207.85,204.9,197.67,,27,965,33,28.04,
25.06.23 16:36:22,56.25,219.05,206.03,216.22,235.58,252.19,179.5,247.99,219.89,215.98,217.2,198.78,225.35,196.41,148.03,226.9,243.72,209.01,234.97,223.62,209.22,170.76,205.38,210.02,205.08,,27,965,33,28.07,
25.06.23 16:36:38,56.52,195.6,182.95,232.98,232.98,223.62,166.68,234.57,207.19,202.5,227.16,185.04,211.77,181.64,148.53,186.83,203.58,200.48,191.78,183.12,184.24,166.23,187.56,193.2,197.14,,27,965,33,28.11,
25.06.23 16:36:53,56.77,208.6,215.81,235.29,247.58,234.53,207.97,243.87,225.66,243.92,213.26,223.11,232.7,160.57,173.26,201.76,233.7,192.35,214.25,199.08,224.02,146.3,211.45,195.57,193.47,,27,965,33,28.16,
25.06.23 16:37:08,57.02,209.16,214.12,229.25,232.12,237.73,177.38,252.43,214.45,235.93,206.02,204.16,210.68,184.83,168.07,220.44,225.25,213.74,221.65,229,198.71,175.58,203.46,207.32,198.72,,27,965,33,28.22,
25.06.23 16:37:23,57.27,182.35,205.2,234.43,239.65,231.35,175.02,231.7,199.5,233.87,199.14,202.54,203.62,176.63,155.3,215.43,224.13,222.75,218.5,214.12,192.55,193.72,210.89,193.73,186.21,,27,965,33,28.25,
25.06.23 16:37:38,57.52,218.77,186.42,230.68,241.41,229.92,182.95,237.17,216.35,243.62,221.73,207.14,197.98,177.68,169.11,209.65,207.9,209.84,204.99,210.8,206.65,154.09,222.08,196.63,186.21,,27,965,33,28.3,
25.06.23 16:37:53,57.77,216.49,211.6,226.1,216.5,207.91,162.04,244.75,208.26,211.46,222.59,204.97,194.51,161.08,152.28,212.95,214.45,190.74,205.82,188.65,193.1,175.07,201.28,184.59,174.74,,27,965,33,28.33,965D6-(E1);
25.06.23 16:38:08,58.02,207.49,207.69,240.53,236.16,210.13,217.22,245.92,194.78,205.29,223.16,213.42,204.43,172.18,183.79,224.36,213.08,188.6,206.38,183.38,224.9,176.6,199.65,188.22,205.35,,27,965,33,28.4,
25.06.23 16:38:23,58.27,221.05,229.21,258.63,258.03,230.49,210.2,254.51,232.05,248.4,234.68,210.95,225.64,197.5,191.54,247.91,230.87,222.46,212.55,231.85,214.4,167.73,217.3,203.82,196.09,,27,965,33,28.43,
25.06.23 16:38:38,58.52,247.06,211.88,246.4,238.2,251.59,189.1,250.94,217.98,236.22,223.44,195.58,198.78,186.43,168.59,217.38,219.13,198.03,239.09,218.29,206.93,179.68,191.02,208.94,198.98,,27,965,33,28.47,
25.06.23 16:38:53,58.77,221.05,195.32,238.78,245.52,258.5,174.49,269.01,212.83,238.58,213.54,226.2,231.56,190.99,161.91,226.62,207.09,218.5,209.74,229.57,224.61,187.18,183.05,200.35,194.52,,27,965,33,28.54,
25.06.23 16:39:08,59.02,207.49,211.04,220.43,241.41,224.76,202.71,249.46,201.61,215.42,193.42,214.52,242.16,173.22,148.53,223.52,211.44,221.61,208.06,218.85,179.86,172.28,211.72,187.18,196.61,,27,965,33,28.57,
25.06.23 16:39:23,59.27,219.34,192.07,243.75,247.58,263.96,232.68,271.77,210.14,234.16,224.01,215.34,223.11,189.11,181.67,252.32,243.72,200.48,225.09,239.63,209.79,196.63,209.23,216.02,226.85,,27,965,33,28.61,
25.06.23 16:39:38,59.52,203.59,218.63,250.85,263.47,244.47,189.64,258.4,208.26,235.63,240.82,215.07,214.52,181.64,163.7,232.58,221.62,204.87,232.92,222.78,225.49,170.76,196.4,185.88,206.15,,27,965,33,28.66,
25.06.23 16:39:53,59.77,212.54,199.97,226.67,244.34,235.4,164.1,208.1,187.52,230.37,225.16,198.24,206.32,186.43,179.82,226.9,211.71,214.85,221.07,215.79,197.02,170.51,198.29,193.99,190.35,,27,965,33,28.71,
25.06.23 16:40:08,60.02,220.76,198.32,227.53,225.53,202.95,199.42,276.71,207.46,222.84,217.76,203.89,234.69,193.42,166.27,222.68,195.31,214.3,234.39,221.37,202.38,187.18,206.48,185.88,192.95,,27,965,33,28.76,
25.06.23 16:40:23,60.27,200.55,184.81,207.05,231.54,243,176.07,253.62,189.84,217.98,199.69,193.19,203.35,167.77,169.37,220.72,207.36,202.67,216.8,183.38,188.38,158.52,203.73,187.96,195.56,,27,965,33,28.79,
25.06.23 16:40:38,60.52,203.87,224.9,224.68,244.05,242.71,178.44,247.99,226.49,255.35,227.74,225.64,251.19,207.39,178.5,217.93,232.85,205.69,245.61,206.41,201.53,196.9,226.9,203.02,201.1,,27,965,33,28.85,
25.06.23 16:40:53,60.77,213.66,225.47,239.95,230.39,253.69,184.28,224.57,206.12,224.28,241.7,222.56,239.27,190.19,171.44,214.05,210.08,214.02,207.78,192.91,193.1,177.88,214.5,196.63,205.88,,27,965,33,28.9,
25.06.23 16:41:08,61.02,222.19,202.71,246.4,231.83,261.22,205.75,259.31,209.6,227.17,223.44,219.77,217.55,181.38,173.78,227.47,216.37,204.04,221.07,201.24,208.93,191.62,200.73,187.7,182.36,,27,965,33,28.93,
25.06.23 16:41:23,61.27,213.38,228.63,234.72,236.16,251.89,174.23,216.7,210.14,224.86,219.46,224.79,232.98,184.03,171.44,218.49,212.53,214.85,214.81,200.97,190.6,174.31,211.45,193.2,206.15,,27,965,33,28.97,
25.06.23 16:41:38,61.52,212.82,199.42,241.7,230.97,244.47,189.64,270.85,199.76,235.04,220.88,213.97,204.97,176.63,184.85,240.62,222.18,209.84,211.42,202.6,177.14,171.01,193.17,176.62,193.47,,27,965,33,29.03,
25.06.23 16:41:54,61.78,227.95,210.48,249.95,252.93,251.59,176.07,271.46,209.87,237.99,234.68,228.73,217.28,202.97,186.18,227.47,221.9,202.12,224.8,209.98,217.3,189.26,209.51,217.67,207.49,,27,965,33,29.07,
25.06.23 16:42:09,62.03,203.59,228.34,230.11,231.83,255.49,185.88,238.91,208.26,224.28,232.36,197.71,205.51,173.75,159.1,219.32,210.35,210.95,208.62,223.62,188.1,173.8,194.24,177.64,214.77,,27,965,33,29.11,
25.06.23 16:42:24,62.28,228.24,228.06,226.1,247.58,251.29,198.87,237.17,208.53,220.26,241.7,224.79,237.26,168.8,170.14,238.31,230.3,220.2,232.05,204.5,191.43,153.35,210.34,200.08,211.79,,27,965,33,29.15,
25.06.23 16:42:39,62.53,217.63,211.88,203.75,218.18,230.78,169.79,250.65,197.66,229.79,242.59,200.39,220.6,172.96,163.44,236.3,233.13,200.21,213.12,209.98,193.66,160.25,196.94,174.33,184.92,,27,965,33,29.18,
25.06.23 16:42:54,62.78,223.34,207.42,247.88,256.22,253.99,200.51,249.17,213.37,234.46,243.77,208.77,216.17,180.85,184.58,211.3,214.17,221.33,236.73,212.46,190.87,159.01,226.9,205.7,189.31,,27,965,33,29.24,
25.06.23 16:43:09,63.03,234.35,225.47,229.82,232.12,248.32,175.28,261.11,201.87,230.08,251.5,215.62,227.89,178.21,189.39,228.6,219.13,242.08,226.25,194.78,201.25,189.26,208.96,197.95,212.06,,27,965,33,29.26,
25.06.23 16:43:24,63.28,206.09,245.88,253.83,265.3,237.15,214.4,260.51,227.04,229.79,256.31,199.58,241.87,197.5,182.73,236.59,215.82,218.5,234.97,231.57,225.49,179.16,229.47,196.1,217.77,,27,965,33,29.28,
25.06.23 16:43:39,63.53,227.37,217.22,254.43,246.11,223.05,185.35,260.51,227.04,223.71,239.94,209.31,231.56,181.64,167.56,223.8,224.13,227.59,224.52,226.73,193.38,184.32,223.21,218.49,198.72,,27,965,33,29.29,
25.06.23 16:43:54,63.78,225.35,200.51,258.93,248.18,270.09,192.34,262.32,219.89,222.84,236.72,220.05,213.97,213.81,179.03,230.02,230.59,220.2,212.27,218.29,198.43,188.48,209.51,186.92,202.69,,27,965,33,29.3,
25.06.23 16:44:09,64.03,223.34,227.48,252.63,230.11,227.91,200.79,258.7,217.43,229.49,224.3,221.72,230.99,202.42,208.2,232.29,236.83,210.39,215.66,212.18,204.94,178.91,209.51,213.29,214.23,,27,965,33,29.32,
25.06.23 16:44:24,64.28,221.62,204.65,224.4,235.01,238.61,201.34,272.39,206.92,243.62,219.75,220.6,238.7,193.42,168.85,213.22,214.72,209.01,246.51,208.6,197.3,178.91,220.67,215.75,199.77,,27,965,33,29.33,
25.06.23 16:44:39,64.53,236.11,217.5,262.56,243.17,251,171.62,222.03,198.45,208.64,229.47,193.19,227.04,190.46,162.16,206.37,224.41,199.66,234.97,204.78,197.3,167.99,208.4,203.02,196.09,,27,965,33,29.33,
25.06.23 16:44:54,64.78,226.22,220.34,236.16,241.41,261.53,198.32,255.71,212.56,218.55,215.23,200.92,217,180.58,162.93,211.3,211.44,217.38,218.79,245.45,199.84,187.7,222.36,219.87,204.02,,27,965,33,29.35,
25.06.23 16:45:09,65.03,236.99,203.54,266.82,243.75,218.53,205.48,243.29,201.08,243.92,228.89,210.4,203.08,189.65,160.63,241.78,210.35,221.33,230.59,196.12,213.25,179.42,210.34,206.51,205.08,,27,965,33,29.36,
25.06.23 16:47:12,67.08,223.34,216.66,235.29,230.97,242.41,189.37,247.99,204.53,232.41,227.45,206.05,210.95,181.64,172.74,219.04,219.68,213.46,221.65,203.96,193.94,174.56,208.4,194.78,187.76,,27,965,33,29.05,
25.06.23 16:47:27,67.33,222.48,214.68,232.98,230.11,240.65,188.56,245.34,203.73,231.24,225.73,205.24,210.13,181.38,173.78,217.93,219.13,214.02,220.79,203.14,193.38,174.31,207.03,192.41,187.5,,27,965,33,29.03,
25.06.23 16:47:42,67.58,221.62,212.16,232.41,229.82,238.9,188.03,245.34,203.99,229.79,224.01,204.7,209.04,180.05,174.83,215.71,217.47,213.46,219.36,203.41,192.27,173.04,206.2,192.15,187.5,,27,965,33,29,
25.06.23 16:47:57,67.83,220.76,211.88,231.54,230.39,238.02,187.76,245.04,203.46,229.79,223.44,203.62,208.22,180.32,173.26,215.43,216.92,212.06,218.5,202.6,191.71,174.05,205.1,191.89,186.47,,27,965,33,28.99,
25.06.23 16:48:12,68.08,221.91,211.32,230.68,229.82,237.73,187.22,242.41,203.2,227.75,223.73,202.81,207.68,180.05,170.92,215.16,216.37,212.62,217.65,203.41,191.43,172.28,204.28,192.15,186.47,,27,965,33,28.94,
25.06.23 16:48:27,68.33,220.48,211.88,228.96,227.82,235.99,186.69,241.53,202.67,226.3,221.73,201.73,206.32,178.47,172.74,212.95,216.1,211.23,215.95,202.87,190.6,171.77,202.64,190.31,185.69,,27,965,33,28.93,
25.06.23 16:48:42,68.58,219.91,211.32,228.39,227.25,235.69,188.56,240.95,202.4,224.86,221.45,201.73,206.05,178.73,173.52,211.02,214.72,210.67,215.1,202.87,190.04,173.29,202.64,192.67,185.69,,27,965,33,28.9,
25.06.23 16:48:57,68.83,216.78,213,227.53,227.82,233.38,188.56,238.33,202.14,223.42,220.31,200.39,204.43,178.21,172.74,210.47,215.27,211.23,214.25,202.33,189.49,171.01,201.82,190.84,184.41,,27,965,33,28.86,
25.06.23 16:49:12,69.08,216.21,213.84,226.1,226.67,233.38,184.55,239.49,201.61,223.13,219.18,200.12,203.35,177.42,170.4,208.83,215,208.45,213.12,202.33,188.66,170.76,201.28,187.44,184.92,,27,965,33,28.83,
25.06.23 16:49:28,69.35,214.23,212.72,225.82,228.67,231.35,185.35,239.78,201.61,220.84,217.76,198.78,202.81,177.15,170.4,208.56,213.08,206.24,211.14,201.51,187.55,169.75,199.92,189.53,183.9,,27,965,33,28.79,
25.06.23 16:49:43,69.6,212.54,212.44,225.53,225.25,231.07,185.61,236.02,201.08,219.12,216.92,198.24,201.19,176.37,167.3,206.92,211.71,205.69,210.3,201.24,187,169.5,199.1,186.92,183.64,,27,965,33,28.76,
25.06.23 16:49:58,69.85,211.69,211.6,225.25,225.53,229.92,185.08,234.57,200.82,218.83,214.95,197.71,200.92,176.63,166.78,206.1,211.44,205.42,208.9,200.97,186.44,169.75,198.56,188.48,183.38,,27,965,33,28.72,
25.06.23 16:50:13,70.1,211.13,207.97,224.97,224.68,228.48,181.88,233.13,200.82,217.12,213.26,196.38,199.85,175.58,164.21,205.01,211.17,203.77,208.34,200.7,186.17,168.49,197.48,186.4,182.87,,27,965,33,28.69,
25.06.23 16:50:28,70.35,210.57,207.97,224.11,226.1,228.77,183.75,232.27,200.29,215.98,211.58,195.84,199.31,175.32,165.5,204.2,211.17,203.22,206.66,201.24,185.62,166.98,196.67,185.88,183.64,,27,965,33,28.66,
25.06.23 16:50:43,70.6,209.44,206.31,222.7,222.41,227.05,181.88,230.84,200.03,214.85,209.35,195.31,197.98,174.79,161.4,204.74,210.08,202.4,206.1,200.7,184.79,165.98,196.13,186.66,183.13,,27,965,33,28.65,
25.06.23 16:50:58,70.85,210.01,202.99,222.7,223.26,227.91,182.15,230.27,200.03,213.15,209.07,194.25,197.71,174.79,160.89,200.68,208.45,202.67,205.54,200.7,185.34,166.73,195.59,183.81,183.64,,27,965,33,28.64,
25.06.23 16:51:13,71.1,209.44,202.71,220.72,222.7,226.19,183.21,229.12,199.5,212.87,207.68,194.25,197.44,174.27,160.12,201.76,206.55,201.85,204.99,200.16,184.52,165.48,195.05,182.78,183.13,,27,965,33,28.61,
25.06.23 16:51:28,71.35,207.49,202.71,221,222.7,225.62,181.88,227.7,199.5,211.46,208.79,193.45,196.11,173.75,159.36,199.33,204.66,199.39,203.88,200.43,184.79,164.73,193.97,182.78,183.38,,27,965,33,28.61,
25.06.23 16:51:43,71.6,207.49,201.34,219.31,224.68,227.91,181.35,227.7,199.24,209.77,207.13,192.66,196.38,172.96,157.84,198.53,204.93,198.3,202.77,200.7,184.24,164.73,192.9,182.78,183.64,,27,965,33,28.61,
25.06.23 16:51:58,71.85,207.21,203.82,219.59,223.83,225.33,182.68,226.56,199.24,209.49,205.74,192.39,195.58,172.18,157.84,197.45,204.12,197.76,201.93,200.16,183.97,163.98,192.36,181.23,182.87,,27,965,33,28.58,
25.06.23 16:52:13,72.1,206.37,204.09,217.34,221.56,225.9,180.29,226.56,198.71,207.52,204.64,191.07,195.04,172.18,157.84,196.92,203.58,198.3,201.1,200.16,183.42,163.73,191.29,180.46,183.38,,27,965,33,28.58,
25.06.23 16:52:28,72.35,206.09,202.44,218.46,221.28,224.48,176.33,225.42,198.18,207.52,202.71,190.54,195.58,171.66,156.06,196.38,203.85,198.57,199.72,199.62,183.69,162.98,189.95,180.72,182.87,,27,965,33,28.55,
25.06.23 16:52:43,72.6,204.98,203.54,216.22,220.72,223.91,175.28,225.14,198.18,207.24,202.16,188.97,194.51,171.92,155.56,195.85,203.85,195.86,199.17,199.89,183.14,162.98,189.42,181.75,182.87,,27,965,33,28.54,
25.06.23 16:52:58,72.85,205.26,203.54,216.22,220.15,220.5,175.02,225.71,198.71,205.56,200.78,187.91,193.45,170.62,154.55,195.58,204.39,194.51,198.07,199.62,183.14,162.98,188.62,180.2,182.87,,27,965,33,28.54,
25.06.23 16:53:13,73.1,205.26,201.34,215.94,219.31,220.5,175.02,225.14,198.71,205.84,202.16,187.13,193.98,170.88,154.3,194.78,204.66,194.24,197.52,199.62,182.59,161.99,187.82,180.72,182.61,,27,965,33,28.51,
25.06.23 16:53:28,73.35,205.26,199.42,215.94,218.18,218.53,173.71,223.44,197.66,204.45,200.23,185.82,193.19,170.62,153.29,194.25,204.39,195.05,196.97,199.35,182.05,162.73,187.29,179.18,182.61,,27,965,33,28.51,
25.06.23 16:53:43,73.6,207.49,197.23,216.78,218.18,217.4,173.97,223.44,198.45,204.17,200.78,184.78,192.92,169.84,153.04,193.71,203.32,193.7,195.87,199.08,181.77,161.24,186.23,180.2,182.87,,27,965,33,28.5,
25.06.23 16:53:59,73.87,206.37,195.87,216.22,217.06,218.24,175.02,223.73,197.4,202.78,198.87,184.25,192.39,169.58,152.28,194.51,202.24,194.24,195.6,199.62,181.77,161.74,186.76,179.95,182.36,,27,965,33,28.5,
25.06.23 16:54:14,74.12,207.77,196.41,214.54,217.34,218.81,176.59,223.44,197.4,201.39,198.59,182.43,192.13,169.06,151.78,193.98,204.66,191.28,195.05,199.08,181.5,161.49,185.96,178.66,182.1,,27,965,33,28.47,
25.06.23 16:54:29,74.37,203.59,197.23,213.7,216.22,215.99,177.65,222.6,197.4,200.01,198.59,181.65,191.6,168.8,151.78,194.25,202.51,189.94,194.23,198.81,181.22,160.99,184.9,178.15,182.1,,27,965,33,28.47,
25.06.23 16:54:44,74.62,203.03,196.14,212.87,216.78,214.03,178.18,222.88,197.4,200.29,196.68,181.39,190.02,168.54,150.03,193.71,200.9,191.55,193.96,199.08,181.22,160.5,184.37,179.43,181.85,,27,965,33,28.46,
25.06.23 16:54:59,74.87,202.76,196.41,212.59,216.5,212.64,177.12,220.62,197.66,199.18,197.23,181.13,190.28,168.28,151.28,193.18,200.9,188.86,192.32,198.54,180.95,160.74,184.11,176.62,182.1,,27,965,33,28.44,
25.06.23 16:55:14,75.12,201.93,195.59,212.03,214.26,212.64,177.65,218.66,197.13,197.53,195.87,180.1,189.49,167.77,149.28,192.12,199.83,189.67,191.23,198.81,180.4,160.5,183.85,177.64,181.34,,27,965,33,28.43,
25.06.23 16:55:29,75.37,201.65,196.68,211.2,213.42,212.64,173.44,218.94,196.87,196.98,195.32,180.88,188.7,167.25,149.03,190.79,199.83,188.06,190.15,199.08,179.86,160.5,183.85,176.87,181.59,,27,965,33,28.41,
25.06.23 16:55:44,75.62,201.1,194.78,210.92,210.09,210.69,171.88,218.66,196.35,194.78,194.51,179.84,187.65,167.25,148.03,190.79,199.03,187.53,188.52,198.27,179.86,160.25,183.05,177.9,181.08,,27,965,33,28.41,
25.06.23 16:55:59,75.87,201.37,194.24,209.81,212.31,210.69,171.09,218.1,196.35,194.23,195.05,178.81,187.13,166.47,150.53,190.79,198.76,187.8,189.61,198,179.04,159.01,182.26,175.6,181.34,,27,965,33,28.4,
25.06.23 16:56:14,76.12,199.44,192.61,209.53,208.43,209.57,170.57,217.26,196.35,194.23,193.97,178.55,186.87,165.96,146.04,189.47,198.76,185.93,188.52,197.46,178.22,158.02,181.47,176.36,180.83,,27,965,33,28.4,
25.06.23 16:56:29,76.37,198.62,193.15,208.7,206.77,210.13,169.79,215.86,196.61,193.68,195.32,178.29,186.87,165.7,146.54,188.94,200.1,188.06,187.98,197.73,178.77,157.53,181.21,175.34,180.83,,27,965,33,28.39,
25.06.23 16:56:44,76.62,198.62,193.69,207.88,210.92,209.85,169.79,214.47,196.09,193.14,196.96,176.75,186.87,165.44,145.54,188.41,200.1,187.26,186.63,198,178.22,157.77,181.21,176.11,180.32,,27,965,33,28.38,
25.06.23 16:57:00,76.88,200.55,190.99,207.32,203.75,210.69,169.53,213.36,195.3,193.14,193.97,175.21,186.34,164.67,145.05,187.36,200.1,184.6,185.55,197.19,177.68,155.56,180.16,175.09,180.06,,27,965,33,28.36,
25.06.23 16:57:15,77.13,198.34,191.26,207.05,204.3,211.8,169.01,213.08,195.56,193.41,193.42,175.21,185.56,164.67,144.8,188.15,199.56,183.81,184.75,196.93,177.41,155.56,179.9,174.58,180.32,,27,965,33,28.36,
25.06.23 16:57:30,77.38,197.52,192.34,206.5,205.4,212.92,168.23,211.69,195.82,192.59,191.53,175.46,184.78,164.16,143.56,187.36,197.43,184.6,184.21,196.66,176.86,155.31,180.16,173.56,180.06,,27,965,33,28.35,
25.06.23 16:57:45,77.63,196.69,194.78,205.95,205.67,209.57,168.75,211.14,195.56,192.05,193.15,174.44,184.78,164.16,142.82,187.36,197.43,181.95,184.21,196.93,177.14,156.05,180.16,172.8,180.32,,27,965,33,28.35,
25.06.23 16:58:00,77.88,199.72,193.96,205.95,205.4,208.19,168.75,208.93,195.3,190.41,190.72,174.44,184.78,163.64,143.31,186.31,197.7,181.43,185.02,197.19,176.86,154.33,179.37,172.55,179.81,,27,965,33,28.33,
25.06.23 16:58:15,78.13,199.44,194.51,205.12,204.57,207.36,168.49,207.83,195.04,188.24,189.64,173.92,184.51,163.13,142.33,186.04,197.96,181.43,185.29,196.93,176.59,153.35,178.07,173.82,179.55,,27,965,33,28.33,
25.06.23 16:58:30,78.38,197.79,194.24,204.85,204.3,208.74,168.23,208.1,194.52,188.51,190.99,173.41,183.21,162.62,142.82,183.94,197.7,180.9,186.09,196.66,175.78,153.35,177.8,174.33,179.55,,27,965,33,28.3,
25.06.23 16:58:45,78.63,196.42,193.42,204.85,202.38,207.36,167.97,207.55,194.52,187.43,189.11,172.39,182.43,162.62,141.09,182.9,197.96,181.16,185.55,196.93,175.24,152.86,177.28,173.31,178.79,,27,965,33,28.29,
25.06.23 16:59:00,78.88,194.78,192.07,204.3,206.5,207.64,167.97,207.28,194.78,186.89,189.38,171.88,181.91,161.85,141.59,181.86,195.84,181.16,185.55,196.39,175.51,152.86,177.28,172.04,179.04,,27,965,33,28.29,
25.06.23 16:59:15,79.13,192.87,191.26,203.48,204.02,207.08,169.27,206.73,194.26,186.08,189.64,171.37,181.13,161.59,141.09,180.81,195.84,180.63,184.21,195.85,175.24,152.13,177.02,170.78,179.04,,27,965,33,28.29,
